step,season,popn,popi,popp,tokix,tokiy,tokpx,tokpy,bn,wn,bi,wi,bp,wp,score
63000,a,335,342,382,101,0,125,0,54,64,67,57,75,59,12025
64000,a,327,350,367,94,0,113,0,54,71,56,36,68,59,12203
65000,a,348,329,373,87,0,112,0,52,46,58,64,71,59,12384
66000,a,351,338,370,87,0,111,0,47,62,70,43,79,52,12580
67000,a,345,340,376,100,0,113,0,47,93,69,49,61,56,12757
68000,a,346,374,357,98,0,104,0,55,63,72,57,61,52,12945
69000,a,335,371,349,111,0,113,0,46,66,69,47,69,82,13129
70000,a,354,378,364,108,0,109,0,55,59,66,62,70,47,13320
71000,a,347,357,367,105,0,113,0,44,70,65,43,71,62,13500
72000,a,338,343,358,98,0,111,0,54,63,64,52,72,56,13690
73000,a,304,341,363,106,0,111,0,50,61,68,56,74,62,13882
74000,a,315,346,370,101,0,100,0,47,59,65,59,68,71,14062
75000,a,314,370,350,101,0,100,0,57,71,62,54,71,51,14252
76000,a,304,370,342,113,0,99,0,35,60,77,71,70,59,14434
77000,a,310,345,360,97,0,100,0,56,64,60,75,61,59,14611
78000,a,303,345,343,102,0,90,0,51,68,77,62,58,48,14797
79000,a,296,368,342,94,0,90,0,48,75,72,56,60,46,14977
80000,a,298,371,373,106,0,96,0,47,66,70,68,76,81,15170
81000,a,299,373,374,107,0,89,0,49,60,69,47,65,67,15353
82000,a,297,397,392,114,0,106,0,39,60,87,59,66,55,15545
83000,a,322,385,385,116,0,98,0,47,49,71,53,73,52,15736
84000,a,302,382,385,109,0,98,0,52,56,74,50,64,55,15926
85000,a,311,389,386,120,0,94,0,49,55,76,42,76,37,16127
86000,a,304,376,396,102,0,107,0,40,53,68,41,89,53,16324
87000,a,299,371,376,112,0,99,0,41,62,64,55,79,53,16508
88000,a,301,365,379,107,0,95,0,44,45,70,61,75,54,16697
89000,a,286,388,383,113,0,95,0,44,55,77,57,72,66,16890
90000,a,299,378,373,114,0,107,0,45,62,77,61,71,56,17083
91000,a,289,363,368,109,0,107,0,46,75,67,68,68,55,17264
92000,a,281,379,349,117,0,94,0,38,80,76,49,60,34,17438
93000,a,297,378,363,102,0,93,0,45,84,66,55,61,59,17610
94000,a,308,376,359,93,0,80,0,49,65,62,59,57,48,17778
95000,a,314,371,393,92,0,88,0,52,60,69,63,76,41,17975
96000,a,322,379,367,107,0,82,0,55,51,78,57,56,45,18164
97000,a,318,364,360,96,0,79,0,47,58,73,45,62,53,18346
98000,a,309,378,372,99,0,107,0,43,61,76,56,76,58,18541
99000,a,299,384,341,89,0,87,0,40,40,72,53,62,50,18715
100000,a,293,380,358,98,0,94,0,39,57,85,76,69,51,18908
101000,a,286,372,364,97,0,88,0,41,47,72,72,67,59,19088
102000,a,309,371,385,101,0,108,0,51,67,69,58,79,68,19287
103000,a,314,376,386,101,0,107,0,53,62,65,43,71,55,19476
104000,a,299,381,373,100,0,108,0,54,69,65,77,70,50,19665
105000,a,312,361,389,98,0,109,0,52,81,62,59,78,54,19857
106000,a,295,368,374,102,0,108,0,40,84,69,45,58,52,20024
107000,a,311,365,348,106,0,102,0,50,68,64,67,57,55,20195
108000,a,312,356,369,96,0,87,0,61,69,70,64,55,60,20381
109000,a,308,365,368,98,0,99,0,52,61,67,67,70,68,20570
110000,a,304,359,364,104,0,103,0,39,75,79,68,58,51,20746
111000,a,303,392,354,102,0,109,0,45,68,70,45,72,63,20933
112000,a,306,373,368,104,0,105,0,50,72,80,43,64,48,21127
113000,a,309,360,365,95,0,94,0,50,78,67,42,64,65,21308
114000,a,303,361,368,75,0,99,0,45,63,58,57,67,59,21478
115000,a,307,356,402,85,0,106,0,44,63,65,59,79,54,21666
116000,a,301,388,389,89,0,100,0,48,45,73,34,72,60,21859
117000,a,309,377,394,85,0,101,0,43,46,67,48,74,75,22043
118000,a,307,376,376,91,0,96,0,48,50,64,55,77,52,22232
119000,a,309,402,375,98,0,84,0,50,56,73,53,69,58,22424
120000,a,308,393,389,106,0,89,0,46,47,68,68,77,70,22615
121000,a,307,415,379,112,0,98,0,38,57,80,70,69,57,22802
122000,a,305,379,376,101,0,92,0,43,65,64,60,71,47,22980
123000,a,309,371,385,112,0,88,0,36,49,72,49,79,78,23167
124000,a,295,361,386,105,0,90,0,56,63,52,51,79,66,23354
125000,a,304,383,409,107,0,91,0,60,73,67,46,68,48,23549
126000,a,320,375,424,115,0,86,0,43,50,74,38,77,61,23743
127000,a,315,344,402,97,0,100,0,51,61,52,40,75,55,23921
128000,a,302,368,367,99,0,96,0,56,57,75,52,69,60,24121
129000,a,320,385,373,99,0,106,0,46,57,71,81,66,52,24304
130000,a,327,370,383,91,0,109,0,54,82,61,61,81,46,24500
131000,a,324,361,392,106,0,110,0,53,56,78,38,62,44,24693
132000,a,314,378,401,98,0,107,0,33,54,72,62,80,62,24878
133000,a,305,375,406,102,0,113,0,41,58,67,71,77,43,25063
134000,a,306,384,382,95,0,110,0,54,42,68,47,84,40,25269
135000,a,293,382,396,105,0,117,0,35,63,69,51,75,44,25448
136000,a,274,376,397,106,0,99,0,38,56,73,65,66,59,25625
137000,a,307,375,379,112,0,104,0,47,44,70,49,77,48,25819
138000,a,287,368,379,110,0,102,0,40,59,68,55,61,56,25988
139000,a,272,348,374,112,0,111,0,37,55,67,54,72,76,26164
140000,a,274,371,367,109,0,104,0,51,64,66,46,65,59,26346
141000,a,296,387,357,104,0,106,0,43,42,62,54,70,51,26521
142000,a,288,378,357,105,0,105,0,35,42,68,59,72,72,26696
143000,a,306,383,367,109,0,109,0,46,70,77,62,69,40,26888
144000,a,301,385,368,96,0,97,0,40,56,64,45,71,76,27063
145000,a,314,377,363,98,0,87,0,44,50,75,68,55,75,27237
146000,a,323,383,363,101,0,92,0,59,55,68,52,76,46,27440
147000,a,332,406,351,104,0,100,0,47,65,71,55,70,60,27628
148000,a,335,406,337,108,0,97,0,58,58,86,60,56,50,27828
149000,a,327,384,344,99,0,93,0,47,62,77,53,51,53,28003
150000,a,341,367,350,97,0,94,0,49,63,74,64,61,60,28187
151000,a,328,364,363,98,0,100,0,47,85,64,60,70,52,28368
152000,a,332,364,397,92,0,114,0,46,48,72,52,87,38,28573
153000,a,331,351,406,99,0,120,0,50,55,65,54,83,60,28771
154000,a,334,367,414,115,0,108,0,45,55,76,65,72,51,28964
155000,a,333,359,393,100,0,113,0,38,42,56,44,86,59,29144
156000,a,316,361,403,103,0,108,0,43,59,66,54,75,37,29328
157000,a,310,348,421,96,0,104,0,34,63,64,45,79,54,29505
158000,a,311,357,422,100,0,108,0,50,62,62,40,82,49,29699
159000,a,297,355,409,112,0,107,0,50,58,82,51,65,49,29896
160000,a,308,369,396,112,0,113,0,44,58,60,42,74,66,30074
161000,a,307,356,397,118,0,106,0,35,66,73,49,59,57,30241
162000,a,282,372,404,118,0,105,0,36,70,66,52,70,69,30413
163000,a,298,345,387,125,0,104,0,47,52,81,57,72,51,30613
164000,a,318,357,365,126,0,89,0,54,48,68,51,73,57,30808
165000,a,325,361,343,125,0,93,0,41,59,79,53,58,49,30986
166000,a,313,333,363,121,0,95,0,40,69,71,66,68,58,31165
167000,a,317,359,361,107,0,95,0,53,80,57,40,66,57,31341
168000,a,327,353,368,99,0,90,0,54,55,68,44,62,40,31525
169000,a,317,374,360,98,0,91,0,48,65,77,57,62,59,31712
170000,a,328,364,354,94,0,93,0,60,83,59,55,60,38,31891
171000,a,333,365,363,94,0,92,0,55,77,66,62,63,55,32075
172000,a,324,364,384,95,0,107,0,40,58,67,66,73,54,32255
173000,a,334,347,397,83,0,102,0,57,64,57,49,79,63,32448
174000,a,325,347,405,95,0,96,0,46,57,69,52,67,61,32630
175000,a,337,323,388,110,0,98,0,53,59,73,53,65,49,32821
176000,a,328,327,412,116,0,113,0,38,60,75,43,79,53,33013
177000,a,319,333,394,107,0,116,0,59,40,72,46,80,58,33224
178000,a,327,318,397,95,0,102,0,45,64,57,57,69,63,33395
179000,a,338,333,387,90,0,104,0,55,78,57,61,74,62,33581
180000,a,328,344,393,96,0,119,0,63,72,60,35,78,52,33782
