step,season,popn,popi,popp,tokix,tokiy,tokpx,tokpy,bn,wn,bi,wi,bp,wp,score
61000,a,318,357,345,107,0,99,0,61,64,73,45,68,65,11554
62000,a,328,355,358,114,0,108,0,56,77,76,44,75,52,11761
63000,a,326,350,366,110,0,119,0,46,69,74,45,74,51,11955
64000,a,328,339,362,102,0,96,0,55,73,59,53,59,59,12128
65000,a,307,350,350,96,0,103,0,42,52,68,40,75,62,12313
66000,a,324,347,357,99,0,95,0,58,64,69,46,62,46,12502
67000,a,343,367,367,101,0,80,0,54,61,69,69,52,27,12677
68000,a,341,373,353,89,0,77,0,49,50,57,46,58,62,12841
69000,a,317,380,350,95,0,84,0,48,60,69,53,64,61,13022
70000,a,307,403,362,102,0,88,0,57,61,84,44,58,64,13221
71000,a,291,381,359,118,0,93,0,39,68,85,59,68,58,13413
72000,a,298,373,365,110,0,103,0,55,82,79,55,71,46,13618
73000,a,302,403,361,109,0,108,0,48,62,73,63,72,53,13811
74000,a,313,396,358,119,0,115,0,49,53,79,57,70,55,14009
75000,a,311,388,377,111,0,98,0,43,54,73,42,57,41,14182
76000,a,312,387,392,108,0,105,0,44,59,69,44,78,52,14373
77000,a,315,385,394,110,0,101,0,40,63,81,43,77,48,14571
78000,a,297,380,404,110,0,95,0,45,75,89,46,57,53,14762
79000,a,321,383,385,102,0,102,0,31,60,66,50,76,83,14935
80000,a,307,366,391,94,0,114,0,49,69,57,73,69,47,15110
81000,a,297,368,389,98,0,105,0,37,65,74,42,75,47,15296
82000,a,330,364,372,100,0,111,0,61,56,69,39,73,62,15499
83000,a,320,371,364,111,0,107,0,45,68,74,59,66,42,15684
84000,a,309,372,366,105,0,89,0,49,73,73,60,54,50,15860
85000,a,310,398,370,99,0,89,0,57,65,77,50,75,54,16069
86000,a,303,380,375,95,0,91,0,52,91,68,35,63,57,16252
87000,a,313,378,396,97,0,117,0,37,48,67,55,89,55,16445
88000,a,293,374,392,91,0,106,0,52,64,72,65,70,35,16639
89000,a,305,374,407,98,0,109,0,56,45,64,75,68,62,16827
90000,a,307,371,424,103,0,117,0,51,66,70,46,81,60,17029
91000,a,301,362,439,111,0,107,0,39,66,70,28,88,53,17226
92000,a,311,338,435,84,0,114,0,41,45,53,51,76,77,17396
93000,a,337,338,427,94,0,115,0,52,48,65,51,83,40,17596
94000,a,303,334,422,83,0,113,0,49,67,62,45,75,50,17782
95000,a,312,343,423,82,0,102,0,47,64,55,55,71,55,17955
96000,a,309,369,403,82,0,110,0,56,63,66,44,63,55,18140
97000,a,292,362,411,73,0,115,0,41,70,54,53,82,65,18317
98000,a,287,376,405,75,0,131,0,47,54,63,41,84,79,18511
99000,a,292,356,402,83,0,113,0,47,49,57,71,65,67,18680
100000,a,327,340,411,90,0,127,0,54,70,59,67,78,66,18871
101000,a,321,348,413,90,0,110,0,54,71,51,40,69,55,19045
102000,a,337,332,392,93,0,117,0,61,65,60,43,69,55,19235
103000,a,350,338,375,96,0,105,0,53,57,61,48,57,43,19406
104000,a,319,338,381,85,0,116,0,45,72,57,42,78,51,19586
105000,a,328,367,373,86,0,112,0,51,67,63,42,73,49,19773
106000,a,318,354,380,94,0,100,0,53,55,64,55,69,75,19959
107000,a,321,365,394,94,0,108,0,50,61,64,49,74,81,20147
108000,a,308,372,394,110,0,113,0,55,53,68,54,79,52,20349
109000,a,299,363,400,103,0,117,0,44,65,64,64,74,62,20531
110000,a,296,375,375,100,0,114,0,41,61,72,45,70,54,20714
111000,a,309,378,357,99,0,100,0,48,56,61,55,62,61,20885
112000,a,302,385,375,93,0,100,0,56,73,57,67,65,60,21063
113000,a,323,382,391,99,0,109,0,51,63,74,64,69,38,21257
114000,a,319,382,380,104,0,112,0,54,68,76,50,68,50,21455
115000,a,320,376,374,96,0,96,0,53,61,65,52,65,53,21638
116000,a,304,351,370,103,0,101,0,50,61,64,48,75,48,21827
117000,a,319,367,388,92,0,109,0,63,75,60,51,75,28,22025
118000,a,308,363,389,91,0,114,0,39,44,67,50,74,60,22205
119000,a,315,370,382,103,0,105,0,58,63,68,52,75,62,22406
120000,a,303,366,384,108,0,84,0,46,70,65,69,66,62,22583
121000,a,280,385,384,101,0,84,0,46,58,73,59,71,69,22773
122000,a,290,387,391,110,0,100,0,56,70,76,61,72,58,22977
123000,a,303,389,378,108,0,101,0,55,53,71,65,67,55,23170
124000,a,291,431,393,124,0,112,0,37,39,84,71,86,42,23377
125000,a,291,418,374,114,0,105,0,38,38,70,60,67,46,23552
126000,a,292,386,391,116,0,118,0,37,52,62,60,86,66,23737
127000,a,309,373,387,104,0,116,0,47,49,71,78,65,55,23920
128000,a,302,368,397,96,0,115,0,54,49,55,56,73,49,24102
129000,a,328,353,387,99,0,105,0,50,44,83,80,62,61,24297
130000,a,321,352,404,109,0,100,0,34,69,81,46,81,33,24493
131000,a,324,370,366,112,0,96,0,57,50,76,51,61,46,24687
132000,a,309,352,386,105,0,98,0,54,51,68,48,73,61,24882
133000,a,321,352,373,105,0,108,0,47,43,72,52,82,59,25083
134000,a,322,337,381,93,0,106,0,51,62,64,55,74,48,25272
135000,a,330,353,364,103,0,108,0,41,39,70,97,67,69,25450
136000,a,315,363,372,107,0,109,0,44,45,72,65,82,41,25648
137000,a,300,374,396,98,0,104,0,54,68,60,51,71,45,25833
138000,a,320,365,375,97,0,94,0,50,59,79,51,61,58,26023
139000,a,309,376,392,97,0,99,0,49,56,75,44,73,48,26220
140000,a,308,381,375,99,0,90,0,35,59,71,46,61,48,26387
141000,a,325,388,360,92,0,88,0,53,63,77,61,60,57,26577
142000,a,335,378,366,79,0,92,0,53,63,56,46,69,71,26755
143000,a,345,377,378,95,0,94,0,51,68,80,60,62,35,26948
144000,a,371,352,363,90,0,98,0,61,66,63,54,67,37,27139
145000,a,366,351,358,90,0,95,0,66,73,59,40,60,70,27324
146000,a,369,368,361,90,0,95,0,55,93,55,43,68,56,27502
147000,a,370,368,366,81,0,98,0,48,59,76,49,66,52,27692
148000,a,356,371,378,82,0,110,0,54,72,57,57,78,50,27881
149000,a,332,378,394,90,0,100,0,50,49,69,50,71,46,28071
150000,a,315,350,404,100,0,96,0,50,58,65,65,64,53,28250
151000,a,315,362,406,93,0,104,0,49,49,66,65,77,59,28442
152000,a,324,376,393,101,0,111,0,48,60,76,53,73,53,28639
153000,a,329,344,396,104,0,96,0,54,54,65,51,68,54,28826
154000,a,315,335,400,103,0,95,0,50,59,71,52,80,41,29027
155000,a,338,345,382,96,0,88,0,65,65,65,64,61,44,29218
156000,a,311,340,358,103,0,90,0,47,86,68,49,73,76,29406
157000,a,316,378,370,103,0,101,0,49,60,82,55,70,54,29607
158000,a,310,361,383,95,0,106,0,40,49,64,50,77,56,29788
159000,a,311,341,386,105,0,112,0,51,70,70,51,60,64,29969
160000,a,293,338,374,102,0,111,0,55,63,59,54,78,53,30161
161000,a,294,340,404,99,0,102,0,50,68,62,58,74,44,30347
162000,a,302,368,402,112,0,105,0,42,67,87,49,73,56,30549
163000,a,299,402,371,104,0,98,0,40,48,69,72,66,63,30724
164000,a,277,392,368,117,0,110,0,45,50,90,70,77,58,30936
165000,a,294,382,364,110,0,103,0,45,57,79,57,59,63,31119
166000,a,311,393,350,104,0,100,0,46,74,69,39,69,67,31303
167000,a,290,377,353,106,0,105,0,66,44,70,55,71,54,31510
168000,a,312,396,366,102,0,98,0,43,57,82,66,63,53,31698
169000,a,316,395,364,100,0,100,0,58,53,64,56,69,60,31889
170000,a,317,378,376,99,0,114,0,40,51,69,66,87,44,32085
171000,a,306,354,372,105,0,98,0,46,49,70,39,71,65,32272
172000,a,300,357,374,105,0,111,0,43,43,71,59,74,76,32460
173000,a,313,367,367,102,0,117,0,57,62,68,64,70,58,32655
174000,a,291,377,380,116,0,109,0,47,52,82,46,75,45,32859
175000,a,302,371,383,121,0,108,0,43,63,80,53,67,47,33049
176000,a,301,386,356,117,0,102,0,62,63,63,54,71,61,33245
177000,a,312,422,351,117,0,98,0,57,52,81,59,59,50,33442
178000,a,312,410,338,130,0,92,0,49,50,94,47,67,42,33652
179000,a,329,408,330,117,0,99,0,53,64,82,54,52,44,33839
180000,a,324,385,328,105,0,97,0,59,59,65,57,54,44,34017
