step,season,popn,popi,popp,tokix,tokiy,tokpx,tokpy,bn,wn,bi,wi,bp,wp,score
60000,b,306,345,386,15,77,5,76,53,63,56,79,65,52,10912
61000,b,313,332,397,11,87,1,94,57,74,70,52,71,62,11110
62000,b,324,331,397,6,96,0,98,49,67,69,51,72,71,11300
63000,b,332,342,385,5,82,0,85,49,73,42,56,67,60,11458
64000,b,308,349,370,4,84,0,91,43,56,58,68,71,65,11630
65000,a,321,331,368,43,61,46,27,45,76,60,98,61,122,11796
66000,a,328,306,380,50,40,63,17,56,40,41,93,72,61,11965
67000,a,309,301,406,53,24,82,9,44,47,50,49,87,66,12146
68000,a,317,307,404,68,17,96,3,51,86,52,47,76,81,12325
69000,a,320,321,408,81,9,123,2,49,48,52,32,102,67,12528
70000,a,323,325,422,81,5,130,1,49,67,63,50,83,54,12723
71000,a,316,335,421,92,3,118,0,47,58,64,32,89,55,12923
72000,a,321,341,433,100,1,129,0,41,47,74,53,88,69,13126
73000,b,321,327,413,64,25,31,41,44,56,36,90,56,164,13262
74000,b,325,316,383,37,56,11,64,56,54,61,86,61,69,13440
75000,b,323,312,387,21,72,10,84,67,74,66,61,64,56,13637
76000,b,333,317,406,15,63,5,102,57,64,49,49,73,66,13816
77000,b,312,340,404,10,85,3,114,44,50,66,87,71,76,13997
78000,b,310,353,391,5,83,0,97,56,41,59,47,81,63,14193
79000,b,303,359,388,4,101,0,108,45,60,79,62,67,53,14384
80000,b,323,381,397,2,103,0,100,57,68,72,55,67,56,14580
81000,a,305,383,392,38,58,39,25,45,49,48,100,51,122,14724
82000,a,287,378,389,66,40,74,12,41,36,55,98,75,63,14895
83000,a,288,357,415,71,28,86,5,44,60,63,72,75,57,15077
84000,a,299,344,415,81,15,106,3,57,55,68,66,76,68,15278
85000,a,299,366,400,80,11,111,0,54,60,67,38,77,72,15476
86000,a,302,370,388,79,6,115,0,44,62,64,58,76,52,15660
87000,a,329,359,402,69,5,117,0,48,53,50,59,84,52,15842
88000,a,327,340,393,75,2,94,0,48,73,56,51,59,54,16005
89000,b,333,326,384,45,34,30,37,44,76,51,102,63,130,16163
90000,b,328,356,379,28,73,15,62,39,64,69,73,60,77,16331
91000,b,309,366,403,16,92,6,83,49,84,80,46,68,63,16528
92000,b,301,379,382,11,91,4,96,40,51,69,57,73,71,16710
93000,b,310,360,372,9,96,2,89,44,60,61,67,73,64,16888
94000,b,326,348,366,5,94,2,90,56,80,65,47,64,61,17073
95000,b,316,342,367,5,99,1,105,60,58,66,70,81,50,17280
96000,b,290,352,377,5,94,0,104,42,59,63,48,74,58,17459
97000,a,299,336,365,39,63,41,31,40,51,54,123,53,138,17606
98000,a,298,338,381,72,40,68,19,48,68,62,94,66,73,17782
99000,a,306,341,382,90,26,80,10,46,58,62,92,70,44,17960
100000,a,304,335,385,98,14,103,4,47,55,58,58,73,56,18138
101000,a,279,344,399,108,10,110,3,48,63,66,73,76,63,18328
102000,a,278,347,401,101,8,108,2,54,60,63,59,78,57,18523
103000,a,273,346,395,99,4,118,1,38,51,61,38,85,68,18707
104000,a,288,341,388,90,4,117,1,48,73,60,60,76,45,18891
105000,b,299,325,367,65,33,37,37,51,63,45,109,44,151,19031
106000,b,323,322,378,40,46,22,67,48,68,45,81,81,87,19205
107000,b,337,332,356,21,55,7,77,49,80,52,66,61,56,19367
108000,b,341,305,376,12,65,2,84,52,68,58,76,71,54,19548
109000,b,313,330,378,8,90,1,85,58,85,78,74,54,56,19738
110000,b,321,354,387,1,98,1,102,57,73,58,63,70,63,19923
111000,b,315,369,386,0,98,0,103,43,56,78,55,79,49,20123
112000,b,319,356,378,0,94,0,104,52,69,54,35,78,72,20307
113000,a,326,343,379,40,53,35,26,35,46,59,115,54,132,20455
114000,a,319,350,380,72,31,64,16,46,56,74,93,66,60,20641
115000,a,319,357,388,77,21,83,8,46,65,68,53,73,39,20828
116000,a,293,361,383,99,15,83,5,45,75,79,45,66,63,21018
117000,a,300,371,381,102,8,88,3,50,78,64,46,63,76,21195
118000,a,304,371,384,89,6,99,1,44,48,65,39,72,63,21376
119000,a,307,329,397,96,3,107,0,44,33,54,40,84,61,21558
120000,a,323,350,404,107,3,105,0,44,61,80,55,77,54,21759
121000,b,300,344,413,69,36,19,52,35,44,43,113,62,144,21899
122000,b,300,334,399,55,54,11,82,50,64,48,82,81,70,22078
123000,b,323,329,392,35,72,7,93,52,57,50,83,79,57,22259
124000,b,316,301,390,22,81,5,87,43,54,64,66,76,72,22442
125000,b,315,323,383,14,76,4,93,56,75,63,77,66,51,22627
126000,b,324,356,368,9,84,4,100,47,61,66,111,59,69,22799
127000,b,323,377,367,2,106,3,103,41,38,77,74,76,59,22993
128000,b,324,374,361,1,98,1,99,51,66,60,56,71,60,23175
129000,a,321,357,361,35,57,52,26,51,36,48,86,67,124,23341
130000,a,331,363,374,59,40,68,12,51,70,61,87,57,53,23510
131000,a,327,349,372,75,22,82,5,54,56,63,66,66,60,23693
132000,a,329,342,372,83,14,91,3,59,66,66,76,59,54,23877
133000,a,326,364,357,91,8,85,2,36,42,87,77,66,43,24066
134000,a,320,368,349,107,6,82,2,49,84,76,53,56,45,24247
135000,a,318,365,355,101,4,83,2,49,65,72,52,66,55,24434
136000,a,335,378,384,101,3,93,2,49,59,74,52,75,54,24632
137000,b,329,357,370,60,38,16,50,41,72,41,88,64,128,24778
138000,b,327,350,362,36,47,13,74,56,71,49,104,64,58,24947
139000,b,334,362,377,23,74,6,96,47,73,65,65,78,58,25137
140000,b,347,355,383,14,86,1,107,57,59,58,66,77,56,25329
141000,b,329,355,381,10,88,0,101,35,50,70,77,72,46,25506
142000,b,337,342,393,6,79,0,95,52,74,63,53,70,34,25691
143000,b,346,342,404,4,82,0,109,51,49,65,78,71,49,25878
144000,b,328,360,383,3,90,0,119,50,40,71,60,77,52,26076
145000,a,341,335,355,36,51,39,25,60,61,44,85,50,142,26230
146000,a,334,330,352,54,29,65,18,51,83,53,92,54,67,26388
147000,a,345,333,356,82,18,71,12,45,72,77,90,56,40,26566
148000,a,347,320,377,84,10,83,7,64,67,58,45,71,51,26759
149000,a,369,354,371,82,5,83,6,72,52,76,47,61,50,26968
150000,a,354,393,384,85,2,85,2,49,66,65,43,68,50,27150
151000,a,349,358,389,97,2,98,2,55,79,68,64,64,55,27337
152000,a,332,358,361,89,2,101,1,54,62,64,55,65,49,27520
153000,b,335,356,360,62,37,20,52,58,56,42,110,62,135,27682
154000,b,336,374,362,37,77,10,73,53,63,72,96,52,56,27859
155000,b,317,382,363,25,89,8,97,49,87,65,52,69,53,28042
156000,b,313,360,346,14,87,5,108,34,54,65,72,69,48,28210
157000,b,308,384,333,10,99,2,94,50,70,70,76,58,48,28388
158000,b,308,380,349,6,97,1,93,45,62,76,69,68,54,28577
159000,b,306,413,337,3,113,0,92,46,61,87,58,63,40,28773
160000,b,287,421,336,2,111,0,87,60,73,71,45,58,44,28962
161000,a,289,407,339,46,78,25,19,40,66,60,114,42,96,29104
162000,a,258,396,358,64,58,58,7,37,56,61,85,57,62,29259
163000,a,278,375,355,72,37,74,5,42,44,56,77,61,64,29418
164000,a,286,377,343,83,24,80,4,45,42,75,75,60,62,29598
165000,a,279,400,341,97,14,78,3,48,55,79,55,62,51,29787
166000,a,300,408,326,101,10,78,2,55,79,86,79,52,38,29980
167000,a,303,430,328,101,8,88,1,53,74,78,84,63,57,30174
168000,a,301,405,356,90,3,80,1,41,77,60,58,65,72,30340
169000,b,299,372,366,58,37,10,42,38,77,47,107,58,123,30483
170000,b,304,359,379,39,60,6,67,55,62,66,71,61,69,30665
171000,b,317,360,377,22,69,3,84,43,59,60,66,70,54,30838
172000,b,313,363,393,17,93,3,84,40,55,77,76,66,54,31021
173000,b,313,379,401,11,94,2,95,50,47,76,54,63,51,31210
174000,b,304,391,396,7,82,2,95,47,65,64,34,71,71,31392
175000,b,303,374,397,3,86,1,96,47,66,60,39,74,70,31573
176000,b,312,377,409,2,87,0,96,46,67,73,59,73,34,31765
