step,season,popn,popi,popp,tokix,tokiy,tokpx,tokpy,bn,wn,bi,wi,bp,wp,score
122000,a,323,420,391,72,50,77,11,48,48,69,132,72,69,23378
123000,a,312,414,411,88,31,87,5,43,53,72,104,62,48,23555
124000,a,315,401,400,105,20,101,3,46,36,82,79,75,55,23758
125000,a,343,392,388,102,13,113,3,49,41,76,40,83,66,23966
126000,a,340,397,372,105,7,113,1,44,53,75,56,76,38,24161
127000,a,353,403,389,104,3,119,1,48,38,73,72,85,45,24367
128000,a,345,415,385,95,3,111,1,47,38,69,36,74,54,24557
129000,a,333,414,381,109,1,109,0,59,58,75,37,62,41,24753
130000,a,333,413,385,99,1,91,0,65,54,71,39,61,42,24950
131000,b,361,411,371,69,33,27,31,61,40,45,168,42,115,25098
132000,b,355,398,373,39,64,17,62,40,72,67,179,65,42,25270
133000,b,352,386,400,27,67,8,85,54,60,59,135,69,50,25452
134000,b,378,394,388,17,89,4,90,57,48,72,123,54,63,25635
135000,b,373,378,413,10,81,3,99,51,72,63,78,85,39,25834
136000,b,362,373,418,7,84,0,104,55,59,69,58,75,47,26033
137000,b,357,375,395,5,99,0,100,57,42,77,55,67,49,26234
138000,b,369,375,406,2,98,0,92,44,60,66,50,73,45,26417
139000,b,367,380,392,1,96,0,93,52,59,77,48,75,58,26621
140000,b,360,394,407,0,107,0,98,56,61,81,55,74,48,26832
141000,a,362,395,397,25,74,40,22,49,40,41,135,59,146,26981
142000,a,359,369,418,44,42,79,15,47,50,47,130,72,87,27147
143000,a,369,384,410,65,23,97,10,65,58,71,66,71,54,27354
144000,a,366,385,422,68,18,115,6,56,49,57,111,86,49,27553
145000,a,356,368,433,66,12,121,4,54,60,56,88,72,41,27735
146000,a,350,391,423,83,6,117,2,48,40,64,51,86,56,27933
147000,a,339,379,425,84,4,122,1,52,60,68,61,72,50,28125
148000,a,349,373,431,92,4,119,1,54,62,77,52,75,49,28331
149000,a,336,381,432,93,2,123,0,51,62,60,50,78,51,28520
150000,a,331,391,409,104,0,116,0,51,45,71,39,78,37,28720
151000,b,345,376,421,68,32,28,45,55,68,42,148,62,131,28879
152000,b,353,369,419,43,60,16,62,53,45,55,188,50,45,29037
153000,b,356,385,411,23,83,11,87,47,38,76,144,67,48,29227
154000,b,375,377,385,10,88,6,87,57,62,63,75,67,44,29414
155000,b,369,396,377,6,103,4,83,52,67,73,42,73,53,29612
156000,b,360,405,376,5,107,2,93,61,58,75,50,72,40,29820
157000,b,342,408,390,3,132,0,99,51,42,93,63,75,28,30039
158000,b,334,411,371,3,136,0,109,45,53,85,64,69,46,30238
159000,b,322,404,356,2,132,0,101,51,49,87,45,53,41,30429
160000,b,347,394,360,1,127,0,100,63,62,83,43,68,51,30643
161000,a,370,387,376,45,87,36,22,61,61,54,141,47,105,30805
162000,a,352,385,389,75,60,77,19,44,41,60,210,62,57,30971
163000,a,337,375,381,83,37,81,13,49,46,62,140,55,42,31137
164000,a,335,376,384,111,26,96,9,47,50,73,91,73,59,31330
165000,a,336,390,395,121,16,103,7,44,61,71,114,67,45,31512
166000,a,334,395,385,107,7,107,3,54,48,77,60,71,49,31714
167000,a,311,412,396,111,4,108,1,48,60,78,34,80,55,31920
168000,a,304,431,401,118,3,112,0,45,34,87,55,82,33,32134
169000,a,333,427,379,122,2,105,0,56,50,79,57,70,34,32339
170000,a,334,423,387,102,2,118,0,50,54,68,40,85,54,32542
171000,b,335,414,398,65,44,25,48,44,59,53,149,58,114,32697
172000,b,340,400,407,41,61,12,77,52,51,56,138,71,50,32876
173000,b,329,406,417,24,83,8,94,52,63,75,72,69,46,33072
174000,b,357,403,416,15,93,6,95,58,46,86,67,65,51,33281
175000,b,356,375,423,8,98,5,118,52,59,68,53,82,48,33483
176000,b,333,379,418,4,95,4,104,48,38,70,39,74,50,33675
177000,b,333,388,430,2,98,2,111,62,44,65,53,91,57,33893
178000,b,336,395,420,2,107,2,113,57,40,73,49,82,38,34105
179000,b,345,399,427,0,115,0,121,51,70,67,58,80,58,34303
180000,b,329,389,418,0,116,0,114,64,58,71,70,73,28,34511
