step,season,popn,popi,popp,tokix,tokiy,tokpx,tokpy,bn,wn,bi,wi,bp,wp,score
59000,a,318,439,372,92,29,89,9,42,48,60,126,79,44,10667
60000,a,302,431,372,100,21,98,5,38,35,72,64,76,65,10853
61000,b,330,420,387,61,57,18,47,57,46,60,117,57,128,11027
62000,b,347,410,383,38,84,12,71,40,39,72,143,66,45,11205
63000,b,356,411,378,26,96,7,82,44,49,64,97,76,41,11389
64000,b,372,404,375,17,104,5,85,55,43,72,74,69,48,11585
65000,a,355,397,380,51,65,49,22,38,38,61,129,58,104,11742
66000,a,369,402,383,75,39,72,10,59,55,62,128,63,39,11926
67000,a,369,408,384,92,19,92,5,51,49,59,93,77,76,12113
68000,a,350,411,396,92,14,86,4,47,39,62,97,70,44,12292
69000,b,360,401,399,56,47,16,41,51,57,59,140,50,121,12452
70000,b,368,394,390,42,65,9,62,49,65,53,135,51,58,12605
71000,b,367,380,368,27,84,5,76,58,62,66,132,62,50,12791
72000,b,363,386,384,16,79,2,91,51,42,54,101,81,42,12977
73000,a,356,371,394,53,56,52,23,51,55,65,101,61,107,13154
74000,a,368,369,406,67,47,78,12,60,69,51,113,73,47,13338
75000,a,360,380,404,83,32,89,7,53,53,77,115,65,40,13533
76000,a,350,392,410,93,27,90,3,46,70,73,98,68,46,13720
77000,b,375,393,393,61,52,18,42,43,42,54,163,51,126,13868
78000,b,350,400,394,43,75,12,60,49,48,61,148,50,48,14028
79000,b,334,408,411,27,87,5,78,48,52,76,146,68,51,14220
80000,b,329,412,391,13,92,2,87,60,51,71,59,66,31,14417
81000,a,340,424,380,42,66,37,21,41,64,48,164,50,128,14556
82000,a,338,426,380,78,46,57,16,45,48,66,199,49,45,14716
83000,a,340,422,396,84,28,63,8,52,46,75,170,44,22,14887
84000,a,331,427,407,110,16,80,4,41,45,84,131,58,50,15070
85000,b,337,417,393,78,54,13,41,44,33,55,185,51,110,15220
86000,b,354,416,377,53,88,6,65,58,41,70,172,52,36,15400
87000,b,337,387,396,34,99,1,75,47,55,81,96,56,62,15584
88000,b,334,397,385,27,113,1,73,51,59,67,108,56,40,15758
89000,a,328,393,399,48,75,44,17,41,68,52,137,59,102,15910
90000,a,336,408,397,70,48,75,10,50,63,60,158,66,59,16086
91000,a,333,413,392,93,25,95,5,45,45,83,94,65,57,16279
92000,a,335,419,403,106,18,97,3,54,36,85,54,74,46,16492
93000,b,353,389,389,69,45,26,47,56,48,50,159,58,108,16656
94000,b,341,398,369,44,67,13,64,53,48,58,151,56,55,16823
95000,b,324,389,391,24,74,8,87,54,39,61,119,75,55,17013
96000,b,338,394,408,13,80,5,95,62,69,57,67,66,35,17198
97000,a,356,397,387,57,56,41,16,57,48,65,127,52,114,17372
98000,a,341,388,381,69,33,63,9,58,48,54,143,61,55,17545
99000,a,312,385,394,83,19,77,6,45,51,64,112,64,77,17718
100000,a,335,401,429,88,13,88,3,51,53,68,105,72,36,17909
101000,b,326,400,410,56,61,17,45,39,44,68,107,58,128,18074
102000,b,328,421,394,37,84,9,69,55,45,78,175,54,39,18261
103000,b,295,434,424,22,99,5,96,37,27,83,109,80,28,18461
104000,b,301,414,414,11,102,3,89,39,27,70,81,67,43,18637
105000,a,307,418,396,45,70,45,14,50,37,60,104,53,131,18800
106000,a,310,409,388,75,46,54,8,42,57,56,141,59,51,18957
107000,a,311,419,407,102,34,70,4,39,39,87,150,65,41,19148
108000,a,321,415,417,103,20,86,2,41,43,65,126,78,30,19332
109000,b,343,419,392,67,64,12,38,35,35,69,149,54,137,19490
110000,b,330,398,406,35,71,8,75,39,45,56,140,79,39,19664
111000,b,332,408,406,21,93,8,88,50,48,77,113,73,52,19864
112000,b,313,392,406,10,88,4,85,55,42,63,60,65,53,20047
113000,a,315,394,419,47,57,58,21,34,41,57,154,69,105,20207
114000,a,317,405,412,83,37,76,13,48,43,71,156,66,37,20392
115000,a,329,419,417,97,21,81,6,49,55,76,131,63,56,20580
116000,a,359,426,417,99,10,99,0,46,45,79,100,77,40,20782
117000,b,361,414,403,73,61,23,34,32,47,65,152,48,134,20927
118000,b,371,417,383,46,77,16,51,62,47,62,160,45,50,21096
119000,b,346,423,392,30,104,11,75,49,47,88,87,60,63,21293
120000,b,326,447,381,21,117,6,85,45,46,83,119,65,44,21486
121000,a,320,428,391,52,79,53,16,49,67,54,172,62,112,21651
122000,a,310,449,394,75,55,67,11,47,50,62,155,53,49,21813
123000,a,317,437,391,92,38,78,7,54,45,82,103,63,20,22012
124000,a,320,430,387,106,22,90,4,57,49,77,104,61,48,22207
125000,b,340,414,368,69,55,21,36,50,43,59,153,42,96,22358
126000,b,351,405,382,48,67,11,57,54,64,54,186,55,33,22521
127000,b,374,417,366,29,83,8,57,57,68,57,158,40,43,22675
128000,b,361,431,372,15,96,6,83,55,62,67,106,71,41,22868
129000,a,351,406,378,42,62,44,15,54,42,43,144,57,128,23022
130000,a,358,400,394,62,35,70,11,54,81,51,148,60,45,23187
131000,a,355,378,399,73,20,87,7,54,48,54,116,73,55,23368
132000,a,347,397,403,84,15,112,5,53,62,75,42,93,44,23589
133000,b,360,389,396,54,51,26,41,53,42,50,124,51,148,23743
134000,b,358,388,398,38,78,20,60,44,52,65,173,53,58,23905
135000,b,350,372,412,23,75,17,87,58,65,57,102,71,64,24091
136000,b,337,379,414,15,91,10,105,57,58,65,112,66,40,24279
137000,a,344,366,408,55,61,52,21,52,52,56,124,65,139,24452
138000,a,323,371,413,69,37,84,15,48,35,56,177,73,58,24629
139000,a,345,369,410,89,29,106,10,46,42,69,179,74,41,24818
140000,a,344,370,399,107,17,105,7,45,48,78,115,67,41,25008
141000,b,352,375,396,67,46,26,52,51,45,49,102,60,148,25168
142000,b,356,365,395,49,61,13,80,50,47,39,167,69,56,25326
143000,b,362,372,404,35,86,8,101,37,25,76,131,79,56,25518
144000,b,348,395,384,23,99,2,102,42,45,73,79,75,49,25708
145000,a,324,404,393,61,58,48,26,33,46,59,123,65,128,25865
146000,a,341,405,396,68,38,72,18,50,53,57,173,73,53,26045
147000,a,349,412,394,98,25,90,13,57,50,79,133,64,63,26245
148000,a,334,416,403,91,15,107,8,46,63,60,89,71,55,26422
149000,b,337,403,394,66,46,19,40,51,48,58,118,53,134,26584
150000,b,341,414,393,43,74,8,69,42,52,66,231,61,51,26753
151000,b,346,430,390,28,91,6,79,51,54,76,135,63,44,26943
152000,b,330,416,398,17,103,4,83,46,38,68,99,81,60,27138
153000,a,326,399,408,42,77,49,22,40,52,46,135,65,131,27289
154000,a,315,408,398,66,49,85,13,49,48,55,143,67,78,27460
155000,a,351,406,400,81,33,80,8,44,48,64,139,61,36,27629
156000,a,346,399,380,101,25,96,4,44,43,80,138,56,45,27809
157000,b,354,403,385,62,54,21,42,56,52,60,144,57,107,27982
158000,b,322,413,375,33,82,16,79,45,34,65,153,67,45,28159
159000,b,330,443,365,22,93,11,81,40,44,78,93,58,56,28335
160000,b,318,433,381,15,116,6,89,39,37,82,101,67,60,28523
161000,a,325,442,388,64,88,45,19,38,31,67,139,53,118,28681
162000,a,329,417,395,75,57,72,10,39,40,52,156,71,63,28843
163000,a,325,389,405,78,31,89,5,50,50,57,134,53,53,29003
164000,a,302,406,406,113,19,104,3,38,27,86,101,75,53,29202
165000,b,316,389,393,74,55,26,45,61,63,48,147,56,139,29367
166000,b,309,405,387,41,88,13,56,36,37,71,212,47,56,29521
167000,b,299,424,388,26,107,11,79,41,37,90,108,72,50,29724
168000,b,304,425,378,14,114,5,84,38,56,75,127,66,35,29903
169000,a,313,417,392,50,72,45,15,45,39,58,143,52,127,30058
170000,a,331,411,396,62,49,61,11,46,70,49,159,64,71,30217
171000,a,347,400,399,75,27,89,4,52,43,56,128,66,60,30391
172000,a,361,395,381,79,17,83,2,55,49,67,84,59,38,30572
173000,b,338,417,400,50,45,20,49,36,35,51,165,62,138,30721
174000,b,338,413,416,31,79,8,78,54,48,69,127,73,48,30917
175000,b,324,402,436,20,90,6,83,54,49,58,102,74,46,31103
176000,b,332,403,451,13,95,6,92,46,47,73,93,71,43,31293
