step,season,popn,popi,popp,tokix,tokiy,tokpx,tokpy,bn,wn,bi,wi,bp,wp,score
65000,a,310,321,363,39,68,44,18,57,47,38,82,54,139,11507
66000,a,312,310,401,59,46,84,12,37,57,55,114,85,52,11684
67000,a,310,329,403,66,33,97,7,40,65,51,71,70,72,11845
68000,a,315,354,399,81,19,90,5,46,60,71,68,66,51,12028
69000,b,299,340,415,59,51,11,52,39,57,60,114,59,130,12186
70000,b,280,340,436,35,66,9,89,51,72,59,69,74,72,12370
71000,b,264,343,420,26,68,7,93,52,63,56,67,75,57,12553
72000,b,274,346,409,17,79,5,95,58,43,62,89,87,55,12760
73000,a,277,341,408,46,48,52,18,35,55,49,122,62,140,12906
74000,a,271,335,398,63,36,80,9,49,63,56,76,73,64,13084
75000,a,294,330,401,79,24,75,6,49,73,64,78,54,54,13251
76000,a,329,323,385,78,10,96,4,52,67,53,74,80,67,13436
77000,b,344,313,376,49,37,11,48,44,73,42,72,58,149,13580
78000,b,333,326,375,27,69,6,61,54,78,59,59,65,73,13758
79000,b,315,335,361,14,70,4,91,56,59,53,51,87,69,13954
80000,b,322,351,374,9,84,2,95,57,58,75,64,64,68,14150
81000,a,315,361,379,56,53,45,20,36,36,65,146,56,120,14307
82000,a,314,349,382,75,32,70,16,48,57,63,59,63,66,14481
83000,a,306,356,393,81,22,92,10,60,46,55,62,71,82,14667
84000,a,326,356,388,89,14,95,6,43,75,67,74,68,69,14845
85000,b,320,328,375,63,55,19,31,40,45,59,130,41,137,14985
86000,b,327,311,379,42,69,12,53,49,44,57,102,58,72,15149
87000,b,335,326,391,25,83,8,85,53,57,64,53,81,79,15347
88000,b,316,338,377,14,76,6,91,42,58,60,47,77,58,15526
89000,a,310,332,365,37,47,39,19,47,69,41,101,52,105,15666
90000,a,341,342,356,64,31,71,12,61,65,66,77,66,67,15859
91000,a,342,349,345,72,14,86,6,61,73,70,62,65,43,16055
92000,a,341,357,365,84,9,87,3,54,58,67,67,66,52,16242
93000,b,364,360,380,58,45,21,50,44,50,57,114,66,143,16409
94000,b,330,370,361,32,63,13,55,47,64,66,83,50,46,16572
95000,b,351,366,371,22,85,4,89,56,41,86,76,70,57,16784
96000,b,355,355,377,14,88,2,91,43,81,75,44,51,57,16953
97000,a,341,327,374,39,52,37,24,48,60,37,125,52,136,17090
98000,a,343,337,367,62,31,64,13,56,68,52,72,62,81,17260
99000,a,348,336,374,74,20,91,11,55,74,61,61,76,58,17452
100000,a,338,337,389,88,11,94,8,55,85,60,65,66,45,17633
101000,b,341,341,380,56,43,20,45,59,78,44,88,57,137,17793
102000,b,311,321,404,36,63,7,73,50,77,63,91,67,53,17973
103000,b,300,345,399,21,78,5,96,40,61,68,66,76,51,18157
104000,b,282,366,398,14,89,3,98,41,38,84,50,71,71,18353
105000,a,268,336,409,55,62,49,15,38,59,55,111,67,141,18513
106000,a,288,330,422,69,47,77,8,50,62,59,87,70,55,18692
107000,a,301,315,402,73,24,82,5,52,76,58,64,64,71,18866
108000,a,312,320,397,71,16,101,2,51,76,47,64,70,72,19034
109000,b,317,311,374,49,43,22,52,45,59,50,69,63,183,19192
110000,b,321,326,384,27,66,13,81,63,70,65,61,68,57,19388
111000,b,321,315,387,14,67,8,95,62,75,41,52,85,55,19576
112000,b,315,343,386,6,75,4,95,60,74,64,61,68,47,19768
113000,a,317,316,376,33,48,42,15,49,63,39,100,53,139,19909
114000,a,324,339,396,67,30,72,7,57,60,62,64,77,55,20105
115000,a,337,344,398,78,16,82,2,55,58,59,54,61,69,20280
116000,a,344,346,380,89,8,92,1,46,78,74,64,63,54,20463
117000,b,349,340,381,55,27,26,40,51,61,34,83,56,134,20604
118000,b,354,326,371,36,39,19,71,62,59,43,92,69,48,20778
119000,b,338,346,363,19,75,13,79,54,75,72,71,56,45,20960
120000,b,344,350,355,12,79,9,88,50,67,62,72,60,61,21132
121000,a,344,349,359,48,53,48,12,48,66,51,129,53,120,21284
122000,a,355,321,380,56,38,82,7,60,64,39,73,77,69,21460
123000,a,328,299,377,67,26,101,5,43,72,53,64,80,65,21636
124000,a,340,311,379,74,15,99,3,58,63,65,59,66,45,21825
125000,b,354,307,380,51,46,15,52,52,72,45,102,58,156,21980
126000,b,346,318,376,32,78,9,82,53,62,56,91,74,76,22163
127000,b,328,307,379,22,93,4,89,46,68,62,96,65,56,22336
128000,b,324,320,365,12,93,4,95,52,64,67,68,63,63,22518
129000,a,313,340,359,43,55,39,17,49,79,48,83,57,126,22672
130000,a,325,329,398,56,37,70,8,62,67,53,69,77,55,22864
131000,a,326,335,392,85,20,73,3,50,74,66,33,68,55,23048
132000,a,321,335,398,87,11,93,0,56,60,56,47,94,70,23254
133000,b,318,332,390,56,43,15,36,40,54,47,118,53,117,23394
134000,b,316,328,369,36,60,9,70,54,70,53,69,73,62,23574
135000,b,322,337,358,14,92,7,80,50,72,67,71,64,72,23755
136000,b,322,354,335,10,105,6,94,48,60,73,52,68,66,23944
137000,a,330,343,331,40,70,38,21,49,72,50,101,43,110,24086
138000,a,327,351,338,69,46,60,13,51,50,74,101,59,59,24270
139000,a,340,357,344,76,28,82,10,50,56,56,67,68,65,24444
140000,a,342,356,354,79,21,87,5,53,64,76,87,59,55,24632
141000,b,358,358,349,53,52,25,49,50,72,40,56,67,152,24789
142000,b,357,337,336,27,68,16,72,63,77,55,86,58,60,24965
143000,b,343,362,348,13,81,10,83,52,76,58,70,63,60,25138
144000,b,347,391,338,10,85,4,89,57,59,82,62,56,49,25333
145000,a,335,377,334,50,57,30,22,56,68,54,115,40,116,25483
146000,a,345,386,353,54,37,49,12,51,67,51,98,48,71,25633
147000,a,351,370,344,82,22,79,8,53,77,65,85,67,62,25818
148000,a,354,364,356,87,14,84,4,56,67,67,36,69,38,26010
149000,b,371,338,357,51,40,9,39,55,50,47,97,53,119,26165
150000,b,373,350,360,34,62,3,69,50,54,61,73,59,70,26335
151000,b,363,338,368,17,82,2,82,47,74,68,64,63,46,26513
152000,b,353,342,367,13,82,1,84,60,78,51,78,63,62,26687
153000,a,361,348,370,43,48,37,9,56,76,51,95,53,103,26847
154000,a,340,334,377,70,26,69,7,42,60,64,91,71,66,27024
155000,a,332,349,368,85,18,69,5,48,46,67,92,69,65,27208
156000,a,365,355,361,92,10,82,4,51,63,70,48,70,49,27399
157000,b,355,364,372,58,31,18,45,48,67,39,116,51,120,27537
158000,b,357,341,365,46,50,10,66,51,50,50,108,60,54,27698
159000,b,357,341,341,30,70,6,68,51,71,63,81,51,60,27863
160000,b,370,341,351,23,73,2,93,59,67,56,76,72,48,28050
161000,a,345,345,357,46,42,42,28,45,59,53,90,62,120,28210
162000,a,364,351,358,66,23,53,20,52,83,66,69,51,47,28379
163000,a,350,357,347,81,13,74,14,44,62,64,72,70,63,28557
164000,a,339,361,360,87,7,95,11,63,83,57,58,76,60,28753
165000,b,350,364,339,62,40,16,39,56,72,45,129,44,132,28898
166000,b,322,345,340,38,60,11,66,48,68,59,81,59,82,29064
167000,b,339,338,381,22,74,7,80,54,49,75,75,66,60,29259
168000,b,331,338,394,11,78,5,90,39,56,65,62,75,58,29438
169000,a,317,324,393,45,38,54,13,39,56,51,80,66,142,29594
170000,a,317,339,379,64,27,74,9,47,83,48,53,73,107,29762
171000,a,321,338,394,75,15,84,5,41,67,68,68,78,43,29949
172000,a,299,322,393,76,11,96,3,45,72,62,61,83,69,30139
173000,b,307,328,391,54,39,19,46,61,55,45,86,61,155,30306
174000,b,318,331,384,43,64,12,70,53,78,52,80,62,56,30473
175000,b,327,331,363,26,80,8,75,56,57,60,75,62,68,30651
176000,b,323,346,359,12,83,6,77,52,86,61,52,52,40,30816
