step,season,popn,popi,popp,tokix,tokiy,tokpx,tokpy,bn,wn,bi,wi,bp,wp,score
60000,a,335,366,352,111,0,90,0,52,62,76,50,66,64,11438
61000,a,327,387,361,111,0,99,0,46,66,88,50,74,54,11646
62000,a,330,391,364,101,0,94,0,46,48,65,50,71,60,11828
63000,a,325,387,348,115,0,90,0,59,87,78,49,57,48,12022
64000,a,321,387,341,111,0,90,0,46,67,85,60,60,55,12213
65000,a,314,392,361,110,0,79,0,48,66,78,48,56,44,12395
66000,a,304,395,361,122,0,96,0,48,56,75,52,72,72,12590
67000,a,285,385,380,123,0,105,0,37,54,86,55,72,50,12785
68000,a,279,379,385,117,0,94,0,47,86,72,35,70,45,12974
69000,a,284,355,389,105,0,102,0,45,71,59,59,73,51,13151
70000,a,301,370,391,103,0,113,0,47,78,56,37,70,47,13324
71000,a,317,373,397,103,0,106,0,48,72,67,63,67,58,13506
72000,a,331,375,376,104,0,89,0,55,64,65,49,58,74,13684
73000,a,309,373,387,97,0,96,0,40,73,63,56,74,70,13861
74000,a,285,359,392,86,0,109,0,41,65,62,52,83,59,14047
75000,a,276,373,389,93,0,103,0,45,57,71,44,73,62,14236
76000,a,268,400,380,124,0,95,0,42,55,76,69,73,61,14427
77000,a,262,404,389,121,0,100,0,39,48,73,63,84,62,14623
78000,a,267,380,384,113,0,105,0,38,52,70,64,77,57,14808
79000,a,240,376,379,117,0,92,0,35,86,77,50,66,52,14986
80000,a,273,384,398,114,0,112,0,57,55,67,51,85,59,15195
81000,a,289,391,391,114,0,119,0,43,58,83,71,82,52,15403
82000,a,280,398,382,113,0,113,0,43,52,74,57,77,49,15597
83000,a,285,389,400,92,0,108,0,37,58,61,67,76,46,15771
84000,a,264,387,399,90,0,103,0,43,40,81,59,68,43,15963
85000,a,277,405,377,95,0,106,0,48,62,84,47,75,38,16170
86000,a,274,418,368,114,0,99,0,43,60,83,70,62,46,16358
87000,a,268,417,380,113,0,103,0,43,52,73,39,77,57,16551
88000,a,267,418,370,122,0,107,0,38,48,83,71,59,54,16731
89000,a,281,433,356,124,0,102,0,39,51,82,50,72,64,16924
90000,a,275,399,350,115,0,96,0,40,49,73,57,71,57,17108
91000,a,280,416,341,135,0,84,0,34,67,87,59,54,55,17283
92000,a,263,417,364,129,0,92,0,45,62,87,66,58,57,17473
93000,a,292,399,363,113,0,105,0,39,49,73,59,73,48,17658
94000,a,322,373,360,100,0,99,0,54,54,73,48,63,58,17848
95000,a,328,376,367,103,0,103,0,34,54,90,66,65,53,18037
96000,a,293,375,365,95,0,98,0,51,80,64,48,65,46,18217
97000,a,283,380,377,102,0,98,0,36,51,68,70,70,63,18391
98000,a,279,388,402,116,0,112,0,40,49,82,52,83,46,18596
99000,a,261,353,404,100,0,117,0,41,61,57,51,81,56,18775
100000,a,287,379,417,98,0,115,0,49,49,61,48,85,63,18970
101000,a,273,383,418,97,0,100,0,51,66,65,46,66,43,19152
102000,a,282,353,412,102,0,106,0,44,53,61,78,83,45,19340
103000,a,287,332,406,102,0,109,0,45,59,75,72,86,56,19546
104000,a,290,337,406,80,0,97,0,41,72,62,50,65,78,19714
105000,a,301,368,398,95,0,98,0,54,68,71,68,60,81,19899
106000,a,278,383,394,97,0,98,0,43,67,79,51,65,35,20086
107000,a,285,373,392,91,0,99,0,47,64,64,44,68,68,20265
108000,a,280,398,408,89,0,98,0,44,55,77,48,66,58,20452
109000,a,281,367,396,97,0,114,0,43,54,61,43,80,66,20636
110000,a,301,354,398,94,0,113,0,43,40,62,54,73,79,20814
111000,a,318,359,407,91,0,101,0,47,65,57,41,72,63,20990
112000,a,305,361,387,99,0,101,0,44,66,68,54,69,63,21171
113000,a,285,374,391,99,0,103,0,33,46,67,56,78,65,21349
114000,a,267,382,392,95,0,111,0,35,52,75,73,73,47,21532
115000,a,269,368,405,111,0,107,0,41,60,79,50,79,61,21731
116000,a,281,376,409,113,0,108,0,48,66,65,74,72,55,21916
117000,a,268,366,408,102,0,131,0,38,45,61,45,95,80,22110
118000,a,268,349,413,102,0,120,0,44,55,62,43,81,59,22297
119000,a,251,367,412,103,0,111,0,35,71,70,47,71,50,22473
120000,a,231,370,406,107,0,121,0,31,57,65,77,72,64,22641
121000,a,238,388,401,108,0,113,0,44,58,73,50,70,58,22828
122000,a,261,391,409,109,0,107,0,43,58,69,38,73,55,23013
123000,a,270,391,397,120,0,102,0,39,48,70,55,68,59,23190
124000,a,283,386,382,120,0,106,0,48,69,77,61,63,57,23378
125000,a,280,364,375,89,0,105,0,55,50,62,61,70,51,23565
126000,a,291,385,382,102,0,115,0,41,60,86,72,69,52,23761
127000,a,287,385,398,108,0,117,0,51,44,57,45,88,59,23957
128000,a,298,358,396,91,0,119,0,37,55,66,61,78,64,24138
129000,a,312,363,406,92,0,118,0,50,61,67,41,68,53,24323
130000,a,310,378,399,97,0,110,0,54,64,56,51,74,52,24507
131000,a,287,368,411,105,0,108,0,51,60,71,78,64,62,24693
132000,a,287,369,423,101,0,101,0,34,61,60,49,78,63,24865
133000,a,298,359,415,81,0,101,0,38,41,57,54,81,53,25041
134000,a,299,328,394,75,0,101,0,48,63,62,73,68,52,25219
135000,a,307,320,403,78,0,109,0,52,79,54,45,71,74,25396
136000,a,310,342,402,96,0,106,0,46,61,68,62,68,60,25578
137000,a,299,353,402,97,0,116,0,54,62,68,33,83,60,25783
138000,a,324,365,389,97,0,111,0,62,63,62,62,68,60,25975
139000,a,313,364,412,91,0,121,0,45,62,55,33,93,58,26168
140000,a,303,342,405,84,0,121,0,45,81,61,60,84,40,26358
141000,a,319,355,391,89,0,95,0,52,57,77,49,59,62,26546
142000,a,313,365,388,102,0,100,0,53,57,67,55,74,77,26740
143000,a,294,389,393,96,0,104,0,41,45,72,58,62,64,26915
144000,a,294,398,365,116,0,109,0,43,50,87,55,76,36,27121
145000,a,301,367,366,99,0,98,0,58,57,63,58,58,44,27300
146000,a,305,394,369,106,0,104,0,51,49,71,63,69,65,27491
147000,a,309,398,360,108,0,103,0,50,62,73,47,63,62,27677
148000,a,307,396,364,104,0,96,0,51,57,70,55,68,61,27866
149000,a,311,399,370,111,0,105,0,36,59,84,48,72,60,28058
150000,a,297,376,377,99,0,113,0,41,64,70,50,76,53,28245
151000,a,302,374,374,112,0,113,0,45,59,78,64,60,50,28428
152000,a,308,364,400,106,0,104,0,50,60,77,48,73,55,28628
153000,a,311,350,402,100,0,96,0,46,85,63,49,68,62,28805
154000,a,317,354,407,106,0,103,0,57,72,72,55,88,57,29022
155000,a,298,352,414,109,0,101,0,39,57,75,57,78,57,29214
156000,a,303,365,411,119,0,105,0,44,52,80,43,79,52,29417
157000,a,292,337,406,107,0,115,0,33,39,74,48,76,51,29600
158000,a,299,326,406,103,0,104,0,43,56,59,63,82,68,29784
159000,a,300,337,402,99,0,106,0,42,66,70,59,73,55,29969
160000,a,293,340,390,96,0,118,0,40,60,65,55,79,81,30153
161000,a,288,332,380,98,0,111,0,44,55,61,69,88,57,30346
162000,a,303,358,361,105,0,102,0,47,80,80,40,63,62,30536
163000,a,327,359,350,100,0,94,0,57,55,65,45,67,66,30725
164000,a,328,375,357,95,0,94,0,44,76,63,53,69,72,30901
165000,a,341,374,361,106,0,106,0,51,48,77,58,75,62,31104
166000,a,327,372,364,124,0,107,0,46,60,85,32,75,57,31310
167000,a,320,389,363,106,0,85,0,39,55,77,48,62,55,31488
168000,a,316,383,378,99,0,89,0,46,65,70,70,58,58,31662
169000,a,303,408,376,107,0,100,0,41,63,77,72,72,71,31852
170000,a,304,401,387,111,0,112,0,39,59,62,53,76,64,32029
171000,a,307,411,367,115,0,87,0,40,41,76,44,61,36,32206
172000,a,318,386,353,107,0,89,0,58,55,67,59,68,68,32399
173000,a,326,381,370,98,0,76,0,48,73,63,46,54,42,32564
174000,a,326,368,373,114,0,86,0,51,63,66,66,69,44,32750
175000,a,319,383,368,120,0,86,0,51,61,72,52,61,55,32934
176000,a,300,376,377,113,0,85,0,36,55,72,56,69,45,33111
177000,a,306,397,363,118,0,69,0,45,51,85,66,54,35,33295
178000,a,327,385,356,127,0,87,0,50,42,95,59,65,63,33505
179000,a,302,369,386,119,0,97,0,40,69,75,60,69,62,33689
180000,a,288,386,377,115,0,93,0,42,59,80,48,63,51,33874
