step,season,popn,popi,popp,tokix,tokiy,tokpx,tokpy,bn,wn,bi,wi,bp,wp,score
67000,a,356,343,421,86,1,108,1,61,70,52,54,72,58,12776
68000,a,354,349,438,83,0,120,1,59,46,69,38,92,63,12996
69000,a,349,369,453,88,0,116,1,56,53,65,49,89,47,13206
70000,a,329,360,444,89,0,118,1,52,32,60,38,94,68,13412
71000,b,334,373,442,53,33,33,54,45,57,49,95,78,133,13584
72000,b,348,379,425,25,66,22,74,53,48,67,133,65,56,13769
73000,b,347,387,422,21,74,14,88,47,57,67,86,74,45,13957
74000,b,353,366,429,12,86,6,94,45,61,67,99,67,34,14136
75000,b,356,371,424,6,95,3,102,55,63,68,68,71,49,14330
76000,b,352,367,411,5,96,1,105,52,56,61,61,77,52,14520
77000,b,356,369,417,2,102,1,114,50,58,69,79,88,42,14727
78000,b,351,353,411,1,91,1,122,58,56,63,40,73,63,14921
79000,b,363,375,430,1,92,1,126,70,54,65,34,93,49,15149
80000,b,332,381,409,0,94,1,122,50,63,63,56,67,55,15329
81000,a,358,384,392,39,61,44,36,56,55,54,117,54,119,15493
82000,a,356,373,382,74,41,69,19,64,64,62,133,64,52,15683
83000,a,370,389,384,96,26,77,15,47,51,77,136,64,50,15871
84000,a,349,385,372,105,15,89,11,50,61,70,81,64,46,16055
85000,a,369,366,397,92,10,105,7,72,46,53,47,77,51,16257
86000,a,379,373,407,93,7,101,4,62,59,67,47,65,40,16451
87000,a,386,346,395,100,2,115,2,59,62,68,50,75,39,16653
88000,a,374,366,403,109,1,112,1,58,60,75,55,75,49,16861
89000,a,367,361,430,98,1,113,1,66,50,64,27,84,44,17075
90000,a,365,358,429,102,0,107,0,64,64,73,33,78,41,17290
91000,b,374,358,392,66,37,30,34,52,46,50,150,43,122,17435
92000,b,375,372,395,44,58,20,61,59,53,52,113,65,68,17611
93000,b,369,388,414,31,78,13,91,42,57,70,102,70,69,17793
94000,b,371,367,415,19,73,4,96,60,73,60,49,70,58,17983
95000,b,378,352,417,7,87,2,97,54,55,63,83,73,44,18173
96000,b,370,377,429,2,101,2,98,42,44,91,64,74,48,18380
97000,b,348,402,392,2,98,0,100,67,62,78,35,67,48,18592
98000,b,338,391,393,2,101,0,99,42,56,64,57,69,46,18767
99000,b,346,410,386,0,115,0,103,41,43,103,43,73,41,18984
100000,b,352,398,392,0,91,0,107,44,44,61,54,77,57,19166
101000,a,358,405,398,51,56,43,25,50,30,70,106,58,126,19344
102000,a,373,403,398,72,35,56,16,58,45,60,142,53,45,19515
103000,a,361,405,388,88,22,76,11,54,56,71,126,62,36,19702
104000,a,346,416,380,110,15,77,7,56,43,81,91,59,50,19898
105000,a,325,411,392,117,7,95,5,49,34,80,71,73,55,20100
106000,a,320,418,400,121,3,96,4,52,73,80,45,75,49,20307
107000,a,347,405,392,117,1,89,1,52,44,68,53,63,49,20490
108000,a,339,402,395,121,0,105,1,44,49,75,51,82,56,20691
109000,a,320,409,412,114,0,107,1,38,54,80,36,88,38,20897
110000,a,326,403,412,113,0,109,0,53,42,74,56,69,53,21093
111000,b,330,388,430,75,39,30,44,32,31,59,162,63,116,21247
112000,b,334,381,425,47,57,19,68,58,48,56,191,53,41,21414
113000,b,338,406,435,25,82,12,88,52,57,65,130,72,55,21603
114000,b,331,376,422,15,84,5,104,56,62,62,62,74,54,21795
115000,b,324,365,419,6,94,4,112,60,59,61,48,83,57,21999
116000,b,347,351,427,4,95,3,118,63,64,71,49,82,58,22215
117000,b,322,352,424,2,93,1,132,39,40,59,55,88,66,22401
118000,b,337,356,423,0,89,1,126,58,50,69,46,75,60,22603
119000,b,341,382,405,0,86,0,120,59,66,60,34,82,57,22804
120000,b,332,373,421,0,84,0,122,57,54,66,44,74,53,23001
121000,a,340,368,415,42,50,37,28,56,54,57,93,51,137,23165
122000,a,340,362,426,64,38,69,16,54,45,52,145,71,46,23342
123000,a,347,369,414,77,26,80,7,59,53,67,121,68,38,23536
124000,a,345,380,408,92,20,92,6,53,60,80,110,68,31,23737
125000,a,349,406,413,98,17,107,4,57,63,76,104,74,37,23944
126000,a,351,410,410,99,11,99,2,57,42,62,97,72,39,24135
127000,a,350,405,407,109,9,99,1,58,34,74,62,76,39,24343
128000,a,331,415,387,111,6,88,1,49,56,86,51,68,40,24546
129000,a,326,395,399,110,3,90,1,58,50,74,59,66,53,24744
130000,a,337,420,408,117,1,97,1,50,36,91,57,77,51,24962
131000,b,346,415,411,85,42,18,40,42,36,52,208,47,113,25103
132000,b,337,407,393,53,59,15,67,46,48,60,167,57,49,25266
133000,b,349,387,416,38,77,8,81,49,66,58,123,66,52,25439
134000,b,329,394,402,23,85,5,89,47,44,70,106,59,46,25615
135000,b,331,382,431,19,89,4,94,47,41,67,90,68,73,25797
136000,b,358,391,416,8,93,3,113,58,55,62,32,83,50,26000
137000,b,351,402,414,3,94,2,98,57,59,54,46,65,71,26176
138000,b,328,412,408,2,111,0,114,48,44,79,51,84,36,26387
139000,b,329,413,412,1,107,0,113,43,50,66,44,81,47,26577
140000,b,323,401,411,1,117,0,113,53,59,74,41,77,55,26781
141000,a,314,416,418,48,76,46,33,40,53,54,120,64,134,26939
142000,a,328,413,407,73,54,72,23,36,51,52,208,75,43,27102
143000,a,332,393,416,86,39,94,16,38,30,57,170,68,75,27265
144000,a,348,400,413,91,24,114,8,56,61,57,128,66,41,27444
145000,a,337,391,407,93,11,108,6,45,59,69,93,65,61,27623
146000,a,346,403,386,102,7,115,2,50,53,63,90,80,47,27816
147000,a,328,400,389,102,7,110,0,56,39,72,76,63,65,28007
148000,a,328,399,398,94,4,102,0,50,64,66,73,72,42,28195
149000,a,323,415,405,109,3,98,0,47,51,88,51,68,34,28398
150000,a,338,416,391,108,3,113,0,50,61,71,36,73,65,28592
151000,b,317,406,379,70,35,28,35,47,52,51,135,44,122,28734
152000,b,334,400,390,40,57,20,61,55,47,58,132,70,61,28917
153000,b,337,395,414,24,77,11,86,46,32,62,148,66,54,29091
154000,b,361,398,410,12,84,7,88,50,51,67,62,65,56,29273
155000,b,356,394,410,8,87,6,96,55,56,66,91,69,38,29463
156000,b,351,408,398,4,105,2,101,51,39,73,48,70,42,29657
157000,b,348,399,399,3,105,2,108,54,59,69,56,74,27,29854
158000,b,332,401,409,3,96,1,106,48,51,75,72,75,50,30052
159000,b,344,396,410,2,104,0,107,61,66,73,42,72,34,30258
160000,b,328,394,399,2,103,0,102,43,55,70,49,64,47,30435
161000,a,320,387,424,42,76,46,31,39,38,49,140,64,127,30587
162000,a,323,382,435,62,55,76,18,44,45,57,164,67,47,30755
163000,a,320,387,434,88,36,88,10,45,48,73,131,69,53,30942
164000,a,337,403,419,100,22,102,6,44,37,76,106,76,58,31138
165000,a,336,398,400,92,14,103,2,53,51,70,60,83,38,31344
166000,a,343,415,402,96,7,132,2,45,38,80,60,84,45,31553
167000,a,327,434,417,99,5,119,1,47,43,75,81,71,24,31746
168000,a,322,420,410,113,4,121,1,46,49,92,62,76,35,31960
169000,a,311,424,419,122,2,109,0,53,56,82,64,67,41,32162
170000,a,311,414,417,104,1,131,0,48,46,58,45,95,57,32363
171000,b,318,405,415,67,40,34,42,38,54,47,120,51,191,32499
172000,b,346,389,409,52,67,20,89,50,41,53,151,87,54,32689
173000,b,349,380,404,28,89,11,104,45,46,64,116,78,43,32876
174000,b,340,379,391,21,98,10,97,42,35,67,82,74,49,33059
175000,b,337,384,394,17,106,4,100,51,59,75,65,65,40,33250
176000,b,346,393,385,11,118,3,96,52,66,90,48,73,46,33465
177000,b,345,413,378,9,100,2,94,50,50,66,60,66,61,33647
178000,b,379,408,354,7,104,2,85,68,66,70,45,60,47,33845
179000,b,378,441,362,4,112,2,77,60,56,82,43,53,49,34040
180000,b,368,431,362,4,101,2,87,56,64,74,55,61,34,34231
