step,season,popn,popi,popp,tokix,tokiy,tokpx,tokpy,bn,wn,bi,wi,bp,wp,score
45000,a,325,360,364,68,42,42,5,51,63,66,101,51,88,7620
46000,b,333,343,380,44,48,10,51,58,56,40,98,64,106,7782
47000,a,345,355,383,63,36,49,6,52,61,60,81,50,115,7944
48000,b,335,362,374,40,72,9,50,44,56,60,99,65,91,8113
49000,a,318,384,363,82,44,40,8,54,66,71,86,51,93,8289
50000,b,327,387,359,49,67,8,45,40,45,58,118,57,94,8444
51000,a,323,398,359,76,39,49,3,41,44,65,85,63,93,8613
52000,b,321,367,352,48,66,6,34,49,65,57,106,55,98,8774
53000,a,302,359,349,65,41,42,6,39,61,61,94,52,78,8926
54000,b,304,373,370,39,74,5,53,48,47,68,103,64,108,9106
55000,a,309,352,379,58,51,43,8,43,85,53,119,54,90,9256
56000,b,317,353,364,43,85,5,40,57,73,73,101,48,85,9434
57000,a,311,326,379,67,54,52,7,40,52,58,115,70,93,9602
58000,b,311,321,388,46,67,4,54,34,63,52,97,65,135,9753
59000,a,327,319,383,60,47,52,5,42,59,47,91,68,116,9910
60000,b,317,353,362,37,69,9,43,42,65,58,87,53,107,10063
61000,a,324,335,360,55,51,50,5,59,70,51,107,57,83,10230
62000,b,321,321,355,35,65,8,54,51,64,54,74,67,81,10402
63000,a,316,330,397,50,38,54,8,42,56,50,119,65,101,10559
64000,b,307,331,394,32,59,7,52,47,71,59,67,73,106,10738
65000,a,317,336,383,61,43,39,7,56,50,58,92,57,103,10909
66000,b,321,315,382,43,58,6,46,61,74,53,124,52,96,11075
67000,a,319,329,352,65,37,47,5,50,66,65,72,59,112,11249
68000,b,323,324,381,45,57,5,43,63,69,54,109,54,102,11420
69000,a,327,334,375,49,31,51,5,55,72,34,74,70,114,11579
70000,b,326,355,350,40,56,4,42,51,64,55,93,50,111,11735
71000,a,344,365,367,62,37,52,6,55,53,60,119,65,89,11915
72000,b,348,367,370,35,57,11,51,42,67,53,102,66,103,12076
73000,a,353,358,370,56,36,54,5,53,74,45,84,61,104,12235
74000,b,355,372,352,37,67,6,34,51,76,63,116,45,97,12394
75000,a,352,373,361,68,46,49,4,51,61,62,74,64,103,12571
76000,b,342,363,343,42,65,11,41,59,69,57,92,57,86,12744
77000,a,321,364,334,73,46,42,5,41,77,64,112,50,89,12899
78000,b,322,371,325,47,70,7,42,54,53,64,100,53,92,13070
79000,a,314,378,324,64,46,49,4,45,74,61,92,61,93,13237
80000,b,329,370,335,41,63,8,41,70,61,65,89,50,88,13422
81000,a,321,382,330,70,31,37,4,42,62,70,93,42,109,13576
82000,b,337,356,331,45,50,6,44,63,87,39,69,57,92,13735
83000,a,352,349,354,77,31,49,8,48,72,64,90,66,85,13913
84000,b,368,327,339,49,53,7,36,61,58,47,103,51,98,14072
85000,a,344,321,368,68,35,49,5,53,53,59,76,62,98,14246
86000,b,323,298,381,49,53,4,55,41,52,43,105,70,118,14400
87000,a,335,325,387,63,32,47,6,54,66,54,67,62,108,14570
88000,b,304,334,380,39,67,6,51,55,64,55,91,63,103,14743
89000,a,294,337,388,70,47,50,4,47,56,56,111,68,91,14914
90000,b,307,353,376,44,63,7,51,46,70,47,98,63,108,15070
91000,a,327,353,360,69,37,36,6,51,57,55,95,48,97,15224
92000,b,316,329,368,42,60,6,41,54,49,54,78,54,100,15386
93000,a,332,340,357,57,35,43,4,55,89,51,54,58,92,15550
94000,b,340,337,378,34,50,6,48,60,74,45,84,73,106,15728
95000,a,341,348,402,51,33,50,4,62,80,44,74,67,93,15901
96000,b,375,332,387,28,54,7,40,62,58,53,70,58,99,16074
97000,a,351,323,383,44,36,41,4,51,75,47,90,59,105,16231
98000,b,346,347,385,25,55,4,51,58,68,61,58,56,101,16406
99000,a,349,341,365,51,33,44,8,47,77,50,96,59,110,16562
100000,b,343,349,373,34,53,8,55,56,83,52,102,66,85,16736
101000,a,332,360,374,65,40,47,12,48,85,62,90,56,91,16902
102000,b,312,375,381,40,66,3,61,42,92,58,86,69,108,17071
103000,a,311,384,349,73,46,35,7,58,59,68,81,45,117,17242
104000,b,303,347,353,46,61,4,50,46,70,46,100,58,81,17392
105000,a,310,356,352,74,33,29,7,54,70,60,78,44,123,17550
106000,b,308,355,351,42,56,2,47,47,67,61,102,59,73,17717
107000,a,317,363,353,68,37,42,4,58,59,60,114,57,98,17892
108000,b,323,368,348,46,74,3,31,51,79,66,104,39,116,18048
109000,a,317,367,340,68,44,31,5,50,78,67,109,42,68,18207
110000,b,315,370,344,42,72,3,39,57,54,70,139,48,81,18382
111000,a,337,342,355,67,48,42,7,47,60,55,126,58,97,18542
112000,b,334,367,338,44,78,3,47,56,87,69,98,53,85,18720
113000,a,323,360,340,66,48,50,7,26,55,61,104,63,109,18870
114000,b,353,373,344,44,75,10,41,57,75,57,92,56,84,19040
115000,a,332,388,324,72,45,35,7,50,53,71,82,36,91,19197
116000,b,344,364,353,38,61,7,46,48,52,48,97,68,90,19361
117000,a,350,345,357,62,33,41,6,52,61,52,94,54,99,19519
118000,b,366,327,334,40,55,13,45,48,83,49,92,65,88,19681
119000,a,389,339,327,52,32,47,9,49,63,50,83,49,109,19829
120000,b,396,316,332,36,59,6,49,64,81,60,79,52,99,20005
121000,a,390,334,342,50,42,47,5,63,75,44,94,56,119,20168
122000,b,388,327,338,31,60,8,41,52,58,51,115,45,105,20316
123000,a,365,342,347,54,41,39,4,53,82,47,91,49,90,20465
124000,b,367,319,347,35,63,5,37,48,70,51,93,55,103,20619
125000,a,357,335,339,55,41,47,1,66,86,47,75,60,103,20792
126000,b,353,335,348,30,81,7,48,50,65,73,80,66,94,20981
127000,a,331,321,356,47,58,53,3,51,69,46,81,69,97,21147
128000,b,321,317,336,27,66,8,39,63,71,43,94,50,116,21303
129000,a,345,321,330,56,38,45,5,58,87,55,90,57,94,21473
130000,b,355,326,346,39,61,5,44,54,61,57,128,55,101,21639
131000,a,336,339,363,67,40,38,4,44,79,55,86,48,92,21786
132000,b,357,338,358,40,50,2,43,50,66,48,85,54,93,21938
133000,a,379,354,350,67,32,43,6,56,85,62,88,54,98,22110
134000,b,380,352,339,41,65,6,43,58,53,63,83,50,111,22281
135000,a,368,329,336,60,47,42,7,52,75,48,108,52,85,22433
136000,b,395,306,349,43,59,8,56,68,83,37,76,73,119,22611
137000,a,381,318,332,55,34,42,7,57,92,41,75,50,115,22759
138000,b,366,321,337,41,50,9,46,67,72,42,69,55,105,22923
139000,a,376,344,358,56,27,37,8,65,98,53,59,46,87,23087
140000,b,378,336,340,42,57,5,43,67,90,51,74,46,112,23251
141000,a,350,338,323,65,30,43,6,49,94,51,83,50,91,23401
142000,b,333,344,317,45,63,9,28,66,91,55,102,38,87,23560
143000,a,359,358,340,68,37,41,3,53,66,60,103,57,69,23730
144000,b,382,357,341,43,58,3,39,57,58,57,119,46,95,23890
145000,a,369,353,335,59,31,42,3,59,92,48,97,48,89,24045
146000,b,372,354,356,37,58,7,48,57,59,52,94,63,106,24217
147000,a,370,348,354,58,33,46,4,63,61,55,76,61,100,24396
148000,b,355,372,357,35,67,11,49,39,51,66,86,64,96,24565
149000,a,361,363,354,59,45,52,4,51,83,57,93,58,84,24731
150000,b,351,348,347,40,66,10,35,57,66,51,125,52,100,24891
151000,a,344,346,344,60,39,38,3,67,92,54,78,43,82,25055
152000,b,347,357,350,35,69,6,43,57,74,59,87,56,83,25227
153000,a,364,341,347,51,51,46,3,55,73,49,100,52,112,25383
154000,b,389,312,342,33,71,7,44,55,50,50,85,54,105,25542
155000,a,389,328,328,58,41,41,7,61,68,56,70,53,91,25712
156000,b,401,332,317,37,61,6,41,60,69,58,73,44,87,25874
157000,a,389,307,330,56,46,44,5,57,75,43,137,49,113,26023
158000,b,373,326,340,37,70,4,52,55,70,56,95,70,103,26204
159000,a,376,325,337,57,46,49,5,61,73,45,133,56,99,26366
160000,b,387,334,342,39,65,8,47,56,59,59,81,57,119,26538
161000,a,356,318,351,63,41,51,6,47,55,55,94,64,96,26704
162000,b,370,304,351,37,49,5,41,65,79,44,69,56,119,26869
163000,a,359,310,369,59,31,49,4,65,79,50,69,60,92,27044
164000,b,348,314,373,42,64,5,41,51,59,56,61,64,116,27215
165000,a,328,315,385,61,36,49,2,52,70,49,64,66,96,27382
166000,b,325,310,373,42,47,7,50,60,65,51,88,66,114,27559
167000,a,303,318,379,57,31,59,6,41,76,48,80,70,123,27718
168000,b,324,332,360,40,43,5,49,49,70,56,65,55,126,27878
169000,a,354,327,359,64,28,41,6,55,65,66,74,57,111,28056
170000,b,332,326,352,35,51,3,40,45,66,50,97,56,105,28207
171000,a,334,317,374,46,37,50,5,58,65,45,82,64,120,28374
172000,b,314,330,389,28,56,8,38,48,66,57,72,55,97,28534
173000,a,315,346,391,58,31,61,6,46,62,67,68,77,88,28724
174000,b,337,343,384,37,51,8,53,64,72,45,69,74,116,28907
175000,a,329,355,397,60,40,52,10,54,87,57,74,58,113,29076
176000,b,314,351,365,34,62,5,48,43,69,59,94,56,93,29234
177000,a,324,359,348,67,42,32,8,46,68,61,101,47,101,29388
178000,b,306,339,368,40,66,5,52,43,77,49,87,62,91,29542
179000,a,291,337,366,62,45,49,6,43,76,56,88,67,119,29708
180000,b,286,343,368,39,62,5,49,43,62,59,87,61,122,29871
