step,season,popn,popi,popp,tokix,tokiy,tokpx,tokpy,bn,wn,bi,wi,bp,wp,score
31000,a,317,394,366,128,0,96,0,42,51,88,62,56,54,5849
32000,a,326,384,383,113,0,96,0,48,66,75,52,65,62,6037
33000,a,312,364,375,103,0,92,0,45,50,69,36,70,60,6221
34000,a,316,374,371,100,0,93,0,57,51,71,68,53,56,6402
35000,a,314,385,367,117,0,107,0,42,61,80,54,68,72,6592
36000,a,311,371,362,102,0,101,0,52,69,54,38,72,48,6770
37000,a,317,375,370,103,0,110,0,52,56,77,59,73,63,6972
38000,a,326,373,367,97,0,103,0,51,64,61,44,77,54,7161
39000,a,318,386,361,105,0,101,0,46,67,67,51,62,47,7336
40000,a,315,372,389,106,0,108,0,44,66,70,50,76,55,7526
41000,a,309,342,376,107,0,110,0,59,69,54,50,87,51,7726
42000,a,307,354,360,103,0,106,0,41,64,60,58,65,67,7892
43000,a,290,351,347,110,0,103,0,43,57,83,58,68,45,8086
44000,a,307,357,376,106,0,106,0,53,49,71,44,79,63,8289
45000,a,324,348,357,100,0,88,0,65,80,57,58,39,58,8450
46000,a,339,351,370,88,0,100,0,54,75,60,40,69,64,8633
47000,a,331,343,395,84,0,114,0,45,62,57,47,81,60,8816
48000,a,329,351,379,86,0,109,0,59,61,58,52,70,54,9003
49000,a,308,342,380,99,0,113,0,55,71,63,57,71,56,9192
50000,a,331,354,373,103,0,113,0,51,77,73,45,70,67,9386
51000,a,321,367,388,105,0,125,0,57,63,68,61,76,38,9587
52000,a,327,365,391,94,0,129,0,49,68,57,37,86,39,9779
53000,a,304,351,388,77,0,120,0,44,68,55,50,73,63,9951
54000,a,311,366,380,81,0,115,0,47,68,69,70,71,48,10138
55000,a,313,375,382,77,0,100,0,48,52,55,53,70,56,10311
56000,a,288,369,392,91,0,107,0,36,69,71,54,80,53,10498
57000,a,279,375,393,98,0,107,0,34,66,72,48,69,59,10673
58000,a,281,357,386,91,0,114,0,46,58,57,55,75,59,10851
59000,a,276,365,384,99,0,106,0,34,52,73,93,78,47,11036
60000,a,303,371,395,99,0,109,0,53,52,68,54,78,57,11235
61000,a,302,374,393,92,0,101,0,56,73,64,43,69,61,11424
62000,a,278,363,401,100,0,99,0,46,52,70,45,77,52,11617
63000,a,298,377,410,104,0,93,0,50,72,77,65,69,34,11813
64000,a,317,367,411,95,0,94,0,50,63,60,58,77,43,12000
65000,a,327,360,385,115,0,94,0,49,38,78,54,67,50,12194
66000,a,309,367,373,115,0,96,0,45,65,70,70,66,35,12375
67000,a,323,374,371,108,0,111,0,41,58,65,68,71,57,12552
68000,a,339,378,351,113,0,95,0,54,67,70,45,62,54,12738
69000,a,334,389,360,111,0,96,0,55,51,72,48,67,69,12932
70000,a,319,363,383,115,0,103,0,42,57,72,75,69,50,13115
71000,a,324,351,373,107,0,108,0,62,67,75,41,69,56,13321
72000,a,317,375,353,109,0,99,0,47,60,68,63,69,43,13505
73000,a,330,376,357,103,0,92,0,57,69,62,39,65,55,13689
74000,a,352,379,353,100,0,94,0,50,40,79,62,76,51,13894
75000,a,337,395,340,101,0,86,0,48,72,70,47,67,44,14079
76000,a,326,386,357,104,0,106,0,39,57,71,55,87,66,14276
77000,a,315,383,365,107,0,93,0,47,59,71,73,65,54,14459
78000,a,319,367,364,99,0,101,0,48,48,65,49,82,62,14654
79000,a,321,362,376,103,0,106,0,51,63,73,58,67,40,14845
80000,a,323,373,389,109,0,99,0,43,75,74,65,61,40,15023
81000,a,324,371,394,111,0,92,0,50,49,68,44,71,55,15212
82000,a,296,384,396,109,0,99,0,45,56,61,56,67,42,15385
83000,a,307,359,406,112,0,111,0,49,58,73,60,83,52,15590
84000,a,313,383,377,98,0,121,0,45,63,68,44,71,59,15774
85000,a,324,389,361,103,0,106,0,49,62,64,55,62,62,15949
86000,a,319,367,356,103,0,97,0,58,85,61,55,58,65,16126
87000,a,303,370,368,101,0,96,0,52,74,62,57,72,58,16312
88000,a,310,360,351,100,0,102,0,47,70,69,47,68,60,16496
89000,a,332,371,366,109,0,83,0,59,69,62,47,61,58,16678
90000,a,322,381,361,104,0,80,0,38,58,69,64,57,63,16842
91000,a,308,353,380,104,0,95,0,40,41,61,60,73,64,17016
92000,a,305,360,380,109,0,93,0,49,61,74,45,73,60,17212
93000,a,313,374,393,103,0,97,0,54,59,79,54,75,79,17420
94000,a,315,367,379,98,0,93,0,55,53,65,47,77,64,17617
95000,a,323,386,367,106,0,84,0,46,66,79,56,50,56,17792
96000,a,307,378,377,106,0,99,0,39,59,75,56,79,61,17985
97000,a,304,375,391,108,0,101,0,39,59,61,42,72,73,18157
98000,a,285,362,410,110,0,111,0,41,68,61,72,77,59,18336
99000,a,302,356,395,103,0,116,0,52,46,57,64,81,59,18526
100000,a,289,364,395,124,0,106,0,36,42,86,61,77,51,18725
101000,a,284,382,391,117,0,97,0,38,54,68,53,71,60,18902
102000,a,298,374,362,102,0,106,0,42,52,62,54,73,68,19079
103000,a,304,361,384,99,0,110,0,56,64,67,54,77,45,19279
104000,a,298,372,373,103,0,91,0,51,81,68,60,55,54,19453
105000,a,312,371,369,100,0,101,0,57,51,65,60,73,59,19648
106000,a,333,350,381,88,0,103,0,51,77,67,65,64,52,19830
107000,a,327,365,392,96,0,93,0,50,57,66,54,77,39,20023
108000,a,311,373,390,103,0,86,0,45,59,68,58,67,51,20203
109000,a,319,383,385,106,0,89,0,47,53,72,56,64,67,20386
110000,a,312,399,352,115,0,89,0,46,56,86,53,61,75,20579
111000,a,301,390,355,109,0,89,0,44,54,80,49,68,54,20771
112000,a,326,395,334,115,0,102,0,54,50,76,44,64,53,20965
113000,a,324,396,348,105,0,83,0,49,72,74,53,51,43,21139
114000,a,314,378,353,96,0,97,0,52,73,64,58,71,60,21326
115000,a,315,392,351,109,0,99,0,48,64,73,62,67,43,21514
116000,a,304,382,366,93,0,94,0,48,55,55,43,69,68,21686
117000,a,303,397,358,101,0,91,0,55,62,73,67,66,58,21880
118000,a,304,388,363,116,0,97,0,48,54,76,58,74,66,22078
119000,a,295,380,393,112,0,101,0,46,60,68,54,78,49,22270
120000,a,266,404,403,104,0,110,0,34,58,78,51,80,57,22462
121000,a,282,387,428,92,0,110,0,43,59,56,40,91,63,22652
122000,a,265,390,413,104,0,94,0,29,54,80,61,75,60,22836
123000,a,267,392,397,107,0,112,0,36,55,76,62,80,74,23028
124000,a,264,392,411,108,0,110,0,47,33,77,56,79,55,23231
125000,a,260,410,382,112,0,111,0,34,64,69,51,87,70,23421
126000,a,282,394,395,103,0,111,0,42,46,74,59,74,73,23611
127000,a,309,384,372,105,0,122,0,42,53,73,42,89,45,23815
128000,a,296,386,407,85,0,120,0,44,68,61,54,81,54,24001
129000,a,303,382,386,97,0,115,0,51,60,67,58,74,48,24193
130000,a,305,374,376,107,0,103,0,54,67,59,39,66,51,24372
131000,a,315,379,374,91,0,101,0,53,57,57,58,63,57,24545
132000,a,289,389,376,112,0,89,0,43,64,82,53,58,50,24728
133000,a,301,404,378,121,0,87,0,52,60,88,55,72,41,24940
134000,a,298,379,378,106,0,95,0,47,38,61,49,68,53,25116
135000,a,279,384,378,109,0,101,0,42,60,70,55,79,70,25307
136000,a,259,373,402,96,0,121,0,49,70,55,57,87,59,25498
137000,a,262,383,397,104,0,113,0,33,59,75,68,72,41,25678
138000,a,258,370,402,116,0,127,0,43,48,78,54,79,47,25878
139000,a,287,390,399,90,0,110,0,50,56,59,62,75,42,26062
140000,a,285,364,409,94,0,114,0,38,42,76,63,73,53,26249
141000,a,284,361,411,89,0,120,0,49,53,57,43,78,69,26433
142000,a,275,360,411,82,0,124,0,32,57,65,53,79,48,26609
143000,a,295,335,402,93,0,117,0,44,50,63,72,78,66,26794
144000,a,288,358,397,94,0,117,0,44,53,68,50,84,42,26990
145000,a,303,370,403,83,0,109,0,50,57,61,50,68,56,27169
146000,a,299,364,379,88,0,118,0,47,86,66,51,74,50,27356
147000,a,296,377,375,89,0,110,0,41,60,69,61,63,65,27529
148000,a,303,371,377,93,0,105,0,49,52,58,50,63,48,27699
149000,a,300,364,374,93,0,109,0,48,71,62,46,76,50,27885
150000,a,322,361,391,85,0,113,0,51,52,71,64,72,49,28079
151000,a,327,347,378,87,0,97,0,47,70,59,56,65,63,28250
152000,a,323,334,375,89,0,112,0,43,80,64,48,81,48,28438
153000,a,305,335,381,90,0,102,0,54,67,59,70,56,75,28607
154000,a,330,337,389,93,0,107,0,63,59,66,61,60,50,28796
155000,a,332,348,399,89,0,109,0,40,63,65,56,85,51,28986
156000,a,331,330,383,92,0,99,0,43,59,70,45,71,44,29170
157000,a,349,333,376,89,0,93,0,66,71,68,45,58,44,29362
158000,a,318,351,374,98,0,110,0,59,85,57,60,60,65,29538
159000,a,330,343,378,93,0,110,0,58,78,50,53,69,46,29715
160000,a,328,331,368,86,0,97,0,54,75,50,43,61,53,29880
161000,a,317,334,392,80,0,110,0,50,75,54,53,76,65,30060
162000,a,296,340,381,91,0,114,0,47,74,65,57,75,47,30247
163000,a,309,327,372,90,0,113,0,59,68,59,49,72,73,30437
164000,a,312,359,380,104,0,118,0,56,69,79,32,69,48,30641
165000,a,297,385,358,102,0,104,0,36,58,61,55,71,55,30809
166000,a,294,376,375,109,0,110,0,49,56,83,77,70,56,31011
167000,a,308,368,378,101,0,112,0,37,68,55,44,80,62,31183
168000,a,319,355,358,93,0,101,0,46,63,70,61,66,38,31365
169000,a,313,370,371,126,0,92,0,48,65,87,64,54,56,31554
170000,a,302,366,365,116,0,83,0,51,69,64,44,61,61,31730
171000,a,287,355,386,116,0,109,0,32,59,72,51,92,70,31926
172000,a,297,353,372,107,0,100,0,47,68,64,51,71,50,32108
173000,a,310,341,375,96,0,115,0,41,68,60,62,83,67,32292
174000,a,325,362,380,96,0,107,0,65,83,72,48,68,42,32497
175000,a,334,377,370,102,0,102,0,53,62,82,48,65,42,32697
176000,a,324,362,366,99,0,88,0,38,71,65,64,63,49,32863
177000,a,296,355,376,105,0,101,0,49,72,70,51,68,39,33050
178000,a,310,354,385,107,0,108,0,43,59,72,61,76,61,33241
179000,a,309,367,372,99,0,94,0,42,55,64,81,64,65,33411
180000,a,305,361,373,102,0,89,0,38,52,61,74,77,38,33587
