step,season,popn,popi,popp,tokix,tokiy,tokpx,tokpy,bn,wn,bi,wi,bp,wp,score
1000,a,214,185,177,54,0,57,0,85,105,78,60,77,72,240
2000,a,315,258,295,84,0,80,0,92,106,71,54,78,53,481
3000,a,348,308,354,94,0,90,0,60,60,87,51,77,40,705
4000,a,366,350,382,101,0,95,0,64,71,78,41,81,39,928
5000,a,357,358,389,114,0,110,0,57,66,76,59,87,48,1148
6000,a,347,370,385,105,0,117,0,58,52,79,45,76,49,1361
7000,a,331,380,396,113,0,128,0,50,46,81,48,86,48,1578
8000,a,355,391,402,110,0,119,0,53,55,74,60,80,46,1785
9000,a,337,408,379,113,0,102,0,46,48,84,49,67,45,1982
10000,a,331,420,389,116,0,115,0,66,56,78,31,70,49,2196
11000,a,321,423,373,127,0,119,0,46,55,79,55,81,42,2402
12000,a,313,434,378,130,0,107,0,44,48,93,47,66,45,2605
13000,a,319,421,363,112,0,101,0,56,66,70,37,67,41,2798
14000,a,333,422,354,127,0,101,0,64,41,82,66,62,46,3006
15000,a,338,413,363,121,0,106,0,55,67,74,53,72,47,3207
16000,a,356,386,360,121,0,105,0,52,41,80,60,73,56,3412
17000,a,344,398,351,122,0,95,0,42,38,79,61,59,50,3592
18000,a,355,405,384,103,0,106,0,65,33,79,47,78,41,3814
19000,a,352,388,389,104,0,112,0,56,49,58,39,75,60,4003
20000,a,352,381,404,112,0,115,0,56,53,73,48,78,75,4210
21000,a,373,398,391,95,0,115,0,74,58,65,36,67,46,4416
22000,a,357,417,396,90,0,114,0,41,44,79,38,80,52,4616
23000,a,341,398,410,90,0,116,0,47,51,70,26,85,52,4818
24000,a,337,394,419,100,0,111,0,62,60,85,39,70,60,5035
25000,a,357,380,393,104,0,98,0,64,42,74,29,69,38,5242
26000,a,361,379,390,106,0,104,0,49,63,77,49,75,43,5443
27000,a,329,376,422,115,0,110,0,48,61,75,52,83,62,5649
28000,a,325,385,425,117,0,113,0,46,62,76,49,78,53,5849
29000,a,318,382,429,100,0,127,0,53,38,70,37,82,47,6054
30000,a,317,390,411,106,0,123,0,52,51,68,46,86,48,6260
31000,a,339,395,402,97,0,122,0,58,43,63,50,88,41,6469
32000,a,330,403,389,93,0,96,0,55,56,75,52,70,45,6669
33000,a,329,398,433,102,0,100,0,50,46,91,44,80,46,6890
34000,a,336,382,425,90,0,90,0,49,56,57,43,70,63,7066
35000,a,315,403,427,103,0,77,0,53,66,78,53,70,51,7267
36000,a,320,410,404,97,0,91,0,61,64,68,35,81,49,7477
37000,a,327,398,412,100,0,90,0,50,64,65,55,68,64,7660
38000,a,341,411,409,111,0,104,0,56,68,76,48,73,60,7865
39000,a,349,424,411,115,0,104,0,52,43,73,45,82,42,8072
40000,a,332,416,407,113,0,97,0,45,46,77,47,74,47,8268
41000,a,334,416,403,126,0,101,0,53,75,84,36,68,46,8473
42000,a,339,409,405,109,0,100,0,53,45,72,55,74,49,8672
43000,a,352,405,380,113,0,92,0,65,67,64,51,66,41,8867
44000,a,349,400,384,107,0,82,0,52,44,72,58,64,52,9055
45000,a,345,409,395,111,0,111,0,56,41,77,45,81,53,9269
46000,a,346,416,390,106,0,111,0,60,53,96,44,64,35,9489
47000,a,309,408,383,106,0,122,0,51,55,85,47,84,38,9709
48000,a,330,408,399,114,0,123,0,56,50,78,42,74,45,9917
49000,a,328,397,387,120,0,122,0,56,54,78,36,81,53,10132
50000,a,337,389,396,105,0,116,0,60,49,55,35,75,59,10322
51000,a,323,385,414,105,0,117,0,53,68,65,59,84,37,10524
52000,a,338,417,392,107,0,97,0,53,68,76,39,61,34,10714
53000,a,348,412,400,94,0,112,0,46,62,66,47,73,47,10899
54000,a,354,406,404,102,0,107,0,62,56,67,47,65,56,11093
55000,a,340,419,409,104,0,104,0,55,63,82,44,81,34,11311
56000,a,337,420,403,104,0,95,0,50,57,72,42,66,55,11499
57000,a,325,397,411,110,0,104,0,54,57,70,45,82,48,11705
58000,a,343,380,410,112,0,93,0,53,36,76,68,64,43,11898
59000,a,332,408,427,124,0,91,0,41,45,97,68,65,42,12101
60000,a,334,394,397,119,0,91,0,51,46,84,33,61,42,12297
61000,a,332,397,406,108,0,102,0,45,58,77,48,75,61,12494
62000,a,346,405,391,103,0,105,0,57,59,76,42,69,50,12696
63000,a,324,405,390,113,0,103,0,72,61,85,41,61,49,12914
64000,a,332,402,387,108,0,97,0,61,78,73,39,70,37,13118
65000,a,332,404,387,106,0,108,0,58,68,72,35,83,45,13331
66000,a,343,407,389,121,0,114,0,58,49,85,42,68,50,13542
67000,a,359,418,386,119,0,101,0,51,32,78,59,70,49,13741
68000,a,361,395,386,124,0,98,0,67,50,81,49,65,39,13954
69000,a,329,376,373,126,0,109,0,51,69,68,55,68,51,14141
70000,a,322,384,375,115,0,114,0,59,55,63,44,76,66,14339
71000,a,351,380,371,109,0,109,0,61,71,72,62,69,39,14541
72000,a,366,401,380,101,0,111,0,59,38,80,50,80,45,14760
73000,a,384,401,381,108,0,105,0,62,69,80,37,60,34,14962
74000,a,366,386,385,107,0,105,0,64,56,67,43,76,56,15169
75000,a,367,393,394,108,0,105,0,68,64,74,54,65,44,15376
76000,a,354,406,396,109,0,107,0,51,48,74,54,68,49,15569
77000,a,341,402,400,97,0,97,0,61,66,58,48,63,53,15751
78000,a,345,387,404,108,0,102,0,46,48,74,41,74,63,15945
79000,a,340,381,410,109,0,110,0,64,60,68,40,82,47,16159
80000,a,352,369,404,105,0,101,0,60,74,66,44,64,41,16349
81000,a,360,373,396,93,0,109,0,59,51,62,45,68,61,16538
82000,a,359,365,377,102,0,109,0,55,70,77,46,67,47,16737
83000,a,336,380,403,104,0,115,0,50,66,83,53,83,40,16953
84000,a,356,376,399,93,0,105,0,69,65,69,41,63,56,17154
85000,a,355,396,409,112,0,104,0,73,63,74,56,67,43,17368
86000,a,361,390,409,115,0,102,0,52,74,88,56,62,30,17570
87000,a,365,390,398,107,0,101,0,66,68,67,58,66,49,17769
88000,a,359,385,410,108,0,102,0,56,55,80,36,70,42,17975
89000,a,361,387,400,103,0,98,0,51,57,67,53,63,43,18156
90000,a,356,364,404,95,0,111,0,55,54,63,46,80,50,18354
91000,b,347,388,418,64,44,26,58,40,37,55,135,69,138,18518
92000,b,340,378,416,43,64,14,89,35,29,64,127,74,76,18691
93000,b,325,383,435,31,74,9,107,42,39,64,87,77,68,18874
94000,b,306,369,437,19,80,8,102,48,50,56,74,61,58,19039
95000,b,318,372,426,6,93,7,114,49,54,66,104,77,61,19231
96000,b,329,385,423,5,99,7,116,53,56,64,49,82,62,19430
97000,b,309,373,415,4,90,7,125,60,44,58,44,86,75,19634
98000,b,338,383,417,3,86,3,117,49,43,63,44,100,42,19846
99000,b,331,393,411,0,97,1,123,52,47,70,59,90,40,20058
100000,b,341,392,395,0,106,0,124,42,34,68,49,92,58,20260
101000,b,344,371,396,0,123,0,133,54,58,85,67,69,62,20468
102000,b,335,372,391,0,114,0,122,61,53,76,44,60,57,20665
103000,b,335,385,413,0,118,0,131,56,51,65,43,93,49,20879
104000,b,334,398,400,0,122,0,125,47,49,79,59,82,25,21087
105000,b,327,395,398,0,121,0,111,51,56,67,58,67,51,21272
106000,b,338,391,398,0,114,0,99,47,57,67,42,75,53,21461
107000,b,321,393,407,0,131,0,124,46,45,84,53,89,45,21680
108000,b,304,387,404,0,133,0,119,52,56,77,39,75,41,21884
109000,b,313,398,401,0,128,0,107,49,60,86,55,62,47,22081
110000,b,295,403,428,0,122,0,122,45,47,76,50,89,49,22291
111000,b,312,400,399,0,109,0,109,50,43,71,48,68,48,22480
112000,b,301,406,409,0,110,0,115,44,50,71,53,83,46,22678
113000,b,319,430,396,0,123,0,128,47,48,85,68,75,60,22885
114000,b,326,426,379,0,116,0,130,40,33,87,40,76,61,23088
115000,b,338,415,377,0,111,0,107,59,46,91,44,59,53,23297
116000,b,327,419,375,0,114,0,103,50,60,73,55,74,56,23494
117000,b,350,419,391,0,95,0,101,54,53,75,46,81,38,23704
118000,b,352,405,391,0,106,0,100,50,53,84,37,70,35,23908
119000,b,350,425,379,0,109,0,96,50,59,77,43,58,51,24093
120000,b,330,435,387,0,91,0,105,50,55,68,38,75,41,24286
121000,b,337,414,396,0,100,0,106,62,49,74,44,79,45,24501
