step,season,popn,popi,popp,tokix,tokiy,tokpx,tokpy,bn,wn,bi,wi,bp,wp,score
58000,b,366,356,354,42,57,20,65,64,45,52,73,73,62,10538
59000,b,348,349,363,24,68,10,81,52,64,61,56,61,66,10712
60000,b,358,343,352,15,70,5,96,60,75,61,66,56,54,10889
61000,b,362,362,350,7,80,2,92,58,70,67,38,64,60,11078
62000,b,355,371,355,6,88,1,91,63,64,78,58,63,30,11282
63000,b,366,366,348,2,93,1,88,61,57,66,54,63,49,11472
64000,b,346,359,383,2,94,1,94,55,71,69,59,68,32,11664
65000,a,324,333,373,33,68,45,19,36,75,42,119,58,131,11800
66000,a,323,332,347,55,50,57,14,67,77,52,98,52,58,11971
67000,a,328,326,370,68,27,73,7,61,109,54,60,54,73,12140
68000,a,308,347,378,88,20,90,3,48,62,72,67,74,60,12334
69000,a,322,367,381,87,9,98,0,52,54,71,62,60,48,12517
70000,a,315,376,383,102,5,108,0,46,52,67,76,85,64,12715
71000,a,304,365,391,93,4,116,0,44,67,63,68,85,46,12907
72000,a,291,367,421,107,3,124,0,38,59,83,67,83,55,13111
73000,b,280,357,408,74,39,19,52,38,42,43,135,62,163,13254
74000,b,287,362,381,41,56,9,74,56,47,57,101,68,69,13435
75000,b,265,386,376,24,86,5,82,37,61,69,92,59,61,13600
76000,b,279,401,377,11,102,3,89,40,57,76,72,75,64,13791
77000,b,266,386,383,9,103,1,99,52,72,70,41,85,45,13998
78000,b,283,375,395,6,112,0,101,48,44,74,54,73,56,14193
79000,b,297,360,389,4,105,0,105,44,54,59,41,79,64,14375
80000,b,315,354,385,4,85,0,108,52,51,58,61,73,57,14558
81000,a,307,354,379,37,53,46,19,30,59,45,77,65,159,14698
82000,a,312,342,391,46,34,64,12,49,56,53,115,64,61,14864
83000,a,312,324,381,68,20,78,9,42,56,73,81,64,59,15043
84000,a,306,356,394,93,14,93,7,49,59,73,82,74,65,15239
85000,a,324,366,389,107,9,91,4,55,64,79,70,67,53,15440
86000,a,323,389,388,110,3,96,1,48,39,72,49,70,51,15630
87000,a,319,379,375,96,3,91,1,52,56,69,61,67,37,15818
88000,a,332,369,363,97,3,85,0,65,70,65,59,54,58,16002
89000,b,337,355,332,65,34,19,38,50,61,48,121,52,120,16152
90000,b,326,353,346,37,49,12,66,58,51,51,96,70,54,16331
91000,b,310,358,377,15,68,10,74,49,67,59,56,67,62,16506
92000,b,323,348,373,9,79,7,96,49,52,60,58,78,60,16693
93000,b,330,369,373,7,97,2,101,62,58,69,63,73,61,16897
94000,b,312,359,377,5,96,0,102,55,63,69,52,76,45,17097
95000,b,302,364,365,3,108,0,90,46,61,88,73,50,55,17281
96000,b,316,373,359,2,109,0,93,45,56,83,45,62,77,17471
97000,a,312,360,364,47,76,46,29,36,54,59,115,61,134,17627
98000,a,306,353,363,60,47,70,15,45,66,49,82,65,63,17786
99000,a,336,360,354,85,29,71,7,56,49,77,66,68,52,17987
100000,a,341,371,353,92,15,81,5,51,66,70,65,65,56,18173
101000,a,332,381,342,105,13,78,3,45,65,78,56,49,41,18345
102000,a,302,405,341,111,11,86,1,45,54,72,75,69,64,18531
103000,a,309,382,343,104,8,84,0,64,78,64,61,55,48,18714
104000,a,291,398,359,105,4,84,0,42,54,79,59,61,53,18896
105000,b,303,391,364,68,43,14,36,44,66,56,123,52,119,19048
106000,b,302,390,347,38,51,8,64,39,69,59,81,61,66,19207
107000,b,294,370,342,23,78,4,67,49,73,70,73,58,48,19384
108000,b,307,389,350,12,87,2,89,43,55,65,72,69,62,19561
109000,b,294,404,345,5,107,2,85,48,58,77,58,67,45,19753
110000,b,303,394,354,2,101,1,91,47,62,71,62,78,41,19949
111000,b,318,378,355,2,109,0,87,54,75,78,53,63,41,20144
112000,b,308,382,351,1,106,0,85,50,84,77,68,55,36,20326
113000,a,332,347,346,36,67,29,18,55,71,48,140,48,111,20477
114000,a,335,356,330,62,32,60,12,59,63,63,88,62,69,20661
115000,a,344,382,340,85,16,87,6,57,64,73,64,76,56,20867
116000,a,338,401,339,105,11,78,3,35,37,87,62,64,59,21053
117000,a,313,406,377,100,8,79,2,39,56,79,53,66,55,21237
118000,a,340,407,353,107,5,80,1,57,58,68,66,53,46,21415
119000,a,359,379,357,99,3,83,1,44,54,73,50,57,57,21589
120000,a,350,378,368,99,3,89,1,39,70,68,68,70,49,21766
121000,b,353,370,358,66,37,20,41,56,82,49,94,47,115,21918
122000,b,346,365,354,37,51,10,68,50,90,53,87,62,59,22083
123000,b,333,380,347,23,66,8,79,44,58,68,76,66,66,22261
124000,b,314,392,341,16,78,4,88,55,64,81,56,60,50,22457
125000,b,344,371,337,12,80,3,86,60,66,62,61,61,50,22640
126000,b,335,356,340,9,94,1,96,48,51,73,49,76,50,22837
127000,b,331,363,362,7,99,1,105,47,53,76,59,77,41,23037
128000,b,359,351,370,3,84,0,98,55,51,59,67,61,77,23212
129000,a,358,346,340,37,51,37,22,58,63,43,107,46,144,23359
130000,a,356,362,332,60,29,58,16,41,56,55,111,63,62,23518
131000,a,331,373,327,95,16,69,9,42,61,87,53,57,65,23704
132000,a,337,367,325,93,7,79,6,50,73,61,58,64,55,23879
133000,a,330,379,313,111,2,80,4,48,71,76,64,58,47,24061
134000,a,322,404,323,116,2,78,4,51,56,71,80,58,61,24241
135000,a,284,414,324,128,1,77,1,47,58,87,62,56,47,24431
136000,a,304,396,346,117,1,84,1,53,87,68,62,62,41,24614
137000,b,308,370,353,80,40,12,40,41,57,57,138,51,116,24763
138000,b,327,345,356,55,49,8,74,64,67,49,101,67,50,24943
139000,b,360,344,374,32,71,5,89,48,63,61,84,77,65,25129
140000,b,363,349,370,18,76,4,104,44,60,57,65,69,77,25299
141000,b,348,364,358,12,80,2,111,55,75,52,58,74,40,25480
142000,b,336,368,357,11,90,1,108,51,84,52,55,76,58,25659
143000,b,341,356,361,5,83,1,109,67,73,58,56,68,51,25852
144000,b,314,370,360,2,90,1,106,52,75,63,45,69,58,26036
145000,a,312,363,359,32,62,43,34,38,54,44,116,62,138,26180
146000,a,314,363,379,57,43,67,15,45,49,65,80,74,58,26364
147000,a,338,336,387,70,27,86,10,54,69,54,83,54,60,26526
148000,a,324,323,368,78,15,92,7,51,64,61,74,62,64,26700
149000,a,310,325,384,83,9,107,3,42,50,59,77,81,56,26882
150000,a,300,333,381,84,5,108,2,60,83,66,49,67,50,27075
151000,a,298,347,375,99,4,102,0,59,63,66,50,70,46,27270
152000,a,312,353,370,104,3,104,0,47,46,70,75,64,69,27451
153000,b,327,319,384,68,25,26,55,60,66,29,84,69,159,27609
154000,b,324,334,370,40,58,18,74,61,63,57,71,64,68,27791
155000,b,329,322,368,25,69,12,81,59,84,50,65,63,53,27963
156000,b,331,342,390,15,79,8,88,52,50,54,73,69,56,28138
157000,b,327,364,376,10,83,4,93,48,59,61,55,81,47,28328
158000,b,339,338,388,7,80,2,105,56,57,57,53,82,42,28523
159000,b,332,349,380,5,85,1,112,39,47,73,58,70,57,28705
160000,b,319,349,402,3,96,0,115,51,58,73,48,86,59,28915
161000,a,303,331,413,32,63,45,29,36,58,45,67,61,150,29057
162000,a,317,331,397,54,41,73,14,53,65,50,64,75,85,29235
163000,a,315,342,387,77,28,88,11,42,56,63,62,83,58,29423
164000,a,336,352,399,90,16,99,6,52,69,64,60,81,43,29620
165000,a,337,361,381,98,13,87,3,56,66,70,72,50,63,29796
166000,a,348,371,387,108,8,85,2,55,58,69,52,58,49,29978
167000,a,352,367,396,107,8,94,2,68,77,74,38,68,45,30188
168000,a,323,355,395,98,5,94,1,37,75,61,51,57,59,30343
169000,b,324,353,384,69,49,16,47,38,42,55,106,64,137,30500
170000,b,316,352,372,46,72,10,76,44,55,56,88,69,71,30669
171000,b,315,361,367,34,87,4,79,36,53,74,90,57,62,30836
172000,b,316,348,356,24,91,3,77,44,63,63,79,59,48,31002
173000,b,343,356,362,11,91,2,75,51,76,55,67,58,64,31166
174000,b,336,368,375,9,98,1,86,51,79,64,39,74,52,31355
175000,b,344,381,377,5,96,1,88,52,63,59,44,70,68,31536
176000,b,341,372,364,3,97,0,84,57,71,67,55,62,48,31722
