step,season,popn,popi,popp,tokix,tokiy,tokpx,tokpy,bn,wn,bi,wi,bp,wp,score
79000,a,355,358,319,55,39,53,7,61,60,55,92,62,88,13124
80000,b,361,336,325,36,52,7,45,45,66,44,89,63,123,13276
81000,a,356,353,338,58,34,50,8,62,50,52,89,60,100,13450
82000,b,368,342,335,39,59,7,50,54,63,59,81,62,100,13625
83000,a,375,360,334,67,41,47,8,61,90,60,79,52,121,13798
84000,b,365,354,336,41,68,3,47,75,71,51,81,60,99,13984
85000,a,363,350,315,57,43,39,11,57,69,49,94,46,99,14136
86000,b,345,358,316,34,65,6,49,70,74,60,60,58,104,14324
87000,a,337,364,327,65,40,48,12,44,63,62,100,57,95,14487
88000,b,351,344,341,45,61,7,50,49,64,49,88,60,91,14645
89000,a,355,356,335,74,40,46,10,61,67,60,64,59,109,14825
90000,b,363,340,363,45,65,8,52,44,58,60,99,57,96,14986
91000,a,371,329,367,67,38,41,8,51,79,50,91,47,103,15134
92000,b,363,337,389,39,67,6,53,46,78,54,85,59,91,15293
93000,a,365,342,373,54,40,51,8,49,51,63,78,62,118,15467
94000,b,373,342,365,37,57,6,61,49,48,52,65,80,83,15648
95000,a,369,338,357,48,37,50,5,68,66,45,78,62,109,15823
96000,b,377,322,354,22,59,8,45,48,65,59,78,62,90,15992
97000,a,376,313,337,56,38,42,6,59,58,52,122,50,104,16153
98000,b,374,324,354,37,71,8,51,51,57,66,99,68,87,16338
99000,a,376,303,371,43,55,54,1,56,71,44,117,68,105,16506
100000,b,366,321,370,27,79,7,41,56,74,63,71,55,104,16680
101000,a,356,319,385,53,57,52,5,52,59,47,84,67,108,16846
102000,b,376,316,392,35,75,5,44,64,72,57,80,51,108,17018
103000,a,381,318,367,55,42,42,3,67,83,51,88,49,86,17185
104000,b,381,327,372,45,65,3,37,65,70,59,69,53,93,17362
105000,a,393,329,376,60,42,51,4,65,75,52,97,64,95,17543
106000,b,380,340,379,46,65,6,39,51,64,51,96,59,113,17704
107000,a,379,339,368,62,47,33,2,48,45,48,107,43,104,17843
108000,b,382,329,370,43,64,7,43,51,58,56,87,56,86,18006
109000,a,383,330,377,62,40,46,2,57,59,51,98,56,81,18170
110000,b,385,335,388,35,60,5,39,66,65,50,81,62,95,18348
111000,a,390,323,373,53,39,46,2,67,67,44,90,68,92,18527
112000,b,384,318,386,33,53,4,57,55,74,40,55,76,85,18698
113000,a,373,314,361,66,33,38,5,63,82,52,103,48,101,18861
114000,b,373,312,380,43,49,6,56,47,84,49,90,65,99,19022
115000,a,394,283,374,65,35,48,7,65,64,48,92,65,125,19200
116000,b,371,304,359,42,55,5,47,57,99,49,71,55,112,19361
117000,a,351,310,361,69,35,41,11,60,67,52,96,59,89,19532
118000,b,353,312,360,34,48,8,49,57,58,47,70,64,111,19700
119000,a,352,337,353,54,33,42,4,47,84,53,84,51,94,19851
120000,b,354,334,360,37,53,10,50,50,59,48,110,68,93,20017
121000,a,341,353,374,58,32,51,9,66,66,48,76,62,118,20193
122000,b,341,346,372,33,54,6,54,46,47,52,80,68,100,20359
123000,a,339,339,383,60,37,52,11,49,60,61,81,60,110,20529
124000,b,338,322,403,41,52,3,65,49,53,47,86,68,122,20693
125000,a,335,315,390,64,31,43,8,58,51,53,66,57,148,20861
126000,b,324,307,377,38,57,4,49,52,68,47,112,59,105,21019
127000,a,334,322,380,62,38,47,8,50,84,62,70,61,100,21192
128000,b,343,326,384,39,56,4,51,53,59,40,96,63,120,21348
129000,a,353,333,385,62,36,45,8,46,65,57,84,61,97,21512
130000,b,350,331,371,39,52,5,45,55,72,46,85,52,111,21665
131000,a,348,356,352,68,36,40,8,58,48,66,77,58,111,21847
132000,b,355,352,334,44,64,6,48,40,52,67,92,61,93,22015
133000,a,350,342,363,62,39,46,7,52,69,49,94,60,88,22176
134000,b,347,339,369,39,52,2,44,55,75,47,97,51,93,22329
135000,a,342,329,394,49,34,45,4,57,66,44,75,63,107,22493
136000,b,364,329,382,35,50,3,54,66,61,45,88,62,109,22666
137000,a,356,328,376,63,37,35,10,68,81,52,111,42,91,22828
138000,b,353,301,389,38,49,6,60,59,82,36,74,71,76,22994
139000,a,342,318,397,56,34,48,8,55,40,51,91,66,116,23166
140000,b,339,297,400,31,61,10,56,48,58,52,102,70,102,23336
141000,a,358,300,397,49,38,53,6,63,73,47,70,63,137,23509
142000,b,353,300,387,29,51,10,53,54,68,43,71,66,114,23672
143000,a,351,304,374,50,33,46,9,58,71,58,73,55,103,23843
144000,b,352,306,398,29,56,3,56,52,61,46,82,68,113,24009
145000,a,367,316,378,62,28,38,8,59,62,59,72,60,115,24187
146000,b,363,311,388,42,41,2,53,56,63,49,92,60,100,24352
147000,a,355,295,403,54,24,45,6,50,74,43,65,60,119,24505
148000,b,345,310,404,35,52,5,56,50,61,56,98,71,88,24682
149000,a,340,312,413,56,33,51,6,51,60,48,81,65,112,24846
150000,b,333,331,421,33,55,6,60,52,46,50,68,76,113,25024
151000,a,334,318,419,46,35,57,4,37,62,39,95,75,115,25175
152000,b,314,327,429,31,61,10,67,37,43,55,101,81,137,25348
153000,a,311,344,393,63,39,39,4,44,67,66,98,49,111,25507
154000,b,327,333,367,42,53,6,43,67,70,40,77,57,99,25671
155000,a,337,313,388,54,29,46,9,49,51,55,90,58,109,25833
156000,b,318,317,381,29,66,8,48,43,85,59,70,61,104,25996
157000,a,349,313,387,41,42,49,7,55,71,41,80,64,114,26156
158000,b,349,314,379,22,51,4,54,45,53,42,96,63,122,26306
159000,a,334,312,365,55,36,46,8,52,54,60,69,58,129,26476
160000,b,349,315,400,35,68,8,57,47,54,57,106,59,108,26639
161000,a,345,311,400,64,44,52,11,48,71,56,94,59,98,26802
162000,b,366,301,417,34,52,7,64,49,58,47,80,64,112,26962
163000,a,378,312,393,56,33,51,8,52,65,49,87,60,108,27123
164000,b,367,313,365,37,54,5,53,61,64,46,79,60,121,27290
165000,a,383,311,356,52,34,42,10,61,80,49,81,52,91,27452
166000,b,379,326,371,31,58,9,48,62,94,46,78,65,96,27625
167000,a,376,342,360,68,37,43,2,48,70,61,102,54,95,27788
168000,b,386,361,356,36,67,7,37,61,53,64,92,55,84,27968
169000,a,357,357,352,58,39,49,5,57,90,50,66,63,80,28138
170000,b,378,360,341,42,60,5,42,61,99,50,84,55,91,28304
171000,a,364,358,368,49,39,45,2,56,72,50,77,59,79,28469
172000,b,390,358,356,32,66,5,29,61,51,63,71,49,99,28642
173000,a,367,356,345,52,41,38,4,53,77,59,73,51,91,28805
174000,b,380,384,342,32,78,4,39,63,87,62,80,49,84,28979
175000,a,369,349,365,60,56,39,2,48,59,49,117,60,83,29136
176000,b,361,349,363,38,65,4,46,50,56,61,71,59,99,29306
177000,a,343,375,367,56,35,38,5,56,59,53,93,53,101,29468
178000,b,356,374,359,34,67,2,41,62,55,63,76,49,95,29642
179000,a,342,371,336,60,45,36,7,46,68,60,115,53,109,29801
180000,b,353,364,334,43,68,2,43,58,87,60,75,55,101,29974
