step,season,popn,popi,popp,tokix,tokiy,tokpx,tokpy,bn,wn,bi,wi,bp,wp,score
65000,a,336,353,376,33,68,40,22,44,61,41,127,51,135,11862
66000,a,340,360,360,65,40,58,19,48,61,73,105,62,50,12045
67000,a,311,355,358,83,22,76,9,44,71,67,62,60,58,12216
68000,a,295,353,362,87,17,87,6,46,68,61,87,62,52,12385
69000,a,270,348,384,98,11,101,5,34,62,65,92,67,55,12551
70000,a,292,383,389,119,5,97,3,46,77,88,44,61,67,12746
71000,a,291,379,371,105,3,97,2,41,67,74,40,78,42,12939
72000,a,298,381,363,110,3,90,1,53,65,72,49,68,64,13132
73000,b,319,354,337,68,39,24,38,42,66,44,120,56,102,13274
74000,b,332,381,340,45,69,19,60,50,68,70,107,59,54,13453
75000,b,332,375,340,29,81,9,77,54,60,57,86,59,54,13623
76000,b,320,377,337,16,82,8,88,40,70,61,76,62,63,13786
77000,b,320,381,341,10,98,5,93,46,77,79,47,64,65,13975
78000,b,329,374,347,6,105,3,99,48,58,78,62,71,55,14172
79000,b,324,356,333,5,100,2,90,51,52,68,70,56,51,14347
80000,b,318,375,364,4,109,2,97,54,46,74,71,62,60,14537
81000,a,308,353,376,38,64,47,19,38,63,45,100,57,117,14677
82000,a,310,355,380,67,36,77,10,49,56,58,101,76,63,14860
83000,a,307,379,379,87,20,93,8,39,48,67,76,71,70,15037
84000,a,316,378,366,79,14,83,3,47,52,63,82,53,50,15200
85000,a,338,374,366,81,9,95,1,46,73,51,63,74,65,15371
86000,a,347,371,356,93,6,91,1,57,68,57,59,64,52,15549
87000,a,359,346,363,85,2,92,1,62,73,46,43,60,71,15717
88000,a,333,351,356,94,2,101,0,41,60,75,76,62,58,15895
89000,b,342,338,355,57,32,21,48,45,73,41,85,63,145,16044
90000,b,343,331,355,32,49,14,67,53,88,46,92,67,54,16210
91000,b,337,346,369,23,54,6,85,55,60,54,58,72,80,16391
92000,b,322,359,380,14,83,3,85,55,70,68,49,67,63,16581
93000,b,290,367,404,9,94,2,102,44,40,72,71,91,59,16788
94000,b,270,348,402,8,96,1,110,41,45,65,52,80,66,16974
95000,b,273,334,391,5,92,0,110,36,62,67,63,77,59,17154
96000,b,269,357,408,2,95,0,110,44,59,74,48,98,41,17370
97000,a,259,358,408,42,57,42,22,34,50,60,115,54,137,17518
98000,a,281,356,422,58,31,70,11,44,60,48,77,72,55,17682
99000,a,304,363,414,74,20,75,9,57,68,63,82,65,56,17867
100000,a,326,337,424,69,10,85,5,57,56,48,70,76,58,18048
101000,a,313,334,441,91,8,107,2,45,67,65,61,95,57,18253
102000,a,300,332,418,101,4,113,0,46,66,71,46,86,42,18456
103000,a,297,349,405,115,4,124,0,42,62,76,57,78,55,18652
104000,a,295,376,390,116,2,120,0,48,68,86,47,67,48,18853
105000,b,304,355,380,76,34,31,35,49,51,48,138,43,148,18993
106000,b,322,327,392,51,52,15,71,52,50,55,70,70,75,19170
107000,b,316,318,382,32,68,8,91,52,61,59,74,70,62,19351
108000,b,327,332,399,19,71,5,98,52,54,52,60,82,55,19537
109000,b,325,327,380,13,90,3,103,45,65,67,57,71,65,19720
110000,b,327,355,378,7,92,2,99,51,66,68,58,66,56,19905
111000,b,311,368,369,5,107,2,111,54,68,72,49,77,44,20108
112000,b,283,346,357,4,106,2,111,39,39,73,54,66,55,20286
113000,a,286,363,353,53,73,43,23,43,55,66,130,56,125,20451
114000,a,303,377,369,63,44,72,16,45,68,59,85,67,78,20622
115000,a,299,378,341,78,26,78,9,50,67,62,58,59,69,20793
116000,a,309,367,338,103,16,85,4,51,51,82,81,55,41,20981
117000,a,301,372,347,110,9,82,3,52,58,77,53,57,44,21167
118000,a,311,376,367,119,6,86,3,58,60,84,76,67,48,21376
119000,a,300,385,363,116,3,87,1,48,71,79,53,50,53,21553
120000,a,303,402,353,109,2,95,1,40,48,88,63,70,55,21751
121000,b,311,375,340,74,33,18,36,41,44,46,136,44,151,21882
122000,b,319,389,343,47,61,8,64,54,60,70,110,64,44,22070
123000,b,328,370,372,31,60,4,68,50,52,54,85,66,37,22240
124000,b,310,365,367,23,68,4,87,45,64,59,85,71,45,22415
125000,b,308,370,364,15,89,2,88,54,67,82,66,52,54,22603
126000,b,318,372,368,9,96,2,93,58,55,72,60,74,47,22807
127000,b,312,365,389,5,100,2,86,52,66,64,77,55,46,22978
128000,b,313,371,378,3,115,1,97,47,45,69,59,68,70,23162
129000,a,313,313,389,33,71,47,28,45,58,37,144,57,114,23301
130000,a,321,316,384,52,49,78,17,49,66,54,85,75,84,23479
131000,a,329,337,382,76,26,79,9,46,69,69,58,66,68,23660
132000,a,316,345,381,86,16,85,5,49,73,66,76,63,56,23838
133000,a,310,337,381,84,14,95,2,52,58,70,60,66,61,24026
134000,a,317,339,394,85,8,115,2,39,49,57,54,87,47,24209
135000,a,333,334,387,83,3,114,1,55,63,61,55,69,65,24394
136000,a,342,341,403,100,3,99,0,43,47,80,45,74,63,24591
137000,b,322,346,384,72,41,23,50,43,60,52,99,65,154,24751
138000,b,320,318,361,47,43,13,65,49,64,48,65,65,72,24913
139000,b,326,318,354,27,67,7,96,57,56,51,53,78,75,25099
140000,b,331,342,351,18,80,2,87,45,78,67,77,58,57,25269
141000,b,344,376,321,15,96,1,90,64,85,72,45,64,48,25469
142000,b,340,374,322,9,120,1,86,57,84,86,61,59,45,25671
143000,b,322,372,319,4,118,0,82,50,57,72,70,66,63,25859
144000,b,329,370,321,3,121,0,86,60,74,70,56,60,56,26049
145000,a,317,354,356,35,72,41,20,63,47,46,98,57,122,26215
146000,a,316,347,379,66,50,69,8,44,69,66,105,69,53,26394
147000,a,314,327,394,80,35,96,2,48,54,62,105,80,61,26584
148000,a,324,333,364,84,20,96,0,36,80,67,45,72,72,26759
149000,a,347,335,357,96,9,87,0,59,55,65,56,63,56,26946
150000,a,342,331,356,95,8,100,0,61,68,59,46,76,64,27142
151000,a,329,347,366,100,6,103,0,44,43,77,74,61,68,27324
152000,a,319,375,391,98,2,99,0,52,69,72,47,61,28,27509
153000,b,321,363,398,65,32,22,44,55,64,41,82,56,134,27661
154000,b,321,371,398,47,60,16,80,44,45,65,79,69,77,27839
155000,b,315,373,377,35,69,11,87,39,48,53,91,71,52,28002
156000,b,300,353,387,18,69,5,99,48,88,52,72,74,66,28176
157000,b,312,338,380,13,80,4,93,54,65,62,67,60,54,28352
158000,b,318,345,380,7,80,1,104,60,66,58,48,67,67,28537
159000,b,311,349,398,3,93,0,121,42,72,62,42,84,70,28725
160000,b,314,346,389,1,90,0,117,42,80,59,47,83,61,28909
161000,a,327,330,370,30,62,34,28,54,74,44,65,51,139,29058
162000,a,320,344,360,51,36,64,15,48,65,52,93,64,90,29222
163000,a,324,346,359,61,21,96,8,60,77,60,45,77,82,29419
164000,a,328,359,370,72,15,96,4,56,83,61,53,62,52,29598
165000,a,329,367,365,85,9,101,4,57,36,56,58,77,69,29788
166000,a,353,381,362,100,6,86,3,46,45,79,76,64,46,29977
167000,a,339,380,351,88,5,81,0,60,72,54,53,63,52,30154
168000,a,343,367,369,96,4,91,0,56,70,64,54,70,43,30344
169000,b,348,359,385,66,33,20,48,51,44,47,100,58,124,30500
170000,b,350,356,360,32,58,11,63,52,75,62,105,56,52,30670
171000,b,342,346,383,21,70,7,85,44,70,51,58,70,49,30835
172000,b,335,362,375,13,75,5,88,49,84,56,58,77,48,31017
173000,b,319,366,387,7,91,3,93,55,69,73,51,64,72,31209
174000,b,294,360,394,5,103,2,108,36,67,79,65,82,54,31406
175000,b,288,354,378,3,100,1,111,44,68,68,53,68,67,31586
176000,b,312,343,366,2,100,1,89,58,72,69,46,53,52,31766
