step,season,popn,popi,popp,tokix,tokiy,tokpx,tokpy,bn,wn,bi,wi,bp,wp,score
60000,b,348,342,354,36,56,2,47,53,65,43,76,54,113,10148
61000,a,353,328,355,46,39,42,13,50,81,46,90,50,94,10294
62000,b,374,331,363,34,64,3,47,72,88,47,94,48,99,10461
63000,a,352,347,349,71,34,43,11,59,66,66,67,54,100,10640
64000,b,336,361,365,50,62,7,60,38,59,57,108,67,94,10802
65000,a,334,343,356,66,38,55,10,52,63,61,93,67,94,10982
66000,b,346,358,379,47,54,6,51,48,60,52,106,61,101,11143
67000,a,349,337,378,61,31,54,6,46,57,50,93,71,97,11310
68000,b,354,337,374,41,56,9,43,51,76,55,99,48,107,11464
69000,a,370,349,376,64,42,57,3,67,59,56,52,70,98,11657
70000,b,391,337,371,37,55,12,42,53,85,50,58,57,104,11817
71000,a,367,326,368,64,32,54,7,51,59,52,109,54,94,11974
72000,b,365,342,363,41,51,12,49,51,57,53,72,54,114,12132
73000,a,359,348,375,71,30,54,7,59,69,64,93,67,95,12322
74000,b,345,336,360,42,51,8,46,53,66,50,87,56,107,12481
75000,a,335,340,352,57,34,42,9,58,55,50,68,54,101,12643
76000,b,331,352,353,41,64,6,37,55,66,67,99,54,104,12819
77000,a,330,332,361,63,42,34,4,57,75,50,93,50,90,12976
78000,b,325,314,360,42,55,5,40,65,75,46,107,46,101,13133
79000,a,359,340,360,71,32,41,4,57,67,64,87,59,87,13313
80000,b,325,338,394,51,52,2,46,46,79,58,74,56,79,13473
81000,a,334,353,377,73,32,44,7,46,53,62,108,59,103,13640
82000,b,330,350,381,44,50,7,63,40,63,55,69,76,121,13811
83000,a,320,350,383,62,34,54,4,34,50,53,114,65,140,13963
84000,b,333,349,376,45,56,7,57,45,66,45,94,69,111,14122
85000,a,326,342,379,71,39,50,7,51,74,60,109,59,92,14292
86000,b,318,334,403,52,59,15,41,45,70,56,79,58,95,14451
87000,a,327,351,384,81,39,50,5,56,64,73,75,54,101,14634
88000,b,333,331,389,50,57,11,59,44,57,51,98,73,107,14802
89000,a,336,327,391,71,39,53,4,40,60,55,120,63,100,14960
90000,b,341,328,402,45,62,11,33,47,56,58,108,47,82,15112
91000,a,351,338,406,68,40,59,2,54,56,55,74,73,112,15294
92000,b,344,320,382,48,54,9,41,52,45,48,116,56,103,15450
93000,a,328,319,368,60,37,45,5,47,78,49,95,55,80,15601
94000,b,308,326,381,34,62,6,49,47,70,69,86,60,99,15777
95000,a,306,328,368,54,38,46,6,48,58,56,89,63,122,15944
96000,b,305,340,382,31,61,6,50,44,51,57,74,61,101,16106
97000,a,306,356,371,70,40,53,9,44,53,69,81,63,117,16282
98000,b,290,346,382,45,54,7,40,40,60,43,117,49,106,16414
99000,a,310,345,409,66,36,65,4,58,82,55,70,69,99,16596
100000,b,309,330,391,43,48,9,42,43,59,35,102,64,129,16738
101000,a,307,321,381,61,32,39,6,40,70,56,78,49,106,16883
102000,b,344,301,383,33,39,11,52,67,95,43,48,60,92,17053
103000,a,341,323,381,67,25,48,8,51,67,64,73,60,114,17228
104000,b,335,342,400,34,59,9,58,45,74,56,114,66,92,17395
105000,a,332,327,370,63,43,35,8,50,70,53,99,43,101,17541
106000,b,340,334,367,51,62,7,51,54,53,56,83,61,109,17712
107000,a,340,309,353,65,35,61,5,58,62,45,86,71,106,17886
108000,b,313,306,384,41,50,11,45,49,81,45,108,55,116,18035
109000,a,314,313,403,63,31,59,5,46,52,50,59,76,108,18207
110000,b,318,312,393,41,66,11,44,43,50,68,89,53,110,18371
111000,a,325,341,393,61,40,60,4,46,51,56,88,76,101,18549
112000,b,311,348,395,40,61,16,58,39,67,59,79,72,101,18719
113000,a,306,361,379,62,33,51,8,46,49,54,87,57,121,18876
114000,b,296,355,381,43,66,12,48,40,63,63,68,55,104,19034
115000,a,313,355,359,56,40,50,9,58,60,53,83,66,108,19211
116000,b,326,351,379,32,49,5,48,48,74,51,78,56,95,19366
117000,a,307,328,376,59,30,50,6,46,63,49,86,62,98,19523
118000,b,318,345,388,36,58,5,48,53,77,62,55,62,118,19700
119000,a,341,341,372,55,37,42,1,59,79,51,90,50,133,19860
120000,b,343,381,364,34,74,3,47,53,40,76,93,57,101,20046
121000,a,353,376,379,57,52,48,4,47,54,57,92,66,92,20216
122000,b,335,365,348,37,58,3,47,40,55,48,87,58,113,20362
123000,a,342,357,350,68,35,45,4,50,69,61,98,55,113,20528
124000,b,332,353,340,43,72,3,46,44,58,65,81,62,104,20699
125000,a,321,355,325,61,48,46,7,50,66,55,94,54,108,20858
126000,b,342,345,334,38,61,6,46,62,61,51,107,62,95,21033
127000,a,335,341,332,64,33,31,7,59,64,54,110,45,79,21191
128000,b,353,330,333,38,60,4,40,51,85,60,107,50,91,21352
129000,a,373,331,357,60,34,50,2,56,75,52,77,66,88,21526
130000,b,376,316,372,37,49,6,42,59,66,42,92,63,110,21690
131000,a,373,345,362,63,35,45,3,61,84,61,66,63,98,21875
132000,b,355,349,363,44,46,5,46,67,92,37,69,56,106,22035
133000,a,360,341,368,70,26,52,9,53,51,59,87,65,101,22212
134000,b,351,326,359,45,47,7,46,51,62,50,119,54,97,22367
135000,a,345,330,387,68,32,55,7,57,60,55,78,62,92,22541
136000,b,383,331,357,39,51,8,44,56,56,45,89,51,115,22693
137000,a,368,326,354,61,31,49,8,45,71,55,78,57,113,22850
138000,b,377,312,366,47,54,5,57,66,61,47,89,64,108,23027
139000,a,368,335,373,66,28,51,12,53,61,50,70,65,110,23195
140000,b,400,328,352,38,56,4,43,64,54,60,76,50,107,23369
141000,a,376,333,327,58,31,36,6,55,73,45,97,45,95,23514
142000,b,363,328,315,37,59,5,45,62,75,59,90,52,104,23687
143000,a,339,323,337,63,37,51,6,53,77,56,65,61,114,23857
144000,b,345,368,350,41,65,4,46,56,57,68,62,60,94,24041
145000,a,347,345,370,59,48,49,4,58,52,44,108,63,114,24206
146000,b,339,358,374,35,58,5,56,58,58,52,67,68,106,24384
147000,a,347,356,369,53,34,51,8,55,53,49,74,64,102,24552
148000,b,365,348,347,36,61,8,47,62,58,53,56,67,128,24734
149000,a,359,328,349,53,29,45,7,48,70,48,101,64,98,24894
150000,b,345,351,347,38,57,2,45,57,55,57,92,53,99,25061
151000,a,340,341,367,58,33,58,10,54,58,53,81,75,104,25243
152000,b,331,346,372,40,56,5,43,49,66,51,82,54,117,25397
153000,a,328,357,367,61,37,47,7,46,65,54,78,62,119,25559
154000,b,337,344,353,44,57,5,51,46,63,50,112,70,100,25725
155000,a,338,359,343,81,36,38,8,54,61,59,104,48,109,25886
156000,b,330,356,346,53,64,4,46,50,56,63,85,56,86,26055
157000,a,323,358,328,71,34,38,10,51,69,47,117,47,93,26200
158000,b,318,362,347,46,68,7,44,43,60,72,111,53,99,26368
159000,a,306,354,360,72,44,53,5,33,54,65,111,66,118,26532
160000,b,319,338,369,53,74,6,45,49,81,61,98,56,104,26698
161000,a,328,339,356,66,50,49,6,57,73,46,76,62,101,26863
162000,b,327,331,370,43,79,5,37,45,63,58,98,48,115,27014
163000,a,319,336,371,70,49,52,6,44,63,58,95,61,83,27177
164000,b,346,332,366,44,57,7,50,55,76,51,72,62,108,27345
165000,a,336,335,375,58,38,39,7,51,75,61,105,53,99,27510
166000,b,361,335,388,44,59,5,52,53,50,62,74,77,87,27702
167000,a,345,330,380,59,35,44,8,56,61,53,81,59,119,27870
168000,b,342,349,383,38,64,2,51,60,67,56,90,62,105,28048
169000,a,350,349,359,66,47,37,4,49,70,54,93,52,114,28203
170000,b,344,346,377,44,77,5,50,49,56,69,79,64,88,28385
171000,a,348,328,374,68,45,37,4,43,67,57,116,46,92,28531
172000,b,326,358,362,38,81,5,44,37,69,63,80,60,95,28691
173000,a,354,332,365,60,57,49,8,60,53,55,117,61,94,28867
174000,b,359,332,346,37,68,3,53,69,63,47,73,62,100,29045
175000,a,367,350,351,51,45,46,9,61,71,43,94,62,89,29211
176000,b,363,362,341,31,66,4,38,48,69,62,76,46,111,29367
177000,a,357,353,349,50,40,37,5,58,77,42,105,55,80,29522
178000,b,364,351,346,29,67,4,46,49,68,67,85,53,78,29691
179000,a,354,343,327,53,47,47,4,46,66,54,86,55,117,29846
180000,b,332,340,345,32,59,5,44,45,74,67,65,60,102,30018
