step,season,popn,popi,popp,tokix,tokiy,tokpx,tokpy,bn,wn,bi,wi,bp,wp,score
1000,a,187,185,210,64,0,69,0,76,79,86,48,96,74,258
2000,a,267,287,305,92,0,99,0,62,53,91,64,79,73,490
3000,a,307,332,347,111,0,99,0,73,75,84,57,71,40,718
4000,a,334,377,349,108,0,105,0,64,67,79,40,74,59,935
5000,a,332,394,383,103,0,99,0,51,66,75,43,71,48,1132
6000,a,342,415,381,103,0,103,0,56,50,79,59,70,47,1337
7000,a,347,414,393,125,0,95,0,53,44,91,34,73,44,1554
8000,a,332,415,402,114,0,105,0,50,57,62,43,85,46,1751
9000,a,322,412,400,103,0,99,0,55,58,77,41,73,46,1956
10000,a,327,392,401,110,0,108,0,47,57,80,33,79,66,2162
11000,a,330,416,414,116,0,109,0,53,59,84,41,82,45,2381
12000,a,348,421,402,115,0,101,0,57,47,73,41,61,34,2572
13000,a,359,411,394,110,0,120,0,57,55,67,36,87,32,2783
14000,a,351,410,374,114,0,117,0,60,47,77,49,73,50,2993
15000,a,344,424,374,113,0,104,0,52,54,86,53,64,38,3195
16000,a,346,409,386,100,0,103,0,53,74,65,54,66,44,3379
17000,a,363,410,410,93,0,102,0,69,65,66,44,73,50,3587
18000,a,352,389,416,104,0,105,0,44,59,81,46,73,52,3785
19000,a,340,397,427,105,0,106,0,41,43,69,48,70,56,3965
20000,a,324,409,422,104,0,109,0,54,40,80,65,81,48,4180
21000,a,312,403,424,101,0,111,0,47,38,69,43,83,43,4379
22000,a,327,425,415,120,0,113,0,51,64,83,61,77,59,4590
23000,a,334,417,421,101,0,117,0,52,38,68,38,84,61,4794
24000,a,325,415,419,96,0,114,0,57,54,76,48,74,48,5001
25000,a,322,406,405,107,0,114,0,52,54,86,45,71,42,5210
26000,a,314,404,401,98,0,110,0,52,50,73,45,75,47,5410
27000,a,326,407,435,107,0,126,0,44,55,75,59,85,55,5614
28000,a,331,396,427,101,0,120,0,55,64,60,50,72,45,5801
29000,a,329,406,434,101,0,119,0,54,55,76,49,79,37,6010
30000,a,317,407,399,111,0,115,0,52,49,76,54,81,34,6219
31000,a,328,391,393,98,0,117,0,49,45,62,56,80,52,6410
32000,a,313,407,390,107,0,118,0,39,63,74,63,79,57,6602
33000,a,327,410,412,100,0,129,0,53,58,65,43,94,39,6814
34000,a,324,408,403,101,0,121,0,47,41,76,52,79,48,7016
35000,a,323,412,396,113,0,116,0,54,62,90,39,78,39,7238
36000,a,328,406,403,89,0,111,0,57,45,73,41,84,44,7452
37000,a,336,423,373,103,0,97,0,51,50,77,52,68,48,7648
38000,a,320,430,384,109,0,96,0,51,68,77,65,62,40,7838
39000,a,321,427,388,122,0,99,0,52,58,85,48,73,29,8048
40000,a,336,399,367,113,0,91,0,54,56,65,45,73,32,8240
41000,a,353,401,384,109,0,104,0,62,56,75,52,84,55,8461
42000,a,340,401,378,111,0,109,0,50,58,70,59,65,35,8646
43000,a,352,391,373,105,0,105,0,64,54,73,36,79,43,8862
44000,a,358,401,377,115,0,91,0,65,57,74,48,56,45,9057
45000,a,359,378,393,118,0,93,0,61,54,82,49,75,46,9275
46000,a,349,393,394,120,0,95,0,54,31,75,40,72,55,9476
47000,a,338,395,396,108,0,100,0,42,67,76,52,78,43,9672
48000,a,348,401,411,113,0,108,0,55,69,79,45,85,39,9891
49000,a,315,401,423,120,0,110,0,44,56,76,38,77,51,10088
50000,a,302,393,395,113,0,120,0,59,49,83,38,69,49,10299
51000,a,325,389,388,108,0,122,0,48,50,65,51,83,48,10495
52000,a,341,390,386,115,0,121,0,58,62,83,30,77,45,10713
53000,a,339,377,386,111,0,110,0,57,58,66,43,70,49,10906
54000,a,329,379,408,118,0,118,0,57,53,77,43,74,63,11114
55000,a,320,368,397,107,0,114,0,54,72,74,49,82,41,11324
56000,a,323,366,426,102,0,109,0,49,47,60,26,90,58,11523
57000,a,335,385,433,101,0,118,0,52,59,71,48,88,54,11734
58000,a,335,394,457,99,0,118,0,42,39,77,55,79,54,11932
