step,season,popn,popi,popp,tokix,tokiy,tokpx,tokpy,bn,wn,bi,wi,bp,wp,score
83000,a,313,380,382,103,0,105,0,51,54,66,52,73,51,15783
84000,a,329,369,396,96,0,94,0,53,59,73,51,71,47,15980
85000,a,329,351,399,101,0,104,0,47,59,63,64,75,58,16165
86000,a,335,367,391,101,0,97,0,50,58,68,47,74,54,16357
87000,a,328,354,380,89,0,90,0,55,64,56,54,66,53,16534
88000,a,313,390,389,103,0,94,0,50,63,74,62,77,38,16735
89000,a,311,388,391,105,0,110,0,46,44,67,44,74,79,16922
90000,a,294,367,384,97,0,101,0,40,45,65,71,70,53,17097
91000,a,309,354,390,103,0,104,0,37,65,71,66,74,48,17279
92000,a,303,336,400,98,0,107,0,50,47,62,53,75,61,17466
93000,a,304,326,398,91,0,106,0,47,76,48,52,71,63,17632
94000,a,330,315,381,88,0,104,0,58,78,50,48,71,72,17811
95000,a,324,347,403,96,0,108,0,55,74,61,44,79,43,18006
96000,a,310,355,389,90,0,121,0,48,50,63,60,82,53,18199
97000,a,308,348,411,104,0,109,0,41,60,65,48,87,38,18392
98000,a,324,343,388,106,0,107,0,44,37,67,55,64,59,18567
99000,a,313,345,382,102,0,111,0,47,79,70,50,66,44,18750
100000,a,309,346,394,108,0,114,0,35,42,75,61,85,60,18945
101000,a,295,341,408,109,0,112,0,52,58,64,38,77,60,19138
102000,a,282,358,420,96,0,110,0,39,62,61,36,91,67,19329
103000,a,295,379,406,105,0,106,0,63,47,72,47,66,60,19530
104000,a,287,378,387,102,0,106,0,40,62,70,56,68,55,19708
105000,a,281,357,397,93,0,108,0,44,66,65,38,80,62,19897
106000,a,266,369,413,95,0,108,0,41,42,69,64,69,55,20076
107000,a,287,364,411,101,0,115,0,38,56,66,70,72,86,20252
108000,a,283,367,408,108,0,131,0,44,58,75,60,75,37,20446
109000,a,270,383,406,105,0,116,0,36,45,69,49,80,58,20631
110000,a,268,399,408,108,0,105,0,39,45,82,54,68,43,20820
111000,a,292,385,389,100,0,103,0,43,55,63,57,68,50,20994
112000,a,284,365,387,91,0,108,0,40,68,51,39,79,69,21164
113000,a,292,374,371,97,0,113,0,51,59,63,52,75,56,21353
114000,a,291,392,366,105,0,115,0,42,48,82,55,81,40,21558
115000,a,284,394,364,104,0,107,0,47,50,77,59,63,56,21745
116000,a,280,384,368,105,0,110,0,49,69,68,49,65,51,21927
117000,a,264,367,343,117,0,106,0,52,62,76,59,60,49,22115
118000,a,279,381,359,123,0,111,0,41,40,87,58,72,36,22315
119000,a,310,405,339,133,0,103,0,50,56,87,44,56,38,22508
120000,a,298,395,346,123,0,91,0,53,50,67,56,63,40,22691
121000,a,305,385,350,98,0,80,0,59,61,67,55,48,44,22865
122000,a,304,385,358,103,0,77,0,53,72,82,65,53,36,23053
123000,a,355,377,365,107,0,81,0,68,79,64,54,66,38,23251
124000,a,331,385,367,114,0,83,0,46,64,80,62,60,35,23437
125000,a,324,399,353,113,0,85,0,54,57,89,43,63,33,23643
126000,a,327,377,362,105,0,94,0,46,58,69,58,64,50,23822
127000,a,332,374,376,110,0,103,0,50,68,71,72,68,60,24011
128000,a,300,369,396,103,0,102,0,36,48,72,41,69,58,24188
129000,a,285,399,408,103,0,99,0,41,48,71,35,81,53,24381
130000,a,264,408,374,117,0,100,0,46,57,71,75,63,70,24561
131000,a,280,405,364,121,0,92,0,46,56,72,55,65,54,24744
132000,a,282,396,389,108,0,112,0,42,48,71,67,91,61,24948
133000,a,293,374,373,105,0,97,0,51,70,68,47,58,43,25125
134000,a,276,380,366,105,0,97,0,33,71,67,63,66,64,25291
135000,a,300,384,395,106,0,89,0,51,61,69,67,59,53,25470
136000,a,289,375,388,93,0,95,0,56,61,65,54,66,46,25657
137000,a,310,401,387,99,0,98,0,39,57,62,76,63,83,25821
138000,a,314,385,380,114,0,93,0,45,52,89,51,63,46,26018
139000,a,336,377,380,106,0,95,0,46,57,80,43,71,56,26215
140000,a,346,362,375,113,0,91,0,48,38,75,41,72,63,26410
141000,a,344,362,385,104,0,101,0,52,48,63,58,78,56,26603
142000,a,319,348,408,106,0,116,0,50,56,58,54,87,65,26798
143000,a,306,360,399,122,0,106,0,55,57,72,38,67,64,26992
144000,a,294,356,397,104,0,106,0,46,57,60,41,74,67,27172
145000,a,289,339,425,102,0,122,0,44,59,60,44,91,60,27367
146000,a,288,327,422,104,0,118,0,50,42,66,71,75,59,27558
147000,a,278,328,417,98,0,118,0,38,52,61,56,68,70,27725
148000,a,291,344,416,95,0,130,0,50,48,63,45,92,56,27930
149000,a,299,361,415,89,0,116,0,44,72,56,58,81,56,28111
150000,a,291,385,404,102,0,107,0,45,54,70,56,69,68,28295
151000,a,295,390,402,102,0,106,0,49,49,68,61,76,60,28488
152000,a,282,374,410,91,0,114,0,38,56,68,66,81,52,28675
153000,a,268,366,420,97,0,119,0,45,56,70,62,71,82,28861
154000,a,291,353,402,104,0,118,0,48,49,60,46,80,62,29049
155000,a,267,359,408,96,0,119,0,36,61,61,58,67,58,29213
156000,a,274,370,391,94,0,127,0,44,49,77,48,91,57,29425
157000,a,293,368,392,85,0,109,0,54,59,58,54,65,59,29602
158000,a,293,383,372,101,0,108,0,45,52,72,57,73,73,29792
159000,a,292,388,381,92,0,108,0,47,63,76,40,81,43,29996
160000,a,285,390,384,105,0,88,0,38,53,68,53,66,44,30168
161000,a,278,379,379,106,0,99,0,47,72,66,58,73,34,30354
162000,a,294,384,404,100,0,103,0,54,56,77,59,78,48,30563
163000,a,294,379,391,109,0,106,0,50,77,68,77,76,67,30757
164000,a,292,370,390,109,0,102,0,49,57,71,56,67,51,30944
165000,a,282,382,408,104,0,103,0,43,73,67,58,71,41,31125
166000,a,279,376,367,114,0,102,0,39,72,80,54,61,64,31305
167000,a,299,363,354,103,0,93,0,61,50,64,51,70,62,31500
168000,a,300,394,366,108,0,105,0,48,47,78,62,65,61,31691
169000,a,305,385,378,103,0,100,0,38,51,69,58,80,67,31878
170000,a,293,376,396,101,0,94,0,58,47,75,56,63,51,32074
171000,a,279,388,420,100,0,106,0,47,81,76,41,73,58,32270
172000,a,273,367,424,102,0,105,0,45,51,73,52,70,62,32458
173000,a,278,376,421,103,0,103,0,53,76,65,49,86,29,32662
174000,a,284,376,410,107,0,107,0,40,46,74,70,70,56,32846
175000,a,293,398,383,122,0,90,0,58,42,78,49,59,58,33041
176000,a,276,377,394,109,0,99,0,42,69,77,57,60,54,33220
177000,a,275,382,391,99,0,117,0,29,38,71,49,84,76,33404
178000,a,269,391,390,123,0,107,0,37,53,88,88,60,46,33589
179000,a,263,390,399,110,0,115,0,42,53,63,57,73,67,33767
180000,a,277,355,398,109,0,110,0,43,51,70,59,80,63,33960
