step,season,popn,popi,popp,tokix,tokiy,tokpx,tokpy,bn,wn,bi,wi,bp,wp,score
68000,a,340,368,413,82,0,117,0,48,51,59,57,82,71,12805
69000,a,320,340,432,82,0,118,0,39,47,47,64,86,72,12977
70000,a,308,327,440,82,0,126,0,48,66,52,53,77,50,13154
71000,a,313,329,426,92,0,117,0,53,48,66,59,88,44,13361
72000,a,299,347,387,110,0,110,0,40,52,74,54,67,75,13542
73000,a,286,350,395,109,0,114,0,42,56,73,58,84,52,13741
74000,a,312,364,399,110,0,109,0,52,55,63,55,78,39,13934
75000,a,316,350,380,98,0,108,0,53,66,56,48,68,63,14111
76000,a,309,369,379,118,0,107,0,39,53,79,57,85,50,14314
77000,a,311,369,371,107,0,105,0,50,46,62,59,71,62,14497
78000,a,310,358,369,114,0,100,0,44,59,82,59,63,42,14686
79000,a,311,378,372,105,0,104,0,51,42,81,47,72,61,14890
80000,a,311,385,362,94,0,93,0,47,68,66,60,68,46,15071
81000,a,313,375,377,84,0,99,0,50,44,51,42,83,65,15255
82000,a,320,374,371,94,0,104,0,46,47,65,48,77,45,15443
83000,a,311,373,385,93,0,95,0,41,52,66,42,73,55,15623
84000,a,276,369,397,105,0,91,0,47,71,67,70,64,45,15801
85000,a,274,362,381,108,0,99,0,45,51,78,48,73,55,15997
86000,a,287,367,381,99,0,108,0,44,57,62,54,73,66,16176
87000,a,291,379,378,104,0,103,0,56,64,68,65,65,38,16365
88000,a,294,392,382,113,0,96,0,39,47,77,59,74,57,16555
89000,a,305,422,356,111,0,99,0,47,59,76,76,62,59,16740
90000,a,295,407,348,111,0,90,0,44,52,87,66,63,45,16934
91000,a,305,385,355,104,0,88,0,51,43,73,50,66,63,17124
92000,a,307,390,352,106,0,92,0,49,39,70,64,65,55,17308
93000,a,287,387,369,108,0,102,0,40,69,72,46,76,58,17496
94000,a,272,395,367,105,0,111,0,45,69,78,49,70,60,17689
95000,a,268,393,383,102,0,121,0,34,48,76,55,86,59,17885
96000,a,286,385,360,103,0,110,0,49,53,75,65,67,52,18076
97000,a,288,369,371,97,0,106,0,37,68,70,52,62,68,18245
98000,a,288,380,396,96,0,118,0,36,61,66,53,89,68,18436
99000,a,292,372,389,98,0,102,0,41,58,65,62,63,41,18605
100000,a,269,363,378,95,0,101,0,37,42,58,72,78,79,18778
101000,a,280,342,380,93,0,104,0,50,64,75,63,70,60,18973
102000,a,305,344,394,92,0,109,0,56,90,67,44,69,48,19165
103000,a,324,349,404,105,0,109,0,51,59,75,56,82,38,19373
104000,a,320,336,388,98,0,120,0,55,59,44,57,84,66,19556
105000,a,312,350,372,99,0,103,0,59,80,70,63,64,34,19749
106000,a,300,352,384,100,0,106,0,40,62,71,63,71,50,19931
107000,a,292,367,384,102,0,104,0,56,54,64,58,67,74,20118
108000,a,300,355,390,92,0,101,0,48,50,65,50,80,44,20311
109000,a,312,340,391,99,0,108,0,56,78,67,59,81,55,20515
110000,a,316,331,403,87,0,110,0,59,67,48,34,71,81,20693
111000,a,319,363,391,98,0,114,0,50,61,76,35,79,48,20898
112000,a,308,371,423,81,0,117,0,50,60,53,56,82,48,21083
113000,a,298,392,426,90,0,102,0,41,49,64,59,72,63,21260
114000,a,297,379,426,94,0,100,0,50,53,69,50,68,45,21447
115000,a,293,366,394,94,0,111,0,40,45,78,63,73,67,21638
116000,a,292,370,401,120,0,113,0,39,53,74,68,76,55,21827
117000,a,283,381,395,104,0,113,0,39,44,73,59,70,60,22009
118000,a,289,377,376,91,0,119,0,44,51,60,50,84,49,22197
119000,a,274,375,377,103,0,117,0,41,64,79,61,80,48,22397
120000,a,275,341,390,103,0,116,0,37,51,57,62,76,66,22567
121000,a,283,352,379,99,0,101,0,51,59,65,64,58,59,22741
122000,a,293,365,396,92,0,112,0,35,56,64,63,86,66,22926
123000,a,283,376,392,82,0,111,0,42,53,62,52,82,45,23112
124000,a,295,369,385,92,0,100,0,42,64,59,48,69,60,23282
125000,a,310,386,389,105,0,120,0,46,63,74,68,87,58,23489
126000,a,301,366,408,101,0,114,0,38,43,72,46,73,57,23672
127000,a,285,357,395,108,0,124,0,40,43,69,33,89,62,23870
128000,a,319,371,383,97,0,103,0,47,50,67,52,73,61,24057
129000,a,330,377,372,108,0,94,0,61,57,75,62,61,49,24254
130000,a,307,403,352,116,0,92,0,42,41,87,69,61,46,24444
131000,a,303,393,370,110,0,101,0,45,54,77,48,68,46,24634
132000,a,295,381,388,106,0,101,0,49,48,65,56,78,44,24826
133000,a,298,405,372,104,0,92,0,52,71,67,59,61,54,25006
134000,a,294,393,378,102,0,92,0,44,45,75,44,80,59,25205
135000,a,319,412,368,100,0,106,0,47,64,67,36,68,82,25387
136000,a,319,430,373,96,0,98,0,51,41,69,46,65,59,25572
137000,a,307,403,353,93,0,98,0,36,39,68,63,66,52,25742
138000,a,304,416,339,107,0,93,0,50,63,70,68,68,60,25930
139000,a,306,387,362,95,0,94,0,45,49,68,73,66,49,26109
140000,a,312,365,373,98,0,96,0,51,48,77,47,69,52,26306
141000,a,320,384,356,111,0,85,0,52,56,81,53,63,53,26502
142000,a,330,388,351,115,0,85,0,52,62,84,55,58,49,26696
143000,a,341,375,350,115,0,94,0,51,58,77,46,71,60,26895
144000,a,337,351,347,101,0,88,0,58,83,56,47,58,39,27067
145000,a,341,360,344,104,0,90,0,56,71,66,54,60,40,27249
146000,a,334,362,359,105,0,97,0,57,72,62,50,63,49,27431
147000,a,334,375,358,106,0,86,0,58,50,77,46,66,65,27632
148000,a,316,358,354,98,0,86,0,49,70,60,76,63,43,27804
149000,a,325,358,368,85,0,91,0,58,86,57,51,73,52,27992
150000,a,335,345,384,83,0,97,0,54,75,62,65,49,64,28157
151000,a,342,357,396,94,0,106,0,56,60,68,57,80,61,28361
152000,a,321,355,397,108,0,96,0,39,40,74,62,73,54,28547
153000,a,310,373,386,101,0,101,0,39,55,60,58,65,83,28711
154000,a,327,372,360,107,0,95,0,58,68,66,56,63,65,28898
155000,a,304,378,343,105,0,98,0,43,60,69,54,68,50,29078
156000,a,310,370,338,101,0,91,0,45,74,78,55,68,39,29269
157000,a,317,387,381,96,0,97,0,59,66,65,46,70,58,29463
158000,a,333,365,377,85,0,94,0,51,66,54,59,71,52,29639
159000,a,324,385,384,87,0,78,0,50,67,61,60,62,54,29812
160000,a,335,378,384,93,0,93,0,48,52,71,52,63,57,29994
161000,a,328,357,385,82,0,101,0,51,81,52,52,75,64,30172
162000,a,319,350,372,91,0,115,0,52,60,68,38,74,56,30366
163000,a,317,355,396,91,0,95,0,47,63,72,56,65,39,30550
164000,a,316,365,388,91,0,97,0,34,39,77,47,73,48,30734
165000,a,301,365,413,91,0,96,0,55,89,64,55,62,45,30915
166000,a,295,366,398,88,0,107,0,43,49,61,46,81,71,31100
167000,a,304,355,383,96,0,99,0,52,66,65,61,79,66,31296
168000,a,301,361,393,100,0,102,0,47,61,84,39,77,71,31504
169000,a,303,348,424,105,0,103,0,42,60,67,49,79,56,31692
170000,a,298,355,403,103,0,98,0,45,77,59,49,64,58,31860
171000,a,276,373,423,104,0,112,0,38,70,78,58,79,55,32055
172000,a,282,369,404,99,0,106,0,39,60,66,52,80,58,32240
173000,a,306,374,398,111,0,107,0,39,59,83,51,75,71,32437
174000,a,305,370,404,104,0,115,0,51,84,60,52,69,56,32617
175000,a,304,372,417,111,0,115,0,49,74,79,43,71,46,32816
176000,a,304,357,417,101,0,111,0,44,34,63,33,76,44,32999
177000,a,317,354,398,105,0,103,0,50,60,68,50,65,51,33182
178000,a,293,350,401,101,0,112,0,43,63,68,43,77,56,33370
179000,a,270,358,386,106,0,119,0,37,58,71,64,83,47,33561
180000,a,278,350,405,105,0,115,0,32,52,63,61,79,53,33735
