step,season,popn,popi,popp,tokix,tokiy,tokpx,tokpy,bn,wn,bi,wi,bp,wp,score
1000,a,182,171,197,53,0,65,0,91,76,73,75,85,84,249
2000,a,276,277,294,94,0,100,0,71,75,93,51,92,57,505
3000,a,332,319,344,102,0,113,0,71,60,68,66,91,43,735
4000,a,349,358,374,116,0,129,0,62,43,73,63,99,47,969
5000,a,330,366,397,108,0,122,0,61,53,64,41,88,44,1182
6000,a,338,367,414,110,0,117,0,58,66,71,50,80,56,1391
7000,a,335,397,423,116,0,126,0,43,54,83,49,76,65,1593
8000,a,318,384,419,89,0,118,0,45,48,51,20,96,60,1785
9000,a,320,376,428,97,0,103,0,48,62,67,44,74,57,1974
10000,a,311,387,430,108,0,121,0,49,53,79,46,101,40,2203
11000,a,288,388,432,105,0,113,0,36,34,70,65,78,44,2387
12000,a,281,389,428,119,0,115,0,49,44,81,55,92,48,2609
13000,a,284,392,441,118,0,121,0,45,54,70,72,74,52,2798
14000,a,298,392,456,112,0,125,0,50,50,71,55,88,51,3007
15000,a,303,400,441,121,0,113,0,43,38,74,52,93,43,3217
16000,a,316,398,425,119,0,107,0,40,62,72,72,63,41,3392
17000,a,316,379,423,106,0,107,0,47,74,71,36,77,43,3587
18000,a,328,369,438,107,0,110,0,45,44,69,49,92,42,3793
19000,a,343,365,426,105,0,108,0,51,66,75,52,68,41,3987
20000,a,347,359,414,101,0,107,0,55,72,63,40,78,44,4183
21000,a,332,379,417,106,0,122,0,50,62,75,49,85,46,4393
22000,a,344,385,424,110,0,121,0,54,52,83,55,75,36,4605
23000,a,326,385,421,120,0,127,0,41,35,91,45,87,50,4824
24000,a,343,386,411,118,0,117,0,52,58,76,41,63,53,5015
25000,a,326,380,424,88,0,124,0,38,39,66,53,86,48,5205
26000,a,343,382,404,101,0,114,0,53,55,70,60,76,58,5404
27000,a,308,391,401,103,0,117,0,48,43,78,42,75,51,5605
28000,a,313,402,420,95,0,120,0,48,43,67,39,89,54,5809
29000,a,301,405,395,106,0,103,0,50,37,76,46,72,48,6007
30000,a,316,405,390,109,0,110,0,56,61,73,56,72,46,6208
31000,a,313,410,400,110,0,111,0,50,63,79,39,80,29,6417
32000,a,332,413,395,113,0,112,0,56,62,68,29,72,57,6613
33000,a,343,425,390,125,0,116,0,57,45,94,58,70,49,6834
34000,a,323,438,383,124,0,108,0,45,41,79,31,79,51,7037
35000,a,331,424,380,123,0,99,0,50,43,85,33,62,55,7234
36000,a,330,422,379,122,0,108,0,39,50,94,47,68,60,7435
37000,a,328,422,378,115,0,101,0,49,35,88,62,66,41,7638
38000,a,321,409,385,118,0,110,0,33,53,79,53,75,51,7825
39000,a,324,406,395,113,0,116,0,60,60,69,52,83,31,8037
40000,a,323,415,415,105,0,110,0,46,54,62,45,78,41,8223
41000,a,342,410,408,96,0,106,0,52,43,80,31,75,56,8430
42000,a,339,414,403,102,0,112,0,51,34,85,38,72,56,8638
43000,a,333,433,383,111,0,93,0,51,47,83,47,60,37,8832
44000,a,346,411,386,98,0,113,0,52,71,58,36,88,45,9030
45000,a,336,394,385,106,0,107,0,55,50,68,52,71,40,9224
46000,a,355,380,402,108,0,111,0,47,42,75,56,81,65,9427
47000,a,363,396,404,106,0,98,0,59,62,61,36,71,58,9618
48000,a,350,399,401,102,0,109,0,47,50,63,34,92,46,9820
49000,a,349,404,400,108,0,104,0,55,61,77,73,57,42,10009
50000,a,330,416,390,117,0,90,0,47,39,80,42,67,39,10203
51000,a,337,424,404,119,0,88,0,54,77,85,29,63,47,10405
52000,a,345,404,392,111,0,86,0,54,57,69,46,67,48,10595
53000,a,352,381,402,98,0,95,0,53,51,61,53,74,39,10783
54000,a,355,375,433,108,0,118,0,59,57,70,56,92,52,11004
55000,a,334,358,423,97,0,115,0,58,51,64,48,77,53,11203
56000,a,325,350,434,104,0,113,0,42,52,71,48,83,56,11399
57000,a,334,374,448,114,0,103,0,62,66,70,60,68,45,11599
58000,a,324,347,445,116,0,111,0,54,42,54,43,78,77,11785
59000,a,321,370,454,100,0,110,0,51,46,74,55,88,55,11998
60000,a,324,387,424,113,0,95,0,50,44,77,52,65,47,12190
61000,a,331,370,417,111,0,97,0,52,53,75,54,67,45,12384
62000,a,328,379,409,113,0,97,0,67,64,72,46,86,39,12609
63000,a,333,407,374,124,0,93,0,59,57,84,63,56,53,12808
64000,a,335,404,383,124,0,94,0,60,54,68,55,73,39,13009
65000,a,316,427,378,112,0,82,0,55,66,70,51,59,37,13193
66000,a,326,402,377,112,0,102,0,55,65,78,42,79,44,13405
67000,a,332,410,396,111,0,113,0,57,50,56,55,75,58,13593
68000,a,320,409,415,106,0,120,0,54,45,75,45,75,48,13797
69000,a,327,384,421,112,0,106,0,55,43,70,52,83,67,14005
70000,a,320,392,418,118,0,108,0,42,51,80,37,82,69,14209
71000,a,305,383,427,93,0,117,0,42,52,65,33,90,64,14406
72000,a,329,389,418,106,0,115,0,52,42,70,46,93,54,14621
73000,a,325,394,417,111,0,100,0,47,40,83,43,65,49,14816
74000,a,335,384,448,108,0,115,0,50,63,75,55,83,57,15024
75000,a,322,417,413,118,0,113,0,52,50,84,43,77,43,15237
76000,a,337,429,406,120,0,96,0,47,61,74,47,64,60,15422
77000,a,324,420,382,126,0,97,0,50,44,87,48,71,30,15630
78000,a,333,407,377,128,0,108,0,51,49,78,34,84,40,15843
79000,a,347,382,373,117,0,113,0,54,50,69,41,75,47,16041
80000,a,333,383,373,106,0,103,0,46,62,62,40,90,44,16239
81000,a,366,388,353,109,0,99,0,70,56,65,51,71,56,16445
82000,a,375,397,383,118,0,109,0,63,71,77,44,81,39,16666
83000,a,321,404,385,114,0,100,0,57,47,72,44,64,50,16859
84000,a,330,413,393,105,0,105,0,52,52,70,36,84,53,17065
85000,a,335,419,400,119,0,104,0,46,48,86,56,72,51,17269
86000,a,353,414,388,110,0,101,0,61,50,63,57,70,61,17463
87000,a,326,405,387,96,0,110,0,46,49,63,25,78,60,17650
88000,a,344,398,392,108,0,111,0,52,61,77,39,71,52,17850
89000,a,338,398,376,121,0,110,0,63,48,76,53,73,40,18062
90000,a,343,400,366,120,0,115,0,65,42,74,39,72,59,18273
91000,b,348,391,370,84,38,28,41,62,61,46,122,53,126,18434
92000,b,342,392,388,53,53,21,63,44,61,48,224,50,58,18576
93000,b,362,381,411,34,71,12,88,48,41,55,199,61,55,18740
94000,b,364,388,404,21,89,6,100,62,74,61,93,71,34,18934
95000,b,344,390,392,13,101,3,100,59,65,64,103,64,40,19121
96000,b,342,391,394,9,111,2,115,57,42,74,63,80,50,19332
97000,b,328,413,397,5,107,1,102,48,59,84,53,54,51,19518
98000,b,328,415,407,2,112,1,113,42,44,79,52,84,46,19723
99000,b,330,430,397,1,103,0,104,50,44,75,43,71,45,19919
100000,b,316,432,402,1,111,0,117,48,60,75,40,86,53,20128
101000,b,309,447,412,0,110,0,103,49,35,77,59,80,50,20334
102000,b,313,427,401,0,118,0,112,49,49,82,40,80,30,20545
103000,b,302,420,399,0,112,0,122,39,35,78,65,80,50,20742
104000,b,290,439,400,0,107,0,113,44,58,86,47,67,48,20939
105000,b,293,427,421,0,105,0,119,40,58,76,49,75,48,21130
106000,b,295,442,413,0,119,0,116,54,49,97,54,70,33,21351
107000,b,305,456,406,0,114,0,122,51,46,91,36,72,37,21565
108000,b,306,458,387,0,123,0,112,45,31,92,45,79,29,21781
109000,b,306,447,391,0,114,0,109,41,41,77,42,77,63,21976
110000,b,310,440,398,0,110,0,114,42,47,70,35,77,38,22165
111000,b,304,447,403,0,122,0,96,42,52,83,65,67,46,22357
112000,b,298,448,407,0,117,0,104,43,37,84,45,83,51,22567
113000,b,291,429,396,0,106,0,112,44,54,66,44,79,66,22756
114000,b,312,447,382,0,98,0,108,55,54,74,70,71,44,22956
115000,b,303,421,392,0,120,0,111,44,61,85,42,64,49,23149
116000,b,311,424,385,0,100,0,109,41,41,82,61,72,47,23344
117000,b,296,433,390,0,127,0,94,51,45,86,44,61,46,23542
118000,b,286,429,372,0,119,0,92,44,46,63,51,68,61,23717
119000,b,296,415,413,0,113,0,107,51,43,69,49,82,45,23919
120000,b,285,419,407,0,110,0,101,49,43,90,51,72,44,24130
121000,b,292,413,404,0,115,0,100,45,42,89,56,71,41,24335
122000,b,286,417,403,0,113,0,112,42,45,80,59,77,60,24534
123000,b,299,410,416,0,118,0,121,46,48,82,51,81,41,24743
124000,b,307,388,404,0,127,0,105,37,63,75,39,69,53,24924
125000,b,308,399,414,0,110,0,118,47,70,70,52,83,58,25124
126000,b,321,400,421,0,110,0,117,55,56,80,33,79,47,25338
127000,b,319,394,396,0,119,0,118,52,56,84,58,71,43,25545
128000,b,307,407,399,0,123,0,115,53,62,83,57,73,42,25754
129000,b,305,409,392,0,125,0,114,46,41,78,57,82,43,25960
130000,b,303,404,406,0,114,0,115,56,47,82,43,83,36,26181
131000,b,304,403,408,0,113,0,102,51,56,74,43,75,49,26381
132000,b,302,411,397,0,112,0,116,51,59,77,27,86,69,26595
133000,b,315,397,392,0,122,0,110,46,59,77,49,74,43,26792
134000,b,309,411,405,0,124,0,108,45,31,98,38,74,48,27009
135000,b,291,408,409,0,129,0,107,50,60,81,38,81,46,27221
136000,b,314,424,409,0,116,0,92,62,47,87,36,68,55,27438
137000,b,315,406,421,0,113,0,110,45,56,73,56,86,41,27642
138000,b,307,400,403,0,104,0,107,46,60,75,58,61,50,27824
139000,b,299,400,428,0,118,0,107,51,56,75,44,77,46,28027
140000,b,320,383,435,0,95,0,111,55,51,66,42,82,45,28230
141000,b,309,386,422,0,99,0,117,57,65,68,46,78,57,28433
142000,b,308,391,421,0,103,0,115,40,55,80,56,69,63,28622
143000,b,329,385,421,0,102,0,120,43,50,64,44,79,40,28808
