step,season,popn,popi,popp,tokix,tokiy,tokpx,tokpy,bn,wn,bi,wi,bp,wp,score
67000,a,332,348,416,76,25,92,6,57,48,48,130,60,50,12093
68000,a,340,364,426,90,17,100,4,59,45,72,67,85,43,12309
69000,b,348,365,415,62,52,17,40,43,58,58,146,47,107,12457
70000,b,356,371,427,39,70,14,77,47,65,66,127,76,64,12646
71000,b,356,403,428,29,85,7,84,57,51,59,131,72,42,12834
72000,b,354,409,397,14,96,4,88,48,47,70,82,72,37,13024
73000,a,382,416,380,61,64,48,14,45,32,71,94,64,132,13204
74000,a,377,413,385,83,39,70,10,51,54,66,108,64,45,13385
75000,a,372,409,370,102,28,79,1,47,75,86,87,50,39,13568
76000,a,351,414,367,112,17,95,1,56,71,80,70,67,50,13771
77000,b,375,408,361,74,48,22,39,55,52,49,132,49,137,13924
78000,b,376,395,369,51,76,8,64,48,48,59,197,59,37,14090
79000,b,383,403,371,33,78,3,83,56,61,54,147,66,57,14266
80000,b,361,421,370,19,91,2,104,48,54,59,139,64,64,14437
81000,a,352,427,374,49,54,49,33,38,52,62,123,59,129,14596
82000,a,344,413,376,72,37,64,22,57,58,54,159,68,54,14775
83000,a,336,404,374,94,26,87,11,44,56,65,111,67,62,14951
84000,a,345,411,362,120,18,103,2,53,46,82,83,77,43,15163
85000,b,364,407,364,90,52,28,45,38,33,61,161,57,118,15319
86000,b,346,400,388,55,88,18,62,44,49,69,164,57,45,15489
87000,b,345,400,367,33,90,11,77,43,39,65,147,70,36,15667
88000,b,349,414,365,24,95,6,87,55,58,72,90,58,48,15852
89000,a,362,406,381,58,74,47,16,54,57,53,170,61,112,16020
90000,a,356,393,394,80,55,62,10,39,45,61,165,61,44,16181
91000,a,331,395,390,90,39,86,6,36,45,60,155,68,55,16345
92000,a,324,400,407,94,21,95,6,42,48,68,151,63,45,16518
93000,b,341,406,404,51,47,22,45,52,52,61,120,59,106,16690
94000,b,334,411,400,31,74,10,75,45,52,72,127,61,66,16868
95000,b,338,419,397,17,104,8,78,53,52,89,71,63,47,17073
96000,b,344,398,404,8,103,2,88,45,40,58,70,71,51,17247
97000,a,360,388,413,47,72,52,26,39,59,61,145,64,95,17411
98000,a,364,389,408,61,49,68,13,57,52,48,155,64,41,17580
99000,a,367,381,432,74,32,93,9,54,57,59,133,77,39,17770
100000,a,349,386,430,80,13,102,4,59,49,62,65,75,42,17966
101000,b,351,392,396,56,41,21,52,54,50,50,99,66,130,18136
102000,b,344,388,402,41,62,15,74,49,55,56,164,63,73,18304
103000,b,344,404,395,26,84,8,90,57,47,72,142,66,54,18499
104000,b,349,400,389,15,89,4,113,54,66,68,84,75,80,18696
105000,a,369,400,397,59,47,44,31,41,51,58,155,56,126,18851
106000,a,348,382,381,88,33,61,21,42,44,69,165,52,55,19014
107000,a,351,398,405,91,25,75,14,52,34,71,164,51,52,19188
108000,a,359,374,413,100,16,96,10,45,42,68,92,72,48,19373
109000,b,338,363,400,68,47,22,57,44,45,55,133,58,121,19530
110000,b,352,357,405,47,79,13,72,62,58,64,138,54,69,19710
111000,b,374,366,399,28,88,7,84,63,44,72,106,56,47,19901
112000,b,365,367,398,15,89,5,98,42,47,62,93,74,49,20079
113000,a,343,356,411,53,54,40,23,41,78,50,137,49,125,20219
114000,a,343,355,432,79,38,70,16,53,50,58,114,84,78,20414
115000,a,328,352,442,81,24,100,8,48,45,52,87,87,59,20601
116000,a,327,363,441,96,15,88,7,51,56,74,65,74,44,20800
117000,b,322,372,427,69,46,17,50,52,52,47,155,59,124,20958
118000,b,316,383,431,42,65,8,79,35,46,50,170,72,68,21115
119000,b,344,383,443,27,87,5,85,55,53,73,108,67,55,21310
120000,b,349,396,431,19,94,2,91,60,66,69,103,62,57,21501
121000,a,348,398,437,50,62,37,17,39,36,52,169,60,130,21652
122000,a,335,381,422,66,44,72,13,54,54,51,169,69,41,21826
123000,a,333,388,406,85,27,98,7,44,64,60,136,71,38,22001
124000,a,337,393,389,83,20,112,3,49,41,62,134,76,52,22188
125000,b,340,377,389,59,49,31,44,55,53,54,165,52,119,22349
126000,b,329,377,404,36,64,16,72,40,36,65,165,67,54,22521
127000,b,338,386,420,20,76,12,93,53,63,63,68,81,40,22718
128000,b,364,373,408,12,93,6,109,73,49,66,50,87,31,22944
129000,a,377,352,412,48,64,46,22,47,45,50,119,60,136,23101
130000,a,381,355,393,66,45,64,12,60,68,52,135,60,50,23273
131000,a,385,374,372,90,28,78,8,58,60,74,133,61,34,23466
132000,a,389,378,381,95,22,86,7,54,51,80,88,58,42,23658
133000,b,384,397,348,63,60,21,39,56,70,58,104,41,150,23813
134000,b,371,393,388,39,63,17,71,49,55,52,137,69,57,23983
135000,b,373,391,363,16,86,11,74,56,63,73,110,61,31,24173
136000,b,392,394,361,9,103,4,71,52,52,78,89,48,43,24351
137000,a,406,409,372,51,63,43,18,56,56,57,95,62,115,24526
138000,a,392,404,376,84,45,75,11,55,54,77,98,65,31,24723
139000,a,380,381,377,83,28,80,6,60,58,52,93,60,56,24895
140000,a,382,358,381,80,20,86,5,61,77,54,95,59,33,25069
141000,b,387,333,402,51,44,24,42,60,66,42,164,49,118,25220
142000,b,366,352,406,29,71,16,81,57,63,64,102,77,52,25418
143000,b,372,381,398,20,76,7,95,66,50,73,92,63,36,25620
144000,b,379,383,401,11,87,4,96,54,37,71,87,67,63,25812
145000,a,364,403,406,49,55,42,22,48,48,56,149,52,123,25968
146000,a,372,400,413,71,41,55,11,61,61,57,150,54,62,26140
147000,a,353,387,413,81,27,88,4,57,38,63,98,83,47,26343
148000,a,359,359,414,85,18,96,4,57,58,67,90,67,52,26534
149000,b,359,358,409,57,41,26,43,46,56,43,180,49,127,26672
150000,b,349,372,435,39,58,17,82,56,44,52,144,79,71,26859
151000,b,366,371,424,24,75,13,84,52,48,61,114,74,48,27046
152000,b,379,375,420,14,82,7,97,64,64,64,78,74,53,27248
153000,a,370,359,411,40,62,49,16,55,48,43,149,62,121,27408
154000,a,354,345,423,63,38,73,9,53,35,53,207,58,51,27572
155000,a,352,354,424,77,25,95,6,54,75,53,155,75,35,27754
156000,a,352,365,413,85,18,115,3,46,52,61,133,73,48,27934
157000,b,348,355,410,59,50,25,48,41,57,53,120,59,125,28087
158000,b,372,373,403,40,73,19,70,50,30,57,184,61,52,28255
159000,b,365,370,398,25,85,12,87,50,41,52,109,81,68,28438
160000,b,370,396,359,14,94,9,81,59,57,74,107,47,46,28618
161000,a,387,416,358,47,66,49,14,58,53,53,129,54,134,28783
162000,a,365,422,369,64,43,69,11,49,51,54,163,55,43,28941
163000,a,343,417,382,79,28,80,6,57,55,63,100,68,64,29129
164000,a,346,416,374,86,18,83,2,65,56,69,99,62,35,29325
165000,b,345,417,373,60,54,15,45,49,51,62,134,58,106,29494
166000,b,366,415,382,38,67,10,67,44,51,60,140,68,51,29666
167000,b,375,397,372,27,86,6,83,55,51,64,146,62,42,29847
168000,b,371,382,382,18,88,4,98,61,59,60,120,67,47,30035
169000,a,377,382,387,51,55,36,27,48,50,60,156,52,131,30195
170000,a,361,394,395,67,37,68,15,43,54,50,188,66,61,30354
171000,a,383,397,399,89,23,75,8,52,45,68,151,56,67,30530
172000,a,388,404,419,73,18,87,6,57,46,47,97,84,73,30718
173000,b,394,393,391,54,52,12,42,57,63,64,106,58,108,30897
174000,b,381,393,396,36,83,5,59,47,45,67,185,53,57,31064
175000,b,361,394,387,21,92,5,78,51,45,57,138,66,45,31238
176000,b,366,385,384,17,94,3,77,62,55,60,119,55,45,31415
