step,season,popn,popi,popp,tokix,tokiy,tokpx,tokpy,bn,wn,bi,wi,bp,wp,score
37000,b,340,362,424,5,87,3,127,52,43,66,39,86,53,7363
38000,b,354,350,416,4,88,2,126,50,53,63,42,77,49,7553
39000,b,361,375,406,2,104,1,122,58,62,87,45,71,41,7769
40000,b,365,379,389,2,96,1,128,48,57,67,48,89,42,7973
41000,a,369,382,415,35,55,50,35,46,34,47,135,73,149,8139
42000,a,347,374,392,56,38,74,23,49,37,46,155,61,75,8295
43000,a,340,390,391,82,21,92,13,54,47,79,98,73,44,8501
44000,a,347,405,379,100,14,103,6,47,54,78,118,70,40,8696
45000,a,350,377,379,106,7,122,4,60,41,72,69,82,37,8910
46000,a,345,378,389,101,5,121,3,55,43,75,77,78,42,9118
47000,a,334,379,389,85,2,119,0,53,52,74,65,80,37,9325
48000,a,336,391,397,97,2,122,0,56,45,77,67,83,44,9541
49000,a,342,381,419,91,2,138,0,60,63,66,38,98,56,9765
50000,a,347,382,423,106,1,131,0,58,77,70,36,84,49,9977
51000,b,359,369,400,71,32,36,43,51,50,46,93,55,131,10129
52000,b,340,395,418,43,48,22,71,55,56,54,113,75,59,10313
53000,b,343,395,421,29,79,12,87,48,41,70,133,70,45,10501
54000,b,349,368,427,20,95,7,102,52,57,59,111,74,70,10686
55000,b,343,360,427,14,97,3,115,44,28,64,114,76,77,10870
56000,b,337,358,443,9,96,2,118,52,47,62,47,97,54,11081
57000,b,338,357,444,5,98,1,118,49,49,65,52,87,66,11282
58000,b,333,340,445,3,98,0,124,50,63,69,46,86,60,11487
59000,b,311,352,451,1,99,0,127,48,47,69,41,88,47,11692
60000,b,310,365,449,1,100,0,119,43,48,70,44,76,46,11881
61000,a,313,354,439,41,77,47,36,40,41,58,122,57,130,12036
62000,a,313,378,430,70,52,68,24,39,52,75,111,72,91,12222
63000,a,322,378,438,81,30,108,14,37,30,67,80,93,56,12419
64000,a,317,366,456,77,16,118,10,41,38,49,64,97,58,12606
65000,a,311,370,456,93,10,128,5,40,44,67,67,87,59,12800
66000,a,292,385,445,95,8,104,4,40,46,77,79,76,36,12993
67000,a,279,395,451,104,5,116,3,33,53,79,87,80,37,13185
68000,a,318,429,419,114,1,111,2,50,32,80,103,68,53,13383
69000,a,307,421,410,113,0,119,1,41,38,72,63,87,63,13583
70000,a,307,405,401,108,0,107,0,42,37,74,38,71,52,13770
71000,b,301,381,413,74,35,30,51,47,35,48,156,67,120,13932
72000,b,334,365,416,50,56,17,85,51,31,48,176,76,55,14107
73000,b,356,395,414,32,79,9,97,51,42,66,124,77,51,14301
74000,b,345,390,405,24,82,5,84,51,74,63,85,55,42,14470
75000,b,314,388,417,14,104,2,97,46,47,71,116,75,43,14662
76000,b,319,410,404,8,111,2,98,56,65,73,78,65,42,14856
77000,b,319,420,400,6,115,2,97,58,62,81,45,75,38,15070
78000,b,331,416,392,5,117,1,105,51,58,67,78,74,44,15262
79000,b,322,422,401,4,105,1,102,48,45,72,41,74,54,15456
80000,b,331,418,395,2,106,1,114,59,54,76,45,83,60,15674
81000,a,331,414,401,41,71,47,33,52,45,50,140,61,126,15837
82000,a,333,399,406,65,42,82,22,42,32,63,168,69,54,16011
83000,a,325,408,400,88,29,82,14,42,37,70,99,65,54,16188
84000,a,317,407,379,104,18,97,9,57,38,79,75,71,48,16395
85000,a,336,424,375,115,8,98,5,59,37,78,69,59,46,16591
86000,a,326,417,385,111,5,102,4,51,61,81,37,77,44,16800
87000,a,310,418,379,120,4,104,1,45,61,80,62,72,56,16997
88000,a,311,423,388,125,3,101,1,41,64,82,56,69,61,17189
89000,a,337,390,396,107,2,96,1,50,63,60,53,81,39,17380
90000,a,331,394,385,116,2,93,1,55,50,85,44,61,59,17581
91000,b,341,370,405,75,26,23,46,40,48,33,178,64,120,17718
92000,b,357,363,396,46,63,17,69,50,30,69,206,58,64,17895
93000,b,351,379,390,30,68,11,85,42,60,57,152,68,44,18062
94000,b,338,378,384,21,87,5,80,46,47,70,127,60,57,18238
95000,b,340,371,395,16,89,3,100,48,62,63,82,70,76,18419
96000,b,361,371,391,13,94,3,93,53,73,61,113,64,58,18597
97000,b,346,384,389,5,99,2,94,56,59,74,62,72,47,18799
98000,b,342,376,400,2,104,0,118,60,75,72,46,90,55,19021
99000,b,333,378,418,1,110,0,121,60,80,75,32,77,48,19233
100000,b,323,391,432,1,98,0,134,53,39,66,39,106,50,19458
101000,a,323,393,450,38,63,51,29,50,39,53,126,63,156,19624
102000,a,344,402,427,69,43,69,17,49,48,59,160,60,57,19792
103000,a,332,414,419,96,27,83,13,37,39,70,98,66,63,19965
104000,a,300,408,417,110,18,97,6,36,36,76,88,82,57,20159
105000,a,317,400,403,105,9,101,3,48,47,81,67,72,56,20360
106000,a,320,396,429,93,7,113,3,60,45,66,53,80,44,20566
107000,a,337,388,425,105,3,110,2,44,37,74,52,80,53,20764
108000,a,322,379,425,95,0,117,1,44,49,64,58,85,50,20957
109000,a,344,382,400,110,0,116,1,55,50,79,46,82,46,21173
110000,a,348,403,387,112,0,115,1,51,52,73,57,76,57,21373
111000,b,367,388,397,80,36,28,42,48,46,43,166,57,106,21521
112000,b,370,392,409,55,59,17,63,50,65,57,174,54,48,21682
113000,b,376,383,380,33,86,12,75,54,54,71,96,57,65,21864
114000,b,374,401,382,23,106,7,92,64,53,76,48,76,46,22080
115000,b,371,407,375,15,106,4,97,61,72,71,49,72,47,22284
116000,b,368,404,380,11,104,1,90,64,65,75,67,65,44,22488
117000,b,356,402,379,7,103,0,99,53,43,80,69,74,35,22695
118000,b,354,416,397,3,113,0,103,46,49,76,45,81,47,22898
119000,b,377,395,400,2,104,0,96,59,55,63,53,61,42,23081
120000,b,374,388,392,1,105,0,104,55,48,71,47,62,63,23269
121000,a,370,384,391,39,65,49,26,55,70,48,130,60,110,23432
122000,a,378,375,388,56,47,68,18,64,64,51,139,55,60,23602
123000,a,348,399,405,80,30,81,13,48,54,74,122,75,37,23799
124000,a,349,417,416,84,18,103,4,48,45,68,110,84,43,23999
125000,a,334,395,391,88,11,108,4,62,54,58,71,72,38,24191
126000,a,319,377,394,90,8,107,3,48,50,60,50,86,59,24385
127000,a,350,368,401,103,5,128,2,57,54,64,31,97,57,24603
128000,a,327,358,409,100,4,132,2,52,54,70,46,79,43,24804
129000,a,326,365,421,94,2,123,2,53,50,72,44,71,45,25000
130000,a,322,388,408,96,1,112,0,52,63,75,36,71,40,25198
131000,b,331,381,418,59,41,24,48,51,45,50,158,67,140,25366
132000,b,317,387,432,44,67,13,78,33,30,66,186,76,54,25541
133000,b,317,373,419,29,84,7,90,54,59,61,104,74,50,25730
134000,b,337,375,421,14,86,3,115,71,61,44,69,82,71,25927
135000,b,365,397,417,4,91,2,106,65,52,80,56,70,41,26142
136000,b,356,404,397,2,108,0,96,54,51,86,38,68,53,26350
137000,b,349,406,382,1,93,0,83,47,57,66,46,67,48,26530
138000,b,363,381,386,0,102,0,88,54,85,78,51,70,52,26732
139000,b,372,383,377,0,109,0,105,61,52,70,59,76,54,26939
140000,b,383,361,396,0,94,0,116,60,59,67,31,77,50,27143
141000,a,385,356,398,40,60,41,28,58,53,49,102,48,114,27298
142000,a,368,355,395,60,38,67,18,47,47,59,145,69,60,27473
143000,a,366,350,400,80,29,90,13,53,72,60,95,82,41,27668
144000,a,357,349,396,80,21,105,10,51,61,59,66,89,52,27867
145000,a,344,362,411,95,14,117,6,59,41,77,101,80,40,28083
146000,a,329,384,428,100,10,108,6,52,55,73,56,72,57,28280
147000,a,323,386,443,87,5,112,5,41,57,54,48,87,59,28462
148000,a,336,396,429,102,3,119,2,54,41,73,78,80,49,28669
149000,a,316,380,439,106,1,121,0,51,58,65,47,81,51,28866
150000,a,319,379,432,93,1,134,0,59,57,66,37,83,61,29074
151000,b,343,359,410,65,42,33,38,51,50,49,134,55,150,29229
152000,b,372,359,393,45,70,14,65,61,53,57,161,61,61,29408
153000,b,357,372,411,24,85,10,95,50,54,68,148,71,64,29597
154000,b,343,374,401,12,100,8,108,59,38,69,121,76,37,29801
155000,b,343,382,396,7,100,4,104,47,54,76,60,75,50,29999
156000,b,356,374,420,4,102,2,105,59,57,65,50,81,57,30204
157000,b,347,394,436,3,106,1,108,53,41,76,59,81,32,30414
158000,b,346,374,418,0,101,0,111,54,40,62,53,81,49,30611
159000,b,354,389,412,0,109,0,112,58,39,72,45,81,53,30822
160000,b,357,398,396,0,111,0,108,61,68,65,48,70,51,31018
161000,a,365,376,409,28,75,54,26,54,35,38,122,75,126,31185
162000,a,362,356,416,56,49,86,19,46,57,56,208,63,49,31350
163000,a,358,357,412,62,32,94,13,53,41,49,144,72,68,31524
164000,a,360,376,411,78,18,110,9,64,51,67,120,76,52,31731
165000,a,357,376,434,81,11,100,7,48,63,62,77,71,59,31912
166000,a,363,376,446,87,6,94,2,59,53,76,49,79,41,32126
167000,a,334,390,441,89,4,102,1,52,44,68,57,76,41,32322
168000,a,323,383,441,103,2,118,1,53,80,82,44,88,58,32545
169000,a,332,382,429,110,0,131,0,51,48,77,48,96,39,32769
170000,a,330,377,416,108,0,127,0,47,50,69,28,95,50,32980
171000,b,343,351,437,70,26,37,59,50,54,34,101,72,139,33136
172000,b,364,353,434,50,42,24,84,48,45,35,218,76,60,33295
173000,b,352,367,421,33,61,14,77,48,34,53,214,50,49,33446
174000,b,357,363,407,25,82,9,94,61,58,66,161,72,47,33645
175000,b,347,371,421,13,96,7,116,56,61,78,107,77,54,33856
176000,b,345,356,412,10,101,3,111,52,48,62,80,83,65,34053
177000,b,349,387,396,6,111,2,109,44,43,93,71,70,64,34260
178000,b,331,403,402,4,112,2,102,51,49,80,54,78,42,34469
179000,b,359,400,407,4,114,1,95,64,47,74,34,80,44,34687
180000,b,343,403,395,3,114,0,104,53,49,75,39,70,49,34885
