step,pop1,pop2,pop3,pop4,pop5,fire,share1,share2,share3,share4,share5,meanrung
92000,1,13,131,831,994,58,0.0005,0.0066,0.0665,0.4218,0.5046,4.4234
93000,1,10,129,803,1010,77,0.0005,0.0051,0.0661,0.4112,0.5172,4.4393
94000,4,9,121,786,1055,50,0.0020,0.0046,0.0613,0.3980,0.5342,4.4577
95000,4,11,104,780,1090,40,0.0020,0.0055,0.0523,0.3922,0.5480,4.4786
96000,3,10,97,784,1103,31,0.0015,0.0050,0.0486,0.3926,0.5523,4.4892
97000,3,12,106,760,1127,26,0.0015,0.0060,0.0528,0.3785,0.5613,4.4920
98000,5,15,127,803,1096,1,0.0024,0.0073,0.0621,0.3925,0.5357,4.4516
99000,10,19,146,816,1045,7,0.0049,0.0093,0.0717,0.4008,0.5133,4.4082
100000,12,16,133,813,1050,17,0.0059,0.0079,0.0657,0.4017,0.5188,4.4195
101000,17,15,142,829,1027,9,0.0084,0.0074,0.0700,0.4084,0.5059,4.3961
102000,22,22,162,839,1000,1,0.0108,0.0108,0.0792,0.4103,0.4890,4.3560
103000,34,32,185,836,953,1,0.0167,0.0157,0.0907,0.4098,0.4672,4.2951
104000,45,31,202,836,901,21,0.0223,0.0154,0.1002,0.4149,0.4471,4.2491
105000,37,25,195,830,924,29,0.0184,0.0124,0.0970,0.4127,0.4595,4.2824
106000,46,33,222,850,893,1,0.0225,0.0161,0.1086,0.4159,0.4369,4.2285
107000,60,39,247,868,829,1,0.0294,0.0191,0.1209,0.4249,0.4058,4.1586
108000,76,52,281,855,775,4,0.0373,0.0255,0.1378,0.4193,0.3801,4.0795
109000,72,56,306,827,744,28,0.0359,0.0279,0.1526,0.4125,0.3711,4.0549
110000,55,57,317,866,731,10,0.0271,0.0281,0.1565,0.4274,0.3608,4.0666
111000,58,61,312,857,725,28,0.0288,0.0303,0.1550,0.4257,0.3602,4.0581
112000,30,59,302,840,730,50,0.0153,0.0301,0.1540,0.4284,0.3723,4.1122
113000,24,63,277,836,750,74,0.0123,0.0323,0.1421,0.4287,0.3846,4.1410
114000,10,42,234,807,757,145,0.0054,0.0227,0.1265,0.4362,0.4092,4.2211
115000,6,35,199,793,813,132,0.0033,0.0190,0.1078,0.4296,0.4404,4.2849
116000,5,31,175,817,851,125,0.0027,0.0165,0.0931,0.4348,0.4529,4.3188
117000,5,23,165,824,870,103,0.0026,0.0122,0.0874,0.4367,0.4610,4.3413
118000,6,22,176,818,916,77,0.0031,0.0114,0.0908,0.4221,0.4727,4.3498
119000,6,10,157,781,960,95,0.0031,0.0052,0.0820,0.4080,0.5016,4.3997
120000,7,9,135,739,1015,104,0.0037,0.0047,0.0709,0.3879,0.5328,4.4415
121000,8,11,110,737,1072,81,0.0041,0.0057,0.0568,0.3803,0.5531,4.4727
122000,8,6,105,723,1110,69,0.0041,0.0031,0.0538,0.3704,0.5686,4.4964
123000,5,5,96,706,1136,71,0.0026,0.0026,0.0493,0.3624,0.5832,4.5210
124000,5,3,88,725,1167,39,0.0025,0.0015,0.0443,0.3647,0.5870,4.5322
125000,5,5,90,702,1192,39,0.0025,0.0025,0.0451,0.3521,0.5978,4.5401
126000,6,6,95,696,1191,37,0.0030,0.0030,0.0476,0.3490,0.5973,4.5346
127000,7,7,107,707,1186,21,0.0035,0.0035,0.0531,0.3510,0.5889,4.5184
128000,9,9,104,682,1208,22,0.0045,0.0045,0.0517,0.3390,0.6004,4.5263
129000,11,21,111,728,1172,1,0.0054,0.0103,0.0543,0.3563,0.5737,4.4826
130000,17,34,131,735,1124,1,0.0083,0.0167,0.0642,0.3601,0.5507,4.4282
131000,23,42,138,757,1079,5,0.0113,0.0206,0.0677,0.3713,0.5292,4.3865
132000,15,45,148,756,1061,20,0.0074,0.0222,0.0731,0.3733,0.5240,4.3842
133000,18,55,172,748,1049,1,0.0088,0.0269,0.0842,0.3663,0.5137,4.3492
134000,18,59,182,746,1026,10,0.0089,0.0290,0.0896,0.3673,0.5052,4.3309
135000,17,55,165,746,1018,38,0.0085,0.0275,0.0825,0.3728,0.5087,4.3458
136000,12,52,151,751,1035,33,0.0060,0.0260,0.0755,0.3753,0.5172,4.3718
137000,12,51,143,747,1034,44,0.0060,0.0257,0.0720,0.3759,0.5204,4.3790
138000,8,32,129,728,1028,76,0.0042,0.0166,0.0670,0.3782,0.5340,4.4213
139000,7,29,107,729,1088,67,0.0036,0.0148,0.0546,0.3719,0.5551,4.4602
140000,7,23,105,719,1119,57,0.0035,0.0117,0.0532,0.3644,0.5672,4.4800
141000,9,29,104,728,1149,23,0.0045,0.0144,0.0515,0.3606,0.5691,4.4755
142000,9,26,103,736,1152,15,0.0044,0.0128,0.0508,0.3633,0.5686,4.4788
143000,10,30,121,767,1114,1,0.0049,0.0147,0.0593,0.3756,0.5455,4.4422
144000,17,32,140,795,1050,6,0.0084,0.0157,0.0688,0.3909,0.5162,4.3909
145000,22,36,160,831,996,1,0.0108,0.0176,0.0782,0.4064,0.4870,4.3413
146000,30,45,193,878,900,1,0.0147,0.0220,0.0943,0.4291,0.4399,4.2576
147000,41,55,221,912,813,1,0.0201,0.0269,0.1082,0.4466,0.3981,4.1758
148000,35,63,253,911,765,18,0.0173,0.0311,0.1248,0.4494,0.3774,4.1386
149000,15,36,239,923,748,69,0.0076,0.0184,0.1219,0.4707,0.3814,4.1999
150000,15,26,224,905,746,93,0.0078,0.0136,0.1169,0.4723,0.3894,4.2218
150000,15,26,224,905,746,93,0.0078,0.0136,0.1169,0.4723,0.3894,4.2218
