step,pop1,pop2,pop3,pop4,pop5,fire,share1,share2,share3,share4,share5,meanrung
1000,487,221,147,82,39,14,0.4990,0.2264,0.1506,0.0840,0.0400,1.9395
2000,887,428,267,141,64,81,0.4964,0.2395,0.1494,0.0789,0.0358,1.9183
3000,635,397,253,156,72,406,0.4197,0.2624,0.1672,0.1031,0.0476,2.0965
4000,334,275,233,161,78,690,0.3090,0.2544,0.2155,0.1489,0.0722,2.4209
5000,126,155,203,171,90,855,0.1691,0.2081,0.2725,0.2295,0.1208,2.9248
6000,52,85,180,186,105,857,0.0855,0.1398,0.2961,0.3059,0.1727,3.3405
7000,25,65,162,219,141,814,0.0408,0.1062,0.2647,0.3578,0.2304,3.6307
8000,16,64,183,239,175,753,0.0236,0.0945,0.2703,0.3530,0.2585,3.7282
9000,18,52,175,284,220,734,0.0240,0.0694,0.2336,0.3792,0.2937,3.8491
10000,17,55,184,340,279,644,0.0194,0.0629,0.2103,0.3886,0.3189,3.9246
11000,7,48,208,391,337,614,0.0071,0.0484,0.2099,0.3946,0.3401,4.0121
12000,4,40,193,427,374,617,0.0039,0.0385,0.1859,0.4114,0.3603,4.0857
13000,17,42,195,422,426,602,0.0154,0.0381,0.1770,0.3829,0.3866,4.0871
14000,0,49,180,456,482,568,0.0000,0.0420,0.1542,0.3907,0.4130,4.1748
15000,8,49,145,457,540,565,0.0067,0.0409,0.1209,0.3812,0.4504,4.2277
16000,10,32,121,463,604,520,0.0081,0.0260,0.0984,0.3764,0.4911,4.3163
17000,5,30,111,521,686,441,0.0037,0.0222,0.0820,0.3851,0.5070,4.3695
18000,0,17,119,550,735,428,0.0000,0.0120,0.0837,0.3871,0.5172,4.4096
19000,3,23,134,556,790,368,0.0020,0.0153,0.0890,0.3692,0.5246,4.3991
20000,1,14,127,562,829,361,0.0007,0.0091,0.0828,0.3666,0.5408,4.4377
21000,1,11,126,567,892,315,0.0006,0.0069,0.0789,0.3550,0.5585,4.4640
22000,1,13,132,563,953,269,0.0006,0.0078,0.0794,0.3387,0.5734,4.4765
23000,1,10,114,570,999,258,0.0006,0.0059,0.0673,0.3365,0.5897,4.5089
24000,2,14,121,558,1033,245,0.0012,0.0081,0.0700,0.3229,0.5978,4.5081
25000,3,12,105,571,1060,201,0.0017,0.0069,0.0600,0.3261,0.6054,4.5266
26000,3,15,107,570,1100,178,0.0017,0.0084,0.0596,0.3175,0.6128,4.5315
27000,3,15,111,569,1119,153,0.0017,0.0083,0.0611,0.3132,0.6159,4.5333
28000,3,17,109,559,1194,126,0.0016,0.0090,0.0579,0.2970,0.6344,4.5537
29000,3,17,112,563,1224,91,0.0016,0.0089,0.0584,0.2934,0.6378,4.5571
30000,4,18,113,578,1260,50,0.0020,0.0091,0.0573,0.2930,0.6386,4.5570
31000,4,14,124,568,1291,37,0.0020,0.0070,0.0620,0.2839,0.6452,4.5632
32000,5,25,137,613,1244,16,0.0025,0.0124,0.0677,0.3029,0.6146,4.5148
33000,12,34,150,619,1229,1,0.0059,0.0166,0.0734,0.3028,0.6013,4.4770
34000,9,28,150,619,1192,37,0.0045,0.0140,0.0751,0.3098,0.5966,4.4800
35000,8,26,162,617,1197,14,0.0040,0.0129,0.0806,0.3070,0.5955,4.4771
36000,8,34,175,651,1163,10,0.0039,0.0167,0.0862,0.3205,0.5726,4.4412
