step,pop1,pop2,pop3,pop4,pop5,fire,share1,share2,share3,share4,share5,meanrung
80000,123,198,369,850,434,49,0.0623,0.1003,0.1869,0.4306,0.2199,3.6454
81000,96,147,354,857,455,97,0.0503,0.0770,0.1854,0.4489,0.2383,3.7480
82000,38,138,323,861,497,152,0.0205,0.0743,0.1739,0.4637,0.2676,3.8837
83000,24,114,313,875,517,150,0.0130,0.0619,0.1698,0.4748,0.2805,3.9479
84000,13,96,290,868,542,172,0.0072,0.0531,0.1603,0.4798,0.2996,4.0116
85000,7,90,269,858,584,168,0.0039,0.0498,0.1488,0.4746,0.3230,4.0631
86000,7,74,248,864,592,189,0.0039,0.0415,0.1389,0.4840,0.3317,4.0980
87000,5,57,217,893,627,183,0.0028,0.0317,0.1206,0.4964,0.3485,4.1562
88000,4,57,206,912,653,166,0.0022,0.0311,0.1124,0.4978,0.3564,4.1752
89000,3,52,186,901,671,174,0.0017,0.0287,0.1026,0.4970,0.3701,4.2052
90000,4,44,159,902,684,170,0.0022,0.0245,0.0887,0.5031,0.3815,4.2370
91000,4,30,167,896,719,164,0.0022,0.0165,0.0920,0.4934,0.3959,4.2643
92000,2,28,149,905,769,145,0.0011,0.0151,0.0804,0.4884,0.4150,4.3011
93000,2,21,132,885,784,162,0.0011,0.0115,0.0724,0.4852,0.4298,4.3311
94000,2,18,119,877,816,161,0.0011,0.0098,0.0650,0.4787,0.4454,4.3575
95000,2,18,113,845,860,153,0.0011,0.0098,0.0615,0.4597,0.4679,4.3836
96000,5,17,99,816,915,149,0.0027,0.0092,0.0535,0.4406,0.4941,4.4141
97000,8,11,92,811,930,128,0.0043,0.0059,0.0497,0.4379,0.5022,4.4276
98000,6,7,95,811,959,117,0.0032,0.0037,0.0506,0.4318,0.5106,4.4430
99000,7,10,89,797,986,111,0.0037,0.0053,0.0471,0.4219,0.5220,4.4531
100000,6,7,80,792,1011,105,0.0032,0.0037,0.0422,0.4177,0.5332,4.4742
101000,6,6,81,810,1028,76,0.0031,0.0031,0.0419,0.4195,0.5324,4.4749
102000,6,7,75,819,1049,60,0.0031,0.0036,0.0383,0.4187,0.5363,4.4816
103000,6,9,85,845,1085,12,0.0030,0.0044,0.0419,0.4163,0.5345,4.4749
104000,9,9,91,841,1081,9,0.0044,0.0044,0.0448,0.4141,0.5323,4.4653
105000,13,8,96,832,1067,21,0.0064,0.0040,0.0476,0.4127,0.5293,4.4544
106000,15,11,117,854,1033,17,0.0074,0.0054,0.0576,0.4207,0.5089,4.4182
107000,19,11,132,875,1006,2,0.0093,0.0054,0.0646,0.4283,0.4924,4.3891
108000,27,13,167,899,938,1,0.0132,0.0064,0.0817,0.4398,0.4589,4.3249
109000,40,23,200,922,858,1,0.0196,0.0113,0.0979,0.4513,0.4200,4.2408
110000,47,26,234,933,804,1,0.0230,0.0127,0.1145,0.4565,0.3933,4.1844
111000,33,24,237,925,782,34,0.0165,0.0120,0.1184,0.4623,0.3908,4.1989
112000,21,11,206,946,810,36,0.0105,0.0055,0.1033,0.4744,0.4062,4.2603
113000,21,12,183,956,830,30,0.0105,0.0060,0.0914,0.4775,0.4146,4.2797
114000,24,18,184,981,837,1,0.0117,0.0088,0.0900,0.4799,0.4095,4.2666
115000,40,21,218,991,776,1,0.0196,0.0103,0.1065,0.4844,0.3793,4.1935
116000,47,30,231,989,728,14,0.0232,0.0148,0.1141,0.4884,0.3595,4.1462
117000,32,34,237,1007,715,13,0.0158,0.0168,0.1170,0.4973,0.3531,4.1551
118000,35,42,251,1004,700,12,0.0172,0.0207,0.1235,0.4941,0.3445,4.1280
119000,44,57,282,1005,656,1,0.0215,0.0279,0.1380,0.4917,0.3209,4.0626
120000,48,46,300,1001,644,7,0.0235,0.0226,0.1471,0.4909,0.3158,4.0530
121000,58,59,330,1016,582,1,0.0284,0.0289,0.1614,0.4968,0.2846,3.9804
122000,69,75,374,978,550,1,0.0337,0.0367,0.1828,0.4780,0.2688,3.9115
123000,96,84,418,965,483,1,0.0469,0.0411,0.2043,0.4717,0.2361,3.8089
124000,117,103,456,947,420,1,0.0573,0.0504,0.2232,0.4635,0.2056,3.7097
125000,125,126,496,914,384,1,0.0611,0.0616,0.2425,0.4469,0.1878,3.6386
126000,132,132,479,884,379,28,0.0658,0.0658,0.2388,0.4407,0.1889,3.6211
127000,136,132,479,851,402,34,0.0680,0.0660,0.2395,0.4255,0.2010,3.6255
128000,142,100,475,854,402,56,0.0720,0.0507,0.2408,0.4328,0.2038,3.6457
129000,148,92,430,840,409,88,0.0771,0.0479,0.2241,0.4377,0.2131,3.6618
130000,110,86,409,843,424,120,0.0588,0.0459,0.2185,0.4503,0.2265,3.7399
131000,108,84,398,852,430,122,0.0577,0.0449,0.2126,0.4551,0.2297,3.7543
132000,109,81,362,824,451,162,0.0597,0.0443,0.1981,0.4510,0.2469,3.7811
133000,104,67,306,830,474,196,0.0584,0.0376,0.1718,0.4660,0.2661,3.8439
134000,72,68,283,800,526,205,0.0412,0.0389,0.1618,0.4574,0.3007,3.9377
135000,12,53,257,804,579,232,0.0070,0.0311,0.1507,0.4716,0.3396,4.1056
136000,7,40,252,820,609,235,0.0041,0.0231,0.1458,0.4745,0.3524,4.1481
137000,3,33,221,833,640,226,0.0017,0.0191,0.1277,0.4815,0.3699,4.1988
138000,2,29,210,843,688,207,0.0011,0.0164,0.1185,0.4757,0.3883,4.2336
139000,2,14,205,833,696,215,0.0011,0.0080,0.1171,0.4760,0.3977,4.2611
140000,0,12,177,840,723,219,0.0000,0.0068,0.1010,0.4795,0.4127,4.2979
141000,0,6,146,848,777,187,0.0000,0.0034,0.0822,0.4772,0.4373,4.3483
142000,0,9,137,836,865,140,0.0000,0.0049,0.0742,0.4526,0.4683,4.3844
143000,0,3,108,855,903,131,0.0000,0.0016,0.0578,0.4575,0.4831,4.4222
144000,0,4,103,868,943,95,0.0000,0.0021,0.0537,0.4526,0.4917,4.4338
145000,0,3,101,870,974,71,0.0000,0.0015,0.0518,0.4466,0.5000,4.4451
146000,0,2,98,854,1004,63,0.0000,0.0010,0.0501,0.4362,0.5128,4.4607
147000,1,3,103,894,1006,24,0.0005,0.0015,0.0513,0.4454,0.5012,4.4454
148000,1,6,110,926,990,6,0.0005,0.0030,0.0541,0.4555,0.4870,4.4255
149000,2,8,127,921,974,10,0.0010,0.0039,0.0625,0.4532,0.4793,4.4060
150000,5,9,139,914,961,19,0.0025,0.0044,0.0685,0.4507,0.4739,4.3891
150000,5,9,139,914,961,19,0.0025,0.0044,0.0685,0.4507,0.4739,4.3891
