step,pop1,pop2,pop3,pop4,pop5,fire,share1,share2,share3,share4,share5,meanrung
1000,485,263,145,63,52,1,0.4812,0.2609,0.1438,0.0625,0.0516,1.9425
2000,967,531,275,98,90,14,0.4931,0.2708,0.1402,0.0500,0.0459,1.8848
3000,727,447,271,96,90,273,0.4457,0.2741,0.1662,0.0589,0.0552,2.0037
4000,471,380,250,98,99,453,0.3629,0.2928,0.1926,0.0755,0.0763,2.2096
5000,323,317,241,133,105,522,0.2887,0.2833,0.2154,0.1189,0.0938,2.4459
6000,200,255,230,152,119,646,0.2092,0.2667,0.2406,0.1590,0.1245,2.7228
7000,119,220,212,162,137,685,0.1400,0.2588,0.2494,0.1906,0.1612,2.9741
8000,59,153,203,179,164,734,0.0778,0.2018,0.2678,0.2361,0.2164,3.3113
9000,18,115,203,219,197,715,0.0239,0.1529,0.2699,0.2912,0.2620,3.6144
10000,6,85,210,277,257,628,0.0072,0.1018,0.2515,0.3317,0.3078,3.8311
11000,12,98,237,324,306,595,0.0123,0.1003,0.2426,0.3316,0.3132,3.8332
12000,18,57,224,349,348,622,0.0181,0.0572,0.2249,0.3504,0.3494,3.9558
13000,21,25,232,397,389,593,0.0197,0.0235,0.2180,0.3731,0.3656,4.0414
14000,4,31,245,421,419,570,0.0036,0.0277,0.2188,0.3759,0.3741,4.0893
15000,4,20,246,447,464,540,0.0034,0.0169,0.2083,0.3785,0.3929,4.1406
16000,3,31,236,454,509,523,0.0024,0.0251,0.1914,0.3682,0.4128,4.1638
17000,2,36,220,498,542,483,0.0015,0.0277,0.1695,0.3837,0.4176,4.1880
18000,2,24,210,537,597,488,0.0015,0.0175,0.1533,0.3920,0.4358,4.2431
19000,0,9,195,551,635,445,0.0000,0.0065,0.1403,0.3964,0.4568,4.3036
20000,0,8,152,554,691,427,0.0000,0.0057,0.1082,0.3943,0.4918,4.3722
21000,0,11,153,564,749,391,0.0000,0.0074,0.1036,0.3819,0.5071,4.3886
22000,3,6,126,568,776,403,0.0020,0.0041,0.0852,0.3840,0.5247,4.4253
23000,3,16,117,599,829,324,0.0019,0.0102,0.0748,0.3830,0.5301,4.4290
24000,7,10,114,630,852,310,0.0043,0.0062,0.0707,0.3906,0.5282,4.4321
25000,1,6,97,644,884,315,0.0006,0.0037,0.0594,0.3946,0.5417,4.4730
26000,0,4,80,640,948,257,0.0000,0.0024,0.0478,0.3828,0.5670,4.5144
27000,0,3,73,646,997,223,0.0000,0.0017,0.0425,0.3758,0.5800,4.5340
28000,2,5,72,670,1039,185,0.0011,0.0028,0.0403,0.3747,0.5811,4.5319
29000,7,8,77,641,1090,172,0.0038,0.0044,0.0422,0.3516,0.5979,4.5354
30000,0,7,67,668,1134,118,0.0000,0.0037,0.0357,0.3561,0.6045,4.5613
31000,1,9,69,677,1153,95,0.0005,0.0047,0.0361,0.3546,0.6040,4.5568
32000,1,10,66,654,1182,104,0.0005,0.0052,0.0345,0.3419,0.6179,4.5714
33000,1,9,63,642,1219,85,0.0005,0.0047,0.0326,0.3320,0.6303,4.5869
34000,1,9,60,658,1227,63,0.0005,0.0046,0.0307,0.3366,0.6276,4.5862
35000,3,9,56,656,1240,59,0.0015,0.0046,0.0285,0.3340,0.6314,4.5891
36000,2,3,71,648,1292,24,0.0010,0.0015,0.0352,0.3214,0.6409,4.5997
37000,4,4,90,648,1296,1,0.0020,0.0020,0.0441,0.3173,0.6347,4.5808
38000,6,10,116,669,1240,1,0.0029,0.0049,0.0568,0.3278,0.6075,4.5321
39000,9,22,147,691,1173,1,0.0044,0.0108,0.0720,0.3384,0.5744,4.4677
40000,22,32,165,722,1104,1,0.0108,0.0156,0.0807,0.3531,0.5399,4.3956
41000,32,40,181,764,1027,1,0.0157,0.0196,0.0886,0.3738,0.5024,4.3278
42000,35,50,193,780,985,1,0.0171,0.0245,0.0945,0.3818,0.4821,4.2873
43000,50,64,235,790,906,1,0.0244,0.0313,0.1149,0.3863,0.4430,4.1922
44000,60,83,267,799,833,1,0.0294,0.0406,0.1308,0.3913,0.4079,4.1077
45000,79,109,306,824,724,1,0.0387,0.0534,0.1499,0.4035,0.3546,3.9819
46000,90,119,297,810,715,10,0.0443,0.0586,0.1462,0.3988,0.3520,3.9557
47000,104,129,314,789,709,1,0.0509,0.0631,0.1535,0.3858,0.3467,3.9144
48000,114,145,329,781,657,13,0.0563,0.0716,0.1624,0.3855,0.3243,3.8500
49000,131,153,345,747,656,10,0.0645,0.0753,0.1698,0.3676,0.3228,3.8091
50000,123,138,327,749,650,45,0.0619,0.0695,0.1646,0.3770,0.3271,3.8379
51000,117,135,309,783,666,24,0.0582,0.0672,0.1537,0.3896,0.3313,3.8687
52000,99,126,294,774,686,46,0.0500,0.0637,0.1486,0.3911,0.3466,3.9207
53000,89,118,261,757,687,93,0.0465,0.0617,0.1365,0.3959,0.3593,3.9597
54000,65,105,229,758,772,89,0.0337,0.0544,0.1187,0.3929,0.4002,4.0715
55000,41,83,207,754,807,113,0.0217,0.0439,0.1094,0.3985,0.4265,4.1644
56000,18,42,175,733,816,195,0.0101,0.0235,0.0981,0.4109,0.4574,4.2820
57000,14,32,171,750,831,187,0.0078,0.0178,0.0951,0.4171,0.4622,4.3081
58000,6,22,145,732,844,192,0.0034,0.0126,0.0829,0.4185,0.4826,4.3642
59000,2,18,139,722,910,169,0.0011,0.0101,0.0776,0.4031,0.5081,4.4070
60000,1,17,142,751,955,134,0.0005,0.0091,0.0761,0.4025,0.5118,4.4159
61000,1,16,116,719,970,151,0.0005,0.0088,0.0637,0.3946,0.5324,4.4495
62000,1,13,119,729,1038,99,0.0005,0.0068,0.0626,0.3837,0.5463,4.4684
63000,1,5,100,740,1078,90,0.0005,0.0026,0.0520,0.3846,0.5603,4.5016
64000,2,7,99,703,1134,66,0.0010,0.0036,0.0509,0.3614,0.5830,4.5219
65000,2,8,84,683,1168,82,0.0010,0.0041,0.0432,0.3512,0.6005,4.5460
66000,2,6,91,699,1215,29,0.0010,0.0030,0.0452,0.3472,0.6036,4.5494
67000,2,9,95,712,1221,1,0.0010,0.0044,0.0466,0.3492,0.5988,4.5405
68000,4,13,119,767,1141,1,0.0020,0.0064,0.0582,0.3752,0.5582,4.4814
69000,14,17,145,790,1075,1,0.0069,0.0083,0.0710,0.3871,0.5267,4.4184
70000,23,23,177,806,1015,1,0.0113,0.0113,0.0866,0.3943,0.4966,4.3537
71000,32,31,205,831,941,1,0.0157,0.0152,0.1005,0.4074,0.4613,4.2833
72000,36,40,233,850,884,1,0.0176,0.0196,0.1140,0.4161,0.4327,4.2266
73000,46,58,259,885,796,1,0.0225,0.0284,0.1267,0.4330,0.3894,4.1385
74000,50,72,300,910,713,1,0.0244,0.0352,0.1467,0.4450,0.3487,4.0582
75000,35,77,312,897,721,2,0.0171,0.0377,0.1528,0.4393,0.3531,4.0735
76000,31,90,272,865,731,44,0.0156,0.0452,0.1368,0.4349,0.3675,4.0935
77000,32,86,262,855,751,49,0.0161,0.0433,0.1319,0.4305,0.3781,4.1113
78000,31,75,267,827,758,62,0.0158,0.0383,0.1364,0.4224,0.3871,4.1267
79000,34,74,251,833,791,46,0.0171,0.0373,0.1266,0.4201,0.3989,4.1462
80000,37,50,231,802,822,70,0.0191,0.0257,0.1189,0.4130,0.4233,4.1957
81000,7,47,212,807,844,96,0.0037,0.0245,0.1106,0.4210,0.4403,4.2697
82000,7,49,188,810,884,84,0.0036,0.0253,0.0970,0.4180,0.4561,4.2977
83000,7,48,157,822,919,63,0.0036,0.0246,0.0804,0.4209,0.4706,4.3303
84000,4,41,140,852,949,45,0.0020,0.0206,0.0705,0.4290,0.4778,4.3600
85000,5,37,155,839,981,21,0.0025,0.0183,0.0768,0.4160,0.4864,4.3654
86000,6,31,158,866,963,12,0.0030,0.0153,0.0781,0.4279,0.4758,4.3582
87000,8,43,188,874,931,1,0.0039,0.0210,0.0920,0.4276,0.4555,4.3097
