step,pop1,pop2,pop3,pop4,pop5,fire,share1,share2,share3,share4,share5,meanrung,bank1,bank2,bank3,bank4,bank5,banktot,bankmean
1000,530,264,144,61,9,0,0.5258,0.2619,0.1429,0.0605,0.0089,1.7649,0,0,0,0,0,0,0.0000
2000,941,567,280,189,27,0,0.4696,0.2829,0.1397,0.0943,0.0135,1.8992,0,0,0,0,0,0,0.0000
3000,1035,586,262,150,15,0,0.5054,0.2861,0.1279,0.0732,0.0073,1.7910,0,0,0,0,0,0,0.0000
4000,1103,616,219,101,7,0,0.5391,0.3011,0.1070,0.0494,0.0034,1.6769,0,0,0,0,0,0,0.0000
5000,1199,634,169,43,3,0,0.5854,0.3096,0.0825,0.0210,0.0015,1.5435,0,0,0,0,0,0,0.0000
6000,1308,601,117,22,0,0,0.6387,0.2935,0.0571,0.0107,0.0000,1.4399,0,0,0,0,0,0,0.0000
7000,1364,576,93,14,1,0,0.6660,0.2812,0.0454,0.0068,0.0005,1.3945,0,0,0,0,0,0,0.0000
8000,1435,536,68,8,1,0,0.7007,0.2617,0.0332,0.0039,0.0005,1.3418,0,0,0,0,0,0,0.0000
9000,1507,487,48,3,1,0,0.7366,0.2380,0.0235,0.0015,0.0005,1.2913,0,0,0,0,0,0,0.0000
10000,1603,414,30,1,0,0,0.7827,0.2021,0.0146,0.0005,0.0000,1.2329,0,0,0,0,0,0,0.0000
11000,1683,346,18,1,0,0,0.8218,0.1689,0.0088,0.0005,0.0000,1.1880,0,0,0,0,0,0,0.0000
12000,1753,277,16,0,0,0,0.8568,0.1354,0.0078,0.0000,0.0000,1.1510,0,0,0,0,0,0,0.0000
13000,1788,245,14,1,0,0,0.8730,0.1196,0.0068,0.0005,0.0000,1.1348,0,0,0,0,0,0,0.0000
14000,1834,206,7,1,0,0,0.8955,0.1006,0.0034,0.0005,0.0000,1.1089,0,0,0,0,0,0,0.0000
15000,1876,164,8,0,0,0,0.9160,0.0801,0.0039,0.0000,0.0000,1.0879,0,0,0,0,0,0,0.0000
16000,1913,131,3,1,0,0,0.9341,0.0640,0.0015,0.0005,0.0000,1.0684,0,0,0,0,0,0,0.0000
17000,1938,109,0,1,0,0,0.9463,0.0532,0.0000,0.0005,0.0000,1.0547,0,0,0,0,0,0,0.0000
18000,1960,88,0,0,0,0,0.9570,0.0430,0.0000,0.0000,0.0000,1.0430,0,0,0,0,0,0,0.0000
19000,1960,86,1,0,1,0,0.9570,0.0420,0.0005,0.0000,0.0005,1.0449,0,0,0,0,0,0,0.0000
20000,1962,83,3,0,0,0,0.9580,0.0405,0.0015,0.0000,0.0000,1.0435,0,0,0,0,0,0,0.0000
21000,1963,78,5,0,0,0,0.9594,0.0381,0.0024,0.0000,0.0000,1.0430,0,0,0,0,0,0,0.0000
22000,1976,70,2,0,0,0,0.9648,0.0342,0.0010,0.0000,0.0000,1.0361,0,0,0,0,0,0,0.0000
23000,1969,76,3,0,0,0,0.9614,0.0371,0.0015,0.0000,0.0000,1.0400,0,0,0,0,0,0,0.0000
24000,1970,74,3,0,1,0,0.9619,0.0361,0.0015,0.0000,0.0005,1.0410,0,0,0,0,0,0,0.0000
25000,1975,70,3,0,0,0,0.9644,0.0342,0.0015,0.0000,0.0000,1.0371,0,0,0,0,0,0,0.0000
26000,1978,69,1,0,0,0,0.9658,0.0337,0.0005,0.0000,0.0000,1.0347,0,0,0,0,0,0,0.0000
27000,1984,64,0,0,0,0,0.9688,0.0312,0.0000,0.0000,0.0000,1.0312,0,0,0,0,0,0,0.0000
28000,1982,66,0,0,0,0,0.9678,0.0322,0.0000,0.0000,0.0000,1.0322,0,0,0,0,0,0,0.0000
29000,1962,86,0,0,0,0,0.9580,0.0420,0.0000,0.0000,0.0000,1.0420,0,0,0,0,0,0,0.0000
30000,1962,86,0,0,0,0,0.9580,0.0420,0.0000,0.0000,0.0000,1.0420,0,0,0,0,0,0,0.0000
31000,1959,87,1,1,0,0,0.9565,0.0425,0.0005,0.0005,0.0000,1.0449,0,0,0,0,0,0,0.0000
