step,pop1,pop2,pop3,pop4,pop5,fire,share1,share2,share3,share4,share5,meanrung
82000,8,3,109,759,1144,21,0.0040,0.0015,0.0539,0.3752,0.5655,4.4968
83000,7,4,112,788,1131,1,0.0034,0.0020,0.0548,0.3859,0.5539,4.4848
84000,10,5,145,802,1080,1,0.0049,0.0024,0.0710,0.3928,0.5289,4.4383
85000,12,4,153,807,1050,11,0.0059,0.0020,0.0755,0.3983,0.5183,4.4210
86000,15,6,162,827,1001,22,0.0075,0.0030,0.0806,0.4112,0.4978,4.3889
87000,17,7,185,844,981,7,0.0084,0.0034,0.0910,0.4149,0.4823,4.3594
88000,22,9,208,836,949,17,0.0109,0.0044,0.1028,0.4130,0.4689,4.3246
89000,25,10,207,815,936,38,0.0125,0.0050,0.1039,0.4089,0.4696,4.3181
90000,13,11,204,816,957,38,0.0065,0.0055,0.1019,0.4078,0.4783,4.3458
91000,16,13,175,800,978,43,0.0081,0.0066,0.0883,0.4036,0.4934,4.3678
92000,2,10,175,833,982,28,0.0010,0.0050,0.0874,0.4161,0.4905,4.3901
93000,3,12,170,812,987,43,0.0015,0.0060,0.0857,0.4093,0.4975,4.3952
94000,2,12,174,839,1001,12,0.0010,0.0059,0.0858,0.4137,0.4936,4.3930
95000,6,15,168,798,1005,37,0.0030,0.0075,0.0843,0.4006,0.5045,4.3961
96000,7,16,160,800,1014,38,0.0035,0.0080,0.0801,0.4006,0.5078,4.4011
97000,10,17,151,809,1044,11,0.0049,0.0084,0.0743,0.3983,0.5140,4.4082
98000,16,22,170,826,1012,1,0.0078,0.0108,0.0831,0.4037,0.4946,4.3666
99000,21,29,196,862,935,1,0.0103,0.0142,0.0959,0.4219,0.4577,4.3025
100000,22,29,194,856,917,19,0.0109,0.0144,0.0961,0.4242,0.4544,4.2968
101000,27,31,178,885,917,3,0.0132,0.0152,0.0873,0.4342,0.4500,4.2924
102000,32,34,224,894,860,1,0.0157,0.0166,0.1096,0.4374,0.4207,4.2309
103000,38,42,238,901,822,2,0.0186,0.0206,0.1166,0.4415,0.4027,4.1891
104000,44,41,228,894,799,32,0.0219,0.0204,0.1137,0.4457,0.3983,4.1780
105000,45,45,212,882,800,48,0.0227,0.0227,0.1069,0.4446,0.4032,4.1830
106000,32,44,192,909,803,46,0.0162,0.0222,0.0970,0.4591,0.4056,4.2157
107000,29,46,201,907,815,34,0.0145,0.0230,0.1006,0.4540,0.4079,4.2177
108000,24,47,190,919,826,25,0.0120,0.0234,0.0947,0.4581,0.4118,4.2343
109000,26,49,182,914,851,17,0.0129,0.0242,0.0900,0.4520,0.4209,4.2438
110000,28,49,178,893,882,8,0.0138,0.0241,0.0877,0.4399,0.4345,4.2571
111000,28,55,177,865,893,17,0.0139,0.0273,0.0877,0.4286,0.4425,4.2587
112000,29,56,195,870,887,4,0.0142,0.0275,0.0957,0.4271,0.4354,4.2420
113000,32,49,204,865,858,24,0.0159,0.0244,0.1016,0.4308,0.4273,4.2291
114000,35,56,207,859,864,19,0.0173,0.0277,0.1024,0.4250,0.4275,4.2177
115000,15,52,225,866,838,37,0.0075,0.0261,0.1127,0.4339,0.4198,4.2325
116000,13,54,229,864,839,38,0.0065,0.0270,0.1146,0.4322,0.4197,4.2316
117000,6,28,215,848,823,94,0.0031,0.0146,0.1120,0.4417,0.4286,4.2781
118000,5,19,198,815,858,113,0.0026,0.0100,0.1045,0.4301,0.4528,4.3203
119000,5,23,185,790,863,126,0.0027,0.0123,0.0991,0.4234,0.4625,4.3307
120000,6,23,160,769,874,157,0.0033,0.0126,0.0873,0.4198,0.4771,4.3548
121000,5,24,153,757,875,161,0.0028,0.0132,0.0843,0.4173,0.4824,4.3633
122000,5,23,161,751,921,142,0.0027,0.0124,0.0865,0.4035,0.4949,4.3756
123000,5,24,129,755,974,113,0.0026,0.0127,0.0684,0.4001,0.5162,4.4144
124000,5,18,104,771,1004,108,0.0026,0.0095,0.0547,0.4054,0.5279,4.4464
125000,5,14,112,768,1027,87,0.0026,0.0073,0.0582,0.3988,0.5332,4.4528
126000,5,16,105,778,1064,57,0.0025,0.0081,0.0534,0.3953,0.5407,4.4634
127000,8,13,118,777,1037,71,0.0041,0.0067,0.0604,0.3978,0.5310,4.4450
128000,6,15,108,772,1057,69,0.0031,0.0077,0.0552,0.3943,0.5398,4.4602
129000,7,15,93,723,1066,99,0.0037,0.0079,0.0488,0.3797,0.5599,4.4842
130000,7,17,76,710,1096,100,0.0037,0.0089,0.0399,0.3725,0.5750,4.5063
131000,7,14,75,715,1127,74,0.0036,0.0072,0.0387,0.3689,0.5815,4.5175
132000,9,12,78,739,1151,40,0.0045,0.0060,0.0392,0.3715,0.5787,4.5138
133000,10,15,90,776,1132,22,0.0049,0.0074,0.0445,0.3836,0.5596,4.4854
134000,13,19,108,796,1109,1,0.0064,0.0093,0.0528,0.3892,0.5423,4.4518
135000,21,20,118,810,1075,1,0.0103,0.0098,0.0577,0.3963,0.5259,4.4178
136000,25,30,141,842,1006,1,0.0122,0.0147,0.0690,0.4119,0.4922,4.3571
137000,32,38,176,874,923,1,0.0157,0.0186,0.0861,0.4278,0.4518,4.2814
138000,23,46,197,873,886,17,0.0114,0.0227,0.0973,0.4311,0.4375,4.2607
139000,28,36,191,844,884,57,0.0141,0.0182,0.0963,0.4256,0.4458,4.2708
140000,6,22,190,849,885,61,0.0031,0.0113,0.0973,0.4349,0.4534,4.3243
141000,5,22,178,834,932,55,0.0025,0.0112,0.0903,0.4231,0.4729,4.3526
142000,6,21,163,845,934,62,0.0030,0.0107,0.0828,0.4292,0.4744,4.3611
143000,6,18,136,832,969,69,0.0031,0.0092,0.0694,0.4243,0.4941,4.3972
144000,8,14,124,828,994,66,0.0041,0.0071,0.0630,0.4207,0.5051,4.4157
145000,9,14,130,833,1021,28,0.0045,0.0070,0.0648,0.4150,0.5087,4.4165
146000,9,14,124,818,1031,38,0.0045,0.0070,0.0621,0.4098,0.5165,4.4269
147000,9,16,123,804,1055,30,0.0045,0.0080,0.0613,0.4006,0.5257,4.4350
148000,4,17,133,785,1038,52,0.0020,0.0086,0.0673,0.3971,0.5250,4.4345
149000,5,21,140,823,1026,23,0.0025,0.0104,0.0695,0.4084,0.5092,4.4114
150000,6,24,135,799,1042,30,0.0030,0.0120,0.0673,0.3983,0.5194,4.4192
150000,6,24,135,799,1042,30,0.0030,0.0120,0.0673,0.3983,0.5194,4.4192
