step,pop1,pop2,pop3,pop4,pop5,fire,share1,share2,share3,share4,share5,meanrung
122000,4,18,161,806,908,113,0.0021,0.0095,0.0849,0.4249,0.4787,4.3685
123000,0,11,136,809,940,103,0.0000,0.0058,0.0717,0.4267,0.4958,4.4124
124000,0,8,122,808,978,92,0.0000,0.0042,0.0637,0.4217,0.5104,4.4384
125000,0,9,113,833,1007,54,0.0000,0.0046,0.0576,0.4246,0.5133,4.4465
126000,0,11,108,835,1064,19,0.0000,0.0055,0.0535,0.4138,0.5273,4.4628
127000,2,12,125,871,1022,8,0.0010,0.0059,0.0615,0.4286,0.5030,4.4267
128000,4,15,142,905,980,1,0.0020,0.0073,0.0694,0.4423,0.4790,4.3891
129000,8,18,166,912,940,0,0.0039,0.0088,0.0812,0.4462,0.4599,4.3493
130000,12,22,205,904,903,0,0.0059,0.0108,0.1002,0.4418,0.4413,4.3021
131000,17,34,239,923,831,0,0.0083,0.0166,0.1169,0.4516,0.4066,4.2314
132000,21,47,269,963,744,1,0.0103,0.0230,0.1316,0.4711,0.3640,4.1556
133000,18,58,303,990,675,0,0.0088,0.0284,0.1482,0.4843,0.3302,4.0988
134000,26,75,331,991,615,0,0.0128,0.0368,0.1624,0.4863,0.3018,4.0275
135000,36,103,363,990,554,0,0.0176,0.0503,0.1774,0.4839,0.2708,3.9399
136000,52,127,391,992,484,1,0.0254,0.0621,0.1911,0.4848,0.2366,3.8451
137000,67,153,416,972,440,0,0.0327,0.0747,0.2031,0.4746,0.2148,3.7642
138000,84,180,448,954,380,0,0.0411,0.0880,0.2190,0.4663,0.1857,3.6676
139000,96,208,487,925,328,0,0.0470,0.1018,0.2383,0.4525,0.1605,3.5778
140000,116,240,527,871,292,1,0.0567,0.1173,0.2576,0.4257,0.1427,3.4804
141000,76,205,493,859,300,83,0.0393,0.1061,0.2550,0.4444,0.1552,3.5701
142000,35,201,469,848,317,118,0.0187,0.1075,0.2508,0.4535,0.1695,3.6476
143000,35,184,439,851,344,145,0.0189,0.0993,0.2369,0.4593,0.1856,3.6935
144000,33,183,427,851,377,134,0.0176,0.0978,0.2282,0.4548,0.2015,3.7247
145000,26,171,390,840,389,173,0.0143,0.0942,0.2148,0.4626,0.2142,3.7682
146000,27,129,346,810,405,247,0.0157,0.0751,0.2015,0.4718,0.2359,3.8369
147000,25,109,311,801,418,272,0.0150,0.0655,0.1869,0.4814,0.2512,3.8882
148000,20,97,281,829,462,259,0.0118,0.0574,0.1664,0.4908,0.2735,3.9568
149000,17,96,261,819,492,264,0.0101,0.0570,0.1549,0.4861,0.2920,3.9929
150000,10,59,239,770,525,340,0.0062,0.0368,0.1491,0.4803,0.3275,4.0861
150000,10,59,239,770,525,340,0.0062,0.0368,0.1491,0.4803,0.3275,4.0861
