step,pop1,pop2,pop3,pop4,pop5,fire,share1,share2,share3,share4,share5,meanrung
1000,457,286,131,80,52,0,0.4543,0.2843,0.1302,0.0795,0.0517,1.9901
2000,936,565,268,144,89,0,0.4675,0.2822,0.1339,0.0719,0.0445,1.9436
3000,1098,575,220,114,41,0,0.5361,0.2808,0.1074,0.0557,0.0200,1.7427
4000,1311,520,148,51,16,1,0.6408,0.2542,0.0723,0.0249,0.0078,1.5049
5000,938,395,122,48,17,343,0.6171,0.2599,0.0803,0.0316,0.0112,1.5599
6000,669,328,142,50,22,520,0.5524,0.2709,0.1173,0.0413,0.0182,1.7019
7000,527,293,157,57,41,563,0.4902,0.2726,0.1460,0.0530,0.0381,1.8763
8000,413,225,195,82,50,647,0.4280,0.2332,0.2021,0.0850,0.0518,2.0995
9000,287,174,205,108,73,708,0.3388,0.2054,0.2420,0.1275,0.0862,2.4168
10000,191,121,224,128,87,786,0.2543,0.1611,0.2983,0.1704,0.1158,2.7324
11000,78,99,241,154,113,834,0.1139,0.1445,0.3518,0.2248,0.1650,3.1825
12000,50,87,237,172,142,793,0.0727,0.1265,0.3445,0.2500,0.2064,3.3910
13000,10,67,231,185,164,794,0.0152,0.1020,0.3516,0.2816,0.2496,3.6484
14000,13,60,222,234,187,736,0.0182,0.0838,0.3101,0.3268,0.2612,3.7291
15000,28,55,224,255,230,735,0.0354,0.0694,0.2828,0.3220,0.2904,3.7626
16000,9,47,205,312,272,710,0.0107,0.0556,0.2426,0.3692,0.3219,3.9361
17000,2,43,216,360,332,664,0.0021,0.0451,0.2267,0.3778,0.3484,4.0252
18000,3,39,219,401,380,617,0.0029,0.0374,0.2102,0.3848,0.3647,4.0710
19000,5,45,229,437,424,588,0.0044,0.0395,0.2009,0.3833,0.3719,4.0789
20000,5,44,225,466,461,553,0.0042,0.0366,0.1873,0.3880,0.3838,4.1107
21000,3,41,214,513,490,523,0.0024,0.0325,0.1697,0.4068,0.3886,4.1467
22000,10,33,183,507,549,531,0.0078,0.0257,0.1427,0.3955,0.4282,4.2106
23000,7,22,163,519,611,496,0.0053,0.0166,0.1233,0.3926,0.4622,4.2897
24000,0,19,160,525,669,446,0.0000,0.0138,0.1165,0.3824,0.4873,4.3430
25000,0,21,151,518,729,399,0.0000,0.0148,0.1064,0.3650,0.5137,4.3777
26000,3,30,152,534,826,338,0.0019,0.0194,0.0984,0.3456,0.5346,4.3916
27000,1,31,145,572,895,273,0.0006,0.0189,0.0882,0.3479,0.5444,4.4167
28000,3,22,138,559,949,259,0.0018,0.0132,0.0826,0.3345,0.5679,4.4536
29000,2,25,112,529,967,296,0.0012,0.0153,0.0685,0.3235,0.5914,4.4887
30000,1,14,93,545,1037,252,0.0006,0.0083,0.0550,0.3225,0.6136,4.5402
31000,1,11,102,552,1080,205,0.0006,0.0063,0.0584,0.3162,0.6186,4.5458
32000,1,13,101,548,1155,163,0.0006,0.0072,0.0556,0.3014,0.6353,4.5638
33000,2,16,106,558,1168,145,0.0011,0.0086,0.0573,0.3016,0.6314,4.5535
34000,0,6,103,558,1222,112,0.0000,0.0032,0.0545,0.2954,0.6469,4.5860
35000,0,7,97,570,1250,90,0.0000,0.0036,0.0504,0.2963,0.6497,4.5920
36000,0,12,96,591,1270,55,0.0000,0.0061,0.0488,0.3002,0.6450,4.5841
37000,0,13,115,574,1285,43,0.0000,0.0065,0.0579,0.2889,0.6467,4.5757
38000,4,18,135,596,1290,3,0.0020,0.0088,0.0661,0.2917,0.6314,4.5419
39000,5,30,162,620,1230,0,0.0024,0.0147,0.0791,0.3029,0.6009,4.4851
