step,pop1,pop2,pop3,pop4,pop5,fire,share1,share2,share3,share4,share5,meanrung
1000,453,291,140,89,35,0,0.4494,0.2887,0.1389,0.0883,0.0347,1.9702
2000,880,593,282,173,72,0,0.4400,0.2965,0.1410,0.0865,0.0360,1.9820
3000,1037,606,247,120,38,0,0.5063,0.2959,0.1206,0.0586,0.0186,1.7871
4000,1245,561,166,61,13,1,0.6085,0.2742,0.0811,0.0298,0.0064,1.5513
5000,1488,450,82,23,4,0,0.7269,0.2198,0.0401,0.0112,0.0020,1.3415
6000,1783,232,29,2,1,0,0.8710,0.1133,0.0142,0.0010,0.0005,1.1466
7000,1858,0,0,0,0,155,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000
8000,1386,9,1,0,7,404,0.9879,0.0064,0.0007,0.0000,0.0050,1.0278
9000,951,15,10,18,13,616,0.9444,0.0149,0.0099,0.0179,0.0129,1.1400
10000,638,32,38,42,23,693,0.8254,0.0414,0.0492,0.0543,0.0298,1.4217
11000,394,42,51,63,31,731,0.6781,0.0723,0.0878,0.1084,0.0534,1.7866
12000,152,51,65,98,50,835,0.3654,0.1226,0.1562,0.2356,0.1202,2.6226
13000,32,71,87,129,81,761,0.0800,0.1775,0.2175,0.3225,0.2025,3.3900
14000,38,88,140,165,114,624,0.0697,0.1615,0.2569,0.3028,0.2092,3.4202
15000,50,108,179,226,157,600,0.0694,0.1500,0.2486,0.3139,0.2181,3.4611
16000,63,85,209,264,203,607,0.0765,0.1032,0.2536,0.3204,0.2464,3.5570
17000,42,85,210,336,249,631,0.0456,0.0922,0.2278,0.3644,0.2701,3.7213
18000,38,84,176,346,278,673,0.0412,0.0911,0.1909,0.3753,0.3015,3.8048
19000,19,78,189,368,318,662,0.0195,0.0802,0.1944,0.3786,0.3272,3.9136
20000,7,48,197,393,370,620,0.0069,0.0473,0.1941,0.3872,0.3645,4.0552
21000,15,59,178,424,434,569,0.0135,0.0532,0.1604,0.3820,0.3910,4.0838
22000,20,45,175,431,503,558,0.0170,0.0383,0.1491,0.3671,0.4284,4.1516
23000,12,33,152,462,535,533,0.0101,0.0276,0.1273,0.3869,0.4481,4.2353
24000,7,30,150,492,601,508,0.0055,0.0234,0.1172,0.3844,0.4695,4.2891
25000,5,22,139,496,655,489,0.0038,0.0167,0.1055,0.3766,0.4973,4.3470
26000,2,14,122,530,687,460,0.0015,0.0103,0.0900,0.3911,0.5070,4.3919
27000,3,11,120,546,739,432,0.0021,0.0078,0.0846,0.3848,0.5208,4.4144
28000,2,12,130,548,830,348,0.0013,0.0079,0.0854,0.3601,0.5453,4.4402
29000,3,16,119,542,863,352,0.0019,0.0104,0.0771,0.3513,0.5593,4.4556
30000,2,17,134,536,926,307,0.0012,0.0105,0.0830,0.3319,0.5734,4.4656
31000,1,13,126,525,1000,267,0.0006,0.0078,0.0757,0.3153,0.6006,4.5075
32000,4,18,115,516,1063,228,0.0023,0.0105,0.0670,0.3007,0.6195,4.5245
33000,6,19,134,526,1122,162,0.0033,0.0105,0.0742,0.2911,0.6209,4.5158
34000,4,19,133,557,1159,133,0.0021,0.0101,0.0710,0.2975,0.6191,4.5214
35000,6,11,127,544,1189,113,0.0032,0.0059,0.0677,0.2898,0.6335,4.5445
36000,5,10,123,568,1219,87,0.0026,0.0052,0.0639,0.2951,0.6332,4.5512
37000,8,12,121,566,1222,86,0.0041,0.0062,0.0627,0.2934,0.6335,4.5459
38000,6,14,117,605,1240,57,0.0030,0.0071,0.0590,0.3052,0.6256,4.5434
39000,7,15,126,620,1238,26,0.0035,0.0075,0.0628,0.3091,0.6171,4.5289
40000,11,20,150,653,1208,0,0.0054,0.0098,0.0735,0.3198,0.5916,4.4824
41000,14,40,191,671,1128,0,0.0068,0.0196,0.0934,0.3283,0.5519,4.3987
42000,17,61,250,682,1034,0,0.0083,0.0298,0.1223,0.3337,0.5059,4.2989
43000,36,82,319,690,918,0,0.0176,0.0401,0.1560,0.3374,0.4489,4.1599
44000,48,113,372,693,819,0,0.0235,0.0553,0.1819,0.3389,0.4005,4.0377
45000,69,139,438,692,707,0,0.0337,0.0680,0.2142,0.3384,0.3457,3.8944
46000,95,174,501,666,609,0,0.0465,0.0851,0.2450,0.3257,0.2978,3.7433
47000,123,203,513,661,504,26,0.0614,0.1013,0.2560,0.3298,0.2515,3.6088
48000,118,201,472,634,539,60,0.0601,0.1023,0.2403,0.3228,0.2744,3.6492
49000,104,187,454,614,561,91,0.0542,0.0974,0.2365,0.3198,0.2922,3.6984
50000,63,166,421,605,601,137,0.0339,0.0894,0.2268,0.3260,0.3238,3.8163
51000,45,154,397,580,624,175,0.0250,0.0856,0.2206,0.3222,0.3467,3.8800
52000,35,121,343,572,663,214,0.0202,0.0698,0.1978,0.3299,0.3824,3.9844
53000,35,113,319,600,712,195,0.0197,0.0635,0.1793,0.3373,0.4002,4.0349
54000,34,106,308,613,758,150,0.0187,0.0583,0.1693,0.3370,0.4167,4.0748
55000,35,100,306,621,820,129,0.0186,0.0531,0.1626,0.3300,0.4357,4.1111
56000,40,94,281,640,878,79,0.0207,0.0486,0.1454,0.3311,0.4542,4.1495
57000,43,86,264,653,928,57,0.0218,0.0436,0.1337,0.3308,0.4701,4.1839
58000,34,83,264,644,970,36,0.0170,0.0416,0.1323,0.3228,0.4862,4.2195
59000,31,65,237,681,969,42,0.0156,0.0328,0.1195,0.3434,0.4887,4.2567
60000,26,52,194,673,1016,58,0.0133,0.0265,0.0989,0.3432,0.5181,4.3264
61000,10,27,210,678,1044,51,0.0051,0.0137,0.1067,0.3443,0.5302,4.3809
62000,11,28,185,692,1067,51,0.0055,0.0141,0.0933,0.3490,0.5381,4.3999
63000,4,26,171,673,1098,49,0.0020,0.0132,0.0867,0.3413,0.5568,4.4376
64000,5,23,188,691,1107,20,0.0025,0.0114,0.0933,0.3431,0.5497,4.4260
65000,11,40,233,704,1058,0,0.0054,0.0196,0.1139,0.3441,0.5171,4.3480
