step,pop1,pop2,pop3,pop4,pop5,fire,share1,share2,share3,share4,share5,meanrung
38000,8,9,57,607,1358,1,0.0039,0.0044,0.0280,0.2977,0.6660,4.6175
39000,9,11,83,637,1303,1,0.0044,0.0054,0.0406,0.3118,0.6378,4.5732
40000,12,18,89,680,1240,1,0.0059,0.0088,0.0436,0.3335,0.6081,4.5292
41000,18,23,96,708,1195,3,0.0088,0.0113,0.0471,0.3471,0.5858,4.4897
42000,23,31,105,763,1122,1,0.0113,0.0152,0.0514,0.3733,0.5489,4.4335
43000,29,38,129,786,1060,5,0.0142,0.0186,0.0632,0.3849,0.5191,4.3761
44000,31,37,140,769,1031,26,0.0154,0.0184,0.0697,0.3830,0.5134,4.3606
45000,20,38,150,766,1038,20,0.0099,0.0189,0.0746,0.3807,0.5159,4.3738
46000,22,43,175,786,1017,1,0.0108,0.0210,0.0857,0.3847,0.4978,4.3377
47000,22,43,187,810,978,4,0.0108,0.0211,0.0917,0.3971,0.4794,4.3132
48000,13,29,183,808,977,23,0.0065,0.0144,0.0910,0.4020,0.4861,4.3468
49000,9,26,159,787,1022,28,0.0045,0.0130,0.0794,0.3929,0.5102,4.3914
50000,11,24,136,791,1023,34,0.0055,0.0121,0.0685,0.3985,0.5154,4.4060
51000,17,31,144,807,1026,12,0.0084,0.0153,0.0711,0.3985,0.5067,4.3798
52000,16,34,157,805,1015,15,0.0079,0.0168,0.0775,0.3971,0.5007,4.3661
53000,19,35,150,805,1007,20,0.0094,0.0174,0.0744,0.3993,0.4995,4.3621
54000,20,31,153,792,1005,29,0.0100,0.0155,0.0765,0.3958,0.5022,4.3648
55000,16,15,144,812,1025,25,0.0080,0.0075,0.0716,0.4036,0.5094,4.3991
56000,18,12,129,811,1046,23,0.0089,0.0060,0.0640,0.4023,0.5188,4.4162
57000,15,11,118,790,1055,41,0.0075,0.0055,0.0593,0.3972,0.5304,4.4374
58000,13,15,131,803,1077,3,0.0064,0.0074,0.0642,0.3938,0.5282,4.4301
59000,18,22,143,829,1032,1,0.0088,0.0108,0.0700,0.4056,0.5049,4.3870
60000,12,16,158,847,988,17,0.0059,0.0079,0.0782,0.4191,0.4889,4.3770
61000,7,20,157,860,974,20,0.0035,0.0099,0.0778,0.4262,0.4827,4.3746
62000,7,21,159,868,980,7,0.0034,0.0103,0.0781,0.4265,0.4816,4.3725
63000,14,23,173,852,972,6,0.0069,0.0113,0.0851,0.4189,0.4779,4.3496
64000,15,28,177,833,936,41,0.0075,0.0141,0.0890,0.4188,0.4706,4.3308
65000,17,30,171,825,936,42,0.0086,0.0152,0.0864,0.4169,0.4730,4.3305
66000,18,28,156,849,949,35,0.0090,0.0140,0.0780,0.4245,0.4745,4.3415
67000,20,24,159,855,965,15,0.0099,0.0119,0.0786,0.4226,0.4770,4.3450
68000,21,25,160,866,953,13,0.0104,0.0123,0.0790,0.4277,0.4706,4.3358
69000,14,30,183,855,931,24,0.0070,0.0149,0.0909,0.4247,0.4625,4.3209
70000,10,32,190,861,922,22,0.0050,0.0159,0.0943,0.4273,0.4576,4.3166
71000,11,36,182,874,908,24,0.0055,0.0179,0.0905,0.4346,0.4515,4.3088
72000,10,23,170,862,910,50,0.0051,0.0116,0.0861,0.4365,0.4608,4.3362
73000,10,25,170,855,925,38,0.0050,0.0126,0.0856,0.4307,0.4660,4.3401
74000,12,29,170,857,945,24,0.0060,0.0144,0.0845,0.4257,0.4694,4.3383
75000,13,35,182,878,934,3,0.0064,0.0171,0.0891,0.4300,0.4574,4.3149
76000,18,46,218,918,847,0,0.0088,0.0225,0.1065,0.4485,0.4138,4.2360
77000,28,57,250,915,797,0,0.0137,0.0278,0.1221,0.4470,0.3894,4.1705
78000,38,74,290,900,743,0,0.0186,0.0362,0.1418,0.4401,0.3633,4.0934
79000,47,90,341,879,688,1,0.0230,0.0440,0.1667,0.4298,0.3364,4.0127
80000,52,97,393,883,620,0,0.0254,0.0474,0.1922,0.4318,0.3032,3.9399
81000,69,123,433,906,516,0,0.0337,0.0601,0.2115,0.4426,0.2521,3.8192
82000,87,152,461,898,449,0,0.0425,0.0743,0.2252,0.4387,0.2193,3.7181
83000,106,171,496,879,393,1,0.0518,0.0836,0.2425,0.4298,0.1922,3.6269
84000,129,216,532,844,325,0,0.0630,0.1056,0.2600,0.4125,0.1588,3.4985
85000,152,253,558,807,276,0,0.0743,0.1237,0.2727,0.3944,0.1349,3.3920
86000,195,301,568,740,240,0,0.0954,0.1473,0.2779,0.3620,0.1174,3.2588
87000,230,343,607,683,179,1,0.1126,0.1680,0.2973,0.3345,0.0877,3.1166
88000,214,301,547,666,211,69,0.1104,0.1552,0.2821,0.3435,0.1088,3.1851
89000,151,262,503,660,239,167,0.0832,0.1444,0.2771,0.3636,0.1317,3.3163
90000,100,234,476,668,261,218,0.0575,0.1346,0.2737,0.3841,0.1501,3.4347
91000,96,213,414,650,297,257,0.0575,0.1275,0.2479,0.3892,0.1778,3.5024
92000,86,187,385,666,327,272,0.0521,0.1133,0.2332,0.4034,0.1981,3.5821
93000,91,155,360,699,364,264,0.0545,0.0929,0.2157,0.4188,0.2181,3.6531
94000,65,126,297,706,392,344,0.0410,0.0794,0.1873,0.4451,0.2472,3.7781
95000,43,87,291,683,407,375,0.0285,0.0576,0.1926,0.4520,0.2694,3.8762
96000,25,68,238,684,433,400,0.0173,0.0470,0.1644,0.4724,0.2990,3.9890
97000,9,47,207,724,447,426,0.0063,0.0328,0.1444,0.5049,0.3117,4.0830
98000,5,26,194,774,468,387,0.0034,0.0177,0.1322,0.5276,0.3190,4.1411
99000,0,15,187,802,497,370,0.0000,0.0100,0.1246,0.5343,0.3311,4.1865
100000,0,16,182,809,547,351,0.0000,0.0103,0.1171,0.5206,0.3520,4.2143
101000,0,15,160,797,566,361,0.0000,0.0098,0.1040,0.5182,0.3680,4.2445
102000,0,10,131,793,601,367,0.0000,0.0065,0.0853,0.5166,0.3915,4.2932
103000,0,12,116,818,628,331,0.0000,0.0076,0.0737,0.5197,0.3990,4.3100
104000,0,8,119,853,655,297,0.0000,0.0049,0.0728,0.5217,0.4006,4.3180
105000,0,5,113,891,708,217,0.0000,0.0029,0.0658,0.5189,0.4123,4.3407
106000,0,5,98,914,769,184,0.0000,0.0028,0.0549,0.5118,0.4306,4.3701
107000,0,5,90,874,805,191,0.0000,0.0028,0.0507,0.4927,0.4538,4.3974
108000,1,4,96,845,856,183,0.0006,0.0022,0.0533,0.4689,0.4750,4.4156
109000,0,1,95,821,917,159,0.0000,0.0005,0.0518,0.4477,0.5000,4.4471
110000,0,3,80,801,931,168,0.0000,0.0017,0.0441,0.4413,0.5129,4.4656
111000,1,2,68,833,963,134,0.0005,0.0011,0.0364,0.4462,0.5158,4.4756
112000,1,4,61,878,976,97,0.0005,0.0021,0.0318,0.4573,0.5083,4.4708
113000,1,5,58,858,1009,75,0.0005,0.0026,0.0300,0.4443,0.5225,4.4858
114000,1,4,70,871,1058,29,0.0005,0.0020,0.0349,0.4346,0.5279,4.4875
115000,2,3,85,886,1054,8,0.0010,0.0015,0.0419,0.4365,0.5192,4.4714
116000,3,4,118,897,1021,0,0.0015,0.0020,0.0578,0.4391,0.4998,4.4337
117000,5,10,145,924,961,0,0.0024,0.0049,0.0709,0.4518,0.4699,4.3819
118000,10,12,190,917,916,0,0.0049,0.0059,0.0929,0.4484,0.4479,4.3286
119000,11,17,226,931,858,1,0.0054,0.0083,0.1106,0.4557,0.4200,4.2766
120000,22,30,267,931,796,0,0.0108,0.0147,0.1305,0.4550,0.3891,4.1970
121000,31,45,303,925,742,0,0.0152,0.0220,0.1481,0.4521,0.3627,4.1251
122000,43,59,333,946,667,0,0.0210,0.0288,0.1626,0.4619,0.3257,4.0425
123000,58,76,364,938,610,1,0.0283,0.0371,0.1779,0.4585,0.2981,3.9609
124000,63,64,354,923,611,26,0.0313,0.0318,0.1757,0.4581,0.3032,3.9702
125000,36,65,335,914,606,62,0.0184,0.0332,0.1713,0.4673,0.3098,4.0169
126000,39,46,302,923,635,76,0.0201,0.0237,0.1553,0.4746,0.3265,4.0638
127000,40,46,298,911,643,72,0.0206,0.0237,0.1538,0.4701,0.3318,4.0686
128000,39,48,284,899,676,78,0.0200,0.0247,0.1459,0.4620,0.3474,4.0920
129000,41,52,279,916,702,39,0.0206,0.0261,0.1402,0.4603,0.3528,4.0985
130000,44,46,274,930,729,15,0.0217,0.0227,0.1354,0.4597,0.3604,4.1142
131000,30,42,268,945,722,31,0.0149,0.0209,0.1335,0.4709,0.3597,4.1395
132000,35,45,291,948,724,1,0.0171,0.0220,0.1424,0.4640,0.3544,4.1165
133000,52,58,340,917,677,0,0.0254,0.0284,0.1663,0.4486,0.3312,4.0318
134000,73,79,376,903,611,0,0.0357,0.0387,0.1841,0.4422,0.2992,3.9305
135000,98,98,408,891,549,1,0.0479,0.0479,0.1996,0.4359,0.2686,3.8293
136000,128,120,451,882,466,0,0.0625,0.0586,0.2203,0.4309,0.2277,3.7025
137000,160,149,492,843,403,0,0.0782,0.0728,0.2404,0.4118,0.1969,3.5765
138000,200,189,523,791,342,0,0.0978,0.0924,0.2557,0.3868,0.1672,3.4333
139000,242,231,555,722,295,1,0.1183,0.1130,0.2714,0.3531,0.1443,3.2919
140000,151,159,495,745,308,110,0.0813,0.0856,0.2664,0.4010,0.1658,3.4844
141000,149,141,464,748,315,160,0.0820,0.0776,0.2554,0.4117,0.1734,3.5168
142000,138,130,442,764,337,188,0.0762,0.0718,0.2441,0.4219,0.1861,3.5699
143000,132,118,406,749,348,215,0.0753,0.0673,0.2316,0.4273,0.1985,3.6064
144000,134,96,364,778,365,219,0.0771,0.0553,0.2096,0.4479,0.2101,3.6586
145000,130,89,314,790,384,256,0.0762,0.0521,0.1839,0.4628,0.2250,3.7083
146000,131,63,320,777,394,259,0.0777,0.0374,0.1899,0.4611,0.2338,3.7359
147000,133,64,302,787,418,253,0.0781,0.0376,0.1772,0.4619,0.2453,3.7588
148000,134,51,263,757,458,284,0.0806,0.0307,0.1581,0.4552,0.2754,3.8142
149000,122,52,240,746,489,312,0.0740,0.0315,0.1455,0.4524,0.2965,3.8660
150000,117,47,203,702,506,351,0.0743,0.0298,0.1289,0.4457,0.3213,3.9098
150000,117,47,203,702,506,351,0.0743,0.0298,0.1289,0.4457,0.3213,3.9098
