step,pop1,pop2,pop3,pop4,pop5,fire,share1,share2,share3,share4,share5,meanrung,bank1,bank2,bank3,bank4,bank5,banktot,bankmean
1000,490,262,122,75,34,0,0.4985,0.2665,0.1241,0.0763,0.0346,1.8820,5,7,4,3,0,19,2.2632
2000,980,580,209,135,50,0,0.5015,0.2968,0.1070,0.0691,0.0256,1.8204,13,14,7,6,2,42,2.2857
3000,1100,605,184,114,21,0,0.5435,0.2989,0.0909,0.0563,0.0104,1.6912,8,7,4,2,2,23,2.2609
4000,1213,595,152,66,10,0,0.5958,0.2922,0.0747,0.0324,0.0049,1.5584,4,4,2,2,0,12,2.1667
5000,1323,563,128,26,1,0,0.6482,0.2758,0.0627,0.0127,0.0005,1.4415,3,3,0,1,0,7,1.8571
6000,1408,526,94,9,2,0,0.6905,0.2580,0.0461,0.0044,0.0010,1.3673,5,3,0,1,0,9,1.6667
7000,1497,474,69,3,0,0,0.7327,0.2320,0.0338,0.0015,0.0000,1.3040,3,1,1,0,0,5,1.6000
8000,1567,425,43,3,0,0,0.7689,0.2085,0.0211,0.0015,0.0000,1.2552,5,3,2,0,0,10,1.7000
9000,1626,374,36,3,0,0,0.7974,0.1834,0.0177,0.0015,0.0000,1.2231,4,2,1,0,0,7,1.5714
10000,1685,336,17,2,0,0,0.8260,0.1647,0.0083,0.0010,0.0000,1.1843,6,1,0,0,0,7,1.1429
11000,1743,281,17,0,0,0,0.8540,0.1377,0.0083,0.0000,0.0000,1.1543,5,2,0,0,0,7,1.2857
12000,1793,239,11,0,0,0,0.8776,0.1170,0.0054,0.0000,0.0000,1.1278,4,1,0,0,0,5,1.2000
13000,1835,200,7,1,0,0,0.8982,0.0979,0.0034,0.0005,0.0000,1.1062,5,0,0,0,0,5,1.0000
14000,1852,181,6,0,0,0,0.9083,0.0888,0.0029,0.0000,0.0000,1.0947,8,1,0,0,0,9,1.1111
15000,1903,137,2,0,0,0,0.9319,0.0671,0.0010,0.0000,0.0000,1.0690,4,0,0,0,0,4,1.0000
16000,1909,132,1,0,0,0,0.9349,0.0646,0.0005,0.0000,0.0000,1.0656,5,0,0,0,0,5,1.0000
17000,1933,107,2,1,0,0,0.9462,0.0524,0.0010,0.0005,0.0000,1.0558,4,0,0,0,0,4,1.0000
18000,1947,99,0,0,0,0,0.9516,0.0484,0.0000,0.0000,0.0000,1.0484,1,0,0,0,0,1,1.0000
19000,1955,84,2,0,0,0,0.9579,0.0412,0.0010,0.0000,0.0000,1.0431,7,0,0,0,0,7,1.0000
20000,1957,79,0,0,0,0,0.9612,0.0388,0.0000,0.0000,0.0000,1.0388,10,1,0,0,0,11,1.0909
21000,1950,90,0,0,1,0,0.9554,0.0441,0.0000,0.0000,0.0005,1.0461,6,0,0,0,0,6,1.0000
22000,1959,81,1,1,0,0,0.9594,0.0397,0.0005,0.0005,0.0000,1.0421,6,0,0,0,0,6,1.0000
23000,1963,79,1,0,0,0,0.9608,0.0387,0.0005,0.0000,0.0000,1.0396,4,1,0,0,0,5,1.2000
24000,1963,78,2,0,0,0,0.9608,0.0382,0.0010,0.0000,0.0000,1.0401,3,1,0,0,0,4,1.2500
25000,1980,61,1,0,0,0,0.9696,0.0299,0.0005,0.0000,0.0000,1.0309,4,1,0,0,0,5,1.2000
26000,1978,66,1,0,0,0,0.9672,0.0323,0.0005,0.0000,0.0000,1.0333,3,0,0,0,0,3,1.0000
27000,1979,64,1,0,0,0,0.9682,0.0313,0.0005,0.0000,0.0000,1.0323,3,0,0,0,0,3,1.0000
28000,1980,64,1,0,0,0,0.9682,0.0313,0.0005,0.0000,0.0000,1.0323,3,0,0,0,0,3,1.0000
29000,1978,61,0,0,0,0,0.9701,0.0299,0.0000,0.0000,0.0000,1.0299,8,0,0,0,0,8,1.0000
30000,1983,55,2,0,0,0,0.9721,0.0270,0.0010,0.0000,0.0000,1.0289,7,0,0,0,0,7,1.0000
31000,1983,55,3,0,0,0,0.9716,0.0269,0.0015,0.0000,0.0000,1.0299,7,0,0,0,0,7,1.0000
32000,1988,51,2,0,0,0,0.9740,0.0250,0.0010,0.0000,0.0000,1.0269,6,0,0,0,0,6,1.0000
33000,1978,64,0,0,1,0,0.9682,0.0313,0.0000,0.0000,0.0005,1.0333,5,0,0,0,0,5,1.0000
34000,1982,62,1,0,0,0,0.9692,0.0303,0.0005,0.0000,0.0000,1.0313,3,0,0,0,0,3,1.0000
35000,1987,52,0,0,0,0,0.9745,0.0255,0.0000,0.0000,0.0000,1.0255,8,0,0,0,0,8,1.0000
36000,2002,41,0,0,0,0,0.9799,0.0201,0.0000,0.0000,0.0000,1.0201,4,0,0,0,0,4,1.0000
37000,1995,44,0,0,0,0,0.9784,0.0216,0.0000,0.0000,0.0000,1.0216,9,0,0,0,0,9,1.0000
38000,1984,53,1,0,0,0,0.9735,0.0260,0.0005,0.0000,0.0000,1.0270,9,0,0,0,0,9,1.0000
39000,1997,42,0,0,0,0,0.9794,0.0206,0.0000,0.0000,0.0000,1.0206,8,0,0,0,0,8,1.0000
40000,1991,55,0,0,0,0,0.9731,0.0269,0.0000,0.0000,0.0000,1.0269,2,0,0,0,0,2,1.0000
41000,1520,52,0,3,1,351,0.9645,0.0330,0.0000,0.0019,0.0006,1.0412,7,0,0,1,0,8,1.3750
42000,1024,44,4,7,0,675,0.9490,0.0408,0.0037,0.0065,0.0000,1.0677,9,1,0,1,0,11,1.3636
43000,542,26,5,10,4,928,0.9233,0.0443,0.0085,0.0170,0.0068,1.1397,11,1,0,1,0,13,1.3077
44000,166,30,14,25,10,1035,0.6776,0.1224,0.0571,0.1020,0.0408,1.7061,11,2,2,1,0,16,1.5625
45000,15,28,39,60,16,825,0.0949,0.1772,0.2468,0.3797,0.1013,3.2152,14,3,2,3,0,22,1.7273
46000,33,83,69,158,46,563,0.0848,0.2134,0.1774,0.4062,0.1183,3.2596,14,7,2,5,3,31,2.2258
47000,18,152,141,231,77,544,0.0291,0.2456,0.2278,0.3732,0.1244,3.3183,15,10,3,7,4,39,2.3590
48000,39,173,164,283,108,590,0.0508,0.2256,0.2138,0.3690,0.1408,3.3233,18,13,5,8,5,49,2.3673
49000,36,157,196,322,130,642,0.0428,0.1867,0.2331,0.3829,0.1546,3.4197,18,13,6,13,7,57,2.6140
50000,19,99,193,338,158,709,0.0235,0.1227,0.2392,0.4188,0.1958,3.6406,19,13,8,14,10,64,2.7344
51000,21,65,186,347,177,709,0.0264,0.0817,0.2337,0.4359,0.2224,3.7462,21,13,9,16,10,69,2.7246
52000,9,46,194,400,205,639,0.0105,0.0539,0.2272,0.4684,0.2400,3.8735,21,14,10,20,11,76,2.8158
53000,11,37,217,463,239,553,0.0114,0.0383,0.2244,0.4788,0.2472,3.9121,21,15,12,26,11,85,2.8941
54000,10,45,218,512,275,523,0.0094,0.0425,0.2057,0.4830,0.2594,3.9406,21,15,15,30,12,93,2.9677
55000,24,45,205,532,311,565,0.0215,0.0403,0.1835,0.4763,0.2784,3.9499,21,16,16,34,12,99,3.0000
56000,3,27,172,547,357,535,0.0027,0.0244,0.1555,0.4946,0.3228,4.1103,21,15,18,36,13,103,3.0485
57000,2,11,140,607,418,483,0.0017,0.0093,0.1188,0.5153,0.3548,4.2122,20,15,20,41,13,109,3.1101
58000,3,17,157,642,460,402,0.0023,0.0133,0.1228,0.5020,0.3597,4.2033,20,15,20,42,16,113,3.1681
59000,0,15,151,696,534,343,0.0000,0.0107,0.1082,0.4986,0.3825,4.2529,20,16,21,46,21,124,3.2581
60000,2,19,144,709,585,336,0.0014,0.0130,0.0987,0.4859,0.4010,4.2721,19,16,23,50,24,132,3.3333
61000,1,9,118,738,636,271,0.0007,0.0060,0.0786,0.4913,0.4234,4.3309,19,15,25,52,24,135,3.3481
62000,2,8,109,754,690,249,0.0013,0.0051,0.0697,0.4824,0.4415,4.3576,18,14,26,57,26,141,3.4184
63000,3,6,94,772,725,209,0.0019,0.0037,0.0587,0.4825,0.4531,4.3812,18,14,26,61,27,146,3.4452
64000,3,9,83,743,775,191,0.0019,0.0056,0.0515,0.4606,0.4805,4.4123,18,14,26,62,30,150,3.4800
65000,0,9,76,743,813,182,0.0000,0.0055,0.0463,0.4528,0.4954,4.4381,18,13,27,66,32,156,3.5192
66000,0,11,73,732,866,138,0.0000,0.0065,0.0434,0.4352,0.5149,4.4584,18,13,28,73,33,165,3.5455
67000,0,12,81,747,906,96,0.0000,0.0069,0.0464,0.4278,0.5189,4.4588,18,12,29,78,34,171,3.5731
68000,0,11,82,721,933,88,0.0000,0.0063,0.0469,0.4127,0.5341,4.4745,18,12,30,83,32,175,3.5657
69000,0,6,83,734,983,50,0.0000,0.0033,0.0460,0.4064,0.5443,4.4917,17,12,29,82,32,172,3.5814
70000,0,10,97,763,993,10,0.0000,0.0054,0.0521,0.4096,0.5330,4.4702,17,11,25,82,32,167,3.6048
71000,3,12,126,777,974,0,0.0016,0.0063,0.0666,0.4107,0.5148,4.4308,15,9,21,76,31,152,3.6513
72000,11,30,165,814,900,0,0.0057,0.0156,0.0859,0.4240,0.4688,4.3344,10,5,16,71,22,124,3.7258
73000,22,41,201,854,816,0,0.0114,0.0212,0.1039,0.4416,0.4219,4.2415,9,4,15,62,22,112,3.7500
74000,39,48,244,881,734,0,0.0200,0.0247,0.1254,0.4527,0.3772,4.1423,3,5,12,53,28,101,3.9703
75000,51,60,283,880,679,0,0.0261,0.0307,0.1449,0.4506,0.3477,4.0630,3,5,9,48,27,92,3.9891
76000,66,75,332,876,618,0,0.0336,0.0381,0.1688,0.4453,0.3142,3.9685,5,5,9,39,22,80,3.8500
77000,80,94,384,873,544,0,0.0405,0.0476,0.1944,0.4420,0.2754,3.8643,5,3,6,35,20,69,3.8986
78000,101,120,420,865,471,0,0.0511,0.0607,0.2124,0.4375,0.2382,3.7511,6,4,8,32,18,68,3.7647
79000,131,155,439,849,404,0,0.0662,0.0784,0.2219,0.4292,0.2042,3.6269,6,2,7,35,18,68,3.8382
80000,166,193,495,806,331,0,0.0834,0.0969,0.2486,0.4048,0.1662,3.4736,3,1,4,32,14,54,3.9815
81000,194,220,546,762,273,0,0.0972,0.1103,0.2737,0.3820,0.1368,3.3509,4,1,6,29,10,50,3.8000
82000,235,265,569,719,218,0,0.1171,0.1321,0.2836,0.3584,0.1087,3.2094,4,2,6,22,7,41,3.6341
83000,278,300,569,674,194,0,0.1380,0.1489,0.2824,0.3345,0.0963,3.1022,2,3,5,17,5,32,3.6250
84000,333,344,589,597,154,0,0.1651,0.1706,0.2920,0.2960,0.0764,2.9479,1,2,4,18,5,30,3.8000
85000,385,389,611,519,112,0,0.1910,0.1930,0.3031,0.2574,0.0556,2.7937,0,4,6,17,4,31,3.6774
86000,453,418,624,442,83,0,0.2243,0.2069,0.3089,0.2188,0.0411,2.6455,2,4,7,11,3,27,3.3333
87000,529,441,608,388,54,0,0.2619,0.2183,0.3010,0.1921,0.0267,2.5035,2,2,9,10,2,25,3.3200
88000,609,474,611,303,27,0,0.3009,0.2342,0.3019,0.1497,0.0133,2.3404,2,3,8,8,1,22,3.1364
89000,701,514,570,219,26,0,0.3453,0.2532,0.2808,0.1079,0.0128,2.1897,2,2,5,8,1,18,3.2222
90000,807,552,500,158,16,0,0.3970,0.2715,0.2459,0.0777,0.0079,2.0280,5,0,3,5,0,13,2.6154
91000,909,577,428,116,8,0,0.4460,0.2831,0.2100,0.0569,0.0039,1.8896,3,2,1,3,0,9,2.4444
92000,1006,612,350,66,5,0,0.4934,0.3001,0.1717,0.0324,0.0025,1.7504,4,1,2,0,0,7,1.7143
93000,1113,609,274,36,3,0,0.5469,0.2993,0.1346,0.0177,0.0015,1.6275,6,2,4,0,0,12,1.8333
94000,1199,619,200,15,2,0,0.5892,0.3042,0.0983,0.0074,0.0010,1.5268,6,4,3,0,0,13,1.7692
95000,1306,583,130,13,0,0,0.6427,0.2869,0.0640,0.0064,0.0000,1.4341,8,5,2,0,0,15,1.6000
96000,1404,539,87,6,0,0,0.6896,0.2647,0.0427,0.0029,0.0000,1.3590,8,3,0,0,0,11,1.2727
97000,1527,463,51,1,0,0,0.7478,0.2267,0.0250,0.0005,0.0000,1.2782,3,3,0,0,0,6,1.5000
98000,1616,399,28,0,1,0,0.7906,0.1952,0.0137,0.0000,0.0005,1.2246,2,0,1,0,0,3,1.6667
99000,1656,368,18,0,0,0,0.8110,0.1802,0.0088,0.0000,0.0000,1.1978,4,0,1,0,0,5,1.4000
100000,1720,318,8,0,0,0,0.8407,0.1554,0.0039,0.0000,0.0000,1.1632,1,0,0,0,0,1,1.0000
101000,1751,280,7,0,0,0,0.8592,0.1374,0.0034,0.0000,0.0000,1.1443,7,1,0,0,0,8,1.1250
102000,1791,242,6,0,0,0,0.8784,0.1187,0.0029,0.0000,0.0000,1.1246,7,1,0,0,0,8,1.1250
103000,1829,202,7,0,0,0,0.8974,0.0991,0.0034,0.0000,0.0000,1.1060,9,0,0,0,0,9,1.0000
104000,1856,183,4,0,0,0,0.9085,0.0896,0.0020,0.0000,0.0000,1.0935,4,0,0,0,0,4,1.0000
105000,1893,146,1,0,0,0,0.9279,0.0716,0.0005,0.0000,0.0000,1.0725,7,0,0,0,0,7,1.0000
106000,1925,114,1,0,0,0,0.9436,0.0559,0.0005,0.0000,0.0000,1.0569,7,0,0,0,0,7,1.0000
107000,1939,101,0,1,0,0,0.9500,0.0495,0.0000,0.0005,0.0000,1.0510,6,1,0,0,0,7,1.1429
108000,1950,89,0,1,0,0,0.9559,0.0436,0.0000,0.0005,0.0000,1.0451,7,1,0,0,0,8,1.1250
109000,1958,82,0,0,0,0,0.9598,0.0402,0.0000,0.0000,0.0000,1.0402,6,0,0,0,0,6,1.0000
110000,1963,77,1,0,0,0,0.9618,0.0377,0.0005,0.0000,0.0000,1.0387,5,1,0,0,0,6,1.1667
111000,1962,80,1,0,0,0,0.9604,0.0392,0.0005,0.0000,0.0000,1.0401,3,1,0,0,0,4,1.2500
112000,1957,85,0,0,0,0,0.9584,0.0416,0.0000,0.0000,0.0000,1.0416,5,0,0,0,0,5,1.0000
113000,1961,80,0,0,0,0,0.9608,0.0392,0.0000,0.0000,0.0000,1.0392,6,0,0,0,0,6,1.0000
114000,1970,71,0,0,0,0,0.9652,0.0348,0.0000,0.0000,0.0000,1.0348,6,0,0,0,0,6,1.0000
115000,1960,78,0,0,0,0,0.9617,0.0383,0.0000,0.0000,0.0000,1.0383,10,0,0,0,0,10,1.0000
116000,1975,68,0,0,0,0,0.9667,0.0333,0.0000,0.0000,0.0000,1.0333,5,0,0,0,0,5,1.0000
117000,1967,75,0,1,0,0,0.9628,0.0367,0.0000,0.0005,0.0000,1.0382,5,0,0,0,0,5,1.0000
118000,1979,59,1,0,0,0,0.9706,0.0289,0.0005,0.0000,0.0000,1.0299,8,0,0,0,0,8,1.0000
119000,1964,71,2,0,0,0,0.9642,0.0349,0.0010,0.0000,0.0000,1.0368,10,0,0,0,0,10,1.0000
120000,1972,69,0,0,0,0,0.9662,0.0338,0.0000,0.0000,0.0000,1.0338,6,0,0,0,0,6,1.0000
121000,1973,72,0,0,0,0,0.9648,0.0352,0.0000,0.0000,0.0000,1.0352,2,0,0,0,0,2,1.0000
122000,1979,63,2,0,0,0,0.9682,0.0308,0.0010,0.0000,0.0000,1.0328,4,0,0,0,0,4,1.0000
123000,1970,71,1,0,0,0,0.9647,0.0348,0.0005,0.0000,0.0000,1.0357,6,0,0,0,0,6,1.0000
