step,pop1,pop2,pop3,pop4,pop5,fire,share1,share2,share3,share4,share5,meanrung
1000,508,316,82,65,37,0,0.5040,0.3135,0.0813,0.0645,0.0367,1.8165
2000,1113,587,142,101,61,0,0.5554,0.2929,0.0709,0.0504,0.0304,1.7076
3000,1307,562,89,64,26,0,0.6382,0.2744,0.0435,0.0312,0.0127,1.5059
4000,1512,479,41,12,4,0,0.7383,0.2339,0.0200,0.0059,0.0020,1.2993
5000,1754,286,8,0,0,0,0.8564,0.1396,0.0039,0.0000,0.0000,1.1475
6000,1942,0,0,0,0,91,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000
7000,1369,0,0,1,3,436,0.9971,0.0000,0.0000,0.0007,0.0022,1.0109
8000,905,4,1,6,12,641,0.9752,0.0043,0.0011,0.0065,0.0129,1.0776
9000,534,12,6,12,33,714,0.8945,0.0201,0.0101,0.0201,0.0553,1.3216
10000,299,25,21,28,64,739,0.6842,0.0572,0.0481,0.0641,0.1465,1.9314
11000,135,51,51,56,88,758,0.3543,0.1339,0.1339,0.1470,0.2310,2.7664
12000,65,60,76,68,119,714,0.1675,0.1546,0.1959,0.1753,0.3067,3.2990
13000,69,110,103,131,155,666,0.1215,0.1937,0.1813,0.2306,0.2729,3.3398
14000,53,98,144,160,165,690,0.0855,0.1581,0.2323,0.2581,0.2661,3.4613
15000,33,81,169,204,198,677,0.0482,0.1182,0.2467,0.2978,0.2891,3.6613
16000,42,84,188,257,260,631,0.0505,0.1011,0.2262,0.3093,0.3129,3.7329
17000,32,73,224,307,310,638,0.0338,0.0772,0.2368,0.3245,0.3277,3.8351
18000,14,72,218,333,350,634,0.0142,0.0729,0.2209,0.3374,0.3546,3.9453
19000,2,44,211,367,390,603,0.0020,0.0434,0.2081,0.3619,0.3846,4.0838
20000,0,26,178,414,445,570,0.0000,0.0245,0.1675,0.3895,0.4186,4.2023
21000,0,20,184,450,520,502,0.0000,0.0170,0.1567,0.3833,0.4429,4.2521
22000,3,25,190,488,552,470,0.0024,0.0199,0.1510,0.3879,0.4388,4.2409
23000,3,29,179,512,606,464,0.0023,0.0218,0.1347,0.3853,0.4560,4.2709
24000,0,16,138,548,660,430,0.0000,0.0117,0.1013,0.4023,0.4846,4.3598
25000,0,8,112,571,740,402,0.0000,0.0056,0.0783,0.3990,0.5171,4.4277
26000,1,9,117,588,794,344,0.0007,0.0060,0.0775,0.3897,0.5262,4.4347
27000,0,7,118,614,851,313,0.0000,0.0044,0.0742,0.3862,0.5352,4.4522
28000,0,6,105,645,904,272,0.0000,0.0036,0.0633,0.3886,0.5446,4.4741
29000,1,13,89,649,934,268,0.0006,0.0077,0.0528,0.3849,0.5540,4.4840
30000,3,6,90,620,976,257,0.0018,0.0035,0.0531,0.3658,0.5758,4.5103
31000,0,10,71,606,1017,241,0.0000,0.0059,0.0417,0.3556,0.5968,4.5434
32000,0,9,45,637,1093,193,0.0000,0.0050,0.0252,0.3571,0.6127,4.5774
33000,0,6,51,634,1152,151,0.0000,0.0033,0.0277,0.3440,0.6251,4.5909
34000,0,6,47,662,1200,102,0.0000,0.0031,0.0245,0.3457,0.6266,4.5958
35000,1,6,51,671,1235,57,0.0005,0.0031,0.0260,0.3416,0.6288,4.5952
36000,1,7,49,647,1280,47,0.0005,0.0035,0.0247,0.3261,0.6452,4.6119
37000,2,8,52,662,1290,22,0.0010,0.0040,0.0258,0.3287,0.6405,4.6038
38000,3,10,57,682,1287,5,0.0015,0.0049,0.0280,0.3345,0.6312,4.5890
39000,6,14,82,713,1231,0,0.0029,0.0068,0.0401,0.3485,0.6017,4.5391
40000,11,17,104,769,1145,0,0.0054,0.0083,0.0508,0.3759,0.5596,4.4761
41000,18,25,135,803,1067,0,0.0088,0.0122,0.0659,0.3921,0.5210,4.4043
42000,15,37,153,823,996,14,0.0074,0.0183,0.0756,0.4066,0.4921,4.3577
43000,21,43,186,856,937,0,0.0103,0.0210,0.0910,0.4190,0.4586,4.2947
44000,31,55,205,876,878,0,0.0152,0.0269,0.1002,0.4284,0.4293,4.2298
45000,43,61,230,891,820,0,0.0210,0.0298,0.1125,0.4357,0.4010,4.1658
46000,53,84,270,866,770,0,0.0259,0.0411,0.1322,0.4239,0.3769,4.0847
47000,63,106,313,867,694,0,0.0308,0.0519,0.1532,0.4244,0.3397,3.9902
48000,81,127,344,864,629,0,0.0396,0.0621,0.1682,0.4225,0.3076,3.8963
49000,97,150,380,854,566,0,0.0474,0.0733,0.1856,0.4172,0.2765,3.8021
50000,113,178,431,828,495,0,0.0553,0.0870,0.2108,0.4049,0.2421,3.6914
51000,142,219,470,798,416,0,0.0694,0.1071,0.2298,0.3902,0.2034,3.5511
52000,172,246,517,769,341,0,0.0841,0.1203,0.2528,0.3760,0.1667,3.4210
53000,215,281,552,714,285,0,0.1050,0.1373,0.2697,0.3488,0.1392,3.2799
54000,247,298,587,649,235,16,0.1225,0.1478,0.2912,0.3219,0.1166,3.1622
55000,193,252,563,642,261,91,0.1010,0.1319,0.2946,0.3359,0.1366,3.2752
56000,163,232,527,695,279,116,0.0860,0.1224,0.2780,0.3666,0.1472,3.3666
57000,124,222,481,712,300,149,0.0674,0.1207,0.2616,0.3872,0.1631,3.4579
58000,120,196,471,691,319,172,0.0668,0.1091,0.2621,0.3845,0.1775,3.4969
59000,104,170,445,699,366,202,0.0583,0.0953,0.2494,0.3918,0.2052,3.5902
60000,72,130,400,668,395,287,0.0432,0.0781,0.2402,0.4012,0.2372,3.7111
61000,38,106,355,636,414,377,0.0245,0.0684,0.2292,0.4106,0.2673,3.8276
62000,28,78,322,612,436,382,0.0190,0.0528,0.2182,0.4146,0.2954,3.9146
63000,18,58,295,597,493,387,0.0123,0.0397,0.2019,0.4086,0.3374,4.0192
64000,19,48,303,622,531,377,0.0125,0.0315,0.1989,0.4084,0.3487,4.0492
65000,15,31,271,618,571,381,0.0100,0.0206,0.1799,0.4104,0.3792,4.1282
66000,5,28,227,592,615,422,0.0034,0.0191,0.1547,0.4035,0.4192,4.2161
67000,3,19,208,613,659,374,0.0020,0.0126,0.1385,0.4081,0.4387,4.2690
68000,0,13,180,629,681,384,0.0000,0.0086,0.1198,0.4185,0.4531,4.3160
69000,0,6,152,643,723,359,0.0000,0.0039,0.0997,0.4219,0.4744,4.3668
70000,0,6,133,682,763,284,0.0000,0.0038,0.0840,0.4306,0.4817,4.3902
71000,0,7,141,740,823,230,0.0000,0.0041,0.0824,0.4325,0.4810,4.3904
72000,1,8,117,745,837,262,0.0006,0.0047,0.0685,0.4362,0.4900,4.4104
73000,1,6,121,765,874,210,0.0006,0.0034,0.0685,0.4329,0.4946,4.4177
74000,2,5,99,752,912,206,0.0011,0.0028,0.0559,0.4249,0.5153,4.4503
75000,1,9,93,751,932,187,0.0006,0.0050,0.0521,0.4205,0.5218,4.4580
76000,0,6,90,734,999,163,0.0000,0.0033,0.0492,0.4013,0.5462,4.4904
77000,0,10,102,745,1046,104,0.0000,0.0053,0.0536,0.3915,0.5497,4.4855
78000,1,6,100,747,1094,63,0.0005,0.0031,0.0513,0.3835,0.5616,4.5026
79000,0,5,98,736,1129,57,0.0000,0.0025,0.0498,0.3740,0.5737,4.5188
80000,0,7,100,763,1143,17,0.0000,0.0035,0.0497,0.3790,0.5678,4.5112
81000,1,14,122,796,1110,0,0.0005,0.0069,0.0597,0.3896,0.5433,4.4684
82000,7,21,144,836,1035,0,0.0034,0.0103,0.0705,0.4092,0.5066,4.4053
83000,10,32,177,873,949,0,0.0049,0.0157,0.0867,0.4277,0.4650,4.3322
84000,14,41,220,884,884,0,0.0069,0.0201,0.1077,0.4327,0.4327,4.2643
85000,22,53,250,894,826,0,0.0108,0.0259,0.1222,0.4372,0.4039,4.1976
86000,30,70,284,897,764,0,0.0147,0.0342,0.1389,0.4386,0.3736,4.1222
87000,36,89,316,935,671,0,0.0176,0.0435,0.1544,0.4568,0.3278,4.0337
88000,43,105,359,928,610,0,0.0210,0.0513,0.1756,0.4538,0.2983,3.9570
89000,54,133,401,922,537,0,0.0264,0.0650,0.1959,0.4504,0.2623,3.8574
90000,64,129,441,907,471,27,0.0318,0.0641,0.2192,0.4508,0.2341,3.7913
91000,65,104,418,857,506,54,0.0333,0.0533,0.2144,0.4395,0.2595,3.8385
