step,pop1,pop2,pop3,pop4,pop5,fire,share1,share2,share3,share4,share5,meanrung
114000,1,23,146,701,1154,16,0.0005,0.0114,0.0721,0.3462,0.5699,4.4736
115000,2,28,171,718,1113,9,0.0010,0.0138,0.0842,0.3533,0.5477,4.4331
116000,2,35,189,712,1090,9,0.0010,0.0173,0.0932,0.3511,0.5375,4.4068
117000,6,43,204,733,1047,8,0.0030,0.0212,0.1003,0.3606,0.5150,4.3635
118000,3,34,201,719,1021,46,0.0015,0.0172,0.1016,0.3635,0.5162,4.3756
119000,3,34,174,706,1050,48,0.0015,0.0173,0.0885,0.3589,0.5338,4.4062
120000,3,28,151,698,1099,55,0.0015,0.0141,0.0763,0.3527,0.5553,4.4462
121000,4,24,152,682,1120,45,0.0020,0.0121,0.0767,0.3441,0.5651,4.4581
122000,4,24,167,683,1118,33,0.0020,0.0120,0.0837,0.3422,0.5601,4.4464
123000,8,18,151,682,1121,47,0.0040,0.0091,0.0763,0.3444,0.5662,4.4596
124000,9,19,132,690,1127,54,0.0046,0.0096,0.0668,0.3490,0.5701,4.4704
125000,7,23,126,688,1131,49,0.0035,0.0116,0.0638,0.3484,0.5727,4.4749
126000,6,20,108,704,1184,17,0.0030,0.0099,0.0534,0.3482,0.5856,4.5035
127000,9,21,94,707,1185,17,0.0045,0.0104,0.0466,0.3507,0.5878,4.5069
128000,12,26,108,744,1150,1,0.0059,0.0127,0.0529,0.3647,0.5637,4.4676
129000,14,34,109,744,1125,17,0.0069,0.0168,0.0538,0.3672,0.5553,4.4472
130000,16,33,118,722,1109,35,0.0080,0.0165,0.0591,0.3614,0.5551,4.4389
131000,18,30,127,732,1124,11,0.0089,0.0148,0.0625,0.3604,0.5534,4.4348
132000,23,33,129,734,1105,14,0.0114,0.0163,0.0637,0.3626,0.5459,4.4155
133000,26,35,131,758,1082,8,0.0128,0.0172,0.0645,0.3730,0.5325,4.3952
134000,24,42,142,755,1067,11,0.0118,0.0207,0.0700,0.3719,0.5256,4.3788
135000,37,51,166,791,996,1,0.0181,0.0250,0.0813,0.3876,0.4880,4.3023
136000,29,53,196,821,938,7,0.0142,0.0260,0.0962,0.4030,0.4605,4.2695
137000,37,50,212,842,890,13,0.0182,0.0246,0.1044,0.4146,0.4382,4.2299
138000,50,61,228,834,871,1,0.0245,0.0298,0.1115,0.4080,0.4261,4.1815
139000,55,79,263,834,814,1,0.0269,0.0386,0.1286,0.4078,0.3980,4.1115
140000,66,74,267,833,775,20,0.0328,0.0367,0.1325,0.4134,0.3846,4.0804
141000,54,63,240,828,810,33,0.0271,0.0316,0.1203,0.4150,0.4060,4.1414
142000,47,67,245,835,822,21,0.0233,0.0332,0.1215,0.4142,0.4077,4.1498
143000,50,66,233,822,829,39,0.0250,0.0330,0.1165,0.4110,0.4145,4.1570
144000,38,51,228,800,867,47,0.0192,0.0257,0.1149,0.4032,0.4370,4.2132
145000,39,57,227,791,911,17,0.0193,0.0281,0.1121,0.3906,0.4499,4.2237
146000,18,42,217,788,918,47,0.0091,0.0212,0.1094,0.3974,0.4629,4.2839
147000,18,40,203,797,935,34,0.0090,0.0201,0.1019,0.3999,0.4691,4.3001
148000,21,41,213,777,960,25,0.0104,0.0204,0.1059,0.3862,0.4771,4.2992
149000,21,42,200,784,973,20,0.0104,0.0208,0.0990,0.3881,0.4817,4.3099
150000,6,31,215,783,958,36,0.0030,0.0156,0.1079,0.3929,0.4807,4.3327
150000,6,31,215,783,958,36,0.0030,0.0156,0.1079,0.3929,0.4807,4.3327
