step,pop1,pop2,pop3,pop4,pop5,fire,share1,share2,share3,share4,share5,meanrung
61000,4,18,134,616,968,219,0.0023,0.0103,0.0770,0.3540,0.5563,4.4517
62000,2,17,126,621,1004,204,0.0011,0.0096,0.0712,0.3508,0.5672,4.4734
63000,1,9,109,590,1051,215,0.0006,0.0051,0.0619,0.3352,0.5972,4.5233
64000,2,4,122,588,1122,147,0.0011,0.0022,0.0664,0.3199,0.6104,4.5365
65000,2,8,103,589,1173,125,0.0011,0.0043,0.0549,0.3141,0.6256,4.5589
66000,2,6,103,573,1241,86,0.0010,0.0031,0.0535,0.2977,0.6447,4.5818
67000,2,9,102,606,1296,24,0.0010,0.0045,0.0506,0.3007,0.6432,4.5806
68000,2,10,104,600,1309,13,0.0010,0.0049,0.0514,0.2963,0.6464,4.5822
69000,2,15,133,592,1301,0,0.0010,0.0073,0.0651,0.2898,0.6368,4.5541
70000,11,27,171,642,1196,0,0.0054,0.0132,0.0835,0.3136,0.5843,4.4582
71000,16,40,205,681,1103,0,0.0078,0.0196,0.1002,0.3330,0.5394,4.3765
72000,35,69,257,682,1000,1,0.0171,0.0338,0.1258,0.3338,0.4895,4.2447
73000,53,97,305,718,873,0,0.0259,0.0474,0.1491,0.3509,0.4267,4.1051
74000,77,119,341,706,801,0,0.0377,0.0582,0.1668,0.3454,0.3919,3.9956
75000,110,155,395,687,699,0,0.0538,0.0758,0.1931,0.3358,0.3416,3.8358
76000,145,216,413,673,599,1,0.0709,0.1056,0.2019,0.3289,0.2928,3.6672
77000,194,275,455,614,509,0,0.0948,0.1343,0.2223,0.3000,0.2487,3.4734
78000,252,310,495,574,416,0,0.1231,0.1514,0.2418,0.2804,0.2032,3.2892
79000,310,373,519,507,336,0,0.1516,0.1824,0.2538,0.2479,0.1643,3.0910
80000,396,414,538,440,259,1,0.1935,0.2022,0.2628,0.2149,0.1265,2.8788
81000,308,339,494,423,256,152,0.1692,0.1863,0.2714,0.2324,0.1407,2.9890
82000,222,273,444,416,282,281,0.1356,0.1668,0.2712,0.2541,0.1723,3.1607
83000,168,220,435,422,331,285,0.1066,0.1396,0.2760,0.2678,0.2100,3.3350
84000,153,192,385,415,392,342,0.0995,0.1249,0.2505,0.2700,0.2550,3.4561
85000,125,166,354,445,420,348,0.0828,0.1099,0.2344,0.2947,0.2781,3.5755
86000,108,152,322,458,489,351,0.0706,0.0994,0.2106,0.2995,0.3198,3.6985
87000,86,120,316,454,525,385,0.0573,0.0799,0.2105,0.3025,0.3498,3.8075
88000,60,104,304,457,563,415,0.0403,0.0699,0.2043,0.3071,0.3784,3.9133
89000,38,82,272,455,593,430,0.0264,0.0569,0.1889,0.3160,0.4118,4.0299
90000,29,72,241,468,660,425,0.0197,0.0490,0.1639,0.3184,0.4490,4.1279
91000,23,49,201,466,695,413,0.0160,0.0342,0.1402,0.3250,0.4847,4.2280
92000,21,35,171,473,757,394,0.0144,0.0240,0.1174,0.3246,0.5196,4.3109
93000,8,28,163,482,817,355,0.0053,0.0187,0.1088,0.3218,0.5454,4.3832
94000,3,23,152,495,897,314,0.0019,0.0146,0.0968,0.3153,0.5713,4.4395
95000,4,28,154,517,949,261,0.0024,0.0169,0.0932,0.3130,0.5745,4.4401
96000,2,19,145,502,1033,232,0.0012,0.0112,0.0852,0.2951,0.6073,4.4962
97000,2,15,139,518,1104,156,0.0011,0.0084,0.0782,0.2913,0.6209,4.5225
98000,0,23,124,537,1162,140,0.0000,0.0125,0.0672,0.2909,0.6295,4.5374
99000,0,12,127,533,1222,116,0.0000,0.0063,0.0671,0.2814,0.6452,4.5655
100000,0,9,118,523,1273,92,0.0000,0.0047,0.0614,0.2720,0.6620,4.5913
101000,0,9,112,517,1300,75,0.0000,0.0046,0.0578,0.2668,0.6708,4.6037
102000,2,12,119,547,1342,18,0.0010,0.0059,0.0589,0.2705,0.6637,4.5900
103000,4,22,133,581,1290,12,0.0020,0.0108,0.0655,0.2862,0.6355,4.5424
104000,9,27,159,620,1228,1,0.0044,0.0132,0.0778,0.3035,0.6011,4.4836
105000,14,39,194,657,1140,0,0.0068,0.0191,0.0949,0.3214,0.5577,4.4041
106000,27,58,230,657,1072,0,0.0132,0.0284,0.1125,0.3214,0.5245,4.3156
107000,44,72,265,689,978,0,0.0215,0.0352,0.1294,0.3364,0.4775,4.2134
108000,66,102,304,703,867,1,0.0323,0.0500,0.1489,0.3443,0.4246,4.0788
109000,82,135,353,719,758,0,0.0401,0.0660,0.1724,0.3512,0.3703,3.9458
110000,116,176,413,692,648,0,0.0567,0.0861,0.2020,0.3384,0.3169,3.7726
111000,156,223,452,656,558,0,0.0763,0.1090,0.2210,0.3208,0.2729,3.6049
112000,208,275,462,625,475,1,0.1017,0.1345,0.2259,0.3056,0.2323,3.4323
113000,258,337,506,555,390,0,0.1261,0.1647,0.2473,0.2713,0.1906,3.2356
114000,328,383,545,493,295,0,0.1605,0.1874,0.2666,0.2412,0.1443,3.0215
115000,412,449,563,412,212,0,0.2012,0.2192,0.2749,0.2012,0.1035,2.7866
116000,516,528,521,336,145,1,0.2522,0.2581,0.2546,0.1642,0.0709,2.5435
117000,417,423,487,323,160,172,0.2304,0.2337,0.2691,0.1785,0.0884,2.6608
118000,350,380,456,348,197,226,0.2022,0.2195,0.2634,0.2010,0.1138,2.8047
119000,328,343,419,355,224,269,0.1965,0.2055,0.2510,0.2127,0.1342,2.8826
120000,261,301,386,347,241,344,0.1699,0.1960,0.2513,0.2259,0.1569,3.0039
121000,186,226,355,345,264,460,0.1352,0.1642,0.2580,0.2507,0.1919,3.1999
122000,125,188,325,388,303,486,0.0941,0.1415,0.2445,0.2919,0.2280,3.4184
123000,97,140,294,401,362,487,0.0750,0.1082,0.2272,0.3099,0.2798,3.6113
124000,60,109,260,396,388,541,0.0495,0.0899,0.2143,0.3265,0.3199,3.7774
125000,46,88,251,394,451,525,0.0374,0.0715,0.2041,0.3203,0.3667,3.9073
126000,21,61,209,411,495,569,0.0175,0.0510,0.1746,0.3434,0.4135,4.0844
127000,17,44,180,433,554,539,0.0138,0.0358,0.1466,0.3526,0.4511,4.1914
128000,15,40,184,462,607,501,0.0115,0.0306,0.1407,0.3532,0.4641,4.2278
129000,14,34,171,452,633,493,0.0107,0.0261,0.1311,0.3466,0.4854,4.2699
130000,8,36,179,462,693,469,0.0058,0.0261,0.1299,0.3353,0.5029,4.3033
131000,0,26,180,467,732,443,0.0000,0.0185,0.1281,0.3324,0.5210,4.3559
132000,9,17,137,481,783,418,0.0063,0.0119,0.0960,0.3371,0.5487,4.4100
133000,0,20,135,526,811,393,0.0000,0.0134,0.0905,0.3525,0.5436,4.4263
134000,4,12,126,519,840,379,0.0027,0.0080,0.0839,0.3458,0.5596,4.4517
135000,0,12,123,547,883,342,0.0000,0.0077,0.0786,0.3495,0.5642,4.4703
136000,0,11,109,556,949,291,0.0000,0.0068,0.0671,0.3422,0.5840,4.5034
137000,1,11,115,561,1000,256,0.0006,0.0065,0.0681,0.3323,0.5924,4.5095
138000,0,8,89,557,1063,228,0.0000,0.0047,0.0518,0.3244,0.6191,4.5579
139000,0,11,113,564,1105,179,0.0000,0.0061,0.0630,0.3146,0.6163,4.5410
140000,0,11,92,549,1143,192,0.0000,0.0061,0.0513,0.3058,0.6368,4.5733
141000,1,11,84,549,1195,147,0.0005,0.0060,0.0457,0.2984,0.6495,4.5902
142000,0,7,96,564,1249,84,0.0000,0.0037,0.0501,0.2944,0.6519,4.5945
143000,1,10,96,589,1276,54,0.0005,0.0051,0.0487,0.2987,0.6471,4.5867
144000,1,8,100,587,1290,45,0.0005,0.0040,0.0504,0.2956,0.6495,4.5896
145000,0,13,118,591,1283,33,0.0000,0.0065,0.0589,0.2948,0.6399,4.5681
146000,0,14,111,578,1302,32,0.0000,0.0070,0.0554,0.2883,0.6494,4.5800
147000,1,16,121,615,1292,0,0.0005,0.0078,0.0592,0.3007,0.6318,4.5555
148000,3,34,169,630,1203,1,0.0015,0.0167,0.0829,0.3090,0.5900,4.4693
149000,11,46,184,654,1140,6,0.0054,0.0226,0.0904,0.3214,0.5602,4.4084
150000,13,54,185,653,1127,9,0.0064,0.0266,0.0910,0.3214,0.5546,4.3912
150000,13,54,185,653,1127,9,0.0064,0.0266,0.0910,0.3214,0.5546,4.3912
