step,pop1,pop2,pop3,pop4,pop5,fire,share1,share2,share3,share4,share5,meanrung
48000,15,31,175,763,1024,24,0.0075,0.0154,0.0872,0.3800,0.5100,4.3695
49000,13,24,143,788,1020,46,0.0065,0.0121,0.0719,0.3964,0.5131,4.3974
50000,3,15,128,785,1052,44,0.0015,0.0076,0.0645,0.3959,0.5305,4.4463
51000,2,12,131,731,1096,49,0.0010,0.0061,0.0664,0.3707,0.5558,4.4741
52000,3,15,129,746,1129,12,0.0015,0.0074,0.0638,0.3689,0.5584,4.4753
53000,4,16,131,769,1091,21,0.0020,0.0080,0.0651,0.3824,0.5425,4.4555
54000,5,17,142,755,1091,30,0.0025,0.0085,0.0706,0.3756,0.5428,4.4478
55000,9,16,146,771,1080,23,0.0045,0.0079,0.0722,0.3813,0.5341,4.4327
56000,13,15,121,758,1073,49,0.0066,0.0076,0.0611,0.3828,0.5419,4.4460
57000,19,21,113,776,1092,23,0.0094,0.0104,0.0559,0.3840,0.5403,4.4354
58000,12,14,103,806,1093,11,0.0059,0.0069,0.0508,0.3974,0.5390,4.4566
59000,14,14,103,837,1064,4,0.0069,0.0069,0.0507,0.4119,0.5236,4.4385
60000,19,18,121,848,1028,9,0.0093,0.0088,0.0595,0.4169,0.5054,4.4002
61000,19,18,129,869,1009,1,0.0093,0.0088,0.0631,0.4251,0.4936,4.3850
62000,19,18,152,857,988,7,0.0093,0.0088,0.0747,0.4213,0.4857,4.3653
63000,31,22,174,869,939,7,0.0152,0.0108,0.0855,0.4270,0.4614,4.3086
64000,22,16,162,876,926,35,0.0110,0.0080,0.0809,0.4376,0.4625,4.3327
65000,7,3,127,877,943,61,0.0036,0.0015,0.0649,0.4481,0.4819,4.4032
66000,2,7,120,901,967,34,0.0010,0.0035,0.0601,0.4512,0.4842,4.4141
67000,2,8,123,899,955,44,0.0010,0.0040,0.0619,0.4524,0.4806,4.4076
68000,1,6,127,868,978,51,0.0005,0.0030,0.0641,0.4384,0.4939,4.4222
69000,2,5,125,835,990,60,0.0010,0.0026,0.0639,0.4267,0.5059,4.4338
70000,2,4,126,848,1032,25,0.0010,0.0020,0.0626,0.4215,0.5129,4.4433
71000,2,8,134,842,1029,22,0.0010,0.0040,0.0665,0.4179,0.5107,4.4333
72000,3,5,125,824,1054,25,0.0015,0.0025,0.0622,0.4097,0.5241,4.4525
73000,2,6,125,807,1073,24,0.0010,0.0030,0.0621,0.4009,0.5330,4.4620
74000,1,7,124,811,1075,22,0.0005,0.0035,0.0614,0.4019,0.5327,4.4628
75000,2,13,144,837,1046,1,0.0010,0.0064,0.0705,0.4099,0.5122,4.4261
76000,7,16,174,875,972,0,0.0034,0.0078,0.0851,0.4281,0.4755,4.3645
77000,16,23,208,910,887,0,0.0078,0.0113,0.1018,0.4452,0.4340,4.2862
78000,19,33,245,938,811,0,0.0093,0.0161,0.1197,0.4585,0.3964,4.2165
79000,23,46,270,945,760,1,0.0113,0.0225,0.1321,0.4623,0.3718,4.1610
80000,32,56,307,965,683,0,0.0157,0.0274,0.1503,0.4723,0.3343,4.0822
81000,43,70,360,964,608,0,0.0210,0.0342,0.1760,0.4714,0.2973,3.9897
82000,56,90,385,975,541,0,0.0274,0.0440,0.1881,0.4763,0.2643,3.9062
83000,83,125,405,952,480,1,0.0406,0.0611,0.1980,0.4655,0.2347,3.7927
84000,96,134,398,925,469,16,0.0475,0.0663,0.1968,0.4575,0.2319,3.7601
85000,102,144,395,944,449,9,0.0501,0.0708,0.1942,0.4641,0.2207,3.7345
86000,110,140,374,902,451,42,0.0556,0.0708,0.1892,0.4562,0.2281,3.7304
87000,104,116,322,877,488,104,0.0545,0.0608,0.1689,0.4599,0.2559,3.8018
88000,80,91,295,881,516,131,0.0429,0.0488,0.1583,0.4729,0.2770,3.8921
89000,78,59,244,869,586,145,0.0425,0.0321,0.1329,0.4733,0.3192,3.9946
90000,61,53,224,882,623,137,0.0331,0.0288,0.1215,0.4786,0.3380,4.0597
91000,61,42,206,909,653,130,0.0326,0.0224,0.1101,0.4858,0.3490,4.0962
92000,60,33,173,891,680,152,0.0327,0.0180,0.0942,0.4850,0.3702,4.1421
93000,47,23,168,891,701,152,0.0257,0.0126,0.0918,0.4869,0.3831,4.1891
94000,36,17,151,852,729,191,0.0202,0.0095,0.0846,0.4773,0.4084,4.2443
95000,38,17,139,842,773,181,0.0210,0.0094,0.0768,0.4655,0.4273,4.2687
96000,39,17,143,847,829,112,0.0208,0.0091,0.0763,0.4517,0.4421,4.2853
97000,30,11,135,821,861,136,0.0161,0.0059,0.0727,0.4419,0.4634,4.3305
98000,25,3,129,800,891,131,0.0135,0.0016,0.0698,0.4329,0.4821,4.3685
99000,7,2,118,805,961,115,0.0037,0.0011,0.0623,0.4253,0.5077,4.4321
100000,9,4,114,770,1006,100,0.0047,0.0021,0.0599,0.4046,0.5286,4.4503
101000,2,3,116,772,1046,66,0.0010,0.0015,0.0598,0.3981,0.5395,4.4734
102000,2,2,106,763,1097,50,0.0010,0.0010,0.0538,0.3873,0.5569,4.4980
103000,2,2,105,747,1110,59,0.0010,0.0010,0.0534,0.3800,0.5646,4.5061
104000,5,2,82,747,1119,58,0.0026,0.0010,0.0419,0.3821,0.5724,4.5207
105000,5,2,87,766,1156,23,0.0025,0.0010,0.0432,0.3800,0.5734,4.5208
106000,7,3,99,764,1164,3,0.0034,0.0015,0.0486,0.3751,0.5714,4.5096
107000,13,8,126,781,1112,1,0.0064,0.0039,0.0618,0.3828,0.5451,4.4564
108000,22,16,165,817,1023,0,0.0108,0.0078,0.0808,0.3999,0.5007,4.3720
109000,26,30,187,844,958,0,0.0127,0.0147,0.0914,0.4127,0.4685,4.3095
110000,36,39,235,850,887,0,0.0176,0.0191,0.1148,0.4152,0.4333,4.2277
111000,54,53,275,854,807,1,0.0264,0.0259,0.1346,0.4180,0.3950,4.1292
112000,79,66,317,850,732,0,0.0386,0.0323,0.1551,0.4159,0.3581,4.0225
113000,106,77,347,883,631,0,0.0519,0.0377,0.1698,0.4320,0.3087,3.9080
114000,142,90,390,857,565,0,0.0695,0.0440,0.1908,0.4193,0.2764,3.7891
115000,177,126,440,826,477,1,0.0865,0.0616,0.2151,0.4037,0.2331,3.6354
116000,214,155,514,778,385,0,0.1046,0.0758,0.2512,0.3803,0.1882,3.4717
117000,250,187,562,721,324,0,0.1223,0.0915,0.2750,0.3527,0.1585,3.3337
118000,299,224,587,668,268,0,0.1461,0.1095,0.2869,0.3265,0.1310,3.1867
119000,356,280,594,615,201,1,0.1740,0.1369,0.2903,0.3006,0.0982,3.0122
120000,414,321,623,537,152,0,0.2022,0.1568,0.3043,0.2623,0.0743,2.8495
121000,486,366,610,470,113,0,0.2377,0.1790,0.2983,0.2298,0.0553,2.6861
122000,559,414,613,370,91,0,0.2731,0.2022,0.2995,0.1808,0.0445,2.5213
123000,642,466,589,290,60,1,0.3136,0.2277,0.2877,0.1417,0.0293,2.3454
124000,432,389,545,286,70,242,0.2509,0.2259,0.3165,0.1661,0.0407,2.5197
125000,308,356,506,287,75,347,0.2010,0.2324,0.3303,0.1873,0.0490,2.6508
126000,203,291,484,306,82,450,0.1486,0.2130,0.3543,0.2240,0.0600,2.8338
127000,146,253,447,332,84,490,0.1157,0.2005,0.3542,0.2631,0.0666,2.9643
128000,112,233,459,350,100,449,0.0893,0.1858,0.3660,0.2791,0.0797,3.0742
129000,110,194,449,412,110,454,0.0863,0.1522,0.3522,0.3231,0.0863,3.1710
130000,107,167,418,444,128,538,0.0847,0.1321,0.3307,0.3513,0.1013,3.2524
131000,71,117,368,467,153,575,0.0604,0.0995,0.3129,0.3971,0.1301,3.4371
132000,37,86,345,500,168,609,0.0326,0.0757,0.3037,0.4401,0.1479,3.5951
133000,24,52,303,556,203,576,0.0211,0.0457,0.2663,0.4886,0.1784,3.7575
134000,4,27,267,582,224,584,0.0036,0.0245,0.2418,0.5272,0.2029,3.9013
135000,6,40,247,631,249,570,0.0051,0.0341,0.2106,0.5379,0.2123,3.9182
136000,0,19,232,653,268,575,0.0000,0.0162,0.1980,0.5572,0.2287,3.9983
137000,0,12,223,672,294,548,0.0000,0.0100,0.1857,0.5595,0.2448,4.0391
138000,6,29,194,693,338,547,0.0048,0.0230,0.1540,0.5500,0.2683,4.0540
139000,2,21,167,689,368,522,0.0016,0.0168,0.1339,0.5525,0.2951,4.1227
140000,1,19,154,687,412,513,0.0008,0.0149,0.1210,0.5397,0.3236,4.1705
141000,1,10,127,710,464,502,0.0008,0.0076,0.0968,0.5412,0.3537,4.2393
142000,0,4,110,704,499,499,0.0000,0.0030,0.0835,0.5345,0.3789,4.2893
143000,1,6,104,733,552,426,0.0007,0.0043,0.0745,0.5251,0.3954,4.3102
144000,1,5,109,795,607,370,0.0007,0.0033,0.0719,0.5241,0.4001,4.3197
145000,0,10,108,821,644,324,0.0000,0.0063,0.0682,0.5186,0.4068,4.3260
146000,0,4,82,838,708,274,0.0000,0.0025,0.0502,0.5135,0.4338,4.3787
147000,3,12,99,878,743,226,0.0017,0.0069,0.0571,0.5061,0.4282,4.3522
148000,2,4,82,885,771,214,0.0011,0.0023,0.0470,0.5075,0.4421,4.3870
149000,0,8,80,853,818,215,0.0000,0.0045,0.0455,0.4849,0.4650,4.4105
150000,1,7,66,806,854,238,0.0006,0.0040,0.0381,0.4648,0.4925,4.4446
150000,1,7,66,806,854,238,0.0006,0.0040,0.0381,0.4648,0.4925,4.4446
