step,pop1,pop2,pop3,pop4,pop5,fire,share1,share2,share3,share4,share5,meanrung
122000,14,38,213,813,929,31,0.0070,0.0189,0.1061,0.4051,0.4629,4.2980
123000,14,39,222,827,912,24,0.0070,0.0194,0.1102,0.4106,0.4528,4.2830
124000,15,35,219,842,913,16,0.0074,0.0173,0.1082,0.4160,0.4511,4.2861
125000,15,43,189,813,926,45,0.0076,0.0217,0.0952,0.4094,0.4663,4.3051
126000,13,15,188,794,940,66,0.0067,0.0077,0.0964,0.4072,0.4821,4.3503
127000,12,14,167,770,978,63,0.0062,0.0072,0.0860,0.3967,0.5039,4.3849
128000,14,16,175,742,1031,44,0.0071,0.0081,0.0885,0.3751,0.5212,4.3953
129000,2,15,162,749,1044,51,0.0010,0.0076,0.0822,0.3798,0.5294,4.4290
130000,2,16,156,702,1066,76,0.0010,0.0082,0.0803,0.3615,0.5489,4.4490
131000,2,13,142,679,1093,81,0.0010,0.0067,0.0736,0.3520,0.5666,4.4764
132000,2,16,141,700,1142,32,0.0010,0.0080,0.0705,0.3498,0.5707,4.4813
133000,4,13,153,709,1152,7,0.0020,0.0064,0.0753,0.3491,0.5672,4.4732
134000,5,17,191,751,1075,1,0.0025,0.0083,0.0937,0.3683,0.5272,4.4095
135000,10,21,206,764,1025,17,0.0049,0.0104,0.1017,0.3771,0.5059,4.3687
136000,12,23,182,746,1016,46,0.0061,0.0116,0.0920,0.3770,0.5134,4.3800
137000,13,16,184,738,1007,72,0.0066,0.0082,0.0940,0.3769,0.5143,4.3841
138000,12,18,187,706,1012,77,0.0062,0.0093,0.0966,0.3649,0.5230,4.3891
139000,7,18,182,710,1048,67,0.0036,0.0092,0.0926,0.3613,0.5333,4.4117
140000,7,16,177,739,1063,26,0.0035,0.0080,0.0884,0.3691,0.5310,4.4161
141000,6,17,190,756,1065,12,0.0029,0.0084,0.0934,0.3717,0.5236,4.4046
142000,10,13,190,757,1044,16,0.0050,0.0065,0.0943,0.3759,0.5184,4.3962
143000,12,9,184,780,1039,19,0.0059,0.0044,0.0909,0.3854,0.5133,4.3958
144000,15,13,193,746,1039,27,0.0075,0.0065,0.0962,0.3719,0.5179,4.3863
145000,12,11,173,712,1057,73,0.0061,0.0056,0.0880,0.3623,0.5379,4.4204
146000,11,10,154,686,1114,58,0.0056,0.0051,0.0780,0.3473,0.5641,4.4592
147000,12,10,149,702,1118,39,0.0060,0.0050,0.0748,0.3526,0.5615,4.4586
148000,12,9,141,723,1131,23,0.0060,0.0045,0.0699,0.3586,0.5610,4.4643
149000,12,11,169,724,1116,8,0.0059,0.0054,0.0832,0.3563,0.5492,4.4375
150000,13,20,192,767,1052,1,0.0064,0.0098,0.0939,0.3752,0.5147,4.3821
150000,13,20,192,767,1052,1,0.0064,0.0098,0.0939,0.3752,0.5147,4.3821
