step,pop1,pop2,pop3,pop4,pop5,fire,share1,share2,share3,share4,share5,meanrung
91000,27,70,256,660,968,43,0.0136,0.0353,0.1292,0.3332,0.4886,4.2479
92000,27,68,269,636,977,53,0.0137,0.0344,0.1361,0.3217,0.4942,4.2484
93000,30,71,273,613,995,42,0.0151,0.0358,0.1377,0.3093,0.5020,4.2472
94000,35,67,252,620,982,56,0.0179,0.0343,0.1288,0.3170,0.5020,4.2510
95000,36,72,240,626,987,68,0.0184,0.0367,0.1224,0.3192,0.5033,4.2524
96000,36,69,246,646,1005,28,0.0180,0.0345,0.1229,0.3227,0.5020,4.2562
97000,23,62,241,642,1024,37,0.0115,0.0311,0.1210,0.3223,0.5141,4.2962
98000,24,44,238,664,1032,36,0.0120,0.0220,0.1189,0.3317,0.5155,4.3167
99000,25,48,242,652,1030,38,0.0125,0.0240,0.1212,0.3265,0.5158,4.3090
100000,19,45,230,649,1053,36,0.0095,0.0225,0.1152,0.3252,0.5276,4.3387
101000,20,53,225,634,1056,44,0.0101,0.0267,0.1132,0.3189,0.5312,4.3345
102000,20,55,232,639,1082,12,0.0099,0.0271,0.1144,0.3151,0.5335,4.3353
103000,25,65,251,635,1032,24,0.0125,0.0324,0.1250,0.3162,0.5139,4.2869
104000,19,58,238,619,1032,56,0.0097,0.0295,0.1211,0.3149,0.5249,4.3159
105000,19,55,233,626,1048,46,0.0096,0.0278,0.1176,0.3160,0.5290,4.3271
106000,13,47,218,591,1099,57,0.0066,0.0239,0.1108,0.3003,0.5584,4.3801
107000,13,43,199,586,1129,46,0.0066,0.0218,0.1010,0.2975,0.5731,4.4086
108000,16,50,193,590,1145,36,0.0080,0.0251,0.0968,0.2959,0.5742,4.4032
109000,17,50,189,603,1143,28,0.0085,0.0250,0.0944,0.3012,0.5709,4.4011
110000,13,33,178,616,1113,67,0.0067,0.0169,0.0911,0.3154,0.5699,4.4250
111000,12,29,184,633,1125,52,0.0061,0.0146,0.0928,0.3192,0.5673,4.4271
112000,14,27,166,631,1119,60,0.0072,0.0138,0.0848,0.3224,0.5718,4.4379
113000,11,29,164,650,1136,41,0.0055,0.0146,0.0824,0.3266,0.5709,4.4427
114000,14,26,146,640,1138,63,0.0071,0.0132,0.0743,0.3259,0.5794,4.4572
115000,14,30,144,629,1180,43,0.0070,0.0150,0.0721,0.3150,0.5909,4.4677
116000,16,26,165,641,1173,18,0.0079,0.0129,0.0816,0.3172,0.5804,4.4493
117000,19,32,175,634,1156,20,0.0094,0.0159,0.0868,0.3145,0.5734,4.4266
118000,26,35,181,647,1147,7,0.0128,0.0172,0.0889,0.3178,0.5634,4.4018
119000,39,62,221,658,1064,1,0.0191,0.0303,0.1081,0.3219,0.5205,4.2945
120000,53,70,252,657,1009,5,0.0260,0.0343,0.1235,0.3219,0.4944,4.2244
121000,73,93,276,677,914,6,0.0359,0.0457,0.1358,0.3330,0.4496,4.1146
122000,68,105,286,667,864,39,0.0342,0.0528,0.1437,0.3352,0.4342,4.0824
123000,48,90,279,661,887,55,0.0244,0.0458,0.1420,0.3364,0.4514,4.1445
124000,39,89,268,667,926,43,0.0196,0.0447,0.1347,0.3353,0.4656,4.1825
125000,26,79,259,669,952,42,0.0131,0.0398,0.1305,0.3370,0.4796,4.2302
126000,28,82,268,674,972,19,0.0138,0.0405,0.1324,0.3330,0.4802,4.2253
127000,27,77,238,664,969,50,0.0137,0.0390,0.1205,0.3362,0.4906,4.2511
128000,25,67,235,656,987,57,0.0127,0.0340,0.1193,0.3330,0.5010,4.2756
129000,12,58,218,662,993,82,0.0062,0.0299,0.1122,0.3407,0.5111,4.3206
130000,8,47,219,668,1007,71,0.0041,0.0241,0.1124,0.3427,0.5167,4.3438
131000,6,46,213,668,1010,81,0.0031,0.0237,0.1096,0.3438,0.5198,4.3536
132000,9,42,203,660,1031,68,0.0046,0.0216,0.1044,0.3393,0.5301,4.3686
133000,7,47,200,657,1041,74,0.0036,0.0241,0.1025,0.3366,0.5333,4.3719
134000,8,36,197,638,1072,65,0.0041,0.0185,0.1010,0.3270,0.5495,4.3993
135000,8,33,176,598,1092,101,0.0042,0.0173,0.0923,0.3136,0.5726,4.4331
136000,9,34,188,612,1121,58,0.0046,0.0173,0.0957,0.3116,0.5708,4.4267
137000,10,24,181,589,1154,61,0.0051,0.0123,0.0924,0.3008,0.5894,4.4571
138000,12,27,174,603,1176,42,0.0060,0.0136,0.0873,0.3027,0.5904,4.4578
139000,17,28,170,595,1190,37,0.0085,0.0140,0.0850,0.2975,0.5950,4.4565
140000,14,27,174,609,1189,22,0.0070,0.0134,0.0864,0.3025,0.5907,4.4565
141000,16,33,194,637,1146,8,0.0079,0.0163,0.0958,0.3144,0.5656,4.4136
142000,13,42,224,640,1109,13,0.0064,0.0207,0.1105,0.3156,0.5468,4.3757
143000,14,48,235,659,1082,1,0.0069,0.0236,0.1153,0.3234,0.5309,4.3479
144000,24,66,249,674,1012,17,0.0119,0.0326,0.1230,0.3328,0.4998,4.2760
145000,32,70,260,664,974,37,0.0160,0.0350,0.1300,0.3320,0.4870,4.2390
146000,23,56,241,657,1018,34,0.0115,0.0281,0.1208,0.3293,0.5103,4.2987
147000,19,54,217,625,1039,75,0.0097,0.0276,0.1111,0.3199,0.5317,4.3362
148000,18,39,211,622,1070,62,0.0092,0.0199,0.1077,0.3173,0.5459,4.3709
149000,7,28,190,647,1088,66,0.0036,0.0143,0.0969,0.3301,0.5551,4.4189
150000,6,29,175,629,1109,63,0.0031,0.0149,0.0898,0.3229,0.5693,4.4405
150000,6,29,175,629,1109,63,0.0031,0.0149,0.0898,0.3229,0.5693,4.4405
