step,pop1,pop2,pop3,pop4,pop5,fire,share1,share2,share3,share4,share5,meanrung,bank1,bank2,bank3,bank4,bank5,banktot,bankmean
1000,544,274,102,36,30,0,0.5517,0.2779,0.1034,0.0365,0.0304,1.7160,13,6,3,0,2,24,1.8333
2000,1032,612,201,64,55,0,0.5255,0.3116,0.1023,0.0326,0.0280,1.7261,23,14,3,1,3,44,1.7955
3000,1166,602,169,41,22,0,0.5830,0.3010,0.0845,0.0205,0.0110,1.5755,24,14,6,1,3,48,1.8542
4000,1253,570,138,22,10,0,0.6287,0.2860,0.0692,0.0110,0.0050,1.4777,28,16,7,0,3,54,1.7778
5000,1353,527,90,7,4,0,0.6830,0.2660,0.0454,0.0035,0.0020,1.3756,37,17,9,0,3,66,1.7121
6000,1442,480,49,2,2,0,0.7301,0.2430,0.0248,0.0010,0.0010,1.2997,42,19,9,0,3,73,1.6712
7000,1527,405,33,1,0,0,0.7767,0.2060,0.0168,0.0005,0.0000,1.2411,50,21,7,0,3,81,1.5802
8000,1588,352,19,0,0,0,0.8106,0.1797,0.0097,0.0000,0.0000,1.1991,55,22,9,0,3,89,1.5843
9000,1655,281,8,1,0,0,0.8509,0.1445,0.0041,0.0005,0.0000,1.1542,65,25,9,0,3,102,1.5392
10000,1684,250,4,0,0,0,0.8689,0.1290,0.0021,0.0000,0.0000,1.1331,73,25,8,0,3,109,1.4862
11000,1739,194,5,0,0,0,0.8973,0.1001,0.0026,0.0000,0.0000,1.1053,73,26,7,0,3,109,1.4771
12000,1759,171,2,0,1,0,0.9100,0.0885,0.0010,0.0000,0.0005,1.0926,77,27,7,0,3,114,1.4649
13000,1804,135,1,0,0,0,0.9299,0.0696,0.0005,0.0000,0.0000,1.0706,76,22,7,0,3,108,1.4444
14000,1825,112,1,0,0,0,0.9417,0.0578,0.0005,0.0000,0.0000,1.0588,80,22,5,0,3,110,1.4000
15000,1835,93,1,0,0,0,0.9513,0.0482,0.0005,0.0000,0.0000,1.0492,91,20,5,0,2,118,1.3220
16000,1846,81,2,0,0,0,0.9570,0.0420,0.0010,0.0000,0.0000,1.0441,94,18,5,0,2,119,1.3025
17000,1847,82,0,0,1,0,0.9570,0.0425,0.0000,0.0000,0.0005,1.0446,93,16,6,0,2,117,1.3077
18000,1852,73,1,0,0,0,0.9616,0.0379,0.0005,0.0000,0.0000,1.0389,99,15,5,0,1,120,1.2417
19000,1850,81,1,0,0,0,0.9576,0.0419,0.0005,0.0000,0.0000,1.0430,95,14,5,0,1,115,1.2435
20000,1843,83,2,0,0,0,0.9559,0.0430,0.0010,0.0000,0.0000,1.0451,102,12,5,0,1,120,1.2167
21000,1835,84,4,1,0,0,0.9537,0.0437,0.0021,0.0005,0.0000,1.0494,106,11,4,0,1,122,1.1885
22000,1831,91,3,0,0,0,0.9512,0.0473,0.0016,0.0000,0.0000,1.0504,107,11,3,0,1,122,1.1721
23000,1849,68,6,0,0,0,0.9615,0.0354,0.0031,0.0000,0.0000,1.0416,110,11,2,0,1,124,1.1532
24000,1847,70,2,0,0,0,0.9625,0.0365,0.0010,0.0000,0.0000,1.0386,115,10,2,0,1,128,1.1406
25000,1864,51,2,0,0,0,0.9724,0.0266,0.0010,0.0000,0.0000,1.0287,117,10,2,0,1,130,1.1385
26000,1861,51,1,0,0,0,0.9728,0.0267,0.0005,0.0000,0.0000,1.0277,121,11,2,0,1,135,1.1407
27000,1862,42,1,0,1,0,0.9769,0.0220,0.0005,0.0000,0.0005,1.0252,126,12,2,0,1,141,1.1418
28000,1848,54,0,0,2,0,0.9706,0.0284,0.0000,0.0000,0.0011,1.0326,130,11,2,0,0,143,1.1049
29000,1845,50,1,1,1,0,0.9721,0.0263,0.0005,0.0005,0.0005,1.0311,136,11,2,0,0,149,1.1007
30000,1841,51,1,1,0,0,0.9720,0.0269,0.0005,0.0005,0.0000,1.0296,140,11,2,0,0,153,1.0980
31000,1840,48,3,0,0,0,0.9730,0.0254,0.0016,0.0000,0.0000,1.0286,145,10,1,0,0,156,1.0769
32000,1840,54,2,0,0,0,0.9705,0.0285,0.0011,0.0000,0.0000,1.0306,142,9,1,0,0,152,1.0724
33000,1838,52,1,0,1,0,0.9715,0.0275,0.0005,0.0000,0.0005,1.0307,146,9,1,0,0,156,1.0705
34000,1831,64,0,0,0,0,0.9662,0.0338,0.0000,0.0000,0.0000,1.0338,144,8,1,0,0,153,1.0654
35000,1832,67,1,0,0,0,0.9642,0.0353,0.0005,0.0000,0.0000,1.0363,139,8,1,0,0,148,1.0676
36000,1849,53,1,0,0,0,0.9716,0.0279,0.0005,0.0000,0.0000,1.0289,135,9,1,0,0,145,1.0759
37000,1858,44,1,0,0,0,0.9764,0.0231,0.0005,0.0000,0.0000,1.0242,135,8,1,0,0,144,1.0694
38000,1849,53,0,0,0,0,0.9721,0.0279,0.0000,0.0000,0.0000,1.0279,138,7,1,0,0,146,1.0616
39000,1857,42,0,0,0,0,0.9779,0.0221,0.0000,0.0000,0.0000,1.0221,141,6,1,0,0,148,1.0541
40000,1861,48,1,0,0,0,0.9743,0.0251,0.0005,0.0000,0.0000,1.0262,132,5,1,0,0,138,1.0507
41000,1394,48,0,0,0,361,0.9667,0.0333,0.0000,0.0000,0.0000,1.0333,131,4,1,0,0,136,1.0441
42000,945,49,2,2,0,670,0.9469,0.0491,0.0020,0.0020,0.0000,1.0591,131,4,1,0,0,136,1.0441
43000,570,26,2,2,1,873,0.9484,0.0433,0.0033,0.0033,0.0017,1.0666,133,4,1,0,0,138,1.0435
44000,283,22,12,5,2,984,0.8735,0.0679,0.0370,0.0154,0.0062,1.2130,136,4,1,0,0,141,1.0426
45000,132,34,25,10,4,979,0.6439,0.1659,0.1220,0.0488,0.0195,1.6341,144,4,1,0,0,149,1.0403
46000,110,59,51,23,9,888,0.4365,0.2341,0.2024,0.0913,0.0357,2.0556,149,5,2,0,0,156,1.0577
47000,108,52,63,42,10,882,0.3927,0.1891,0.2291,0.1527,0.0364,2.2509,152,9,3,0,0,164,1.0915
48000,137,50,69,62,17,861,0.4090,0.1493,0.2060,0.1851,0.0507,2.3194,155,10,4,2,0,171,1.1404
49000,128,53,93,71,29,873,0.3422,0.1417,0.2487,0.1898,0.0775,2.5187,158,12,5,2,0,177,1.1582
50000,111,57,99,93,34,887,0.2817,0.1447,0.2513,0.2360,0.0863,2.7005,160,14,5,2,0,181,1.1657
51000,100,54,90,120,46,888,0.2439,0.1317,0.2195,0.2927,0.1122,2.8976,165,16,7,2,1,191,1.2094
52000,99,53,97,136,54,893,0.2255,0.1207,0.2210,0.3098,0.1230,2.9841,166,16,8,3,2,195,1.2513
53000,85,69,91,144,65,888,0.1872,0.1520,0.2004,0.3172,0.1432,3.0771,166,18,11,3,2,200,1.2850
54000,88,59,94,151,75,845,0.1884,0.1263,0.2013,0.3233,0.1606,3.1413,169,19,11,4,2,205,1.2976
55000,94,64,117,158,82,794,0.1825,0.1243,0.2272,0.3068,0.1592,3.1359,173,21,11,4,4,213,1.3333
56000,69,59,124,184,84,794,0.1327,0.1135,0.2385,0.3538,0.1615,3.2981,176,21,12,5,5,219,1.3653
57000,85,55,120,194,91,792,0.1560,0.1009,0.2202,0.3560,0.1670,3.2771,179,21,12,5,5,222,1.3604
58000,89,65,131,198,98,815,0.1532,0.1119,0.2255,0.3408,0.1687,3.2599,181,22,13,5,6,227,1.3833
59000,73,68,141,202,113,779,0.1223,0.1139,0.2362,0.3384,0.1893,3.3585,182,22,14,7,7,232,1.4267
60000,89,58,132,219,121,792,0.1438,0.0937,0.2132,0.3538,0.1955,3.3635,182,25,15,7,7,236,1.4407
61000,85,51,122,234,123,785,0.1382,0.0829,0.1984,0.3805,0.2000,3.4211,183,25,15,7,7,237,1.4388
62000,115,55,96,240,133,751,0.1800,0.0861,0.1502,0.3756,0.2081,3.3459,183,29,16,8,7,243,1.4650
63000,92,42,93,249,143,787,0.1486,0.0679,0.1502,0.4023,0.2310,3.4992,187,29,17,9,10,252,1.5159
64000,70,39,84,264,149,770,0.1155,0.0644,0.1386,0.4356,0.2459,3.6320,188,29,18,11,10,256,1.5391
65000,71,52,94,272,164,742,0.1087,0.0796,0.1440,0.4165,0.2511,3.6217,193,31,18,12,10,264,1.5417
66000,86,45,95,271,183,707,0.1265,0.0662,0.1397,0.3985,0.2691,3.6176,194,32,19,15,11,271,1.5867
67000,123,35,88,281,196,699,0.1701,0.0484,0.1217,0.3887,0.2711,3.5422,197,32,19,15,12,275,1.5927
68000,101,48,90,282,207,743,0.1387,0.0659,0.1236,0.3874,0.2843,3.6126,198,33,19,16,14,280,1.6250
69000,65,39,91,284,215,707,0.0937,0.0562,0.1311,0.4092,0.3098,3.7853,200,33,22,18,16,289,1.6747
70000,71,53,85,286,236,667,0.0971,0.0725,0.1163,0.3912,0.3228,3.7702,202,33,24,18,16,293,1.6792
71000,69,53,105,287,256,666,0.0896,0.0688,0.1364,0.3727,0.3325,3.7896,202,33,24,21,16,296,1.7027
72000,66,62,117,291,264,643,0.0825,0.0775,0.1462,0.3638,0.3300,3.7812,203,34,24,23,16,300,1.7167
73000,97,52,107,291,292,633,0.1156,0.0620,0.1275,0.3468,0.3480,3.7497,203,34,26,26,19,308,1.7792
74000,82,37,110,303,292,613,0.0995,0.0449,0.1335,0.3677,0.3544,3.8325,203,36,28,29,19,315,1.8095
75000,101,32,113,329,316,592,0.1134,0.0359,0.1268,0.3692,0.3547,3.8159,205,37,28,32,20,322,1.8354
76000,102,33,94,338,329,583,0.1138,0.0368,0.1049,0.3772,0.3672,3.8471,207,37,28,34,20,326,1.8436
77000,89,34,93,360,360,558,0.0951,0.0363,0.0994,0.3846,0.3846,3.9274,208,38,28,34,21,329,1.8511
78000,69,36,95,383,381,530,0.0716,0.0373,0.0985,0.3973,0.3952,4.0073,209,38,31,36,24,338,1.8994
79000,65,35,101,384,419,482,0.0647,0.0349,0.1006,0.3825,0.4173,4.0528,209,39,31,37,26,342,1.9240
80000,65,42,107,401,430,479,0.0622,0.0402,0.1024,0.3837,0.4115,4.0421,212,40,31,36,27,346,1.9191
81000,78,41,107,406,442,457,0.0726,0.0382,0.0996,0.3780,0.4115,4.0177,212,40,33,36,28,349,1.9341
82000,78,40,93,408,452,438,0.0728,0.0373,0.0868,0.3810,0.4220,4.0420,212,41,34,37,29,353,1.9518
83000,78,41,99,424,454,431,0.0712,0.0374,0.0903,0.3869,0.4142,4.0356,213,41,34,40,31,359,1.9833
84000,72,38,104,437,483,397,0.0635,0.0335,0.0917,0.3854,0.4259,4.0767,213,41,35,40,31,360,1.9861
85000,84,38,103,443,504,363,0.0717,0.0324,0.0879,0.3780,0.4300,4.0623,215,42,35,41,32,365,1.9945
86000,82,47,91,457,501,386,0.0696,0.0399,0.0772,0.3879,0.4253,4.0594,215,42,35,42,32,366,2.0000
87000,88,43,83,423,514,390,0.0765,0.0374,0.0721,0.3675,0.4466,4.0704,215,42,36,44,32,369,2.0136
88000,99,37,86,403,543,375,0.0848,0.0317,0.0736,0.3450,0.4649,4.0736,216,43,36,48,34,377,2.0477
89000,92,38,86,425,566,347,0.0762,0.0315,0.0713,0.3521,0.4689,4.1060,216,43,37,49,38,383,2.0862
90000,93,37,81,427,594,322,0.0755,0.0300,0.0657,0.3466,0.4821,4.1299,216,43,37,50,40,386,2.1062
91000,96,33,73,410,617,324,0.0781,0.0269,0.0594,0.3336,0.5020,4.1546,217,43,38,50,42,390,2.1205
92000,88,21,85,416,643,275,0.0702,0.0168,0.0678,0.3320,0.5132,4.2011,218,43,38,53,42,394,2.1320
93000,83,34,101,422,664,244,0.0637,0.0261,0.0775,0.3236,0.5092,4.1887,219,44,39,54,43,399,2.1429
94000,91,29,116,426,686,211,0.0675,0.0215,0.0861,0.3160,0.5089,4.1773,220,44,40,58,43,405,2.1605
95000,104,32,121,434,709,178,0.0743,0.0229,0.0864,0.3100,0.5064,4.1514,221,44,41,58,43,407,2.1597
96000,99,31,121,443,746,153,0.0688,0.0215,0.0840,0.3076,0.5181,4.1847,222,44,43,58,45,412,2.1748
97000,112,31,109,437,756,128,0.0775,0.0215,0.0754,0.3024,0.5232,4.1723,222,45,45,59,45,416,2.1827
98000,100,49,112,442,777,123,0.0676,0.0331,0.0757,0.2986,0.5250,4.1804,222,46,45,59,48,420,2.2024
