step,pop1,pop2,pop3,pop4,pop5,fire,share1,share2,share3,share4,share5,meanrung
108000,86,195,459,736,569,1,0.0421,0.0954,0.2244,0.3599,0.2782,3.7369
109000,131,259,483,697,476,0,0.0640,0.1266,0.2361,0.3407,0.2326,3.5513
110000,174,316,514,635,407,0,0.0850,0.1544,0.2512,0.3104,0.1989,3.3837
111000,227,362,543,577,335,0,0.1111,0.1771,0.2657,0.2823,0.1639,3.2109
112000,306,436,557,482,263,1,0.1497,0.2133,0.2725,0.2358,0.1287,2.9804
113000,386,511,558,385,207,0,0.1886,0.2496,0.2726,0.1881,0.1011,2.7636
114000,495,563,517,313,159,0,0.2418,0.2750,0.2526,0.1529,0.0777,2.5496
115000,636,620,456,223,112,0,0.3107,0.3029,0.2228,0.1089,0.0547,2.2941
116000,783,660,389,151,64,1,0.3825,0.3224,0.1900,0.0738,0.0313,2.0489
117000,564,541,334,143,63,274,0.3429,0.3289,0.2030,0.0869,0.0383,2.1489
118000,472,462,313,162,79,353,0.3172,0.3105,0.2103,0.1089,0.0531,2.2702
119000,388,402,290,167,112,432,0.2855,0.2958,0.2134,0.1229,0.0824,2.4209
120000,332,341,265,190,142,471,0.2614,0.2685,0.2087,0.1496,0.1118,2.5819
121000,260,276,256,200,187,555,0.2205,0.2341,0.2171,0.1696,0.1586,2.8117
122000,198,232,212,217,220,624,0.1835,0.2150,0.1965,0.2011,0.2039,3.0269
123000,158,181,210,225,250,638,0.1543,0.1768,0.2051,0.2197,0.2441,3.2227
124000,103,133,215,246,287,662,0.1047,0.1352,0.2185,0.2500,0.2917,3.4888
125000,27,109,181,268,335,719,0.0293,0.1185,0.1967,0.2913,0.3641,3.8424
126000,16,74,182,278,379,659,0.0172,0.0797,0.1959,0.2992,0.4080,4.0011
127000,28,52,159,298,425,624,0.0291,0.0541,0.1653,0.3098,0.4418,4.0811
128000,31,53,166,324,474,612,0.0296,0.0506,0.1584,0.3092,0.4523,4.1040
129000,24,40,165,374,523,547,0.0213,0.0355,0.1465,0.3321,0.4645,4.1829
130000,7,47,167,404,598,528,0.0057,0.0384,0.1365,0.3303,0.4890,4.2584
131000,19,40,161,429,652,454,0.0146,0.0307,0.1238,0.3297,0.5012,4.2721
132000,19,38,181,453,735,409,0.0133,0.0266,0.1269,0.3177,0.5154,4.2952
133000,2,32,176,491,785,366,0.0013,0.0215,0.1184,0.3304,0.5283,4.3627
134000,3,20,179,501,841,327,0.0019,0.0130,0.1159,0.3245,0.5447,4.3970
135000,0,22,158,548,893,298,0.0000,0.0136,0.0975,0.3381,0.5509,4.4263
136000,0,18,135,562,956,278,0.0000,0.0108,0.0808,0.3363,0.5721,4.4698
137000,1,11,136,574,995,237,0.0006,0.0064,0.0792,0.3343,0.5795,4.4857
138000,4,11,126,586,1035,201,0.0023,0.0062,0.0715,0.3326,0.5874,4.4966
139000,3,16,132,562,1077,176,0.0017,0.0089,0.0737,0.3140,0.6017,4.5050
140000,6,15,131,574,1138,135,0.0032,0.0080,0.0703,0.3079,0.6105,4.5145
141000,6,13,137,599,1185,72,0.0031,0.0067,0.0706,0.3088,0.6108,4.5175
142000,6,14,131,617,1205,55,0.0030,0.0071,0.0664,0.3127,0.6107,4.5210
143000,6,15,146,613,1209,39,0.0030,0.0075,0.0734,0.3082,0.6078,4.5103
144000,9,23,170,638,1195,7,0.0044,0.0113,0.0835,0.3135,0.5872,4.4678
145000,13,29,194,676,1132,0,0.0064,0.0142,0.0949,0.3307,0.5538,4.4114
146000,17,49,231,682,1067,0,0.0083,0.0239,0.1129,0.3333,0.5215,4.3358
147000,30,65,259,718,974,0,0.0147,0.0318,0.1266,0.3509,0.4761,4.2419
148000,40,102,299,736,861,1,0.0196,0.0500,0.1467,0.3611,0.4225,4.1168
149000,62,139,342,741,762,0,0.0303,0.0679,0.1672,0.3622,0.3724,3.9785
150000,82,179,383,732,670,0,0.0401,0.0875,0.1872,0.3578,0.3275,3.8451
150000,82,179,383,732,670,0,0.0401,0.0875,0.1872,0.3578,0.3275,3.8451
