step,pop1,pop2,pop3,pop4,pop5,fire,share1,share2,share3,share4,share5,meanrung,bank1,bank2,bank3,bank4,bank5,banktot,bankmean
1000,425,368,114,63,14,0,0.4319,0.3740,0.1159,0.0640,0.0142,1.8547,5,15,3,1,0,24,2.0000
2000,835,724,231,127,39,0,0.4269,0.3701,0.1181,0.0649,0.0199,1.8809,15,25,8,2,0,50,1.9400
3000,935,741,219,78,17,0,0.4698,0.3724,0.1101,0.0392,0.0085,1.7442,17,25,11,5,0,58,2.0690
4000,1011,721,192,50,8,0,0.5101,0.3638,0.0969,0.0252,0.0040,1.6493,20,28,13,4,0,65,2.0154
5000,1083,688,181,24,2,0,0.5475,0.3478,0.0915,0.0121,0.0010,1.5713,25,27,13,5,0,70,1.9714
6000,1159,656,146,11,0,0,0.5877,0.3327,0.0740,0.0056,0.0000,1.4975,30,29,12,5,0,76,1.8947
7000,1245,609,102,4,0,0,0.6352,0.3107,0.0520,0.0020,0.0000,1.4209,35,35,13,5,0,88,1.8636
8000,1347,529,69,5,0,0,0.6908,0.2713,0.0354,0.0026,0.0000,1.3497,39,40,14,5,0,98,1.8469
9000,1440,459,44,3,1,0,0.7396,0.2357,0.0226,0.0015,0.0005,1.2876,39,42,14,4,0,99,1.8283
10000,1529,395,23,0,0,0,0.7853,0.2029,0.0118,0.0000,0.0000,1.2265,41,42,13,4,0,100,1.8000
11000,1588,336,13,0,0,0,0.8198,0.1735,0.0067,0.0000,0.0000,1.1869,48,45,13,4,0,110,1.7545
12000,1643,273,16,1,0,0,0.8500,0.1412,0.0083,0.0005,0.0000,1.1593,56,44,11,3,0,114,1.6579
13000,1689,231,13,0,0,0,0.8738,0.1195,0.0067,0.0000,0.0000,1.1330,61,42,9,3,0,115,1.6000
14000,1725,186,10,0,0,0,0.8980,0.0968,0.0052,0.0000,0.0000,1.1072,73,43,8,3,0,127,1.5354
15000,1767,148,5,0,0,0,0.9203,0.0771,0.0026,0.0000,0.0000,1.0823,75,41,7,3,0,126,1.5079
16000,1800,118,4,0,0,0,0.9365,0.0614,0.0021,0.0000,0.0000,1.0656,76,40,7,3,0,126,1.5000
17000,1811,101,2,0,0,0,0.9462,0.0528,0.0010,0.0000,0.0000,1.0549,86,38,7,3,0,134,1.4552
18000,1825,86,2,0,0,0,0.9540,0.0450,0.0010,0.0000,0.0000,1.0470,88,37,7,3,0,135,1.4444
19000,1830,85,0,0,0,0,0.9556,0.0444,0.0000,0.0000,0.0000,1.0444,89,35,6,3,0,133,1.4211
20000,1842,67,0,0,0,0,0.9649,0.0351,0.0000,0.0000,0.0000,1.0351,97,33,6,3,0,139,1.3885
