step,pop1,pop2,pop3,pop4,pop5,fire,share1,share2,share3,share4,share5,meanrung
92000,119,87,396,900,542,1,0.0582,0.0426,0.1937,0.4403,0.2652,3.8116
93000,143,102,436,866,497,0,0.0700,0.0499,0.2133,0.4237,0.2432,3.7202
94000,164,117,490,844,433,0,0.0801,0.0571,0.2393,0.4121,0.2114,3.6177
95000,203,146,546,790,359,0,0.0993,0.0714,0.2671,0.3865,0.1756,3.4677
96000,243,180,573,751,297,1,0.1189,0.0881,0.2803,0.3674,0.1453,3.3322
97000,257,198,607,711,273,0,0.1256,0.0968,0.2967,0.3475,0.1334,3.2664
98000,296,248,649,638,213,0,0.1448,0.1213,0.3175,0.3121,0.1042,3.1096
99000,334,286,678,585,165,0,0.1631,0.1396,0.3311,0.2856,0.0806,2.9810
100000,375,330,698,513,130,1,0.1833,0.1613,0.3412,0.2507,0.0635,2.8500
101000,288,280,655,493,140,145,0.1552,0.1509,0.3529,0.2656,0.0754,2.9553
102000,162,226,609,502,162,280,0.0975,0.1361,0.3666,0.3022,0.0975,3.1662
103000,122,206,571,498,180,313,0.0774,0.1306,0.3621,0.3158,0.1141,3.2587
104000,110,172,489,512,218,365,0.0733,0.1146,0.3258,0.3411,0.1452,3.3704
105000,82,129,452,558,264,371,0.0552,0.0869,0.3044,0.3758,0.1778,3.5340
106000,46,114,433,573,303,413,0.0313,0.0776,0.2948,0.3901,0.2063,3.6624
107000,42,107,371,558,326,422,0.0299,0.0762,0.2642,0.3974,0.2322,3.7258
108000,41,80,343,570,348,446,0.0297,0.0579,0.2482,0.4124,0.2518,3.7988
109000,50,48,307,604,386,444,0.0358,0.0344,0.2201,0.4330,0.2767,3.8803
110000,43,44,270,615,432,427,0.0306,0.0313,0.1923,0.4380,0.3077,3.9608
111000,30,51,249,620,469,430,0.0211,0.0359,0.1755,0.4369,0.3305,4.0197
112000,3,27,230,646,500,478,0.0021,0.0192,0.1636,0.4595,0.3556,4.1472
113000,3,14,211,655,548,431,0.0021,0.0098,0.1474,0.4577,0.3829,4.2096
114000,4,27,163,661,602,408,0.0027,0.0185,0.1119,0.4537,0.4132,4.2560
115000,0,12,131,681,637,386,0.0000,0.0082,0.0897,0.4661,0.4360,4.3299
116000,0,7,100,708,688,364,0.0000,0.0047,0.0665,0.4711,0.4578,4.3819
117000,5,4,111,698,733,325,0.0032,0.0026,0.0716,0.4500,0.4726,4.3862
118000,0,3,90,690,796,335,0.0000,0.0019,0.0570,0.4370,0.5041,4.4433
119000,0,8,95,702,883,263,0.0000,0.0047,0.0563,0.4159,0.5231,4.4573
120000,0,13,70,689,924,260,0.0000,0.0077,0.0413,0.4062,0.5448,4.4882
121000,0,9,76,698,962,223,0.0000,0.0052,0.0436,0.4000,0.5513,4.4974
122000,0,9,60,726,998,183,0.0000,0.0050,0.0335,0.4049,0.5566,4.5131
123000,1,7,44,743,1048,151,0.0005,0.0038,0.0239,0.4031,0.5686,4.5355
124000,1,6,52,753,1089,98,0.0005,0.0032,0.0274,0.3961,0.5729,4.5376
125000,1,7,55,763,1162,30,0.0005,0.0035,0.0277,0.3838,0.5845,4.5483
126000,1,10,62,757,1190,17,0.0005,0.0050,0.0307,0.3748,0.5891,4.5470
127000,1,13,85,790,1152,0,0.0005,0.0064,0.0416,0.3871,0.5644,4.5086
128000,5,19,98,832,1089,1,0.0024,0.0093,0.0480,0.4072,0.5330,4.4591
129000,8,30,119,874,1015,0,0.0039,0.0147,0.0582,0.4272,0.4961,4.3969
130000,18,40,142,903,939,0,0.0088,0.0196,0.0695,0.4422,0.4598,4.3247
131000,26,53,161,938,866,0,0.0127,0.0259,0.0788,0.4589,0.4237,4.2549
132000,37,71,206,949,777,1,0.0181,0.0348,0.1010,0.4652,0.3809,4.1559
133000,45,80,201,908,776,30,0.0224,0.0398,0.1000,0.4517,0.3861,4.1393
134000,48,87,211,902,771,17,0.0238,0.0431,0.1045,0.4468,0.3819,4.1199
135000,52,89,223,913,753,14,0.0256,0.0438,0.1099,0.4498,0.3709,4.0966
136000,61,98,215,889,758,20,0.0302,0.0485,0.1064,0.4399,0.3751,4.0811
137000,68,104,209,884,741,22,0.0339,0.0518,0.1042,0.4407,0.3694,4.0598
138000,75,107,208,872,738,32,0.0375,0.0535,0.1040,0.4360,0.3690,4.0455
139000,77,86,207,880,739,47,0.0387,0.0432,0.1041,0.4424,0.3715,4.0649
140000,78,92,214,869,739,41,0.0392,0.0462,0.1074,0.4362,0.3710,4.0537
141000,72,82,212,849,744,59,0.0368,0.0419,0.1082,0.4334,0.3798,4.0776
142000,74,74,229,857,741,57,0.0375,0.0375,0.1159,0.4339,0.3752,4.0719
143000,69,68,220,804,774,80,0.0357,0.0351,0.1137,0.4155,0.4000,4.1090
144000,70,62,211,805,801,70,0.0359,0.0318,0.1083,0.4130,0.4110,4.1313
145000,63,54,201,816,832,61,0.0320,0.0275,0.1022,0.4151,0.4232,4.1699
146000,63,41,192,821,857,54,0.0319,0.0208,0.0973,0.4159,0.4341,4.1996
147000,57,38,165,845,875,49,0.0288,0.0192,0.0833,0.4268,0.4419,4.2338
148000,39,40,166,822,896,59,0.0199,0.0204,0.0846,0.4187,0.4564,4.2715
149000,39,38,154,837,922,40,0.0196,0.0191,0.0774,0.4206,0.4633,4.2889
150000,23,30,142,836,936,63,0.0117,0.0153,0.0722,0.4250,0.4759,4.3381
150000,23,30,142,836,936,63,0.0117,0.0153,0.0722,0.4250,0.4759,4.3381
