step,pop1,pop2,pop3,pop4,pop5,fire,share1,share2,share3,share4,share5,meanrung
82000,9,55,299,345,294,672,0.0090,0.0549,0.2984,0.3443,0.2934,3.8583
83000,20,48,275,369,328,629,0.0192,0.0462,0.2644,0.3548,0.3154,3.9010
84000,24,28,264,409,370,610,0.0219,0.0256,0.2411,0.3735,0.3379,3.9799
85000,3,19,222,404,412,590,0.0028,0.0179,0.2094,0.3811,0.3887,4.1349
86000,4,19,223,465,484,509,0.0033,0.0159,0.1866,0.3891,0.4050,4.1766
87000,2,22,231,506,542,493,0.0015,0.0169,0.1773,0.3883,0.4160,4.2003
88000,1,17,204,542,593,466,0.0007,0.0125,0.1503,0.3994,0.4370,4.2594
89000,3,16,216,577,634,412,0.0021,0.0111,0.1494,0.3990,0.4385,4.2607
90000,0,18,179,591,696,400,0.0000,0.0121,0.1206,0.3982,0.4690,4.3241
91000,0,12,149,597,763,377,0.0000,0.0079,0.0980,0.3925,0.5016,4.3879
92000,1,11,97,631,816,338,0.0006,0.0071,0.0623,0.4055,0.5244,4.4460
93000,0,7,109,642,877,277,0.0000,0.0043,0.0667,0.3927,0.5364,4.4612
94000,0,10,95,635,907,288,0.0000,0.0061,0.0577,0.3855,0.5507,4.4809
95000,0,9,111,627,960,243,0.0000,0.0053,0.0650,0.3673,0.5624,4.4868
96000,0,5,94,629,1007,223,0.0000,0.0029,0.0542,0.3625,0.5804,4.5205
97000,0,5,73,629,1048,204,0.0000,0.0028,0.0416,0.3584,0.5972,4.5499
98000,1,5,79,619,1117,152,0.0005,0.0027,0.0434,0.3399,0.6134,4.5629
99000,2,4,85,627,1166,124,0.0011,0.0021,0.0451,0.3328,0.6189,4.5663
100000,3,6,75,593,1183,132,0.0016,0.0032,0.0403,0.3188,0.6360,4.5844
101000,2,4,67,565,1245,112,0.0011,0.0021,0.0356,0.3001,0.6612,4.6182
102000,1,4,66,547,1296,100,0.0005,0.0021,0.0345,0.2858,0.6771,4.6369
103000,2,4,68,505,1346,79,0.0010,0.0021,0.0353,0.2623,0.6992,4.6566
104000,1,4,73,524,1389,35,0.0005,0.0020,0.0367,0.2632,0.6976,4.6554
105000,2,4,77,524,1399,26,0.0010,0.0020,0.0384,0.2612,0.6974,4.6520
106000,2,6,85,573,1377,0,0.0010,0.0029,0.0416,0.2805,0.6740,4.6236
107000,3,12,108,629,1295,0,0.0015,0.0059,0.0528,0.3073,0.6326,4.5638
108000,3,17,121,685,1217,0,0.0015,0.0083,0.0592,0.3353,0.5957,4.5154
109000,12,31,142,704,1156,0,0.0059,0.0152,0.0694,0.3443,0.5653,4.4479
110000,21,39,187,744,1054,0,0.0103,0.0191,0.0914,0.3638,0.5154,4.3550
111000,26,53,214,785,965,0,0.0127,0.0259,0.1047,0.3842,0.4723,4.2775
112000,31,66,248,822,878,0,0.0152,0.0323,0.1213,0.4020,0.4293,4.1980
113000,45,85,287,820,806,0,0.0220,0.0416,0.1405,0.4014,0.3945,4.1047
114000,58,100,347,809,733,0,0.0283,0.0489,0.1695,0.3952,0.3581,4.0059
115000,75,126,395,815,636,0,0.0366,0.0616,0.1930,0.3981,0.3107,3.8847
116000,91,150,445,800,559,0,0.0445,0.0733,0.2176,0.3912,0.2733,3.7756
117000,119,173,481,787,487,0,0.0581,0.0845,0.2350,0.3845,0.2379,3.6595
118000,140,210,520,753,424,0,0.0684,0.1026,0.2540,0.3679,0.2071,3.5427
119000,172,245,568,702,358,0,0.0841,0.1198,0.2778,0.3433,0.1751,3.4054
120000,212,269,603,660,303,0,0.1036,0.1314,0.2946,0.3224,0.1480,3.2799
121000,254,309,630,613,239,0,0.1242,0.1511,0.3081,0.2998,0.1169,3.1340
122000,304,352,661,547,183,0,0.1485,0.1720,0.3229,0.2672,0.0894,2.9770
123000,357,402,671,487,130,0,0.1744,0.1964,0.3278,0.2379,0.0635,2.8197
124000,425,446,670,409,95,0,0.2078,0.2181,0.3276,0.2000,0.0465,2.6592
125000,501,487,670,329,60,0,0.2447,0.2379,0.3273,0.1607,0.0293,2.4919
126000,580,535,638,245,49,0,0.2833,0.2614,0.3117,0.1197,0.0239,2.3395
127000,703,570,580,165,29,0,0.3434,0.2785,0.2833,0.0806,0.0142,2.1436
128000,817,603,497,108,22,0,0.3991,0.2946,0.2428,0.0528,0.0107,1.9814
129000,961,601,406,71,8,0,0.4695,0.2936,0.1983,0.0347,0.0039,1.8100
130000,1109,606,290,36,6,0,0.5418,0.2960,0.1417,0.0176,0.0029,1.6439
131000,1306,536,193,10,2,0,0.6380,0.2618,0.0943,0.0049,0.0010,1.4690
132000,1537,421,87,2,0,0,0.7509,0.2057,0.0425,0.0010,0.0000,1.2936
133000,1820,212,15,0,0,0,0.8891,0.1036,0.0073,0.0000,0.0000,1.1182
134000,1782,0,0,0,0,226,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000
135000,1220,1,1,0,0,556,0.9984,0.0008,0.0008,0.0000,0.0000,1.0025
136000,784,3,11,0,10,675,0.9703,0.0037,0.0136,0.0000,0.0124,1.0804
137000,446,11,45,11,30,679,0.8214,0.0203,0.0829,0.0203,0.0552,1.4678
138000,216,44,87,45,54,751,0.4843,0.0987,0.1951,0.1009,0.1211,2.2758
139000,68,89,143,90,74,741,0.1466,0.1918,0.3082,0.1940,0.1595,3.0280
140000,45,90,165,159,104,629,0.0799,0.1599,0.2931,0.2824,0.1847,3.3321
141000,28,105,151,190,133,595,0.0461,0.1730,0.2488,0.3130,0.2191,3.4860
142000,79,99,163,227,147,619,0.1105,0.1385,0.2280,0.3175,0.2056,3.3692
143000,54,107,187,271,180,671,0.0676,0.1339,0.2340,0.3392,0.2253,3.5207
144000,33,109,189,322,195,661,0.0389,0.1285,0.2229,0.3797,0.2300,3.6333
145000,26,94,213,373,224,630,0.0280,0.1011,0.2290,0.4011,0.2409,3.7258
146000,15,80,215,404,258,635,0.0154,0.0823,0.2212,0.4156,0.2654,3.8333
147000,29,70,214,437,286,636,0.0280,0.0676,0.2066,0.4218,0.2761,3.8504
148000,12,48,223,462,319,582,0.0113,0.0451,0.2096,0.4342,0.2998,3.9662
149000,0,22,217,458,369,569,0.0000,0.0206,0.2036,0.4296,0.3462,4.1013
150000,7,29,190,500,430,525,0.0061,0.0251,0.1644,0.4325,0.3720,4.1393
151000,0,22,157,551,468,536,0.0000,0.0184,0.1311,0.4599,0.3907,4.2229
152000,3,20,151,593,522,494,0.0023,0.0155,0.1171,0.4600,0.4050,4.2498
153000,8,10,140,614,554,500,0.0060,0.0075,0.1056,0.4630,0.4178,4.2790
154000,6,12,144,640,610,425,0.0042,0.0085,0.1020,0.4533,0.4320,4.3003
155000,4,10,116,686,647,410,0.0027,0.0068,0.0793,0.4689,0.4422,4.3411
156000,2,9,116,697,700,352,0.0013,0.0059,0.0761,0.4573,0.4593,4.3675
157000,1,6,115,710,755,315,0.0006,0.0038,0.0725,0.4474,0.4757,4.3938
158000,0,5,112,722,820,285,0.0000,0.0030,0.0675,0.4352,0.4943,4.4207
159000,0,8,88,728,852,252,0.0000,0.0048,0.0525,0.4344,0.5084,4.4463
160000,0,7,89,715,919,240,0.0000,0.0040,0.0514,0.4133,0.5312,4.4717
161000,0,7,77,673,948,240,0.0000,0.0041,0.0452,0.3947,0.5560,4.5026
162000,0,4,74,707,1024,161,0.0000,0.0022,0.0409,0.3908,0.5661,4.5207
163000,0,5,83,725,1091,100,0.0000,0.0026,0.0436,0.3808,0.5730,4.5242
164000,2,6,75,738,1143,56,0.0010,0.0031,0.0382,0.3758,0.5820,4.5346
165000,3,4,94,749,1177,12,0.0015,0.0020,0.0464,0.3695,0.5807,4.5259
166000,5,4,92,774,1142,20,0.0025,0.0020,0.0456,0.3837,0.5662,4.5092
167000,9,7,99,824,1106,0,0.0044,0.0034,0.0484,0.4029,0.5408,4.4724
168000,12,17,115,862,1039,0,0.0059,0.0083,0.0562,0.4215,0.5081,4.4176
169000,18,28,140,887,970,0,0.0088,0.0137,0.0685,0.4342,0.4748,4.3524
170000,22,41,174,911,895,0,0.0108,0.0201,0.0852,0.4459,0.4381,4.2805
171000,32,58,210,931,816,0,0.0156,0.0283,0.1026,0.4548,0.3986,4.1925
172000,46,80,239,910,770,0,0.0225,0.0391,0.1169,0.4450,0.3765,4.1139
173000,59,104,268,920,694,0,0.0289,0.0509,0.1311,0.4499,0.3394,4.0200
174000,78,119,320,907,621,0,0.0381,0.0582,0.1565,0.4435,0.3037,3.9164
175000,104,137,356,911,537,0,0.0509,0.0670,0.1741,0.4455,0.2626,3.8020
176000,138,167,399,897,444,0,0.0675,0.0817,0.1951,0.4386,0.2171,3.6562
177000,172,184,451,831,409,0,0.0840,0.0899,0.2203,0.4060,0.1998,3.5476
178000,212,221,492,777,345,0,0.1036,0.1080,0.2404,0.3796,0.1685,3.4016
179000,267,246,535,721,278,0,0.1304,0.1202,0.2614,0.3522,0.1358,3.2428
180000,319,274,568,660,226,0,0.1558,0.1339,0.2775,0.3224,0.1104,3.0977
181000,376,310,600,567,194,0,0.1837,0.1514,0.2931,0.2770,0.0948,2.9477
182000,433,346,605,496,165,0,0.2117,0.1692,0.2958,0.2425,0.0807,2.8112
183000,513,372,603,421,138,0,0.2506,0.1817,0.2946,0.2057,0.0674,2.6575
184000,575,422,585,366,99,0,0.2809,0.2062,0.2858,0.1788,0.0484,2.5076
185000,675,451,552,298,71,0,0.3298,0.2203,0.2697,0.1456,0.0347,2.3351
186000,770,489,530,217,41,0,0.3762,0.2389,0.2589,0.1060,0.0200,2.1549
187000,897,513,452,168,17,0,0.4382,0.2506,0.2208,0.0821,0.0083,1.9717
188000,1053,515,359,111,9,0,0.5144,0.2516,0.1754,0.0542,0.0044,1.7826
189000,1227,487,273,59,1,0,0.5994,0.2379,0.1334,0.0288,0.0005,1.5931
190000,1456,434,141,16,0,0,0.7113,0.2120,0.0689,0.0078,0.0000,1.3732
191000,1727,278,42,0,0,0,0.8437,0.1358,0.0205,0.0000,0.0000,1.1768
192000,2011,0,0,0,0,34,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000
193000,1437,1,1,2,3,411,0.9952,0.0007,0.0007,0.0014,0.0021,1.0145
194000,949,0,0,7,5,602,0.9875,0.0000,0.0000,0.0073,0.0052,1.0427
195000,559,18,12,22,10,687,0.9002,0.0290,0.0193,0.0354,0.0161,1.2383
196000,265,47,28,63,18,785,0.6295,0.1116,0.0665,0.1496,0.0428,1.8646
197000,70,80,49,94,26,823,0.2194,0.2508,0.1536,0.2947,0.0815,2.7680
198000,25,92,96,141,49,701,0.0620,0.2283,0.2382,0.3499,0.1216,3.2407
199000,57,113,140,183,67,587,0.1018,0.2018,0.2500,0.3268,0.1196,3.1607
200000,73,151,190,222,76,627,0.1025,0.2121,0.2669,0.3118,0.1067,3.1081
201000,69,170,247,254,93,698,0.0828,0.2041,0.2965,0.3049,0.1116,3.1585
202000,36,130,246,308,104,739,0.0437,0.1578,0.2985,0.3738,0.1262,3.3811
203000,26,96,263,343,116,663,0.0308,0.1137,0.3116,0.4064,0.1374,3.5059
204000,23,87,305,386,137,638,0.0245,0.0928,0.3252,0.4115,0.1461,3.5618
205000,12,68,349,426,173,623,0.0117,0.0661,0.3395,0.4144,0.1683,3.6615
206000,2,46,352,439,200,635,0.0019,0.0443,0.3388,0.4225,0.1925,3.7594
207000,9,47,306,470,233,635,0.0085,0.0441,0.2873,0.4413,0.2188,3.8178
208000,5,25,258,469,272,661,0.0049,0.0243,0.2507,0.4558,0.2643,3.9504
209000,0,18,235,504,291,620,0.0000,0.0172,0.2242,0.4809,0.2777,4.0191
210000,9,16,223,568,332,523,0.0078,0.0139,0.1943,0.4948,0.2892,4.0436
211000,7,32,229,598,375,493,0.0056,0.0258,0.1845,0.4819,0.3022,4.0492
212000,2,35,211,620,416,525,0.0016,0.0273,0.1643,0.4829,0.3240,4.1005
213000,1,25,185,631,447,513,0.0008,0.0194,0.1435,0.4895,0.3468,4.1621
214000,3,13,166,615,502,481,0.0023,0.0100,0.1278,0.4734,0.3865,4.2317
215000,3,16,135,646,523,443,0.0023,0.0121,0.1020,0.4883,0.3953,4.2623
216000,9,17,157,696,598,362,0.0061,0.0115,0.1063,0.4712,0.4049,4.2573
217000,7,21,138,731,664,325,0.0045,0.0135,0.0884,0.4683,0.4254,4.2966
218000,5,13,110,744,686,367,0.0032,0.0083,0.0706,0.4775,0.4403,4.3434
219000,2,9,107,721,722,350,0.0013,0.0058,0.0685,0.4619,0.4625,4.3786
220000,4,8,88,704,744,362,0.0026,0.0052,0.0568,0.4548,0.4806,4.4057
221000,1,14,90,726,800,282,0.0006,0.0086,0.0552,0.4451,0.4905,4.4163
222000,1,13,66,742,862,251,0.0006,0.0077,0.0392,0.4406,0.5119,4.4555
223000,1,10,56,762,904,232,0.0006,0.0058,0.0323,0.4397,0.5216,4.4761
223949,1,0,48,758,931,222,0.0006,0.0000,0.0276,0.4361,0.5357,4.5063
