step,pop1,pop2,pop3,pop4,pop5,fire,share1,share2,share3,share4,share5,meanrung
1000,604,221,111,39,35,0,0.5980,0.2188,0.1099,0.0386,0.0347,1.6931
2000,1205,446,220,77,58,0,0.6007,0.2223,0.1097,0.0384,0.0289,1.6725
3000,1383,455,162,37,11,0,0.6753,0.2222,0.0791,0.0181,0.0054,1.4561
4000,1583,369,89,7,0,0,0.7729,0.1802,0.0435,0.0034,0.0000,1.2773
5000,1819,207,22,0,0,0,0.8882,0.1011,0.0107,0.0000,0.0000,1.1226
6000,1824,1,0,0,0,173,0.9995,0.0005,0.0000,0.0000,0.0000,1.0005
7000,1322,9,2,3,1,452,0.9888,0.0067,0.0015,0.0022,0.0007,1.0194
8000,925,10,5,6,8,581,0.9696,0.0105,0.0052,0.0063,0.0084,1.0734
9000,565,31,22,28,15,683,0.8548,0.0469,0.0333,0.0424,0.0227,1.3313
10000,308,38,68,48,22,706,0.6364,0.0785,0.1405,0.0992,0.0455,1.8388
11000,86,63,112,77,34,746,0.2312,0.1694,0.3011,0.2070,0.0914,2.7581
12000,45,119,166,119,50,696,0.0902,0.2385,0.3327,0.2385,0.1002,3.0200
13000,20,83,202,165,93,684,0.0355,0.1474,0.3588,0.2931,0.1652,3.4050
14000,58,80,209,219,120,657,0.0845,0.1166,0.3047,0.3192,0.1749,3.3834
15000,14,76,217,299,155,642,0.0184,0.0999,0.2852,0.3929,0.2037,3.6636
16000,25,86,231,363,186,615,0.0281,0.0965,0.2593,0.4074,0.2088,3.6723
17000,45,66,213,412,222,669,0.0470,0.0689,0.2223,0.4301,0.2317,3.7307
18000,34,49,223,438,251,676,0.0342,0.0492,0.2241,0.4402,0.2523,3.8271
19000,18,40,193,460,280,660,0.0182,0.0404,0.1948,0.4642,0.2825,3.9526
20000,10,39,175,476,318,622,0.0098,0.0383,0.1719,0.4676,0.3124,4.0344
21000,11,24,184,486,370,604,0.0102,0.0223,0.1712,0.4521,0.3442,4.0977
22000,11,26,198,522,402,528,0.0095,0.0224,0.1708,0.4504,0.3469,4.1027
23000,1,23,199,579,459,503,0.0008,0.0182,0.1578,0.4592,0.3640,4.1673
24000,1,20,180,594,496,519,0.0008,0.0155,0.1394,0.4601,0.3842,4.2115
25000,2,14,163,610,525,494,0.0015,0.0107,0.1240,0.4642,0.3995,4.2496
26000,1,21,159,611,566,453,0.0007,0.0155,0.1171,0.4499,0.4168,4.2666
27000,2,24,160,677,612,383,0.0014,0.0163,0.1085,0.4590,0.4149,4.2698
28000,2,29,147,675,659,351,0.0013,0.0192,0.0972,0.4464,0.4358,4.2963
29000,0,19,134,720,708,324,0.0000,0.0120,0.0848,0.4554,0.4478,4.3390
30000,0,21,130,735,741,296,0.0000,0.0129,0.0799,0.4518,0.4554,4.3497
31000,0,26,110,720,801,279,0.0000,0.0157,0.0664,0.4345,0.4834,4.3856
32000,0,23,98,696,823,298,0.0000,0.0140,0.0598,0.4244,0.5018,4.4140
33000,0,23,78,707,860,249,0.0000,0.0138,0.0468,0.4239,0.5156,4.4412
34000,0,12,66,727,881,248,0.0000,0.0071,0.0391,0.4312,0.5225,4.4692
35000,0,16,77,758,943,192,0.0000,0.0089,0.0429,0.4225,0.5256,4.4649
36000,0,13,75,737,975,171,0.0000,0.0072,0.0417,0.4094,0.5417,4.4856
37000,0,7,77,724,1003,156,0.0000,0.0039,0.0425,0.3998,0.5538,4.5036
38000,0,8,80,680,1035,175,0.0000,0.0044,0.0444,0.3771,0.5740,4.5208
39000,1,9,74,698,1052,157,0.0005,0.0049,0.0403,0.3806,0.5736,4.5218
40000,0,3,70,702,1107,115,0.0000,0.0016,0.0372,0.3730,0.5882,4.5478
41000,0,3,62,729,1153,71,0.0000,0.0015,0.0318,0.3744,0.5922,4.5573
42000,1,5,59,738,1195,34,0.0005,0.0025,0.0295,0.3694,0.5981,4.5621
43000,1,5,76,731,1222,7,0.0005,0.0025,0.0373,0.3592,0.6005,4.5568
44000,2,6,83,765,1188,0,0.0010,0.0029,0.0406,0.3743,0.5812,4.5318
45000,7,15,103,796,1121,0,0.0034,0.0073,0.0504,0.3898,0.5490,4.4736
46000,14,23,131,804,1072,0,0.0068,0.0113,0.0641,0.3933,0.5245,4.4173
47000,20,33,154,830,1009,0,0.0098,0.0161,0.0753,0.4057,0.4932,4.3563
48000,27,42,187,840,948,0,0.0132,0.0205,0.0915,0.4110,0.4638,4.2916
49000,36,57,233,863,855,0,0.0176,0.0279,0.1140,0.4222,0.4183,4.1957
50000,44,73,278,874,777,0,0.0215,0.0357,0.1359,0.4272,0.3798,4.1080
51000,60,97,310,883,696,0,0.0293,0.0474,0.1515,0.4316,0.3402,4.0059
52000,77,109,337,877,644,0,0.0377,0.0533,0.1649,0.4291,0.3151,3.9305
53000,91,137,390,883,543,0,0.0445,0.0670,0.1908,0.4320,0.2657,3.8072
54000,111,167,448,861,459,0,0.0543,0.0816,0.2190,0.4208,0.2243,3.6794
55000,136,205,467,851,389,0,0.0664,0.1001,0.2280,0.4155,0.1899,3.5625
56000,169,254,510,786,327,0,0.0826,0.1241,0.2493,0.3842,0.1598,3.4145
57000,203,290,544,721,288,0,0.0992,0.1417,0.2659,0.3524,0.1408,3.2937
58000,252,354,565,649,224,0,0.1233,0.1732,0.2764,0.3175,0.1096,3.1169
59000,305,401,579,578,183,0,0.1491,0.1960,0.2830,0.2825,0.0894,2.9673
60000,347,461,591,519,130,0,0.1694,0.2251,0.2886,0.2534,0.0635,2.8164
61000,398,521,603,444,82,0,0.1943,0.2544,0.2944,0.2168,0.0400,2.6538
62000,474,560,584,376,54,0,0.2314,0.2734,0.2852,0.1836,0.0264,2.5000
63000,541,627,559,287,34,0,0.2642,0.3062,0.2729,0.1401,0.0166,2.3389
64000,638,676,506,205,21,0,0.3118,0.3304,0.2473,0.1002,0.0103,2.1667
65000,736,718,447,134,13,0,0.3594,0.3506,0.2183,0.0654,0.0063,2.0088
66000,852,749,351,84,12,0,0.4160,0.3657,0.1714,0.0410,0.0059,1.8550
67000,980,750,275,41,2,0,0.4785,0.3662,0.1343,0.0200,0.0010,1.6987
68000,1158,702,168,18,0,0,0.5660,0.3431,0.0821,0.0088,0.0000,1.5337
69000,1360,594,93,1,0,0,0.6641,0.2900,0.0454,0.0005,0.0000,1.3823
70000,1360,437,47,1,1,166,0.7367,0.2367,0.0255,0.0005,0.0005,1.2914
71000,1056,327,43,3,0,417,0.7390,0.2288,0.0301,0.0021,0.0000,1.2953
72000,814,235,47,8,3,546,0.7353,0.2123,0.0425,0.0072,0.0027,1.3297
73000,572,187,86,13,3,677,0.6643,0.2172,0.0999,0.0151,0.0035,1.4762
74000,366,169,109,26,8,750,0.5398,0.2493,0.1608,0.0383,0.0118,1.7330
75000,167,119,148,55,16,825,0.3307,0.2356,0.2931,0.1089,0.0317,2.2752
76000,92,114,156,82,26,779,0.1957,0.2426,0.3319,0.1745,0.0553,2.6511
77000,41,89,163,97,35,823,0.0965,0.2094,0.3835,0.2282,0.0824,2.9906
78000,53,76,178,140,47,777,0.1073,0.1538,0.3603,0.2834,0.0951,3.1053
79000,36,64,212,159,62,743,0.0675,0.1201,0.3977,0.2983,0.1163,3.2758
80000,42,72,266,196,79,679,0.0641,0.1099,0.4061,0.2992,0.1206,3.3023
81000,32,102,300,237,95,711,0.0418,0.1332,0.3916,0.3094,0.1240,3.3407
82000,11,128,308,281,100,700,0.0133,0.1546,0.3720,0.3394,0.1208,3.3998
