step,pop1,pop2,pop3,pop4,pop5,fire,share1,share2,share3,share4,share5,meanrung
1000,508,316,82,65,37,0,0.5040,0.3135,0.0813,0.0645,0.0367,1.8165
2000,1113,587,142,101,61,0,0.5554,0.2929,0.0709,0.0504,0.0304,1.7076
3000,1307,562,89,64,26,0,0.6382,0.2744,0.0435,0.0312,0.0127,1.5059
4000,1512,479,41,12,4,0,0.7383,0.2339,0.0200,0.0059,0.0020,1.2993
5000,1754,286,8,0,0,0,0.8564,0.1396,0.0039,0.0000,0.0000,1.1475
6000,1942,0,0,0,0,91,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000
7000,1369,0,0,1,3,436,0.9971,0.0000,0.0000,0.0007,0.0022,1.0109
8000,905,4,1,6,12,641,0.9752,0.0043,0.0011,0.0065,0.0129,1.0776
9000,534,12,6,12,33,714,0.8945,0.0201,0.0101,0.0201,0.0553,1.3216
10000,299,25,21,28,64,739,0.6842,0.0572,0.0481,0.0641,0.1465,1.9314
11000,135,51,51,56,88,758,0.3543,0.1339,0.1339,0.1470,0.2310,2.7664
12000,65,60,76,68,119,714,0.1675,0.1546,0.1959,0.1753,0.3067,3.2990
13000,69,110,103,131,155,666,0.1215,0.1937,0.1813,0.2306,0.2729,3.3398
14000,53,98,144,160,165,690,0.0855,0.1581,0.2323,0.2581,0.2661,3.4613
15000,33,81,169,204,198,677,0.0482,0.1182,0.2467,0.2978,0.2891,3.6613
16000,42,84,188,257,260,631,0.0505,0.1011,0.2262,0.3093,0.3129,3.7329
17000,32,73,224,307,310,638,0.0338,0.0772,0.2368,0.3245,0.3277,3.8351
18000,19,71,230,338,351,621,0.0188,0.0704,0.2279,0.3350,0.3479,3.9227
19000,27,49,204,374,393,596,0.0258,0.0468,0.1948,0.3572,0.3754,4.0096
20000,4,33,174,414,446,571,0.0037,0.0308,0.1625,0.3866,0.4164,4.1811
21000,9,33,199,482,492,530,0.0074,0.0272,0.1638,0.3967,0.4049,4.1646
22000,7,27,202,519,535,506,0.0054,0.0209,0.1566,0.4023,0.4147,4.2000
23000,4,25,185,522,587,469,0.0030,0.0189,0.1398,0.3946,0.4437,4.2570
24000,4,13,163,524,654,467,0.0029,0.0096,0.1200,0.3859,0.4816,4.3336
25000,15,28,156,515,686,421,0.0107,0.0200,0.1114,0.3679,0.4900,4.3064
26000,8,13,139,541,725,425,0.0056,0.0091,0.0975,0.3794,0.5084,4.3759
27000,4,13,138,517,778,433,0.0028,0.0090,0.0952,0.3566,0.5366,4.4152
28000,4,11,112,518,823,404,0.0027,0.0075,0.0763,0.3529,0.5606,4.4612
29000,6,12,122,495,871,369,0.0040,0.0080,0.0810,0.3287,0.5784,4.4695
30000,4,8,105,522,931,316,0.0025,0.0051,0.0669,0.3325,0.5930,4.5083
31000,6,13,82,555,996,262,0.0036,0.0079,0.0496,0.3360,0.6029,4.5266
32000,4,13,73,507,1046,278,0.0024,0.0079,0.0444,0.3086,0.6366,4.5691
33000,5,12,67,512,1114,237,0.0029,0.0070,0.0392,0.2994,0.6515,4.5895
34000,7,10,74,536,1160,166,0.0039,0.0056,0.0414,0.2999,0.6491,4.5848
35000,4,11,71,554,1244,116,0.0021,0.0058,0.0377,0.2941,0.6603,4.6046
36000,5,8,65,566,1309,66,0.0026,0.0041,0.0333,0.2898,0.6703,4.6211
37000,7,12,69,558,1339,44,0.0035,0.0060,0.0348,0.2811,0.6746,4.6171
38000,6,10,72,570,1379,7,0.0029,0.0049,0.0353,0.2798,0.6770,4.6230
39000,8,13,88,605,1332,0,0.0039,0.0064,0.0430,0.2957,0.6510,4.5836
40000,18,22,102,635,1269,0,0.0088,0.0108,0.0499,0.3104,0.6202,4.5225
41000,27,27,119,665,1208,0,0.0132,0.0132,0.0582,0.3250,0.5904,4.4663
42000,33,33,139,692,1145,0,0.0162,0.0162,0.0681,0.3389,0.5607,4.4119
43000,42,47,162,706,1085,0,0.0206,0.0230,0.0793,0.3457,0.5313,4.3443
44000,64,66,180,723,1011,0,0.0313,0.0323,0.0881,0.3537,0.4946,4.2480
45000,82,86,215,738,923,0,0.0401,0.0421,0.1052,0.3611,0.4516,4.1419
46000,98,107,233,729,881,0,0.0479,0.0522,0.1138,0.3560,0.4302,4.0684
47000,117,131,261,750,785,0,0.0572,0.0641,0.1277,0.3669,0.3841,3.9565
48000,148,155,292,763,690,0,0.0723,0.0757,0.1426,0.3726,0.3369,3.8262
49000,190,186,308,750,610,0,0.0930,0.0910,0.1507,0.3669,0.2984,3.6869
50000,235,212,323,732,546,0,0.1147,0.1035,0.1577,0.3574,0.2666,3.5576
51000,283,255,370,685,453,0,0.1383,0.1246,0.1808,0.3348,0.2214,3.3763
52000,340,287,414,628,377,0,0.1662,0.1403,0.2023,0.3069,0.1843,3.2028
53000,396,337,431,585,297,0,0.1935,0.1647,0.2107,0.2859,0.1452,3.0244
54000,490,385,427,517,229,0,0.2393,0.1880,0.2085,0.2524,0.1118,2.8096
55000,580,446,426,445,147,0,0.2838,0.2182,0.2084,0.2177,0.0719,2.5758
56000,672,489,433,353,101,0,0.3281,0.2388,0.2114,0.1724,0.0493,2.3760
57000,776,533,414,273,50,0,0.3793,0.2605,0.2023,0.1334,0.0244,2.1632
58000,902,552,370,195,29,0,0.4404,0.2695,0.1807,0.0952,0.0142,1.9731
59000,1037,572,303,115,19,0,0.5068,0.2796,0.1481,0.0562,0.0093,1.7815
60000,1186,561,223,64,14,0,0.5791,0.2739,0.1089,0.0312,0.0068,1.6128
61000,1374,515,138,19,2,0,0.6709,0.2515,0.0674,0.0093,0.0010,1.4180
62000,1613,379,52,4,0,0,0.7876,0.1851,0.0254,0.0020,0.0000,1.2417
63000,1904,131,13,0,0,0,0.9297,0.0640,0.0063,0.0000,0.0000,1.0767
64000,1676,3,6,3,0,286,0.9929,0.0018,0.0036,0.0018,0.0000,1.0142
65000,1188,1,5,5,2,551,0.9892,0.0008,0.0042,0.0042,0.0017,1.0283
66000,875,9,24,7,9,576,0.9470,0.0097,0.0260,0.0076,0.0097,1.1234
67000,570,11,43,30,15,680,0.8520,0.0164,0.0643,0.0448,0.0224,1.3692
68000,328,36,85,50,37,782,0.6119,0.0672,0.1586,0.0933,0.0690,1.9403
69000,143,50,123,89,64,828,0.3049,0.1066,0.2623,0.1898,0.1365,2.7463
70000,34,58,144,122,92,807,0.0756,0.1289,0.3200,0.2711,0.2044,3.4000
71000,15,62,145,184,122,697,0.0284,0.1174,0.2746,0.3485,0.2311,3.6364
72000,19,55,174,262,171,610,0.0279,0.0808,0.2555,0.3847,0.2511,3.7504
73000,12,74,201,319,204,594,0.0148,0.0914,0.2481,0.3938,0.2519,3.7765
74000,56,72,239,375,251,569,0.0564,0.0725,0.2407,0.3776,0.2528,3.6979
75000,17,75,219,409,302,644,0.0166,0.0734,0.2143,0.4002,0.2955,3.8845
76000,6,61,225,442,354,612,0.0055,0.0561,0.2068,0.4062,0.3254,3.9899
77000,4,48,207,491,401,538,0.0035,0.0417,0.1798,0.4266,0.3484,4.0747
78000,1,24,197,543,428,544,0.0008,0.0201,0.1651,0.4552,0.3588,4.1509
79000,16,29,174,575,481,517,0.0125,0.0227,0.1365,0.4510,0.3773,4.1576
80000,1,24,171,577,508,487,0.0008,0.0187,0.1335,0.4504,0.3966,4.2233
81000,0,35,175,585,558,445,0.0000,0.0259,0.1293,0.4324,0.4124,4.2313
82000,1,19,177,609,595,416,0.0007,0.0136,0.1263,0.4347,0.4247,4.2691
83000,2,15,160,609,634,399,0.0014,0.0106,0.1127,0.4289,0.4465,4.3085
84000,5,10,132,648,717,366,0.0033,0.0066,0.0873,0.4286,0.4742,4.3638
85000,3,14,121,625,770,328,0.0020,0.0091,0.0789,0.4077,0.5023,4.3992
86000,2,10,117,655,844,296,0.0012,0.0061,0.0719,0.4023,0.5184,4.4306
87000,2,15,106,663,903,266,0.0012,0.0089,0.0628,0.3925,0.5346,4.4506
88000,2,7,95,651,977,226,0.0012,0.0040,0.0548,0.3759,0.5641,4.4977
89000,2,5,68,620,1002,260,0.0012,0.0029,0.0401,0.3654,0.5905,4.5410
90000,2,7,55,607,1071,194,0.0011,0.0040,0.0316,0.3485,0.6148,4.5718
91000,3,8,48,617,1153,163,0.0016,0.0044,0.0262,0.3373,0.6304,4.5905
