step,pop1,pop2,pop3,pop4,pop5,fire,share1,share2,share3,share4,share5,meanrung
1000,622,212,93,40,41,0,0.6171,0.2103,0.0923,0.0397,0.0407,1.6766
2000,1161,537,168,78,62,0,0.5788,0.2677,0.0837,0.0389,0.0309,1.6755
3000,1346,513,129,44,16,0,0.6572,0.2505,0.0630,0.0215,0.0078,1.4722
4000,1527,437,80,2,2,0,0.7456,0.2134,0.0391,0.0010,0.0010,1.2983
5000,1767,267,13,0,1,0,0.8628,0.1304,0.0063,0.0000,0.0005,1.1450
6000,1943,1,0,0,0,94,0.9995,0.0005,0.0000,0.0000,0.0000,1.0005
7000,1421,2,4,0,1,444,0.9951,0.0014,0.0028,0.0000,0.0007,1.0098
8000,933,14,8,3,1,679,0.9729,0.0146,0.0083,0.0031,0.0010,1.0448
9000,581,18,12,10,9,760,0.9222,0.0286,0.0190,0.0159,0.0143,1.1714
10000,326,41,32,31,25,836,0.7165,0.0901,0.0703,0.0681,0.0549,1.6549
11000,149,79,49,43,39,908,0.4150,0.2201,0.1365,0.1198,0.1086,2.2869
12000,19,95,74,63,54,835,0.0623,0.3115,0.2426,0.2066,0.1770,3.1246
13000,10,117,154,102,83,619,0.0215,0.2511,0.3305,0.2189,0.1781,3.2811
14000,29,163,182,154,115,591,0.0451,0.2535,0.2830,0.2395,0.1788,3.2535
15000,62,175,201,199,138,653,0.0800,0.2258,0.2594,0.2568,0.1781,3.2271
16000,64,137,176,218,161,779,0.0847,0.1812,0.2328,0.2884,0.2130,3.3638
17000,31,121,191,231,179,784,0.0412,0.1607,0.2537,0.3068,0.2377,3.5392
18000,20,86,184,278,211,730,0.0257,0.1104,0.2362,0.3569,0.2709,3.7368
19000,4,65,212,335,240,624,0.0047,0.0759,0.2477,0.3914,0.2804,3.8668
20000,9,31,211,416,278,629,0.0095,0.0328,0.2233,0.4402,0.2942,3.9767
21000,8,32,219,488,315,583,0.0075,0.0301,0.2062,0.4595,0.2966,4.0075
22000,12,29,204,542,350,597,0.0106,0.0255,0.1794,0.4767,0.3078,4.0457
23000,4,9,180,564,399,586,0.0035,0.0078,0.1557,0.4879,0.3452,4.1635
24000,5,20,149,584,434,552,0.0042,0.0168,0.1250,0.4899,0.3641,4.1930
25000,4,29,143,612,477,510,0.0032,0.0229,0.1130,0.4838,0.3771,4.2087
26000,7,17,161,668,527,426,0.0051,0.0123,0.1167,0.4841,0.3819,4.2254
27000,0,5,164,699,583,404,0.0000,0.0034,0.1130,0.4817,0.4018,4.2819
28000,0,3,144,727,638,349,0.0000,0.0020,0.0952,0.4808,0.4220,4.3228
29000,0,5,131,728,713,333,0.0000,0.0032,0.0831,0.4616,0.4521,4.3627
30000,0,1,118,731,759,307,0.0000,0.0006,0.0733,0.4543,0.4717,4.3971
31000,2,1,111,752,808,258,0.0012,0.0006,0.0663,0.4492,0.4827,4.4116
32000,6,4,96,740,844,240,0.0036,0.0024,0.0568,0.4379,0.4994,4.4272
33000,2,5,105,729,887,232,0.0012,0.0029,0.0608,0.4219,0.5133,4.4433
34000,2,3,94,746,927,181,0.0011,0.0017,0.0530,0.4210,0.5231,4.4633
35000,2,2,82,746,971,171,0.0011,0.0011,0.0455,0.4138,0.5385,4.4875
36000,2,4,83,726,990,165,0.0011,0.0022,0.0460,0.4022,0.5485,4.4947
37000,8,4,67,737,1055,125,0.0043,0.0021,0.0358,0.3939,0.5639,4.5110
38000,4,5,66,734,1109,96,0.0021,0.0026,0.0344,0.3827,0.5782,4.5323
39000,5,3,77,743,1120,73,0.0026,0.0015,0.0395,0.3814,0.5749,4.5246
40000,5,3,78,742,1174,30,0.0025,0.0015,0.0390,0.3706,0.5864,4.5370
41000,7,6,76,754,1171,22,0.0035,0.0030,0.0377,0.3744,0.5814,4.5273
42000,8,5,92,738,1169,23,0.0040,0.0025,0.0457,0.3668,0.5810,4.5184
43000,10,10,91,725,1156,41,0.0050,0.0050,0.0457,0.3640,0.5803,4.5095
44000,9,10,100,739,1173,10,0.0044,0.0049,0.0492,0.3639,0.5775,4.5052
45000,13,14,116,761,1142,0,0.0064,0.0068,0.0567,0.3719,0.5582,4.4687
46000,19,16,141,778,1090,0,0.0093,0.0078,0.0690,0.3806,0.5333,4.4207
47000,23,19,169,814,1021,0,0.0112,0.0093,0.0826,0.3978,0.4990,4.3641
48000,33,24,201,839,947,0,0.0161,0.0117,0.0983,0.4105,0.4633,4.2931
49000,40,36,232,849,889,0,0.0196,0.0176,0.1134,0.4150,0.4345,4.2273
50000,51,53,276,867,797,0,0.0250,0.0259,0.1350,0.4242,0.3899,4.1282
51000,64,68,303,866,745,0,0.0313,0.0332,0.1481,0.4233,0.3641,4.0557
52000,89,83,336,855,683,0,0.0435,0.0406,0.1642,0.4179,0.3338,3.9580
53000,113,105,371,853,604,0,0.0552,0.0513,0.1813,0.4169,0.2952,3.8456
54000,141,128,422,834,522,0,0.0689,0.0625,0.2062,0.4074,0.2550,3.7171
55000,165,168,461,811,440,0,0.0807,0.0822,0.2254,0.3966,0.2152,3.5834
56000,199,207,513,787,341,0,0.0972,0.1011,0.2506,0.3845,0.1666,3.4221
57000,227,238,563,734,283,0,0.1110,0.1164,0.2753,0.3589,0.1384,3.2973
58000,264,281,606,668,228,0,0.1290,0.1373,0.2960,0.3263,0.1114,3.1539
59000,303,332,625,608,177,0,0.1482,0.1623,0.3056,0.2973,0.0866,3.0117
60000,353,374,618,556,146,0,0.1724,0.1827,0.3019,0.2716,0.0713,2.8867
61000,409,427,649,458,104,0,0.1998,0.2086,0.3170,0.2237,0.0508,2.7171
62000,468,465,644,398,70,0,0.2289,0.2274,0.3149,0.1946,0.0342,2.5780
63000,529,520,639,302,57,0,0.2584,0.2540,0.3122,0.1475,0.0278,2.4323
64000,609,571,595,231,41,0,0.2975,0.2789,0.2907,0.1128,0.0200,2.2789
65000,694,611,552,173,17,0,0.3390,0.2985,0.2697,0.0845,0.0083,2.1246
66000,761,633,467,115,10,55,0.3832,0.3187,0.2351,0.0579,0.0050,1.9829
67000,558,518,434,105,13,279,0.3428,0.3182,0.2666,0.0645,0.0080,2.0768
68000,446,442,427,115,25,375,0.3065,0.3038,0.2935,0.0790,0.0172,2.1966
69000,275,395,410,123,39,503,0.2214,0.3180,0.3301,0.0990,0.0314,2.4010
70000,168,335,401,155,56,577,0.1507,0.3004,0.3596,0.1390,0.0502,2.6377
71000,115,263,375,201,67,644,0.1126,0.2576,0.3673,0.1969,0.0656,2.8452
72000,82,225,333,241,92,683,0.0843,0.2312,0.3422,0.2477,0.0946,3.0370
73000,38,199,335,260,106,666,0.0405,0.2122,0.3571,0.2772,0.1130,3.2100
74000,18,143,309,304,119,710,0.0202,0.1601,0.3460,0.3404,0.1333,3.4065
75000,11,87,315,318,133,730,0.0127,0.1007,0.3646,0.3681,0.1539,3.5498
76000,15,56,301,364,162,667,0.0167,0.0624,0.3352,0.4053,0.1804,3.6704
77000,24,55,292,406,183,666,0.0250,0.0573,0.3042,0.4229,0.1906,3.6969
78000,1,46,258,445,201,684,0.0011,0.0484,0.2713,0.4679,0.2114,3.8402
79000,0,33,227,461,245,640,0.0000,0.0342,0.2350,0.4772,0.2536,3.9503
80000,0,50,193,486,290,614,0.0000,0.0491,0.1894,0.4769,0.2846,3.9971
81000,13,51,203,506,335,587,0.0117,0.0460,0.1832,0.4567,0.3023,3.9919
82000,1,18,216,520,374,609,0.0009,0.0159,0.1913,0.4606,0.3313,4.1054
