step,pop1,pop2,pop3,pop4,pop5,fire,share1,share2,share3,share4,share5,meanrung
39000,2,0,82,811,1146,0,0.0010,0.0000,0.0402,0.3974,0.5615,4.5184
40000,4,9,105,822,1105,1,0.0020,0.0044,0.0513,0.4020,0.5403,4.4743
41000,5,14,125,861,1039,0,0.0024,0.0068,0.0612,0.4212,0.5083,4.4261
42000,8,21,156,871,988,0,0.0039,0.0103,0.0763,0.4261,0.4834,4.3748
43000,13,32,183,899,915,0,0.0064,0.0157,0.0896,0.4403,0.4481,4.3080
44000,16,41,206,898,879,1,0.0078,0.0201,0.1010,0.4402,0.4309,4.2662
45000,20,56,244,916,805,0,0.0098,0.0274,0.1195,0.4488,0.3944,4.1906
46000,27,77,279,921,743,0,0.0132,0.0376,0.1363,0.4499,0.3630,4.1119
47000,32,105,308,910,688,0,0.0157,0.0514,0.1508,0.4454,0.3368,4.0362
48000,40,133,355,892,623,1,0.0196,0.0651,0.1738,0.4366,0.3049,3.9422
49000,53,149,396,896,552,0,0.0259,0.0728,0.1935,0.4379,0.2698,3.8529
50000,73,186,425,886,476,0,0.0357,0.0909,0.2077,0.4330,0.2326,3.7361
51000,98,220,470,842,414,0,0.0479,0.1076,0.2299,0.4119,0.2025,3.6135
52000,130,262,485,791,376,1,0.0636,0.1282,0.2373,0.3870,0.1840,3.4995
53000,126,254,435,775,382,56,0.0639,0.1288,0.2206,0.3930,0.1937,3.5238
54000,113,253,407,786,404,62,0.0576,0.1289,0.2073,0.4004,0.2058,3.5680
55000,92,239,378,792,430,74,0.0476,0.1238,0.1958,0.4102,0.2227,3.6365
56000,86,222,343,751,463,116,0.0461,0.1190,0.1839,0.4027,0.2483,3.6879
57000,78,203,302,759,503,142,0.0423,0.1100,0.1637,0.4114,0.2726,3.7621
58000,39,188,269,753,519,208,0.0221,0.1063,0.1521,0.4259,0.2936,3.8626
59000,33,158,245,743,558,220,0.0190,0.0910,0.1410,0.4277,0.3212,3.9413
60000,32,126,228,746,596,238,0.0185,0.0729,0.1319,0.4317,0.3449,4.0116
61000,20,94,192,753,623,275,0.0119,0.0559,0.1141,0.4477,0.3704,4.1088
62000,16,68,175,727,639,290,0.0098,0.0418,0.1077,0.4474,0.3932,4.1723
63000,10,40,159,733,656,315,0.0063,0.0250,0.0995,0.4587,0.4105,4.2422
64000,8,31,135,756,684,318,0.0050,0.0192,0.0836,0.4684,0.4238,4.2869
65000,6,16,125,767,723,278,0.0037,0.0098,0.0764,0.4685,0.4417,4.3348
66000,0,6,113,768,781,272,0.0000,0.0036,0.0677,0.4604,0.4682,4.3933
67000,0,5,108,746,828,238,0.0000,0.0030,0.0640,0.4422,0.4908,4.4209
68000,0,10,114,738,862,227,0.0000,0.0058,0.0661,0.4281,0.5000,4.4223
69000,0,5,97,774,893,203,0.0000,0.0028,0.0548,0.4375,0.5048,4.4443
70000,0,7,93,791,949,143,0.0000,0.0038,0.0505,0.4299,0.5158,4.4576
71000,3,7,90,783,1004,121,0.0016,0.0037,0.0477,0.4149,0.5321,4.4722
72000,2,10,70,748,1013,145,0.0011,0.0054,0.0380,0.4059,0.5496,4.4976
73000,0,7,58,752,1099,92,0.0000,0.0037,0.0303,0.3925,0.5736,4.5360
74000,0,8,59,766,1131,55,0.0000,0.0041,0.0300,0.3900,0.5759,4.5377
75000,0,9,68,791,1160,13,0.0000,0.0044,0.0335,0.3900,0.5720,4.5296
76000,0,14,83,826,1124,1,0.0000,0.0068,0.0405,0.4035,0.5491,4.4949
77000,2,16,88,805,1124,4,0.0010,0.0079,0.0432,0.3956,0.5523,4.4904
78000,6,21,118,853,1044,1,0.0029,0.0103,0.0578,0.4177,0.5113,4.4241
79000,9,25,129,888,981,8,0.0044,0.0123,0.0635,0.4370,0.4828,4.3814
80000,17,34,140,906,943,4,0.0083,0.0167,0.0686,0.4441,0.4623,4.3353
81000,21,37,146,899,906,29,0.0105,0.0184,0.0727,0.4475,0.4510,4.3101
82000,21,24,140,884,920,37,0.0106,0.0121,0.0704,0.4444,0.4625,4.3363
83000,22,20,127,840,958,62,0.0112,0.0102,0.0646,0.4270,0.4870,4.3686
84000,23,20,119,796,987,63,0.0118,0.0103,0.0612,0.4093,0.5075,4.3902
85000,20,19,104,805,1010,57,0.0102,0.0097,0.0531,0.4111,0.5158,4.4127
86000,18,18,106,774,1025,80,0.0093,0.0093,0.0546,0.3988,0.5281,4.4271
87000,19,14,97,795,1064,46,0.0096,0.0070,0.0488,0.3997,0.5349,4.4434
88000,24,12,85,770,1106,34,0.0120,0.0060,0.0426,0.3856,0.5538,4.4632
89000,27,15,87,768,1138,8,0.0133,0.0074,0.0428,0.3774,0.5592,4.4619
90000,32,18,91,811,1088,3,0.0157,0.0088,0.0446,0.3975,0.5333,4.4240
91000,38,18,92,812,1054,24,0.0189,0.0089,0.0457,0.4032,0.5233,4.4032
92000,39,22,85,805,1040,38,0.0196,0.0110,0.0427,0.4043,0.5224,4.3988
93000,32,23,84,803,1052,37,0.0160,0.0115,0.0421,0.4027,0.5276,4.4142
94000,33,22,94,796,1060,24,0.0165,0.0110,0.0469,0.3970,0.5287,4.4105
95000,23,20,102,818,1066,13,0.0113,0.0099,0.0503,0.4032,0.5254,4.4214
96000,18,14,80,793,1080,45,0.0091,0.0071,0.0403,0.3995,0.5441,4.4625
97000,10,11,76,764,1119,41,0.0051,0.0056,0.0384,0.3859,0.5652,4.5005
98000,11,10,85,776,1136,22,0.0055,0.0050,0.0421,0.3845,0.5629,4.4945
99000,13,8,87,774,1129,26,0.0065,0.0040,0.0433,0.3849,0.5614,4.4908
100000,17,5,88,767,1136,22,0.0084,0.0025,0.0437,0.3810,0.5643,4.4903
101000,21,9,83,786,1132,9,0.0103,0.0044,0.0409,0.3870,0.5574,4.4766
102000,28,12,90,793,1119,1,0.0137,0.0059,0.0441,0.3883,0.5480,4.4510
103000,33,13,99,819,1066,12,0.0163,0.0064,0.0488,0.4034,0.5251,4.4148
104000,40,15,107,817,1047,10,0.0197,0.0074,0.0528,0.4033,0.5168,4.3899
105000,52,21,118,838,1013,1,0.0255,0.0103,0.0578,0.4104,0.4961,4.3413
106000,56,17,129,846,968,24,0.0278,0.0084,0.0640,0.4196,0.4802,4.3160
107000,38,18,120,866,980,22,0.0188,0.0089,0.0593,0.4283,0.4847,4.3511
108000,37,24,134,857,981,11,0.0182,0.0118,0.0659,0.4215,0.4825,4.3384
109000,37,21,143,845,976,15,0.0183,0.0104,0.0707,0.4179,0.4827,4.3363
110000,44,24,136,848,959,25,0.0219,0.0119,0.0676,0.4217,0.4769,4.3197
111000,32,23,143,867,964,10,0.0158,0.0113,0.0705,0.4273,0.4751,4.3346
112000,23,23,142,873,953,22,0.0114,0.0114,0.0705,0.4335,0.4732,4.3456
113000,30,26,156,900,929,4,0.0147,0.0127,0.0764,0.4410,0.4552,4.3092
114000,42,29,159,887,901,18,0.0208,0.0144,0.0788,0.4395,0.4465,4.2765
115000,29,20,157,880,908,35,0.0145,0.0100,0.0787,0.4413,0.4554,4.3129
116000,19,15,145,858,933,56,0.0096,0.0076,0.0736,0.4355,0.4736,4.3558
117000,4,12,126,848,940,80,0.0021,0.0062,0.0653,0.4394,0.4870,4.4031
118000,3,17,139,853,964,50,0.0015,0.0086,0.0703,0.4317,0.4879,4.3957
119000,4,15,129,843,1000,39,0.0020,0.0075,0.0648,0.4234,0.5023,4.4164
120000,4,15,133,808,1026,40,0.0020,0.0076,0.0670,0.4068,0.5166,4.4285
121000,4,14,131,811,1067,13,0.0020,0.0069,0.0646,0.4001,0.5264,4.4420
122000,6,15,142,846,1029,4,0.0029,0.0074,0.0697,0.4151,0.5049,4.4117
123000,7,17,138,816,1032,24,0.0035,0.0085,0.0687,0.4060,0.5134,4.4174
124000,3,20,152,826,1020,18,0.0015,0.0099,0.0752,0.4087,0.5047,4.4052
125000,4,24,166,851,988,7,0.0020,0.0118,0.0817,0.4186,0.4860,4.3748
126000,6,34,179,897,929,1,0.0029,0.0166,0.0875,0.4386,0.4543,4.3247
127000,9,40,207,914,875,1,0.0044,0.0196,0.1012,0.4469,0.4279,4.2743
128000,14,46,230,926,827,4,0.0069,0.0225,0.1126,0.4533,0.4048,4.2266
129000,17,51,248,912,785,24,0.0084,0.0253,0.1232,0.4531,0.3900,4.1908
130000,18,48,241,879,806,41,0.0090,0.0241,0.1210,0.4413,0.4046,4.2083
131000,21,57,230,884,800,32,0.0105,0.0286,0.1155,0.4438,0.4016,4.1973
132000,19,51,195,851,806,97,0.0099,0.0265,0.1015,0.4428,0.4194,4.2352
133000,19,45,175,837,825,104,0.0100,0.0237,0.0921,0.4403,0.4340,4.2646
134000,18,46,177,833,849,91,0.0094,0.0239,0.0920,0.4332,0.4415,4.2735
135000,16,42,167,846,882,66,0.0082,0.0215,0.0855,0.4332,0.4516,4.2985
136000,16,29,150,836,899,77,0.0083,0.0150,0.0777,0.4332,0.4658,4.3332
137000,16,24,136,842,903,89,0.0083,0.0125,0.0708,0.4383,0.4701,4.3493
138000,17,22,123,877,918,60,0.0087,0.0112,0.0629,0.4481,0.4691,4.3577
139000,17,19,123,839,933,82,0.0088,0.0098,0.0637,0.4345,0.4832,4.3734
140000,19,16,124,842,991,33,0.0095,0.0080,0.0622,0.4227,0.4975,4.3906
141000,20,13,123,843,1020,23,0.0099,0.0064,0.0609,0.4175,0.5052,4.4017
142000,15,9,131,855,1003,22,0.0075,0.0045,0.0651,0.4247,0.4983,4.4019
143000,18,10,115,861,1011,21,0.0089,0.0050,0.0571,0.4273,0.5017,4.4079
144000,23,9,127,892,975,9,0.0114,0.0044,0.0627,0.4403,0.4812,4.3756
145000,12,16,141,906,954,12,0.0059,0.0079,0.0695,0.4465,0.4702,4.3672
146000,13,22,171,915,922,1,0.0064,0.0108,0.0837,0.4479,0.4513,4.3270
147000,7,18,180,891,918,24,0.0035,0.0089,0.0894,0.4424,0.4558,4.3381
148000,7,16,174,881,933,28,0.0035,0.0080,0.0865,0.4381,0.4639,4.3511
149000,9,17,179,853,931,36,0.0045,0.0085,0.0900,0.4289,0.4681,4.3474
150000,8,20,181,825,942,48,0.0040,0.0101,0.0916,0.4175,0.4767,4.3527
150000,8,20,181,825,942,48,0.0040,0.0101,0.0916,0.4175,0.4767,4.3527
