step,pop1,pop2,pop3,pop4,pop5,fire,share1,share2,share3,share4,share5,meanrung,bank1,bank2,bank3,bank4,bank5,banktot,bankmean
1000,551,226,111,56,40,0,0.5600,0.2297,0.1128,0.0569,0.0407,1.7886,12,6,5,1,0,24,1.7917
2000,1173,397,208,114,60,0,0.6009,0.2034,0.1066,0.0584,0.0307,1.7147,29,11,8,2,0,50,1.6600
3000,1294,395,179,91,26,0,0.6519,0.1990,0.0902,0.0458,0.0131,1.5693,37,15,10,1,0,63,1.6032
4000,1399,374,148,44,13,0,0.7073,0.1891,0.0748,0.0222,0.0066,1.4317,38,17,12,1,0,68,1.6471
5000,1488,357,103,22,7,0,0.7527,0.1806,0.0521,0.0111,0.0035,1.3323,40,18,10,2,0,70,1.6286
6000,1559,341,64,9,0,0,0.7902,0.1728,0.0324,0.0046,0.0000,1.2514,43,19,10,3,0,75,1.6400
7000,1617,314,36,2,0,0,0.8212,0.1595,0.0183,0.0010,0.0000,1.1991,49,20,8,2,0,79,1.5316
8000,1648,283,26,0,0,0,0.8421,0.1446,0.0133,0.0000,0.0000,1.1712,59,22,7,2,0,90,1.4667
9000,1677,256,16,1,0,0,0.8600,0.1313,0.0082,0.0005,0.0000,1.1492,65,21,7,2,0,95,1.4316
10000,1745,190,8,0,0,0,0.8981,0.0978,0.0041,0.0000,0.0000,1.1060,73,22,8,2,0,105,1.4190
11000,1778,152,4,0,0,0,0.9193,0.0786,0.0021,0.0000,0.0000,1.0827,82,21,8,2,0,113,1.3805
12000,1813,119,1,1,0,0,0.9374,0.0615,0.0005,0.0005,0.0000,1.0641,82,21,8,2,0,113,1.3805
13000,1836,98,3,0,0,0,0.9479,0.0506,0.0015,0.0000,0.0000,1.0537,81,21,7,1,0,110,1.3455
14000,1837,95,2,0,0,0,0.9498,0.0491,0.0010,0.0000,0.0000,1.0512,85,21,7,1,0,114,1.3333
15000,1838,91,5,0,0,0,0.9504,0.0471,0.0026,0.0000,0.0000,1.0522,88,21,4,1,0,114,1.2807
16000,1857,70,4,0,1,0,0.9612,0.0362,0.0021,0.0000,0.0005,1.0424,90,22,3,1,0,116,1.2672
17000,1862,69,2,1,0,0,0.9628,0.0357,0.0010,0.0005,0.0000,1.0393,91,19,3,1,0,114,1.2456
18000,1867,68,1,0,0,0,0.9644,0.0351,0.0005,0.0000,0.0000,1.0362,91,17,3,1,0,112,1.2321
19000,1872,62,2,0,0,0,0.9669,0.0320,0.0010,0.0000,0.0000,1.0341,92,16,3,1,0,112,1.2232
20000,1879,54,1,0,0,0,0.9716,0.0279,0.0005,0.0000,0.0000,1.0290,94,15,3,1,0,113,1.2124
21000,1870,59,1,0,0,0,0.9689,0.0306,0.0005,0.0000,0.0000,1.0316,99,14,3,1,0,117,1.1966
22000,1873,55,0,0,0,0,0.9715,0.0285,0.0000,0.0000,0.0000,1.0285,102,14,3,1,0,120,1.1917
23000,1869,55,0,0,0,0,0.9714,0.0286,0.0000,0.0000,0.0000,1.0286,107,13,3,1,0,124,1.1774
24000,1866,56,2,0,0,0,0.9699,0.0291,0.0010,0.0000,0.0000,1.0312,108,13,2,1,0,124,1.1613
25000,1865,50,0,0,0,0,0.9739,0.0261,0.0000,0.0000,0.0000,1.0261,116,13,2,1,0,132,1.1515
26000,1866,47,0,0,1,0,0.9749,0.0246,0.0000,0.0000,0.0005,1.0266,117,13,2,1,0,133,1.1504
27000,1859,55,1,0,0,0,0.9708,0.0287,0.0005,0.0000,0.0000,1.0298,118,13,1,1,0,133,1.1353
28000,1851,55,3,0,0,0,0.9696,0.0288,0.0016,0.0000,0.0000,1.0320,124,13,1,1,0,139,1.1295
29000,1852,46,4,0,0,0,0.9737,0.0242,0.0021,0.0000,0.0000,1.0284,130,13,1,1,0,145,1.1241
30000,1838,58,2,0,0,0,0.9684,0.0306,0.0011,0.0000,0.0000,1.0327,136,11,1,1,0,149,1.1074
31000,1840,52,0,0,0,0,0.9725,0.0275,0.0000,0.0000,0.0000,1.0275,142,11,1,1,0,155,1.1032
32000,1837,55,1,0,0,1,0.9704,0.0291,0.0005,0.0000,0.0000,1.0301,142,9,1,1,0,153,1.0915
33000,1398,52,0,0,0,326,0.9641,0.0359,0.0000,0.0000,0.0000,1.0359,143,10,1,2,0,156,1.1154
34000,1008,49,0,3,0,577,0.9509,0.0462,0.0000,0.0028,0.0000,1.0547,146,10,1,2,0,159,1.1132
35000,765,50,5,5,0,639,0.9273,0.0606,0.0061,0.0061,0.0000,1.0909,147,13,1,2,0,163,1.1288
36000,592,49,9,6,2,769,0.8997,0.0745,0.0137,0.0091,0.0030,1.1413,151,13,1,2,0,167,1.1257
37000,425,61,15,6,2,880,0.8350,0.1198,0.0295,0.0118,0.0039,1.2299,151,13,1,2,0,167,1.1257
38000,299,63,23,8,3,950,0.7551,0.1591,0.0581,0.0202,0.0076,1.3662,155,14,2,2,1,174,1.1609
39000,125,50,30,11,7,1041,0.5605,0.2242,0.1345,0.0493,0.0314,1.7668,156,14,2,2,1,175,1.1600
40000,71,46,29,15,17,979,0.3989,0.2584,0.1629,0.0843,0.0955,2.2191,157,15,2,2,1,177,1.1638
41000,130,37,34,26,27,922,0.5118,0.1457,0.1339,0.1024,0.1063,2.1457,161,16,2,2,1,182,1.1648
42000,136,67,62,37,31,869,0.4084,0.2012,0.1862,0.1111,0.0931,2.2793,166,17,3,2,1,189,1.1746
43000,133,78,66,37,37,877,0.3789,0.2222,0.1880,0.1054,0.1054,2.3362,170,18,4,2,1,195,1.1846
44000,96,77,74,50,42,894,0.2832,0.2271,0.2183,0.1475,0.1239,2.6018,170,18,4,2,1,195,1.1846
45000,99,59,70,57,42,848,0.3028,0.1804,0.2141,0.1743,0.1284,2.6453,174,18,5,2,2,201,1.2090
46000,108,57,84,74,48,867,0.2911,0.1536,0.2264,0.1995,0.1294,2.7224,177,19,5,2,2,205,1.2098
47000,94,66,102,83,57,863,0.2338,0.1642,0.2537,0.2065,0.1418,2.8582,181,19,6,2,2,210,1.2143
48000,129,64,102,87,67,868,0.2873,0.1425,0.2272,0.1938,0.1492,2.7751,183,20,6,2,4,215,1.2512
49000,97,48,96,94,67,878,0.2413,0.1194,0.2388,0.2338,0.1667,2.9652,187,21,7,4,4,223,1.2825
50000,102,45,106,107,73,886,0.2356,0.1039,0.2448,0.2471,0.1686,3.0092,188,22,7,5,4,226,1.2965
51000,97,58,112,121,82,850,0.2064,0.1234,0.2383,0.2574,0.1745,3.0702,190,22,8,5,4,229,1.3013
52000,113,85,112,119,88,865,0.2186,0.1644,0.2166,0.2302,0.1702,2.9691,191,22,9,6,4,232,1.3190
53000,69,54,118,129,104,851,0.1456,0.1139,0.2489,0.2722,0.2194,3.3059,192,22,9,8,4,235,1.3404
54000,86,42,111,155,109,802,0.1710,0.0835,0.2207,0.3082,0.2167,3.3161,195,23,10,9,4,241,1.3568
55000,125,61,125,169,115,786,0.2101,0.1025,0.2101,0.2840,0.1933,3.1479,202,23,11,9,5,250,1.3680
56000,88,44,104,188,135,816,0.1574,0.0787,0.1860,0.3363,0.2415,3.4258,202,25,12,9,6,254,1.3937
57000,94,34,101,219,150,762,0.1572,0.0569,0.1689,0.3662,0.2508,3.4967,204,25,12,12,6,259,1.4208
58000,86,47,109,228,166,761,0.1352,0.0739,0.1714,0.3585,0.2610,3.5362,207,25,13,12,7,264,1.4356
59000,71,39,108,234,199,744,0.1091,0.0599,0.1659,0.3594,0.3057,3.6928,208,28,14,14,8,272,1.4779
60000,72,46,97,260,232,690,0.1018,0.0651,0.1372,0.3678,0.3281,3.7553,211,28,14,14,11,278,1.5108
61000,106,43,111,292,244,636,0.1332,0.0540,0.1394,0.3668,0.3065,3.6595,212,28,16,15,12,283,1.5406
62000,106,55,109,290,257,626,0.1297,0.0673,0.1334,0.3550,0.3146,3.6573,216,30,18,17,12,293,1.5631
63000,93,50,108,312,268,613,0.1119,0.0602,0.1300,0.3755,0.3225,3.7365,218,30,18,18,12,296,1.5676
64000,106,49,129,316,281,587,0.1203,0.0556,0.1464,0.3587,0.3190,3.7003,220,30,18,19,13,300,1.5833
65000,107,48,112,305,291,603,0.1240,0.0556,0.1298,0.3534,0.3372,3.7242,223,30,18,19,13,303,1.5776
66000,91,31,102,309,315,641,0.1073,0.0366,0.1203,0.3644,0.3715,3.8561,225,30,18,22,13,308,1.5974
67000,75,26,101,330,327,608,0.0873,0.0303,0.1176,0.3842,0.3807,3.9406,225,30,18,22,14,309,1.6084
68000,78,32,82,344,352,574,0.0878,0.0360,0.0923,0.3874,0.3964,3.9685,227,31,19,23,15,315,1.6286
69000,82,34,76,348,378,555,0.0893,0.0370,0.0828,0.3791,0.4118,3.9869,229,32,21,24,16,322,1.6522
70000,98,43,77,351,405,518,0.1006,0.0441,0.0791,0.3604,0.4158,3.9466,233,32,21,26,16,328,1.6585
71000,76,38,84,371,418,518,0.0770,0.0385,0.0851,0.3759,0.4235,4.0304,233,32,22,29,17,333,1.6937
72000,97,37,94,383,433,472,0.0929,0.0354,0.0900,0.3669,0.4148,3.9751,233,32,22,31,18,336,1.7173
73000,83,34,85,392,463,446,0.0785,0.0322,0.0804,0.3709,0.4380,4.0577,234,32,23,32,20,341,1.7449
74000,110,43,81,403,489,364,0.0977,0.0382,0.0719,0.3579,0.4343,3.9929,236,32,23,34,20,345,1.7536
75000,94,38,92,420,534,376,0.0798,0.0323,0.0781,0.3565,0.4533,4.0713,237,32,23,35,22,349,1.7765
76000,104,28,91,416,562,355,0.0866,0.0233,0.0758,0.3464,0.4679,4.0858,237,33,23,36,22,351,1.7835
77000,83,23,97,431,570,327,0.0689,0.0191,0.0806,0.3580,0.4734,4.1478,240,33,24,38,23,358,1.8017
78000,82,31,100,454,605,287,0.0645,0.0244,0.0786,0.3569,0.4756,4.1549,240,33,25,38,25,361,1.8227
