step,pop1,pop2,pop3,pop4,pop5,fire,share1,share2,share3,share4,share5,meanrung
1000,621,211,93,40,41,1,0.6173,0.2097,0.0924,0.0398,0.0408,1.6769
2000,1165,485,197,70,70,8,0.5863,0.2441,0.0991,0.0352,0.0352,1.6890
3000,800,426,185,69,81,342,0.5125,0.2729,0.1185,0.0442,0.0519,1.8501
4000,448,342,169,85,92,623,0.3944,0.3011,0.1488,0.0748,0.0810,2.1470
5000,238,280,179,86,101,726,0.2692,0.3167,0.2025,0.0973,0.1143,2.4706
6000,92,182,173,108,119,806,0.1365,0.2700,0.2567,0.1602,0.1766,2.9703
7000,48,122,168,145,152,766,0.0756,0.1921,0.2646,0.2283,0.2394,3.3638
8000,6,56,187,201,189,743,0.0094,0.0876,0.2926,0.3146,0.2958,3.7997
9000,24,71,210,253,232,691,0.0304,0.0899,0.2658,0.3203,0.2937,3.7570
10000,4,76,199,304,271,615,0.0047,0.0890,0.2330,0.3560,0.3173,3.8923
11000,6,54,203,356,310,607,0.0065,0.0581,0.2185,0.3832,0.3337,3.9795
12000,35,52,213,409,343,562,0.0333,0.0494,0.2025,0.3888,0.3260,3.9249
13000,19,34,202,487,402,565,0.0166,0.0297,0.1766,0.4257,0.3514,4.0656
14000,9,28,200,524,448,543,0.0074,0.0232,0.1654,0.4334,0.3706,4.1365
15000,5,22,186,536,478,534,0.0041,0.0179,0.1516,0.4368,0.3896,4.1899
16000,1,23,169,562,510,484,0.0008,0.0182,0.1336,0.4443,0.4032,4.2308
17000,6,27,160,564,567,468,0.0045,0.0204,0.1208,0.4260,0.4282,4.2530
18000,3,13,161,589,616,422,0.0022,0.0094,0.1165,0.4262,0.4457,4.3039
19000,0,9,156,598,672,431,0.0000,0.0063,0.1087,0.4167,0.4683,4.3470
20000,0,11,133,625,707,374,0.0000,0.0075,0.0901,0.4234,0.4790,4.3740
21000,0,12,120,663,756,349,0.0000,0.0077,0.0774,0.4275,0.4874,4.3946
22000,0,6,123,676,787,302,0.0000,0.0038,0.0773,0.4246,0.4943,4.4095
23000,3,8,100,688,834,281,0.0018,0.0049,0.0612,0.4213,0.5107,4.4342
24000,3,8,103,689,880,263,0.0018,0.0048,0.0612,0.4094,0.5229,4.4468
25000,3,3,74,692,940,252,0.0018,0.0018,0.0432,0.4042,0.5491,4.4971
26000,3,4,60,700,980,216,0.0017,0.0023,0.0343,0.4007,0.5610,4.5169
27000,5,3,66,719,1025,156,0.0028,0.0017,0.0363,0.3955,0.5638,4.5160
28000,0,4,58,741,1063,135,0.0000,0.0021,0.0311,0.3971,0.5697,4.5343
29000,0,6,53,733,1098,102,0.0000,0.0032,0.0280,0.3878,0.5810,4.5466
30000,1,4,67,707,1138,85,0.0005,0.0021,0.0350,0.3688,0.5936,4.5529
31000,3,3,74,717,1171,52,0.0015,0.0015,0.0376,0.3643,0.5950,4.5498
32000,7,7,79,712,1201,28,0.0035,0.0035,0.0394,0.3549,0.5987,4.5419
33000,4,9,80,704,1231,13,0.0020,0.0044,0.0394,0.3471,0.6070,4.5528
34000,6,11,78,692,1228,19,0.0030,0.0055,0.0387,0.3434,0.6094,4.5509
35000,6,12,79,690,1237,11,0.0030,0.0059,0.0390,0.3409,0.6112,4.5514
36000,14,20,94,749,1165,1,0.0069,0.0098,0.0460,0.3668,0.5705,4.4843
37000,17,25,132,786,1083,1,0.0083,0.0122,0.0646,0.3847,0.5301,4.4161
38000,23,35,161,796,1029,1,0.0113,0.0171,0.0788,0.3894,0.5034,4.3567
39000,29,47,182,834,955,1,0.0142,0.0230,0.0889,0.4074,0.4665,4.2892
40000,38,64,199,844,896,2,0.0186,0.0314,0.0975,0.4135,0.4390,4.2229
41000,58,79,223,838,847,1,0.0284,0.0386,0.1090,0.4098,0.4142,4.1428
42000,72,99,263,848,760,1,0.0353,0.0485,0.1288,0.4153,0.3722,4.0406
43000,54,101,288,821,738,31,0.0270,0.0504,0.1439,0.4101,0.3686,4.0430
44000,63,96,306,803,764,14,0.0310,0.0472,0.1506,0.3952,0.3760,4.0379
45000,50,94,274,795,774,43,0.0252,0.0473,0.1379,0.4001,0.3895,4.0815
46000,46,88,245,796,810,45,0.0232,0.0443,0.1234,0.4010,0.4081,4.1264
47000,38,72,235,800,834,49,0.0192,0.0364,0.1187,0.4042,0.4214,4.1723
48000,40,75,212,772,860,62,0.0204,0.0383,0.1082,0.3941,0.4390,4.1930
49000,16,41,182,755,910,91,0.0084,0.0215,0.0956,0.3965,0.4779,4.3141
50000,17,39,191,748,941,76,0.0088,0.0201,0.0987,0.3864,0.4861,4.3208
51000,5,37,170,758,1003,56,0.0025,0.0188,0.0862,0.3842,0.5084,4.3771
52000,5,37,170,769,1020,32,0.0025,0.0185,0.0850,0.3843,0.5097,4.3803
53000,5,14,170,776,1041,20,0.0025,0.0070,0.0847,0.3868,0.5189,4.4128
54000,6,13,177,773,1059,12,0.0030,0.0064,0.0873,0.3812,0.5222,4.4132
55000,6,15,171,794,1040,17,0.0030,0.0074,0.0844,0.3919,0.5133,4.4052
56000,7,12,186,791,1026,16,0.0035,0.0059,0.0920,0.3912,0.5074,4.3932
57000,7,13,196,789,1012,21,0.0035,0.0064,0.0972,0.3912,0.5017,4.3813
58000,9,17,213,780,1025,1,0.0044,0.0083,0.1042,0.3816,0.5015,4.3674
59000,11,25,206,813,989,1,0.0054,0.0122,0.1008,0.3977,0.4839,4.3425
60000,14,39,234,838,917,1,0.0069,0.0191,0.1146,0.4104,0.4491,4.2757
61000,21,49,268,844,860,1,0.0103,0.0240,0.1312,0.4133,0.4212,4.2111
62000,26,67,309,858,783,1,0.0127,0.0328,0.1512,0.4200,0.3833,4.1282
63000,28,91,372,848,705,1,0.0137,0.0445,0.1820,0.4149,0.3449,4.0328
64000,40,138,409,823,634,1,0.0196,0.0675,0.2001,0.4026,0.3102,3.9163
65000,9,112,362,828,635,69,0.0046,0.0576,0.1860,0.4255,0.3263,4.0113
66000,3,97,323,828,662,92,0.0016,0.0507,0.1688,0.4328,0.3461,4.0711
67000,1,103,305,841,687,82,0.0005,0.0532,0.1575,0.4342,0.3547,4.0893
68000,1,97,298,866,678,76,0.0005,0.0500,0.1536,0.4464,0.3495,4.0943
69000,2,91,278,835,697,100,0.0011,0.0478,0.1461,0.4388,0.3663,4.1214
70000,1,76,268,838,741,84,0.0005,0.0395,0.1393,0.4356,0.3851,4.1653
71000,1,74,252,858,755,75,0.0005,0.0381,0.1299,0.4423,0.3892,4.1814
72000,1,72,225,865,779,79,0.0005,0.0371,0.1159,0.4454,0.4011,4.2096
73000,1,71,214,818,830,84,0.0005,0.0367,0.1107,0.4230,0.4292,4.2435
74000,1,60,203,845,843,70,0.0005,0.0307,0.1040,0.4329,0.4319,4.2649
75000,2,48,180,848,859,79,0.0010,0.0248,0.0929,0.4378,0.4435,4.2979
76000,2,39,145,842,895,96,0.0010,0.0203,0.0754,0.4379,0.4654,4.3463
77000,1,30,142,820,913,96,0.0005,0.0157,0.0745,0.4302,0.4790,4.3715
78000,1,25,145,824,949,84,0.0005,0.0129,0.0746,0.4239,0.4882,4.3863
79000,3,28,137,802,971,84,0.0015,0.0144,0.0706,0.4132,0.5003,4.3962
80000,1,21,126,791,1003,74,0.0005,0.0108,0.0649,0.4073,0.5165,4.4284
81000,2,15,110,810,1034,64,0.0010,0.0076,0.0558,0.4110,0.5246,4.4505
82000,1,18,114,820,1065,21,0.0005,0.0089,0.0565,0.4063,0.5278,4.4519
83000,1,17,142,835,1038,7,0.0005,0.0084,0.0698,0.4107,0.5106,4.4225
84000,2,26,170,846,1000,1,0.0010,0.0127,0.0832,0.4139,0.4892,4.3777
85000,6,34,232,864,908,1,0.0029,0.0166,0.1135,0.4227,0.4442,4.2886
86000,11,43,267,873,847,1,0.0054,0.0211,0.1308,0.4277,0.4150,4.2259
87000,18,57,314,864,790,1,0.0088,0.0279,0.1537,0.4229,0.3867,4.1508
88000,27,69,359,904,687,1,0.0132,0.0337,0.1755,0.4418,0.3358,4.0533
89000,35,82,408,890,630,1,0.0171,0.0401,0.1995,0.4352,0.3081,3.9770
90000,44,84,421,871,597,19,0.0218,0.0416,0.2087,0.4318,0.2960,3.9385
91000,35,88,395,860,609,47,0.0176,0.0443,0.1988,0.4328,0.3065,3.9663
92000,28,70,364,841,624,92,0.0145,0.0363,0.1889,0.4364,0.3238,4.0187
93000,29,58,335,854,647,78,0.0151,0.0302,0.1742,0.4441,0.3365,4.0567
94000,21,46,330,863,683,79,0.0108,0.0237,0.1698,0.4442,0.3515,4.1019
95000,23,48,289,847,711,102,0.0120,0.0250,0.1507,0.4416,0.3707,4.1340
96000,9,47,274,845,730,97,0.0047,0.0247,0.1438,0.4436,0.3832,4.1759
97000,11,48,260,837,765,88,0.0057,0.0250,0.1353,0.4357,0.3982,4.1957
98000,9,44,252,818,773,110,0.0047,0.0232,0.1329,0.4314,0.4077,4.2141
99000,10,39,239,817,768,115,0.0053,0.0208,0.1276,0.4362,0.4100,4.2248
100000,12,32,267,846,788,69,0.0062,0.0165,0.1373,0.4350,0.4051,4.2165
101000,10,31,237,856,825,69,0.0051,0.0158,0.1210,0.4370,0.4211,4.2532
102000,10,31,210,811,819,123,0.0053,0.0165,0.1116,0.4312,0.4354,4.2749
103000,10,19,191,799,859,122,0.0053,0.0101,0.1017,0.4255,0.4574,4.3195
104000,7,15,178,795,864,135,0.0038,0.0081,0.0958,0.4276,0.4648,4.3416
105000,6,11,159,807,888,126,0.0032,0.0059,0.0850,0.4313,0.4746,4.3683
106000,3,9,155,798,900,140,0.0016,0.0048,0.0831,0.4279,0.4826,4.3850
107000,3,9,129,756,925,167,0.0016,0.0049,0.0708,0.4149,0.5077,4.4221
108000,3,4,129,731,962,157,0.0016,0.0022,0.0705,0.3997,0.5260,4.4461
109000,3,3,108,761,1012,116,0.0016,0.0016,0.0572,0.4033,0.5363,4.4711
110000,3,4,96,761,1074,82,0.0015,0.0021,0.0495,0.3927,0.5542,4.4959
111000,4,5,92,733,1120,64,0.0020,0.0026,0.0471,0.3751,0.5732,4.5148
112000,4,3,110,727,1113,65,0.0020,0.0015,0.0562,0.3715,0.5687,4.5033
113000,6,9,103,726,1114,62,0.0031,0.0046,0.0526,0.3708,0.5689,4.4980
114000,7,8,101,741,1172,14,0.0034,0.0039,0.0498,0.3652,0.5776,4.5096
115000,10,12,121,783,1115,1,0.0049,0.0059,0.0593,0.3836,0.5463,4.4606
116000,12,14,146,833,1040,1,0.0059,0.0068,0.0714,0.4073,0.5086,4.4059
117000,23,20,190,861,950,1,0.0113,0.0098,0.0930,0.4212,0.4648,4.3185
118000,30,26,216,898,873,1,0.0147,0.0127,0.1057,0.4395,0.4273,4.2521
119000,36,33,257,914,804,1,0.0176,0.0161,0.1257,0.4472,0.3933,4.1825
120000,40,45,303,933,722,1,0.0196,0.0220,0.1483,0.4567,0.3534,4.1023
121000,49,77,346,910,662,1,0.0240,0.0377,0.1693,0.4452,0.3239,4.0073
122000,59,92,374,906,611,1,0.0289,0.0451,0.1832,0.4437,0.2992,3.9393
123000,69,121,420,872,563,1,0.0337,0.0592,0.2054,0.4264,0.2753,3.8504
124000,72,139,464,867,504,1,0.0352,0.0679,0.2268,0.4238,0.2463,3.7781
125000,77,146,457,837,513,12,0.0379,0.0719,0.2251,0.4123,0.2527,3.7700
126000,31,129,428,859,503,59,0.0159,0.0662,0.2195,0.4405,0.2579,3.8585
127000,35,127,382,839,549,85,0.0181,0.0657,0.1977,0.4343,0.2842,3.9006
128000,35,103,350,827,574,112,0.0185,0.0545,0.1853,0.4378,0.3039,3.9539
129000,27,85,328,809,620,113,0.0144,0.0455,0.1755,0.4329,0.3317,4.0219
130000,26,81,331,847,648,93,0.0135,0.0419,0.1712,0.4382,0.3352,4.0398
131000,27,74,298,829,644,130,0.0144,0.0395,0.1592,0.4428,0.3440,4.0625
132000,27,72,255,822,685,127,0.0145,0.0387,0.1370,0.4417,0.3681,4.1102
133000,13,55,247,808,740,124,0.0070,0.0295,0.1326,0.4337,0.3972,4.1846
134000,9,50,235,798,760,147,0.0049,0.0270,0.1269,0.4309,0.4104,4.2149
135000,8,30,210,802,797,135,0.0043,0.0162,0.1137,0.4342,0.4315,4.2723
136000,8,28,160,812,828,150,0.0044,0.0153,0.0871,0.4423,0.4510,4.3203
