step,pop1,pop2,pop3,pop4,pop5,fire,share1,share2,share3,share4,share5,meanrung
1000,516,252,109,56,47,15,0.5265,0.2571,0.1112,0.0571,0.0480,1.8429
2000,944,465,198,96,85,86,0.5280,0.2601,0.1107,0.0537,0.0475,1.8328
3000,643,383,229,112,93,485,0.4404,0.2623,0.1568,0.0767,0.0637,2.0610
4000,375,267,212,118,92,716,0.3524,0.2509,0.1992,0.1109,0.0865,2.3280
5000,157,194,201,118,101,843,0.2036,0.2516,0.2607,0.1530,0.1310,2.7562
6000,57,118,165,131,112,865,0.0978,0.2024,0.2830,0.2247,0.1921,3.2110
7000,22,74,159,156,153,802,0.0390,0.1312,0.2819,0.2766,0.2713,3.6099
8000,12,42,178,196,212,669,0.0187,0.0656,0.2781,0.3063,0.3312,3.8656
9000,27,66,204,238,287,594,0.0328,0.0803,0.2482,0.2895,0.3491,3.8418
10000,51,90,251,285,339,594,0.0502,0.0886,0.2470,0.2805,0.3337,3.7589
11000,26,76,256,315,397,616,0.0243,0.0710,0.2393,0.2944,0.3710,3.9168
12000,13,47,222,364,442,618,0.0119,0.0432,0.2040,0.3346,0.4062,4.0800
13000,12,45,208,390,482,582,0.0106,0.0396,0.1829,0.3430,0.4239,4.1302
14000,7,49,205,407,541,567,0.0058,0.0405,0.1696,0.3366,0.4475,4.1795
15000,2,34,172,420,565,580,0.0017,0.0285,0.1442,0.3521,0.4736,4.2674
16000,13,28,158,440,624,521,0.0103,0.0222,0.1251,0.3484,0.4941,4.2937
17000,7,23,134,438,684,555,0.0054,0.0179,0.1042,0.3406,0.5319,4.3756
18000,1,19,120,442,767,479,0.0007,0.0141,0.0890,0.3277,0.5686,4.4492
19000,0,12,115,462,843,429,0.0000,0.0084,0.0803,0.3226,0.5887,4.4916
20000,0,14,109,476,898,375,0.0000,0.0094,0.0728,0.3180,0.5999,4.5084
21000,0,8,102,487,953,349,0.0000,0.0052,0.0658,0.3142,0.6148,4.5387
22000,0,6,107,533,999,286,0.0000,0.0036,0.0650,0.3240,0.6073,4.5350
23000,1,7,90,530,1070,227,0.0006,0.0041,0.0530,0.3121,0.6302,4.5671
24000,0,13,94,521,1128,211,0.0000,0.0074,0.0535,0.2967,0.6424,4.5740
25000,1,8,106,515,1201,163,0.0005,0.0044,0.0579,0.2813,0.6559,4.5877
26000,2,5,99,487,1248,145,0.0011,0.0027,0.0538,0.2645,0.6779,4.6154
27000,3,13,97,491,1277,124,0.0016,0.0069,0.0516,0.2610,0.6789,4.6087
28000,3,11,92,495,1342,79,0.0015,0.0057,0.0473,0.2548,0.6907,4.6274
29000,6,11,91,508,1375,38,0.0030,0.0055,0.0457,0.2551,0.6906,4.6248
30000,3,10,90,508,1388,37,0.0015,0.0050,0.0450,0.2541,0.6943,4.6348
31000,2,11,88,505,1391,38,0.0010,0.0055,0.0441,0.2529,0.6965,4.6385
32000,2,11,107,510,1370,30,0.0010,0.0055,0.0535,0.2550,0.6850,4.6175
33000,4,13,107,526,1385,6,0.0020,0.0064,0.0526,0.2585,0.6806,4.6093
34000,6,19,129,576,1316,1,0.0029,0.0093,0.0630,0.2815,0.6432,4.5528
35000,6,27,151,600,1248,10,0.0030,0.0133,0.0743,0.2953,0.6142,4.5044
36000,10,36,176,608,1194,15,0.0049,0.0178,0.0870,0.3004,0.5899,4.4526
37000,15,41,190,614,1184,2,0.0073,0.0201,0.0930,0.3004,0.5793,4.4242
38000,17,47,216,643,1113,10,0.0083,0.0231,0.1061,0.3158,0.5467,4.3694
39000,16,65,243,658,1062,1,0.0078,0.0318,0.1189,0.3219,0.5196,4.3136
40000,13,70,251,632,1037,27,0.0065,0.0349,0.1253,0.3155,0.5177,4.3030
41000,16,70,230,652,1025,42,0.0080,0.0351,0.1154,0.3271,0.5143,4.3046
42000,16,59,231,651,1036,37,0.0080,0.0296,0.1159,0.3266,0.5198,4.3206
43000,18,65,218,642,1037,46,0.0091,0.0328,0.1101,0.3242,0.5237,4.3207
44000,20,68,202,654,1064,31,0.0100,0.0339,0.1006,0.3257,0.5299,4.3317
45000,26,60,194,637,1080,37,0.0130,0.0300,0.0971,0.3190,0.5408,4.3445
46000,25,61,196,624,1089,36,0.0125,0.0306,0.0982,0.3128,0.5459,4.3489
47000,26,65,184,625,1098,27,0.0130,0.0325,0.0921,0.3128,0.5495,4.3534
48000,13,64,190,627,1112,29,0.0065,0.0319,0.0947,0.3126,0.5543,4.3764
49000,17,64,209,611,1098,39,0.0085,0.0320,0.1046,0.3057,0.5493,4.3552
50000,18,64,207,607,1104,35,0.0090,0.0320,0.1035,0.3035,0.5520,4.3575
51000,18,53,191,591,1115,49,0.0091,0.0269,0.0971,0.3003,0.5666,4.3882
52000,17,45,183,598,1140,49,0.0086,0.0227,0.0923,0.3016,0.5749,4.4115
53000,16,44,193,587,1160,29,0.0080,0.0220,0.0965,0.2935,0.5800,4.4155
54000,16,47,198,600,1153,29,0.0079,0.0233,0.0983,0.2979,0.5725,4.4037
55000,22,65,230,628,1099,1,0.0108,0.0318,0.1125,0.3072,0.5377,4.3293
56000,35,87,258,649,1015,1,0.0171,0.0426,0.1262,0.3175,0.4966,4.2339
57000,39,108,303,657,938,1,0.0191,0.0528,0.1482,0.3213,0.4587,4.1477
58000,49,133,327,663,860,9,0.0241,0.0655,0.1609,0.3263,0.4232,4.0591
59000,52,129,324,645,834,42,0.0262,0.0650,0.1633,0.3251,0.4204,4.0484
60000,54,121,316,651,850,47,0.0271,0.0607,0.1586,0.3268,0.4267,4.0653
61000,54,118,279,636,853,77,0.0278,0.0608,0.1438,0.3278,0.4397,4.0907
62000,52,112,250,621,856,109,0.0275,0.0592,0.1322,0.3284,0.4527,4.1195
63000,37,83,240,613,882,124,0.0199,0.0447,0.1294,0.3305,0.4755,4.1968
64000,23,75,227,591,901,158,0.0127,0.0413,0.1249,0.3253,0.4959,4.2504
65000,18,63,200,588,958,146,0.0099,0.0345,0.1095,0.3218,0.5244,4.3164
66000,10,54,199,610,1007,117,0.0053,0.0287,0.1059,0.3245,0.5356,4.3564
67000,11,49,178,606,1058,112,0.0058,0.0258,0.0936,0.3186,0.5563,4.3938
68000,11,49,178,634,1093,55,0.0056,0.0249,0.0906,0.3226,0.5562,4.3990
69000,6,43,187,629,1126,35,0.0030,0.0216,0.0939,0.3159,0.5655,4.4194
70000,8,38,180,653,1118,32,0.0040,0.0190,0.0901,0.3270,0.5598,4.4196
71000,6,35,171,662,1125,31,0.0030,0.0175,0.0855,0.3312,0.5628,4.4332
72000,7,39,187,676,1124,13,0.0034,0.0192,0.0920,0.3325,0.5529,4.4122
73000,10,46,211,674,1094,11,0.0049,0.0226,0.1037,0.3312,0.5376,4.3740
74000,10,30,210,659,1071,44,0.0051,0.0152,0.1061,0.3328,0.5409,4.3894
75000,4,31,212,646,1101,38,0.0020,0.0155,0.1063,0.3240,0.5522,4.4087
76000,4,25,206,633,1119,39,0.0020,0.0126,0.1037,0.3186,0.5632,4.4283
77000,4,21,192,622,1111,61,0.0021,0.0108,0.0985,0.3190,0.5697,4.4436
78000,4,26,198,616,1141,43,0.0020,0.0131,0.0997,0.3103,0.5748,4.4428
79000,5,34,201,632,1140,19,0.0025,0.0169,0.0999,0.3141,0.5666,4.4254
80000,2,38,177,611,1139,64,0.0010,0.0193,0.0900,0.3106,0.5791,4.4474
81000,2,43,180,622,1153,39,0.0010,0.0215,0.0900,0.3110,0.5765,4.4405
82000,4,40,188,605,1145,49,0.0020,0.0202,0.0949,0.3052,0.5777,4.4364
83000,7,35,188,613,1135,49,0.0035,0.0177,0.0950,0.3099,0.5738,4.4328
84000,6,34,170,602,1166,50,0.0030,0.0172,0.0859,0.3043,0.5895,4.4601
85000,11,35,178,598,1161,44,0.0055,0.0177,0.0898,0.3016,0.5855,4.4438
86000,9,36,171,603,1163,44,0.0045,0.0182,0.0863,0.3042,0.5868,4.4506
87000,9,32,163,569,1206,50,0.0045,0.0162,0.0824,0.2875,0.6094,4.4811
88000,9,36,177,585,1221,16,0.0044,0.0178,0.0873,0.2885,0.6021,4.4660
89000,16,42,202,616,1165,1,0.0078,0.0206,0.0990,0.3018,0.5708,4.4072
90000,24,49,241,639,1074,16,0.0118,0.0242,0.1189,0.3152,0.5298,4.3271
91000,15,47,237,649,1040,43,0.0075,0.0236,0.1192,0.3265,0.5231,4.3340
92000,7,48,246,655,1034,37,0.0035,0.0241,0.1236,0.3291,0.5196,4.3372
93000,9,49,257,634,1058,31,0.0045,0.0244,0.1281,0.3159,0.5272,4.3368
94000,2,39,239,665,1040,42,0.0010,0.0196,0.1204,0.3350,0.5239,4.3612
95000,3,45,252,675,1051,15,0.0015,0.0222,0.1244,0.3332,0.5188,4.3455
96000,5,49,284,717,981,7,0.0025,0.0241,0.1395,0.3522,0.4818,4.2868
97000,2,55,307,709,957,12,0.0010,0.0271,0.1512,0.3493,0.4714,4.2631
98000,3,60,302,696,944,28,0.0015,0.0299,0.1506,0.3471,0.4708,4.2559
99000,2,57,294,727,938,18,0.0010,0.0282,0.1457,0.3603,0.4648,4.2597
100000,5,57,319,734,913,13,0.0025,0.0281,0.1573,0.3619,0.4502,4.2293
101000,7,78,351,750,858,1,0.0034,0.0382,0.1717,0.3669,0.4198,4.1614
102000,7,81,349,724,831,41,0.0035,0.0407,0.1752,0.3635,0.4172,4.1501
103000,7,84,321,703,828,68,0.0036,0.0432,0.1652,0.3618,0.4261,4.1637
104000,8,80,304,685,847,85,0.0042,0.0416,0.1580,0.3560,0.4402,4.1866
105000,10,68,299,666,878,96,0.0052,0.0354,0.1556,0.3467,0.4571,4.2150
106000,11,62,282,649,894,123,0.0058,0.0327,0.1486,0.3419,0.4710,4.2397
107000,13,44,264,649,920,104,0.0069,0.0233,0.1397,0.3434,0.4868,4.2799
108000,10,34,247,636,968,118,0.0053,0.0179,0.1303,0.3356,0.5108,4.3288
109000,8,33,251,627,975,105,0.0042,0.0174,0.1325,0.3310,0.5148,4.3347
110000,10,31,221,617,1038,96,0.0052,0.0162,0.1153,0.3219,0.5415,4.3782
111000,1,20,201,580,1056,142,0.0005,0.0108,0.1082,0.3122,0.5684,4.4370
112000,2,24,204,586,1084,101,0.0011,0.0126,0.1074,0.3084,0.5705,4.4347
113000,2,12,171,601,1095,130,0.0011,0.0064,0.0909,0.3195,0.5821,4.4753
114000,5,8,165,603,1126,92,0.0026,0.0042,0.0865,0.3162,0.5905,4.4877
115000,2,13,161,599,1190,59,0.0010,0.0066,0.0819,0.3048,0.6056,4.5074
116000,2,13,152,621,1212,27,0.0010,0.0065,0.0760,0.3105,0.6060,4.5140
117000,3,25,156,650,1205,2,0.0015,0.0123,0.0765,0.3188,0.5910,4.4855
118000,4,43,177,690,1127,4,0.0020,0.0211,0.0867,0.3381,0.5522,4.4174
119000,12,54,225,712,1026,13,0.0059,0.0266,0.1109,0.3509,0.5057,4.3238
120000,24,62,251,727,958,13,0.0119,0.0307,0.1241,0.3595,0.4738,4.2527
121000,33,70,285,700,945,12,0.0162,0.0344,0.1402,0.3443,0.4648,4.2071
122000,34,81,282,697,901,41,0.0170,0.0406,0.1414,0.3494,0.4516,4.1779
123000,42,86,265,694,923,31,0.0209,0.0428,0.1318,0.3453,0.4592,4.1791
124000,40,78,263,679,928,38,0.0201,0.0392,0.1323,0.3415,0.4668,4.1957
125000,28,71,234,682,924,83,0.0144,0.0366,0.1207,0.3517,0.4765,4.2393
126000,27,57,207,660,944,109,0.0142,0.0301,0.1092,0.3483,0.4982,4.2860
