step,pop1,pop2,pop3,pop4,pop5,fire,share1,share2,share3,share4,share5,meanrung
1000,533,297,106,46,28,0,0.5277,0.2941,0.1050,0.0455,0.0277,1.7515
2000,1048,587,239,89,47,0,0.5214,0.2920,0.1189,0.0443,0.0234,1.7562
3000,1278,528,162,56,24,0,0.6240,0.2578,0.0791,0.0273,0.0117,1.5449
4000,1510,427,87,19,3,1,0.7380,0.2087,0.0425,0.0093,0.0015,1.3275
5000,1078,342,78,23,6,368,0.7060,0.2240,0.0511,0.0151,0.0039,1.3870
6000,738,253,66,29,20,552,0.6673,0.2288,0.0597,0.0262,0.0181,1.4991
7000,483,173,67,41,29,667,0.6091,0.2182,0.0845,0.0517,0.0366,1.6885
8000,236,145,84,58,39,755,0.4199,0.2580,0.1495,0.1032,0.0694,2.1441
9000,125,111,92,67,63,743,0.2729,0.2424,0.2009,0.1463,0.1376,2.6332
10000,67,128,132,103,99,698,0.1267,0.2420,0.2495,0.1947,0.1871,3.0737
11000,46,133,149,137,124,730,0.0781,0.2258,0.2530,0.2326,0.2105,3.2716
12000,43,112,158,179,163,722,0.0656,0.1710,0.2412,0.2733,0.2489,3.4687
13000,39,93,187,213,175,714,0.0552,0.1315,0.2645,0.3013,0.2475,3.5545
14000,36,101,213,251,219,669,0.0439,0.1232,0.2598,0.3061,0.2671,3.6293
15000,17,85,214,297,279,669,0.0191,0.0953,0.2399,0.3330,0.3128,3.8251
16000,13,72,204,321,333,662,0.0138,0.0764,0.2163,0.3404,0.3531,3.9427
17000,13,55,198,332,411,622,0.0129,0.0545,0.1962,0.3290,0.4073,4.0634
18000,11,48,194,361,481,583,0.0100,0.0438,0.1772,0.3297,0.4393,4.1443
19000,7,39,179,380,543,558,0.0061,0.0340,0.1559,0.3310,0.4730,4.2308
20000,17,37,164,381,615,556,0.0140,0.0305,0.1351,0.3138,0.5066,4.2685
21000,1,27,143,387,670,521,0.0008,0.0220,0.1164,0.3151,0.5456,4.3827
22000,3,27,153,415,708,445,0.0023,0.0207,0.1172,0.3178,0.5421,4.3767
23000,0,19,139,466,785,404,0.0000,0.0135,0.0987,0.3307,0.5571,4.4315
24000,4,19,135,483,863,361,0.0027,0.0126,0.0898,0.3211,0.5738,4.4508
25000,1,15,125,512,923,325,0.0006,0.0095,0.0793,0.3249,0.5857,4.4854
26000,0,16,121,499,945,303,0.0000,0.0101,0.0765,0.3156,0.5977,4.5009
27000,2,13,127,490,991,306,0.0012,0.0080,0.0783,0.3019,0.6106,4.5126
28000,2,10,114,497,1067,234,0.0012,0.0059,0.0675,0.2941,0.6314,4.5485
29000,1,8,123,553,1146,162,0.0005,0.0044,0.0672,0.3020,0.6259,4.5483
30000,2,14,132,584,1184,83,0.0010,0.0073,0.0689,0.3048,0.6180,4.5313
31000,0,13,132,582,1235,58,0.0000,0.0066,0.0673,0.2966,0.6295,4.5489
32000,3,16,124,582,1259,41,0.0015,0.0081,0.0625,0.2933,0.6346,4.5514
33000,0,16,146,607,1277,0,0.0000,0.0078,0.0714,0.2967,0.6241,4.5371
34000,7,27,183,641,1184,0,0.0034,0.0132,0.0896,0.3139,0.5798,4.4535
35000,15,48,223,648,1112,0,0.0073,0.0235,0.1090,0.3167,0.5435,4.3656
36000,28,59,270,675,1010,1,0.0137,0.0289,0.1322,0.3306,0.4946,4.2635
37000,40,84,309,689,923,0,0.0196,0.0411,0.1511,0.3369,0.4513,4.1594
38000,59,113,367,680,828,0,0.0288,0.0552,0.1793,0.3322,0.4045,4.0283
39000,80,155,430,659,723,0,0.0391,0.0757,0.2101,0.3219,0.3532,3.8745
40000,116,220,454,625,628,1,0.0568,0.1077,0.2222,0.3059,0.3074,3.6995
41000,118,202,443,612,631,26,0.0588,0.1007,0.2208,0.3051,0.3146,3.7159
42000,114,183,433,599,645,51,0.0578,0.0927,0.2194,0.3034,0.3267,3.7487
43000,100,180,418,604,653,74,0.0512,0.0921,0.2138,0.3090,0.3340,3.7826
44000,91,162,370,597,662,120,0.0484,0.0861,0.1966,0.3172,0.3518,3.8379
45000,79,146,364,594,698,126,0.0420,0.0776,0.1935,0.3158,0.3711,3.8963
46000,71,130,343,577,748,122,0.0380,0.0696,0.1835,0.3087,0.4002,3.9636
47000,55,106,302,602,767,157,0.0300,0.0579,0.1648,0.3286,0.4187,4.0480
48000,39,91,273,601,790,187,0.0217,0.0507,0.1522,0.3350,0.4404,4.1215
49000,17,83,243,566,823,211,0.0098,0.0479,0.1403,0.3268,0.4752,4.2096
50000,10,75,219,616,860,188,0.0056,0.0421,0.1230,0.3461,0.4831,4.2590
51000,11,55,194,665,888,160,0.0061,0.0303,0.1070,0.3668,0.4898,4.3039
52000,6,50,185,675,935,146,0.0032,0.0270,0.0999,0.3647,0.5051,4.3414
53000,5,37,178,657,973,134,0.0027,0.0200,0.0962,0.3551,0.5259,4.3816
54000,6,36,162,636,1002,151,0.0033,0.0195,0.0879,0.3453,0.5440,4.4072
55000,6,28,152,651,1053,111,0.0032,0.0148,0.0804,0.3444,0.5571,4.4376
56000,5,12,133,667,1082,95,0.0026,0.0063,0.0700,0.3512,0.5698,4.4792
57000,5,14,130,658,1128,81,0.0026,0.0072,0.0672,0.3401,0.5829,4.4935
58000,7,16,148,679,1168,19,0.0035,0.0079,0.0733,0.3365,0.5788,4.4792
59000,8,13,148,678,1170,18,0.0040,0.0064,0.0734,0.3361,0.5801,4.4819
60000,9,26,204,717,1087,1,0.0044,0.0127,0.0999,0.3510,0.5321,4.3935
61000,12,52,243,730,1009,0,0.0059,0.0254,0.1188,0.3568,0.4932,4.3060
62000,18,75,309,733,911,0,0.0088,0.0367,0.1510,0.3583,0.4453,4.1945
63000,23,95,357,749,822,0,0.0112,0.0464,0.1745,0.3661,0.4018,4.1007
64000,30,127,418,759,710,1,0.0147,0.0621,0.2045,0.3713,0.3474,3.9746
65000,33,108,408,720,724,41,0.0166,0.0542,0.2047,0.3613,0.3633,4.0005
66000,35,114,408,703,740,30,0.0175,0.0570,0.2040,0.3515,0.3700,3.9995
67000,33,107,384,681,752,58,0.0169,0.0547,0.1962,0.3480,0.3843,4.0281
68000,36,112,364,679,781,60,0.0183,0.0568,0.1846,0.3443,0.3960,4.0431
69000,38,107,350,669,806,57,0.0193,0.0543,0.1777,0.3396,0.4091,4.0650
70000,30,89,331,673,805,87,0.0156,0.0462,0.1717,0.3491,0.4175,4.1068
71000,11,76,310,646,844,107,0.0058,0.0403,0.1643,0.3423,0.4473,4.1849
72000,8,60,270,640,894,122,0.0043,0.0321,0.1442,0.3419,0.4776,4.2564
73000,5,58,246,633,945,120,0.0026,0.0307,0.1304,0.3355,0.5008,4.3010
74000,8,48,246,627,946,119,0.0043,0.0256,0.1312,0.3344,0.5045,4.3093
75000,11,36,217,606,973,145,0.0060,0.0195,0.1177,0.3288,0.5279,4.3532
76000,11,28,212,616,1041,94,0.0058,0.0147,0.1111,0.3229,0.5456,4.3878
77000,14,30,197,640,1064,69,0.0072,0.0154,0.1013,0.3290,0.5470,4.3933
78000,9,25,182,625,1132,55,0.0046,0.0127,0.0922,0.3168,0.5737,4.4425
79000,6,26,161,628,1124,73,0.0031,0.0134,0.0828,0.3229,0.5779,4.4591
80000,8,22,169,615,1169,40,0.0040,0.0111,0.0852,0.3101,0.5895,4.4700
81000,9,29,176,618,1184,17,0.0045,0.0144,0.0873,0.3065,0.5873,4.4578
82000,13,39,215,652,1126,0,0.0064,0.0191,0.1051,0.3188,0.5506,4.3883
83000,20,60,260,641,1062,0,0.0098,0.0294,0.1273,0.3138,0.5198,4.3045
84000,31,85,315,663,953,1,0.0151,0.0415,0.1539,0.3239,0.4656,4.1832
85000,43,120,351,666,866,0,0.0210,0.0587,0.1716,0.3255,0.4233,4.0714
86000,56,167,394,689,738,0,0.0274,0.0817,0.1928,0.3371,0.3611,3.9227
87000,90,193,443,664,658,0,0.0439,0.0942,0.2163,0.3242,0.3213,3.7847
88000,113,254,486,635,558,1,0.0552,0.1241,0.2375,0.3104,0.2727,3.6212
89000,95,249,457,624,547,54,0.0482,0.1263,0.2317,0.3164,0.2774,3.6486
90000,72,215,415,623,585,93,0.0377,0.1126,0.2173,0.3262,0.3063,3.7508
91000,69,200,405,626,618,86,0.0360,0.1043,0.2112,0.3264,0.3222,3.7946
92000,71,194,396,629,647,84,0.0367,0.1002,0.2044,0.3247,0.3340,3.8193
93000,59,163,361,613,696,114,0.0312,0.0862,0.1908,0.3240,0.3679,3.9112
94000,57,154,339,621,713,114,0.0303,0.0817,0.1799,0.3296,0.3785,3.9443
95000,53,134,311,623,733,126,0.0286,0.0723,0.1677,0.3360,0.3954,3.9973
96000,32,114,295,630,741,161,0.0177,0.0629,0.1628,0.3477,0.4089,4.0673
97000,7,83,266,667,796,166,0.0038,0.0456,0.1462,0.3667,0.4376,4.1886
98000,5,72,246,638,817,194,0.0028,0.0405,0.1384,0.3588,0.4595,4.2317
99000,4,59,209,622,883,188,0.0023,0.0332,0.1176,0.3500,0.4969,4.3061
100000,4,56,199,594,938,176,0.0022,0.0313,0.1111,0.3317,0.5237,4.3434
101000,2,41,161,603,974,203,0.0011,0.0230,0.0904,0.3386,0.5469,4.4071
102000,2,34,141,609,1045,144,0.0011,0.0186,0.0770,0.3326,0.5707,4.4533
103000,2,23,118,610,1097,138,0.0011,0.0124,0.0638,0.3297,0.5930,4.5011
104000,3,33,125,626,1120,104,0.0016,0.0173,0.0655,0.3283,0.5873,4.4824
105000,4,22,121,636,1131,100,0.0021,0.0115,0.0632,0.3323,0.5909,4.4984
106000,4,23,120,621,1158,87,0.0021,0.0119,0.0623,0.3224,0.6012,4.5088
107000,0,23,122,624,1163,72,0.0000,0.0119,0.0631,0.3230,0.6020,4.5150
108000,1,23,131,651,1195,31,0.0005,0.0115,0.0655,0.3253,0.5972,4.5072
109000,1,11,132,666,1207,18,0.0005,0.0055,0.0654,0.3302,0.5984,4.5206
110000,3,23,145,680,1183,10,0.0015,0.0113,0.0713,0.3343,0.5816,4.4833
111000,7,36,186,689,1122,0,0.0034,0.0176,0.0912,0.3377,0.5500,4.4132
112000,21,54,230,702,1039,1,0.0103,0.0264,0.1124,0.3431,0.5078,4.3118
113000,36,79,274,746,908,0,0.0176,0.0387,0.1341,0.3651,0.4444,4.1801
114000,52,114,320,768,791,0,0.0254,0.0557,0.1565,0.3756,0.3868,4.0425
115000,63,163,382,771,666,0,0.0308,0.0797,0.1868,0.3770,0.3257,3.8870
116000,84,197,426,776,562,1,0.0411,0.0963,0.2083,0.3795,0.2748,3.7506
117000,87,180,400,781,531,49,0.0440,0.0910,0.2021,0.3946,0.2683,3.7524
118000,84,166,378,768,539,81,0.0434,0.0858,0.1953,0.3969,0.2786,3.7814
119000,64,152,344,756,584,114,0.0337,0.0800,0.1811,0.3979,0.3074,3.8653
120000,57,129,305,731,621,131,0.0309,0.0700,0.1655,0.3966,0.3370,3.9387
121000,57,108,310,745,657,135,0.0304,0.0575,0.1652,0.3969,0.3500,3.9787
122000,56,92,289,734,692,130,0.0301,0.0494,0.1551,0.3940,0.3714,4.0274
123000,46,75,277,717,733,146,0.0249,0.0406,0.1499,0.3880,0.3966,4.0909
124000,43,65,263,713,766,147,0.0232,0.0351,0.1422,0.3854,0.4141,4.1319
125000,39,64,238,697,840,130,0.0208,0.0341,0.1267,0.3711,0.4473,4.1901
126000,37,57,212,687,868,141,0.0199,0.0306,0.1139,0.3692,0.4664,4.2316
127000,34,47,185,675,901,157,0.0185,0.0255,0.1004,0.3664,0.4891,4.2823
128000,29,37,167,632,937,177,0.0161,0.0205,0.0927,0.3507,0.5200,4.3380
129000,14,35,166,626,972,177,0.0077,0.0193,0.0916,0.3453,0.5361,4.3828
130000,13,27,162,632,1006,142,0.0071,0.0147,0.0880,0.3435,0.5467,4.4082
131000,11,23,143,627,1063,132,0.0059,0.0123,0.0766,0.3358,0.5694,4.4505
132000,13,21,142,610,1082,126,0.0070,0.0112,0.0760,0.3266,0.5792,4.4599
133000,14,19,135,601,1119,114,0.0074,0.0101,0.0715,0.3183,0.5927,4.4788
134000,17,16,129,634,1172,54,0.0086,0.0081,0.0655,0.3222,0.5955,4.4878
135000,20,14,121,630,1187,58,0.0101,0.0071,0.0614,0.3195,0.6019,4.4959
136000,7,10,129,643,1217,27,0.0035,0.0050,0.0643,0.3205,0.6067,4.5219
137000,7,12,137,672,1208,4,0.0034,0.0059,0.0673,0.3301,0.5933,4.5039
138000,11,20,190,706,1118,0,0.0054,0.0098,0.0929,0.3452,0.5467,4.4181
139000,16,32,223,744,1028,0,0.0078,0.0157,0.1092,0.3642,0.5032,4.3392
140000,32,59,262,777,913,1,0.0157,0.0289,0.1282,0.3803,0.4469,4.2139
141000,37,70,283,760,881,13,0.0182,0.0345,0.1393,0.3742,0.4338,4.1709
142000,42,65,283,754,876,17,0.0208,0.0322,0.1401,0.3733,0.4337,4.1668
143000,52,76,318,738,858,3,0.0255,0.0372,0.1557,0.3614,0.4202,4.1136
144000,66,101,362,735,778,1,0.0323,0.0495,0.1773,0.3599,0.3810,4.0078
145000,56,115,385,723,736,22,0.0278,0.0571,0.1911,0.3588,0.3653,3.9767
146000,56,105,361,706,750,46,0.0283,0.0531,0.1825,0.3569,0.3792,4.0056
147000,53,91,339,678,786,69,0.0272,0.0467,0.1741,0.3482,0.4037,4.0544
148000,59,94,342,701,797,37,0.0296,0.0472,0.1716,0.3517,0.3999,4.0452
149000,60,92,353,701,802,28,0.0299,0.0458,0.1758,0.3491,0.3994,4.0423
150000,67,94,365,705,800,11,0.0330,0.0463,0.1797,0.3471,0.3939,4.0226
150000,67,94,365,705,800,11,0.0330,0.0463,0.1797,0.3471,0.3939,4.0226
