step,pop1,pop2,pop3,pop4,pop5,fire,share1,share2,share3,share4,share5,meanrung
1000,542,260,123,39,46,0,0.5366,0.2574,0.1218,0.0386,0.0455,1.7990
2000,1059,511,260,95,83,0,0.5274,0.2545,0.1295,0.0473,0.0413,1.8207
3000,1216,521,229,52,30,0,0.5938,0.2544,0.1118,0.0254,0.0146,1.6128
4000,1401,460,167,15,5,0,0.6841,0.2246,0.0815,0.0073,0.0024,1.4194
5000,1640,342,63,1,2,0,0.8008,0.1670,0.0308,0.0005,0.0010,1.2339
6000,1929,115,4,0,0,0,0.9419,0.0562,0.0020,0.0000,0.0000,1.0601
7000,1661,1,0,0,0,306,0.9994,0.0006,0.0000,0.0000,0.0000,1.0006
8000,1157,4,1,0,2,539,0.9940,0.0034,0.0009,0.0000,0.0017,1.0120
9000,736,13,6,4,4,644,0.9646,0.0170,0.0079,0.0052,0.0052,1.0695
10000,385,51,61,20,14,696,0.7250,0.0960,0.1149,0.0377,0.0264,1.5443
11000,162,113,100,64,30,719,0.3454,0.2409,0.2132,0.1365,0.0640,2.3326
12000,59,119,129,103,55,706,0.1269,0.2559,0.2774,0.2215,0.1183,2.9484
13000,90,105,123,186,72,650,0.1562,0.1823,0.2135,0.3229,0.1250,3.0781
14000,98,108,128,230,103,672,0.1469,0.1619,0.1919,0.3448,0.1544,3.1979
15000,64,114,170,261,115,727,0.0884,0.1575,0.2348,0.3605,0.1588,3.3439
16000,45,86,197,295,140,738,0.0590,0.1127,0.2582,0.3866,0.1835,3.5229
17000,28,72,226,349,173,703,0.0330,0.0849,0.2665,0.4116,0.2040,3.6686
18000,10,52,246,406,197,675,0.0110,0.0571,0.2700,0.4457,0.2162,3.7991
19000,1,32,231,441,235,633,0.0011,0.0340,0.2457,0.4691,0.2500,3.9330
20000,5,39,213,507,287,532,0.0048,0.0371,0.2027,0.4824,0.2731,3.9819
21000,22,25,218,559,334,536,0.0190,0.0216,0.1883,0.4827,0.2884,4.0000
22000,1,15,199,571,399,559,0.0008,0.0127,0.1679,0.4819,0.3367,4.1409
23000,3,15,142,582,454,491,0.0025,0.0125,0.1187,0.4866,0.3796,4.2283
24000,1,8,152,633,538,428,0.0008,0.0060,0.1141,0.4752,0.4039,4.2755
25000,3,8,147,657,588,452,0.0021,0.0057,0.1048,0.4683,0.4191,4.2965
26000,0,5,129,670,633,412,0.0000,0.0035,0.0898,0.4662,0.4405,4.3438
27000,0,3,119,681,681,397,0.0000,0.0020,0.0802,0.4589,0.4589,4.3747
28000,0,2,100,660,709,410,0.0000,0.0014,0.0680,0.4487,0.4820,4.4113
29000,1,7,70,720,735,353,0.0007,0.0046,0.0457,0.4697,0.4795,4.4227
30000,2,2,71,735,775,326,0.0013,0.0013,0.0448,0.4637,0.4890,4.4379
31000,2,3,67,732,832,276,0.0012,0.0018,0.0410,0.4474,0.5086,4.4603
32000,3,1,57,773,874,242,0.0018,0.0006,0.0334,0.4526,0.5117,4.4719
33000,3,1,54,795,923,186,0.0017,0.0006,0.0304,0.4476,0.5197,4.4831
34000,3,1,51,803,942,174,0.0017,0.0006,0.0283,0.4461,0.5233,4.4889
35000,3,1,46,805,977,153,0.0016,0.0005,0.0251,0.4394,0.5333,4.5022
36000,3,0,51,777,998,142,0.0016,0.0000,0.0279,0.4248,0.5457,4.5128
37000,1,4,59,744,1025,150,0.0005,0.0022,0.0322,0.4059,0.5592,4.5210
38000,0,1,62,781,1072,92,0.0000,0.0005,0.0324,0.4076,0.5595,4.5261
39000,1,1,62,808,1098,59,0.0005,0.0005,0.0315,0.4102,0.5574,4.5234
40000,1,1,67,771,1120,63,0.0005,0.0005,0.0342,0.3934,0.5714,4.5347
41000,1,0,73,785,1139,28,0.0005,0.0000,0.0365,0.3929,0.5701,4.5320
42000,3,1,83,772,1140,37,0.0015,0.0005,0.0415,0.3862,0.5703,4.5233
