step,pop1,pop2,pop3,pop4,pop5,fire,share1,share2,share3,share4,share5,meanrung
24000,0,13,99,585,857,343,0.0000,0.0084,0.0637,0.3764,0.5515,4.4710
25000,0,13,88,576,920,331,0.0000,0.0081,0.0551,0.3607,0.5761,4.5047
26000,0,9,83,539,980,303,0.0000,0.0056,0.0515,0.3346,0.6083,4.5456
27000,1,3,89,549,1066,238,0.0006,0.0018,0.0521,0.3214,0.6241,4.5667
28000,0,3,63,559,1107,211,0.0000,0.0017,0.0364,0.3227,0.6391,4.5993
29000,1,2,58,556,1204,170,0.0005,0.0011,0.0319,0.3053,0.6612,4.6255
30000,3,2,56,552,1248,135,0.0016,0.0011,0.0301,0.2966,0.6706,4.6335
31000,0,3,54,547,1309,87,0.0000,0.0016,0.0282,0.2859,0.6843,4.6529
32000,0,3,53,533,1388,49,0.0000,0.0015,0.0268,0.2696,0.7021,4.6722
33000,0,3,69,553,1396,18,0.0000,0.0015,0.0341,0.2736,0.6907,4.6536
34000,0,6,72,554,1403,8,0.0000,0.0029,0.0354,0.2722,0.6894,4.6482
35000,3,11,82,583,1364,4,0.0015,0.0054,0.0401,0.2854,0.6676,4.6123
36000,12,13,108,606,1301,1,0.0059,0.0064,0.0529,0.2971,0.6377,4.5544
37000,15,22,132,648,1224,1,0.0073,0.0108,0.0647,0.3175,0.5997,4.4914
38000,21,29,165,664,1164,1,0.0103,0.0142,0.0808,0.3250,0.5698,4.4298
39000,34,40,189,701,1076,1,0.0167,0.0196,0.0926,0.3436,0.5275,4.3456
40000,38,41,181,696,1066,20,0.0188,0.0203,0.0895,0.3442,0.5272,4.3408
41000,44,32,168,705,1052,32,0.0220,0.0160,0.0840,0.3523,0.5257,4.3438
42000,29,35,167,686,1070,39,0.0146,0.0176,0.0840,0.3452,0.5385,4.3754
43000,27,42,183,704,1075,12,0.0133,0.0207,0.0901,0.3466,0.5293,4.3580
44000,31,46,210,733,1026,1,0.0152,0.0225,0.1026,0.3583,0.5015,4.3084
45000,13,44,204,745,999,27,0.0065,0.0219,0.1017,0.3716,0.4983,4.3332
46000,12,41,193,759,997,35,0.0060,0.0205,0.0964,0.3791,0.4980,4.3427
47000,13,42,211,769,1004,5,0.0064,0.0206,0.1035,0.3771,0.4924,4.3286
48000,20,54,253,771,948,1,0.0098,0.0264,0.1237,0.3768,0.4633,4.2576
49000,30,67,276,792,878,1,0.0147,0.0328,0.1351,0.3877,0.4298,4.1850
50000,48,92,306,796,803,1,0.0235,0.0450,0.1496,0.3892,0.3927,4.0826
51000,58,110,342,795,740,1,0.0284,0.0538,0.1672,0.3888,0.3619,4.0020
52000,66,134,393,790,661,1,0.0323,0.0656,0.1923,0.3865,0.3234,3.9031
53000,64,147,413,808,613,1,0.0313,0.0719,0.2020,0.3951,0.2998,3.8601
54000,80,180,462,784,540,1,0.0391,0.0880,0.2258,0.3832,0.2639,3.7449
55000,68,166,431,783,506,74,0.0348,0.0850,0.2206,0.4007,0.2590,3.7641
56000,56,167,411,761,546,70,0.0289,0.0860,0.2117,0.3921,0.2813,3.8109
57000,46,148,382,719,599,111,0.0243,0.0781,0.2017,0.3796,0.3163,3.8854
58000,45,137,345,680,648,143,0.0243,0.0739,0.1860,0.3666,0.3493,3.9429
59000,38,135,317,671,678,144,0.0207,0.0734,0.1724,0.3649,0.3687,3.9875
60000,36,132,264,648,700,178,0.0202,0.0742,0.1483,0.3640,0.3933,4.0360
61000,27,113,244,664,744,194,0.0151,0.0631,0.1362,0.3705,0.4152,4.1077
62000,20,82,223,635,798,210,0.0114,0.0466,0.1268,0.3612,0.4539,4.1997
63000,14,83,196,618,830,211,0.0080,0.0477,0.1126,0.3550,0.4767,4.2447
64000,11,77,176,606,869,227,0.0063,0.0443,0.1012,0.3485,0.4997,4.2910
65000,10,65,154,621,918,192,0.0057,0.0368,0.0871,0.3512,0.5192,4.3416
66000,11,42,149,620,978,180,0.0061,0.0233,0.0828,0.3444,0.5433,4.3956
67000,6,21,128,630,994,183,0.0034,0.0118,0.0720,0.3541,0.5587,4.4531
68000,4,15,125,634,1037,165,0.0022,0.0083,0.0689,0.3493,0.5713,4.4793
69000,6,14,116,627,1086,129,0.0032,0.0076,0.0627,0.3391,0.5873,4.4997
70000,6,10,109,654,1109,106,0.0032,0.0053,0.0577,0.3464,0.5874,4.5095
71000,4,9,109,668,1131,91,0.0021,0.0047,0.0567,0.3477,0.5888,4.5164
72000,5,11,88,697,1169,55,0.0025,0.0056,0.0447,0.3538,0.5934,4.5299
73000,0,13,83,712,1181,36,0.0000,0.0065,0.0417,0.3580,0.5938,4.5390
74000,0,17,92,730,1202,1,0.0000,0.0083,0.0451,0.3577,0.5889,4.5272
75000,3,27,127,742,1144,1,0.0015,0.0132,0.0622,0.3632,0.5600,4.4670
76000,6,36,148,797,1053,1,0.0029,0.0176,0.0725,0.3907,0.5162,4.3995
77000,12,48,187,813,984,1,0.0059,0.0235,0.0915,0.3977,0.4814,4.3253
78000,17,67,222,825,911,1,0.0083,0.0328,0.1087,0.4040,0.4461,4.2468
79000,31,84,261,818,852,1,0.0152,0.0411,0.1276,0.3998,0.4164,4.1613
80000,41,115,285,812,790,1,0.0201,0.0563,0.1395,0.3975,0.3867,4.0744
81000,54,147,319,811,712,1,0.0264,0.0720,0.1561,0.3970,0.3485,3.9692
82000,68,186,353,824,614,1,0.0333,0.0910,0.1726,0.4029,0.3002,3.8460
83000,74,188,342,787,616,29,0.0369,0.0937,0.1704,0.3921,0.3069,3.8386
84000,56,145,333,782,617,88,0.0290,0.0750,0.1723,0.4046,0.3192,3.9100
85000,56,137,297,764,643,112,0.0295,0.0722,0.1566,0.4027,0.3390,3.9494
86000,37,111,280,777,668,133,0.0198,0.0593,0.1495,0.4148,0.3566,4.0294
87000,31,104,262,761,702,131,0.0167,0.0559,0.1409,0.4091,0.3774,4.0747
88000,33,100,254,768,715,122,0.0176,0.0535,0.1358,0.4107,0.3824,4.0866
89000,36,85,243,765,752,129,0.0191,0.0452,0.1292,0.4067,0.3998,4.1228
90000,35,82,245,761,781,103,0.0184,0.0431,0.1287,0.3997,0.4102,4.1402
91000,37,73,231,745,791,119,0.0197,0.0389,0.1231,0.3969,0.4214,4.1614
92000,39,61,202,775,815,109,0.0206,0.0322,0.1068,0.4096,0.4308,4.1977
93000,24,55,193,748,846,140,0.0129,0.0295,0.1034,0.4009,0.4534,4.2524
94000,9,50,167,752,870,136,0.0049,0.0271,0.0904,0.4069,0.4708,4.3117
95000,6,51,154,767,889,128,0.0032,0.0273,0.0825,0.4108,0.4762,4.3294
96000,4,39,153,742,930,119,0.0021,0.0209,0.0819,0.3972,0.4979,4.3678
97000,4,32,150,767,968,87,0.0021,0.0167,0.0781,0.3993,0.5039,4.3863
98000,4,25,132,740,1010,93,0.0021,0.0131,0.0691,0.3872,0.5285,4.4270
99000,4,23,128,758,1022,86,0.0021,0.0119,0.0661,0.3917,0.5282,4.4320
100000,6,26,128,752,1020,76,0.0031,0.0135,0.0663,0.3892,0.5280,4.4255
101000,6,21,138,747,1032,70,0.0031,0.0108,0.0710,0.3843,0.5309,4.4290
102000,10,24,139,754,1060,40,0.0050,0.0121,0.0700,0.3795,0.5335,4.4243
103000,9,24,142,780,1079,5,0.0044,0.0118,0.0698,0.3835,0.5305,4.4238
104000,12,34,154,806,1037,1,0.0059,0.0166,0.0754,0.3945,0.5076,4.3813
105000,21,46,177,831,969,1,0.0103,0.0225,0.0866,0.4066,0.4741,4.3116
106000,34,49,223,853,885,1,0.0166,0.0240,0.1091,0.4173,0.4330,4.2260
107000,42,61,279,862,799,1,0.0206,0.0299,0.1366,0.4219,0.3911,4.1331
108000,48,72,319,871,732,1,0.0235,0.0353,0.1562,0.4265,0.3585,4.0612
109000,54,96,346,885,660,1,0.0265,0.0470,0.1695,0.4336,0.3234,3.9804
110000,73,117,390,877,589,1,0.0357,0.0572,0.1906,0.4286,0.2879,3.8759
111000,93,152,415,888,495,1,0.0455,0.0744,0.2031,0.4347,0.2423,3.7538
112000,115,180,454,875,418,1,0.0563,0.0881,0.2223,0.4285,0.2047,3.6371
113000,138,209,492,847,360,1,0.0674,0.1022,0.2405,0.4140,0.1760,3.5288
114000,166,227,530,818,302,1,0.0813,0.1111,0.2594,0.4004,0.1478,3.4224
115000,97,188,502,812,308,101,0.0509,0.0986,0.2632,0.4258,0.1615,3.5485
116000,42,162,477,809,339,143,0.0230,0.0886,0.2608,0.4423,0.1853,3.6785
117000,31,112,428,837,360,219,0.0175,0.0633,0.2421,0.4734,0.2036,3.7822
118000,24,92,384,828,377,218,0.0141,0.0540,0.2252,0.4856,0.2211,3.8457
119000,19,76,386,861,409,195,0.0109,0.0434,0.2204,0.4917,0.2336,3.8938
120000,11,65,337,859,447,227,0.0064,0.0378,0.1960,0.4997,0.2600,3.9692
121000,12,55,304,836,494,257,0.0071,0.0323,0.1787,0.4915,0.2904,4.0259
122000,11,58,280,834,531,231,0.0064,0.0338,0.1634,0.4866,0.3098,4.0595
123000,11,46,240,847,572,233,0.0064,0.0268,0.1399,0.4936,0.3333,4.1206
124000,11,42,214,871,604,224,0.0063,0.0241,0.1228,0.5000,0.3467,4.1567
125000,13,36,212,874,613,211,0.0074,0.0206,0.1213,0.5000,0.3507,4.1659
126000,11,35,214,886,644,185,0.0061,0.0196,0.1196,0.4950,0.3598,4.1827
127000,5,26,197,874,669,204,0.0028,0.0147,0.1112,0.4935,0.3778,4.2287
128000,5,23,169,852,688,221,0.0029,0.0132,0.0973,0.4905,0.3961,4.2637
129000,5,20,158,842,719,203,0.0029,0.0115,0.0906,0.4828,0.4123,4.2901
130000,5,17,144,872,772,178,0.0028,0.0094,0.0796,0.4818,0.4265,4.3199
131000,1,15,128,872,805,163,0.0005,0.0082,0.0703,0.4789,0.4421,4.3537
132000,0,12,101,872,849,155,0.0000,0.0065,0.0551,0.4755,0.4629,4.3948
133000,0,13,95,868,881,130,0.0000,0.0070,0.0512,0.4674,0.4744,4.4093
134000,0,16,103,834,917,134,0.0000,0.0086,0.0551,0.4460,0.4904,4.4182
135000,0,14,84,807,970,130,0.0000,0.0075,0.0448,0.4304,0.5173,4.4576
136000,0,13,95,824,1068,29,0.0000,0.0065,0.0475,0.4120,0.5340,4.4735
137000,0,13,105,815,1085,23,0.0000,0.0064,0.0520,0.4039,0.5377,4.4727
138000,4,11,121,802,1090,8,0.0020,0.0054,0.0597,0.3955,0.5375,4.4610
139000,5,15,132,776,1111,6,0.0025,0.0074,0.0647,0.3806,0.5449,4.4581
140000,10,15,157,809,1052,1,0.0049,0.0073,0.0768,0.3960,0.5149,4.4087
141000,17,24,184,847,970,1,0.0083,0.0118,0.0901,0.4148,0.4750,4.3364
142000,25,30,232,856,900,1,0.0122,0.0147,0.1136,0.4190,0.4405,4.2609
143000,33,34,263,876,838,1,0.0161,0.0166,0.1287,0.4286,0.4100,4.1996
144000,44,43,300,876,783,1,0.0215,0.0210,0.1466,0.4282,0.3827,4.1295
145000,65,54,343,860,723,1,0.0318,0.0264,0.1677,0.4205,0.3535,4.0377
146000,54,59,333,885,679,22,0.0269,0.0294,0.1657,0.4403,0.3378,4.0328
147000,32,47,332,888,699,36,0.0160,0.0235,0.1662,0.4444,0.3498,4.0886
148000,31,32,302,896,698,65,0.0158,0.0163,0.1542,0.4574,0.3563,4.1220
149000,26,34,295,903,709,54,0.0132,0.0173,0.1500,0.4591,0.3604,4.1362
150000,26,25,273,876,730,90,0.0135,0.0130,0.1415,0.4539,0.3782,4.1705
150000,26,25,273,876,730,90,0.0135,0.0130,0.1415,0.4539,0.3782,4.1705
