step,pop1,pop2,pop3,pop4,pop5,fire,share1,share2,share3,share4,share5,meanrung
1000,570,221,113,69,37,0,0.5644,0.2188,0.1119,0.0683,0.0366,1.7941
2000,1026,489,257,152,82,0,0.5115,0.2438,0.1281,0.0758,0.0409,1.8908
3000,1189,493,226,101,39,0,0.5806,0.2407,0.1104,0.0493,0.0190,1.6855
4000,1378,445,168,43,14,0,0.6729,0.2173,0.0820,0.0210,0.0068,1.4717
5000,1598,366,73,10,1,0,0.7803,0.1787,0.0356,0.0049,0.0005,1.2666
6000,1903,140,5,0,0,0,0.9292,0.0684,0.0024,0.0000,0.0000,1.0732
7000,1663,1,1,4,0,289,0.9964,0.0006,0.0006,0.0024,0.0000,1.0090
8000,1206,2,3,12,0,463,0.9861,0.0016,0.0025,0.0098,0.0000,1.0360
9000,836,21,38,34,3,555,0.8970,0.0225,0.0408,0.0365,0.0032,1.2264
10000,541,42,72,56,11,663,0.7493,0.0582,0.0997,0.0776,0.0152,1.5512
11000,251,42,102,82,18,767,0.5071,0.0848,0.2061,0.1657,0.0364,2.1394
12000,60,62,161,110,28,794,0.1425,0.1473,0.3824,0.2613,0.0665,2.9620
13000,56,101,193,139,41,733,0.1057,0.1906,0.3642,0.2623,0.0774,3.0151
14000,68,85,202,150,61,725,0.1201,0.1502,0.3569,0.2650,0.1078,3.0901
15000,41,71,191,166,70,734,0.0761,0.1317,0.3544,0.3080,0.1299,3.2839
16000,57,56,177,194,93,734,0.0988,0.0971,0.3068,0.3362,0.1612,3.3640
17000,49,61,191,257,123,712,0.0720,0.0896,0.2805,0.3774,0.1806,3.5051
18000,23,84,211,309,163,681,0.0291,0.1063,0.2671,0.3911,0.2063,3.6392
19000,10,78,219,359,209,674,0.0114,0.0891,0.2503,0.4103,0.2389,3.7760
20000,10,64,228,416,239,627,0.0104,0.0669,0.2382,0.4347,0.2497,3.8464
21000,9,49,217,470,283,637,0.0088,0.0477,0.2111,0.4572,0.2753,3.9426
22000,0,23,178,496,337,660,0.0000,0.0222,0.1721,0.4797,0.3259,4.1093
23000,0,6,143,495,382,565,0.0000,0.0058,0.1394,0.4825,0.3723,4.2212
24000,4,23,169,559,444,458,0.0033,0.0192,0.1410,0.4662,0.3703,4.1810
25000,20,26,189,593,530,438,0.0147,0.0191,0.1392,0.4367,0.3903,4.1686
26000,9,25,175,628,585,415,0.0063,0.0176,0.1231,0.4416,0.4114,4.2342
27000,2,30,146,661,607,407,0.0014,0.0207,0.1010,0.4571,0.4198,4.2732
28000,0,25,131,692,645,394,0.0000,0.0167,0.0877,0.4635,0.4320,4.3108
29000,1,18,108,685,663,380,0.0007,0.0122,0.0732,0.4644,0.4495,4.3498
30000,0,12,103,703,724,327,0.0000,0.0078,0.0668,0.4559,0.4695,4.3872
31000,1,11,98,733,784,279,0.0006,0.0068,0.0602,0.4505,0.4819,4.4063
32000,2,9,83,751,830,269,0.0012,0.0054,0.0496,0.4484,0.4955,4.4316
33000,2,4,78,733,904,236,0.0012,0.0023,0.0453,0.4259,0.5253,4.4718
34000,4,9,62,733,939,219,0.0023,0.0052,0.0355,0.4196,0.5375,4.4848
35000,5,4,66,745,1000,174,0.0027,0.0022,0.0363,0.4093,0.5495,4.5005
36000,6,2,68,750,1033,131,0.0032,0.0011,0.0366,0.4034,0.5557,4.5073
37000,7,0,61,759,1074,113,0.0037,0.0000,0.0321,0.3993,0.5650,4.5218
38000,8,0,62,792,1102,57,0.0041,0.0000,0.0316,0.4033,0.5611,4.5173
39000,9,0,61,784,1134,44,0.0045,0.0000,0.0307,0.3944,0.5704,4.5262
40000,8,0,71,771,1130,51,0.0040,0.0000,0.0359,0.3894,0.5707,4.5227
41000,8,1,70,769,1135,42,0.0040,0.0005,0.0353,0.3878,0.5724,4.5240
42000,9,1,71,768,1135,39,0.0045,0.0005,0.0358,0.3871,0.5721,4.5217
43000,11,1,79,763,1175,12,0.0054,0.0005,0.0389,0.3760,0.5791,4.5229
44000,12,2,91,796,1144,0,0.0059,0.0010,0.0445,0.3892,0.5594,4.4954
45000,15,5,124,834,1065,0,0.0073,0.0024,0.0607,0.4082,0.5213,4.4337
46000,16,8,150,876,995,0,0.0078,0.0039,0.0733,0.4284,0.4866,4.3819
47000,21,20,200,885,917,0,0.0103,0.0098,0.0979,0.4332,0.4488,4.3005
48000,26,32,229,917,841,0,0.0127,0.0156,0.1120,0.4484,0.4112,4.2298
49000,41,36,260,917,791,0,0.0200,0.0176,0.1271,0.4484,0.3868,4.1643
50000,50,61,305,925,704,0,0.0244,0.0298,0.1491,0.4523,0.3443,4.0621
51000,64,85,336,927,635,0,0.0313,0.0415,0.1641,0.4529,0.3102,3.9692
52000,79,107,389,917,553,0,0.0386,0.0523,0.1902,0.4484,0.2704,3.8597
53000,99,133,451,884,476,0,0.0485,0.0651,0.2208,0.4327,0.2330,3.7367
54000,116,164,503,856,408,0,0.0567,0.0801,0.2457,0.4182,0.1993,3.6234
55000,134,204,540,830,339,0,0.0655,0.0997,0.2638,0.4055,0.1656,3.5061
56000,163,233,571,800,280,0,0.0796,0.1138,0.2789,0.3908,0.1368,3.3913
57000,203,260,605,749,230,0,0.0992,0.1270,0.2956,0.3659,0.1124,3.2653
58000,242,313,644,662,184,0,0.1183,0.1531,0.3149,0.3237,0.0900,3.1139
59000,296,357,657,586,151,0,0.1446,0.1744,0.3210,0.2863,0.0738,2.9702
60000,352,403,660,525,107,0,0.1720,0.1969,0.3224,0.2565,0.0523,2.8202
61000,418,455,641,462,71,0,0.2042,0.2223,0.3131,0.2257,0.0347,2.6644
62000,487,504,641,358,57,0,0.2379,0.2462,0.3131,0.1749,0.0278,2.5085
63000,566,555,615,269,40,0,0.2768,0.2714,0.3007,0.1315,0.0196,2.3457
64000,662,574,575,204,32,0,0.3234,0.2804,0.2809,0.0997,0.0156,2.2037
65000,766,598,522,143,16,0,0.3746,0.2924,0.2553,0.0699,0.0078,2.0440
66000,887,612,436,106,6,0,0.4333,0.2990,0.2130,0.0518,0.0029,1.8920
67000,1017,629,327,70,4,0,0.4968,0.3073,0.1597,0.0342,0.0020,1.7372
68000,1179,623,221,23,1,0,0.5760,0.3043,0.1080,0.0112,0.0005,1.5559
69000,1389,516,133,9,0,0,0.6786,0.2521,0.0650,0.0044,0.0000,1.3952
70000,1644,356,46,1,0,0,0.8031,0.1739,0.0225,0.0005,0.0000,1.2203
71000,1431,248,15,0,0,251,0.8447,0.1464,0.0089,0.0000,0.0000,1.1641
72000,1013,209,10,3,3,493,0.8183,0.1688,0.0081,0.0024,0.0024,1.2019
73000,745,180,51,19,12,592,0.7398,0.1787,0.0506,0.0189,0.0119,1.3843
74000,526,116,71,30,21,690,0.6885,0.1518,0.0929,0.0393,0.0275,1.5654
75000,321,81,74,53,41,768,0.5632,0.1421,0.1298,0.0930,0.0719,1.9684
76000,159,81,115,95,71,811,0.3052,0.1555,0.2207,0.1823,0.1363,2.6891
77000,24,57,126,142,89,795,0.0548,0.1301,0.2877,0.3242,0.2032,3.4909
78000,51,73,159,208,128,661,0.0824,0.1179,0.2569,0.3360,0.2068,3.4669
79000,34,69,186,242,163,653,0.0490,0.0994,0.2680,0.3487,0.2349,3.6210
80000,18,46,193,289,194,643,0.0243,0.0622,0.2608,0.3905,0.2622,3.8041
81000,22,63,217,346,237,604,0.0249,0.0712,0.2452,0.3910,0.2678,3.8056
82000,14,63,270,389,266,585,0.0140,0.0629,0.2695,0.3882,0.2655,3.8283
83000,31,55,246,410,295,625,0.0299,0.0530,0.2372,0.3954,0.2845,3.8515
84000,11,39,237,423,330,643,0.0106,0.0375,0.2279,0.4067,0.3173,3.9827
85000,2,45,233,454,363,601,0.0018,0.0410,0.2124,0.4139,0.3309,4.0310
86000,1,35,228,471,404,563,0.0009,0.0307,0.2002,0.4135,0.3547,4.0904
87000,0,27,215,536,435,546,0.0000,0.0223,0.1772,0.4419,0.3586,4.1369
88000,2,24,171,561,452,544,0.0017,0.0198,0.1413,0.4636,0.3736,4.1876
89000,2,33,175,588,491,513,0.0016,0.0256,0.1358,0.4562,0.3809,4.1893
90000,5,16,155,610,537,481,0.0038,0.0121,0.1172,0.4611,0.4059,4.2532
91000,2,17,132,645,587,425,0.0014,0.0123,0.0954,0.4664,0.4244,4.3001
92000,1,15,115,663,632,409,0.0007,0.0105,0.0806,0.4649,0.4432,4.3394
93000,0,4,118,683,700,354,0.0000,0.0027,0.0784,0.4538,0.4651,4.3814
94000,1,12,117,693,796,292,0.0006,0.0074,0.0723,0.4280,0.4917,4.4027
95000,0,11,87,704,836,276,0.0000,0.0067,0.0531,0.4298,0.5104,4.4438
96000,1,10,89,702,875,250,0.0006,0.0060,0.0531,0.4186,0.5218,4.4550
97000,0,2,86,712,937,230,0.0000,0.0012,0.0495,0.4099,0.5394,4.4876
98000,0,1,66,729,979,195,0.0000,0.0006,0.0372,0.4107,0.5515,4.5132
99000,0,1,75,734,1024,150,0.0000,0.0005,0.0409,0.4002,0.5583,4.5164
100000,0,2,75,740,1061,117,0.0000,0.0011,0.0399,0.3940,0.5650,4.5229
101000,2,4,72,778,1085,78,0.0010,0.0021,0.0371,0.4008,0.5590,4.5147
102000,1,2,73,778,1110,63,0.0005,0.0010,0.0372,0.3961,0.5652,4.5244
103000,1,3,74,796,1131,25,0.0005,0.0015,0.0369,0.3970,0.5641,4.5227
104000,1,6,91,808,1125,12,0.0005,0.0030,0.0448,0.3978,0.5539,4.5017
105000,1,5,93,793,1126,21,0.0005,0.0025,0.0461,0.3930,0.5580,4.5055
106000,2,6,96,817,1122,1,0.0010,0.0029,0.0470,0.3999,0.5492,4.4934
107000,3,15,117,863,1045,0,0.0015,0.0073,0.0573,0.4224,0.5115,4.4351
108000,9,23,144,875,996,0,0.0044,0.0112,0.0703,0.4275,0.4866,4.3806
109000,12,26,179,874,952,0,0.0059,0.0127,0.0876,0.4278,0.4660,4.3353
110000,18,40,213,888,888,0,0.0088,0.0195,0.1041,0.4338,0.4338,4.2643
111000,21,53,256,900,815,0,0.0103,0.0259,0.1252,0.4401,0.3985,4.1907
112000,27,73,300,911,734,0,0.0132,0.0357,0.1467,0.4455,0.3589,4.1012
113000,41,85,346,914,655,0,0.0201,0.0416,0.1695,0.4478,0.3209,4.0078
114000,56,106,392,898,593,0,0.0274,0.0518,0.1917,0.4391,0.2900,3.9125
115000,65,135,445,885,513,0,0.0318,0.0661,0.2178,0.4332,0.2511,3.8057
116000,85,158,495,835,470,0,0.0416,0.0773,0.2423,0.4087,0.2301,3.7083
117000,110,190,539,804,402,0,0.0538,0.0929,0.2636,0.3932,0.1966,3.5858
118000,147,225,575,772,328,0,0.0718,0.1099,0.2809,0.3771,0.1602,3.4441
119000,180,251,614,725,277,0,0.0879,0.1226,0.3000,0.3542,0.1353,3.3263
120000,220,299,635,667,226,0,0.1075,0.1461,0.3102,0.3258,0.1104,3.1856
121000,261,355,659,602,168,0,0.1276,0.1736,0.3222,0.2944,0.0822,3.0298
