step,pop1,pop2,pop3,pop4,pop5,fire,share1,share2,share3,share4,share5,meanrung
1000,507,315,82,65,37,1,0.5040,0.3131,0.0815,0.0646,0.0368,1.8171
2000,1110,566,143,102,69,8,0.5578,0.2844,0.0719,0.0513,0.0347,1.7206
3000,877,405,141,106,76,310,0.5464,0.2523,0.0879,0.0660,0.0474,1.8156
4000,588,304,141,117,79,534,0.4784,0.2474,0.1147,0.0952,0.0643,2.0195
5000,352,256,141,128,91,663,0.3636,0.2645,0.1457,0.1322,0.0940,2.3285
6000,152,193,144,140,121,807,0.2027,0.2573,0.1920,0.1867,0.1613,2.8467
7000,48,146,159,172,147,800,0.0714,0.2173,0.2366,0.2560,0.2188,3.3333
8000,22,144,167,177,188,743,0.0315,0.2063,0.2393,0.2536,0.2693,3.5229
9000,4,114,183,201,215,732,0.0056,0.1590,0.2552,0.2803,0.2999,3.7099
10000,8,73,169,258,265,682,0.0103,0.0944,0.2186,0.3338,0.3428,3.9043
11000,9,71,180,300,325,625,0.0102,0.0802,0.2034,0.3390,0.3672,3.9729
12000,11,65,170,338,373,608,0.0115,0.0679,0.1776,0.3532,0.3898,4.0418
13000,6,62,192,384,422,577,0.0056,0.0582,0.1801,0.3602,0.3959,4.0826
14000,15,54,203,450,475,511,0.0125,0.0451,0.1696,0.3759,0.3968,4.0994
15000,6,47,201,490,528,506,0.0047,0.0369,0.1580,0.3852,0.4151,4.1690
16000,2,16,182,510,582,488,0.0015,0.0124,0.1409,0.3947,0.4505,4.2802
17000,4,10,169,520,639,466,0.0030,0.0075,0.1259,0.3875,0.4762,4.3264
18000,4,13,144,575,681,410,0.0028,0.0092,0.1016,0.4058,0.4806,4.3522
19000,5,8,141,594,746,378,0.0033,0.0054,0.0944,0.3976,0.4993,4.3842
20000,3,9,140,594,811,328,0.0019,0.0058,0.0899,0.3815,0.5209,4.4136
21000,2,9,117,600,863,325,0.0013,0.0057,0.0735,0.3771,0.5424,4.4538
22000,2,9,101,564,908,339,0.0013,0.0057,0.0638,0.3561,0.5732,4.4943
23000,3,4,95,585,965,259,0.0018,0.0024,0.0575,0.3541,0.5841,4.5163
24000,1,7,91,622,1026,232,0.0006,0.0040,0.0521,0.3560,0.5873,4.5255
25000,1,4,74,617,1084,190,0.0006,0.0022,0.0416,0.3466,0.6090,4.5612
26000,2,4,62,666,1123,133,0.0011,0.0022,0.0334,0.3586,0.6047,4.5638
27000,0,5,52,677,1168,103,0.0000,0.0026,0.0273,0.3559,0.6141,4.5815
28000,1,7,54,684,1195,82,0.0005,0.0036,0.0278,0.3524,0.6157,4.5791
29000,0,7,50,698,1219,52,0.0000,0.0035,0.0253,0.3536,0.6175,4.5851
30000,0,10,49,724,1236,19,0.0000,0.0050,0.0243,0.3586,0.6122,4.5780
31000,2,14,71,763,1194,1,0.0010,0.0068,0.0347,0.3733,0.5841,4.5328
32000,4,20,99,795,1123,1,0.0020,0.0098,0.0485,0.3895,0.5502,4.4762
33000,4,23,113,821,1082,1,0.0020,0.0113,0.0553,0.4019,0.5296,4.4459
34000,5,14,113,842,1058,7,0.0025,0.0069,0.0556,0.4144,0.5207,4.4439
35000,9,17,139,887,992,1,0.0044,0.0083,0.0680,0.4340,0.4853,4.3875
36000,15,16,148,875,966,18,0.0074,0.0079,0.0733,0.4332,0.4782,4.3668
37000,14,17,155,865,944,27,0.0070,0.0085,0.0777,0.4336,0.4732,4.3574
38000,19,17,185,873,944,5,0.0093,0.0083,0.0908,0.4284,0.4632,4.3278
39000,25,19,198,883,920,1,0.0122,0.0093,0.0968,0.4318,0.4499,4.2978
40000,37,29,235,876,868,1,0.0181,0.0142,0.1149,0.4284,0.4244,4.2269
41000,43,44,280,877,798,1,0.0211,0.0215,0.1371,0.4295,0.3908,4.1474
42000,44,32,255,878,787,43,0.0220,0.0160,0.1278,0.4399,0.3943,4.1683
43000,42,33,237,877,805,34,0.0211,0.0165,0.1189,0.4398,0.4037,4.1886
44000,35,30,233,900,823,21,0.0173,0.0148,0.1153,0.4453,0.4072,4.2103
45000,37,30,247,876,820,24,0.0184,0.0149,0.1229,0.4358,0.4080,4.2000
46000,34,32,233,889,813,31,0.0170,0.0160,0.1164,0.4443,0.4063,4.2069
47000,38,31,239,863,796,50,0.0193,0.0158,0.1215,0.4387,0.4047,4.1937
48000,37,29,244,852,856,23,0.0183,0.0144,0.1209,0.4222,0.4242,4.2195
49000,33,31,246,860,837,29,0.0164,0.0154,0.1226,0.4285,0.4170,4.2143
50000,31,36,257,892,819,8,0.0152,0.0177,0.1263,0.4383,0.4025,4.1951
51000,38,41,273,912,782,1,0.0186,0.0200,0.1334,0.4457,0.3822,4.1530
52000,53,55,300,907,729,1,0.0259,0.0269,0.1468,0.4437,0.3567,4.0783
53000,60,73,339,915,657,1,0.0294,0.0357,0.1659,0.4477,0.3214,3.9961
54000,76,92,373,902,600,1,0.0372,0.0450,0.1826,0.4415,0.2937,3.9094
55000,106,109,419,884,527,1,0.0518,0.0533,0.2049,0.4323,0.2577,3.7907
56000,129,140,453,863,461,1,0.0630,0.0684,0.2214,0.4218,0.2253,3.6779
57000,158,166,486,819,416,1,0.0773,0.0812,0.2377,0.4005,0.2034,3.5716
58000,151,159,497,814,413,9,0.0742,0.0782,0.2443,0.4002,0.2030,3.5796
59000,143,153,473,801,416,41,0.0720,0.0770,0.2382,0.4033,0.2095,3.6012
60000,126,141,438,779,423,103,0.0661,0.0739,0.2297,0.4085,0.2218,3.6460
61000,120,121,410,777,484,93,0.0628,0.0633,0.2144,0.4064,0.2531,3.7238
62000,106,93,379,793,508,128,0.0564,0.0495,0.2017,0.4220,0.2704,3.8004
63000,90,84,365,795,553,112,0.0477,0.0445,0.1934,0.4213,0.2931,3.8675
64000,38,82,328,782,565,187,0.0212,0.0457,0.1827,0.4357,0.3148,3.9772
65000,18,71,315,785,611,182,0.0100,0.0394,0.1750,0.4361,0.3394,4.0556
66000,19,41,287,768,641,217,0.0108,0.0233,0.1634,0.4374,0.3650,4.1224
67000,11,36,256,712,649,273,0.0066,0.0216,0.1538,0.4279,0.3900,4.1731
68000,10,24,210,693,693,278,0.0061,0.0147,0.1288,0.4252,0.4252,4.2485
69000,7,17,215,694,733,270,0.0042,0.0102,0.1291,0.4166,0.4400,4.2779
70000,8,13,180,688,792,245,0.0048,0.0077,0.1071,0.4093,0.4711,4.3343
71000,4,13,138,674,827,260,0.0024,0.0079,0.0833,0.4070,0.4994,4.3931
72000,0,11,123,683,887,244,0.0000,0.0065,0.0722,0.4008,0.5205,4.4354
73000,0,11,106,675,940,223,0.0000,0.0064,0.0612,0.3897,0.5427,4.4688
74000,4,6,75,681,982,203,0.0023,0.0034,0.0429,0.3896,0.5618,4.5051
75000,4,8,81,710,1049,128,0.0022,0.0043,0.0437,0.3834,0.5664,4.5076
76000,0,5,75,730,1098,103,0.0000,0.0026,0.0393,0.3826,0.5755,4.5309
77000,0,5,89,737,1134,61,0.0000,0.0025,0.0453,0.3751,0.5771,4.5267
78000,1,5,89,737,1176,23,0.0005,0.0025,0.0443,0.3670,0.5857,4.5349
79000,3,7,106,791,1135,1,0.0015,0.0034,0.0519,0.3874,0.5558,4.4927
80000,4,10,128,819,1082,1,0.0020,0.0049,0.0627,0.4009,0.5296,4.4513
81000,6,21,146,878,993,1,0.0029,0.0103,0.0714,0.4295,0.4858,4.3850
82000,14,30,179,893,927,1,0.0069,0.0147,0.0876,0.4371,0.4537,4.3162
83000,17,32,228,911,858,1,0.0083,0.0156,0.1114,0.4453,0.4194,4.2517
84000,25,47,235,946,793,1,0.0122,0.0230,0.1149,0.4624,0.3876,4.1901
85000,35,62,269,950,727,1,0.0171,0.0303,0.1317,0.4650,0.3558,4.1121
86000,43,71,292,976,662,1,0.0210,0.0347,0.1429,0.4775,0.3239,4.0484
87000,56,96,343,968,582,1,0.0274,0.0469,0.1677,0.4733,0.2846,3.9408
88000,71,114,392,959,508,1,0.0347,0.0558,0.1918,0.4692,0.2485,3.8410
89000,87,131,458,933,436,1,0.0425,0.0641,0.2240,0.4562,0.2132,3.7335
90000,95,158,471,889,418,13,0.0468,0.0778,0.2319,0.4377,0.2058,3.6780
91000,81,151,432,896,416,53,0.0410,0.0764,0.2186,0.4534,0.2105,3.7161
92000,78,138,428,863,417,93,0.0405,0.0717,0.2225,0.4485,0.2167,3.7292
93000,80,119,422,885,466,56,0.0406,0.0603,0.2140,0.4488,0.2363,3.7799
94000,79,89,416,890,500,49,0.0400,0.0451,0.2107,0.4509,0.2533,3.8323
95000,77,68,393,861,540,79,0.0397,0.0351,0.2027,0.4440,0.2785,3.8865
96000,78,75,360,841,579,84,0.0404,0.0388,0.1862,0.4351,0.2995,3.9146
97000,80,77,358,869,586,68,0.0406,0.0391,0.1817,0.4411,0.2975,3.9157
98000,85,79,337,876,596,58,0.0431,0.0400,0.1708,0.4440,0.3021,3.9219
99000,52,61,295,874,606,131,0.0275,0.0323,0.1562,0.4629,0.3210,4.0175
100000,21,64,288,828,594,186,0.0117,0.0357,0.1604,0.4613,0.3309,4.0641
101000,18,64,258,812,609,200,0.0102,0.0363,0.1465,0.4611,0.3458,4.0960
102000,7,39,209,823,610,218,0.0041,0.0231,0.1238,0.4876,0.3614,4.1789
