step,pop1,pop2,pop3,pop4,pop5,fire,share1,share2,share3,share4,share5,meanrung
128000,2,4,100,509,1351,62,0.0010,0.0020,0.0509,0.2589,0.6872,4.6292
129000,2,4,117,534,1367,16,0.0010,0.0020,0.0578,0.2638,0.6754,4.6107
130000,2,6,121,555,1347,12,0.0010,0.0030,0.0596,0.2733,0.6632,4.5948
131000,2,8,139,577,1309,4,0.0010,0.0039,0.0683,0.2835,0.6432,4.5641
132000,3,17,156,615,1253,0,0.0015,0.0083,0.0763,0.3009,0.6130,4.5157
133000,6,30,206,649,1151,0,0.0029,0.0147,0.1009,0.3178,0.5637,4.4246
134000,8,51,254,702,1029,0,0.0039,0.0250,0.1243,0.3434,0.5034,4.3175
135000,10,71,295,718,949,0,0.0049,0.0348,0.1444,0.3514,0.4645,4.2359
136000,17,106,330,731,859,0,0.0083,0.0519,0.1615,0.3578,0.4205,4.1302
137000,31,133,373,727,781,0,0.0152,0.0650,0.1824,0.3555,0.3819,4.0240
138000,46,177,415,729,678,0,0.0225,0.0866,0.2029,0.3565,0.3315,3.8880
139000,60,213,423,708,642,0,0.0293,0.1041,0.2067,0.3460,0.3138,3.8109
140000,84,264,470,677,551,0,0.0411,0.1290,0.2297,0.3309,0.2693,3.6584
141000,121,324,507,639,453,0,0.0592,0.1585,0.2480,0.3126,0.2216,3.4790
142000,172,381,534,587,372,0,0.0841,0.1862,0.2610,0.2869,0.1818,3.2962
143000,139,343,495,572,371,74,0.0724,0.1786,0.2578,0.2979,0.1932,3.3609
144000,117,297,471,606,374,139,0.0627,0.1592,0.2525,0.3249,0.2005,3.4413
145000,97,255,443,600,407,178,0.0538,0.1415,0.2458,0.3330,0.2259,3.5355
146000,94,224,420,603,432,207,0.0530,0.1263,0.2369,0.3401,0.2437,3.5950
146261,91,221,409,591,445,202,0.0518,0.1258,0.2328,0.3364,0.2533,3.6135
