step,season,bloomx,bloomy,paidx,paidy,policy,flx,fly,tokx,toky,score
159000,b,324,134,0,134,0.7074,120,55,519,477,36719
160000,b,284,141,0,141,0.6682,88,38,466,550,36860
161000,b,288,161,0,161,0.6414,88,44,405,632,37021
162000,b,263,174,0,174,0.6018,76,37,372,709,37195
163000,b,241,191,0,191,0.5579,54,54,330,783,37386
164000,b,229,192,0,192,0.5439,52,52,282,843,37578
165000,b,205,206,0,206,0.4988,41,48,240,903,37784
166000,b,171,220,0,220,0.4373,25,33,201,948,38004
167000,b,163,236,0,236,0.4085,25,41,176,977,38240
168000,b,141,251,0,251,0.3597,28,46,141,1026,38491
169000,b,117,253,0,253,0.3162,9,40,108,1061,38744
170000,b,87,294,0,294,0.2283,14,46,91,1096,39038
171000,b,72,292,0,292,0.1978,11,38,71,1128,39330
172000,b,51,308,0,308,0.1421,5,41,48,1154,39638
173000,b,45,300,0,300,0.1304,10,34,34,1148,39938
174000,b,44,311,0,311,0.1239,7,35,31,1158,40249
175000,b,31,313,0,313,0.0901,3,29,26,1165,40562
176000,b,23,331,0,331,0.0650,3,36,23,1185,40893
177000,b,40,304,0,304,0.1163,3,28,18,1181,41197
178000,b,31,326,0,326,0.0868,3,49,16,1186,41523
179000,b,16,322,0,322,0.0473,2,40,12,1188,41845
180000,b,20,321,0,321,0.0587,2,30,8,1187,42166
