step,season,bloomx,bloomy,paidx,paidy,policy,flx,fly,tokx,toky,score
112000,b,17,318,0,318,0.0507,1,38,1,1201,32848
113000,b,20,324,0,324,0.0581,4,45,0,1203,33172
114000,b,13,320,0,320,0.0390,2,29,0,1207,33492
115000,b,15,330,0,330,0.0435,2,40,0,1216,33822
116000,b,16,315,0,315,0.0483,4,33,0,1198,34137
117000,b,24,326,0,326,0.0686,5,42,0,1214,34463
118000,b,14,316,0,316,0.0424,3,40,0,1194,34779
119000,b,14,329,0,329,0.0408,1,43,0,1208,35108
120000,b,19,320,0,320,0.0560,3,32,0,1215,35428
121000,a,14,626,14,0,0.0219,11,340,14,721,35442
122000,a,41,463,41,0,0.0813,28,354,55,458,35483
123000,a,105,399,105,0,0.2083,72,334,157,293,35588
124000,a,182,274,182,0,0.3991,127,209,331,199,35770
125000,a,265,212,265,0,0.5556,167,150,580,133,36035
126000,a,275,155,275,0,0.6395,153,78,810,93,36310
127000,a,285,108,285,0,0.7252,73,33,1014,72,36595
128000,a,276,104,276,0,0.7263,47,16,1100,58,36871
129000,a,285,80,285,0,0.7808,44,7,1138,39,37156
130000,a,293,63,293,0,0.8230,42,5,1152,30,37449
131000,a,304,44,304,0,0.8736,43,7,1155,18,37753
132000,a,317,35,317,0,0.9006,44,7,1178,12,38070
133000,a,320,20,320,0,0.9412,34,2,1197,5,38390
134000,a,321,14,321,0,0.9582,30,2,1194,3,38711
135000,a,323,19,323,0,0.9444,39,0,1196,1,39034
136000,a,319,23,319,0,0.9327,39,1,1199,0,39353
137000,a,317,24,317,0,0.9296,39,7,1192,0,39670
138000,a,317,18,317,0,0.9463,38,1,1186,0,39987
139000,a,327,9,327,0,0.9732,28,2,1194,0,40314
140000,a,315,27,315,0,0.9211,34,1,1188,0,40629
141000,a,321,17,321,0,0.9497,44,2,1174,0,40950
142000,a,331,17,331,0,0.9511,36,1,1210,0,41281
143000,a,321,21,321,0,0.9386,49,3,1200,0,41602
144000,a,308,19,308,0,0.9419,35,1,1178,0,41910
145000,a,335,13,335,0,0.9626,39,2,1204,0,42245
146000,a,311,26,311,0,0.9228,28,2,1200,0,42556
147000,a,328,24,328,0,0.9318,41,4,1217,0,42884
148000,a,317,18,317,0,0.9463,30,2,1217,0,43201
149000,a,316,20,316,0,0.9405,35,1,1201,0,43517
150000,a,326,18,326,0,0.9477,48,5,1198,0,43843
151000,b,617,17,0,17,0.9732,336,14,712,17,43860
152000,b,457,52,0,52,0.8978,356,37,461,67,43912
153000,b,379,105,0,105,0.7831,309,72,283,169,44017
154000,b,297,166,0,166,0.6415,213,114,185,325,44183
155000,b,193,276,0,276,0.4115,133,167,130,578,44459
156000,b,136,296,0,296,0.3148,75,135,93,838,44755
157000,b,115,281,0,281,0.2904,24,80,72,1028,45036
158000,b,79,282,0,282,0.2188,10,32,50,1105,45318
159000,b,48,305,0,305,0.1360,2,36,33,1129,45623
160000,b,43,307,0,307,0.1229,8,35,26,1135,45930
161000,b,30,315,0,315,0.0870,3,27,18,1160,46245
162000,b,26,327,0,327,0.0737,2,41,10,1185,46572
163000,b,28,312,0,312,0.0824,4,37,7,1182,46884
164000,b,29,322,0,322,0.0826,3,50,4,1196,47206
165000,b,17,318,0,318,0.0507,3,36,3,1199,47524
166000,b,21,316,0,316,0.0623,4,37,2,1187,47840
167000,b,15,326,0,326,0.0440,4,31,0,1202,48166
168000,b,17,321,0,321,0.0503,1,37,0,1196,48487
169000,b,11,324,0,324,0.0328,0,32,0,1196,48811
170000,b,18,327,0,327,0.0522,1,45,0,1199,49138
171000,b,11,320,0,320,0.0332,2,27,0,1198,49458
172000,b,20,329,0,329,0.0573,2,39,0,1213,49787
173000,b,14,319,0,319,0.0420,2,39,0,1198,50106
174000,b,15,326,0,326,0.0440,2,32,0,1213,50432
175000,b,17,321,0,321,0.0503,1,41,0,1202,50753
176000,b,24,318,0,318,0.0702,1,42,0,1203,51071
177000,b,21,312,0,312,0.0631,2,32,0,1190,51383
178000,b,28,313,0,313,0.0821,0,23,0,1196,51696
179000,b,12,334,0,334,0.0347,0,37,0,1208,52030
180000,b,20,323,0,323,0.0583,2,37,0,1215,52353
