step,season,bloomx,bloomy,paidx,paidy,policy,flx,fly,tokx,toky,score
39000,b,339,114,0,114,0.7483,115,38,524,466,10553
40000,b,323,121,0,121,0.7275,91,39,482,540,10674
41000,b,300,137,0,137,0.6865,81,37,440,605,10811
42000,b,265,162,0,162,0.6206,57,37,391,694,10973
43000,b,259,165,0,165,0.6108,60,33,343,756,11138
44000,b,226,188,0,188,0.5459,45,37,297,829,11326
45000,b,220,194,0,194,0.5314,42,39,255,894,11520
46000,b,183,209,0,209,0.4668,29,32,214,948,11729
47000,b,162,229,0,229,0.4143,28,48,176,982,11958
48000,b,127,246,0,246,0.3405,17,47,142,1020,12204
49000,b,112,258,0,258,0.3027,7,35,110,1072,12462
50000,b,118,257,0,257,0.3147,15,32,94,1090,12719
51000,b,85,281,0,281,0.2322,13,48,68,1115,13000
52000,b,51,293,0,293,0.1483,2,40,50,1133,13293
53000,b,48,296,0,296,0.1395,3,30,37,1139,13589
54000,b,34,314,0,314,0.0977,2,33,27,1157,13903
55000,b,28,318,0,318,0.0809,5,31,20,1173,14221
56000,b,24,324,0,324,0.0690,1,43,18,1187,14545
57000,b,43,305,0,305,0.1236,5,41,15,1189,14850
58000,b,27,308,0,308,0.0806,2,22,11,1193,15158
59000,b,24,326,0,326,0.0686,1,39,8,1206,15484
60000,b,30,312,0,312,0.0877,2,43,6,1199,15796
61000,a,40,395,40,0,0.0920,11,82,43,1024,15836
62000,a,42,428,42,0,0.0894,16,133,78,915,15878
63000,a,69,378,69,0,0.1544,20,117,142,826,15947
64000,a,68,403,68,0,0.1444,17,149,190,759,16015
65000,a,88,362,88,0,0.1956,31,117,254,701,16103
66000,a,93,361,93,0,0.2048,34,115,313,642,16196
67000,a,115,339,115,0,0.2533,32,118,398,579,16311
68000,a,108,347,108,0,0.2374,31,118,456,540,16419
69000,a,141,291,141,0,0.3264,42,76,543,489,16560
70000,a,148,297,148,0,0.3326,41,71,625,451,16708
71000,a,161,268,161,0,0.3753,38,60,708,401,16869
72000,a,153,274,153,0,0.3583,36,60,755,363,17022
73000,a,180,224,180,0,0.4455,33,38,813,318,17202
74000,a,193,225,193,0,0.4617,51,44,873,263,17395
75000,a,218,174,218,0,0.5561,35,37,930,231,17613
76000,a,227,155,227,0,0.5942,36,30,970,188,17840
77000,a,249,137,249,0,0.6451,47,18,1030,150,18089
78000,a,256,116,256,0,0.6882,38,15,1072,120,18345
79000,a,274,89,274,0,0.7548,34,15,1104,92,18619
80000,a,285,66,285,0,0.8120,38,7,1120,67,18904
81000,a,299,50,299,0,0.8567,21,6,1150,52,19203
82000,a,286,62,286,0,0.8218,31,3,1132,45,19489
83000,a,304,59,304,0,0.8375,32,10,1160,39,19793
84000,a,306,41,306,0,0.8818,33,3,1176,29,20099
85000,a,305,45,305,0,0.8714,33,3,1187,23,20404
86000,a,310,29,310,0,0.9145,30,3,1186,15,20714
87000,a,309,43,309,0,0.8778,38,8,1189,12,21023
88000,a,311,30,311,0,0.9120,35,5,1193,7,21334
89000,a,317,23,317,0,0.9324,37,4,1190,6,21651
90000,a,321,15,321,0,0.9554,27,1,1197,5,21972
91000,b,406,34,0,34,0.9227,92,12,1001,39,22006
92000,b,423,45,0,45,0.9038,121,11,912,81,22051
93000,b,413,61,0,61,0.8713,149,21,828,136,22112
94000,b,395,63,0,63,0.8624,140,31,752,190,22175
95000,b,370,88,0,88,0.8079,138,29,689,261,22263
96000,b,364,100,0,100,0.7845,124,42,636,343,22363
97000,b,362,91,0,91,0.7991,116,29,590,407,22454
98000,b,337,108,0,108,0.7573,99,31,534,476,22562
99000,b,316,135,0,135,0.7007,87,40,492,558,22697
100000,b,309,135,0,135,0.6959,87,41,441,631,22832
101000,b,268,163,0,163,0.6218,64,50,395,716,22995
102000,b,234,167,0,167,0.5835,42,29,345,778,23162
103000,b,236,191,0,191,0.5527,61,36,296,846,23353
104000,b,185,206,0,206,0.4731,36,42,251,898,23559
105000,b,171,224,0,224,0.4329,26,42,219,954,23783
106000,b,169,219,0,219,0.4356,21,33,184,998,24002
107000,b,134,244,0,244,0.3545,25,37,157,1017,24246
108000,b,95,267,0,267,0.2624,9,35,120,1063,24513
109000,b,114,264,0,264,0.3016,18,32,97,1100,24777
110000,b,105,260,0,260,0.2877,15,31,73,1118,25037
111000,b,66,289,0,289,0.1859,7,32,53,1144,25326
112000,b,46,303,0,303,0.1318,4,37,36,1160,25629
113000,b,35,314,0,314,0.1003,3,38,28,1180,25943
114000,b,29,313,0,313,0.0848,1,29,22,1194,26256
115000,b,24,321,0,321,0.0696,3,41,18,1195,26577
116000,b,23,316,0,316,0.0678,2,36,14,1199,26893
117000,b,23,317,0,317,0.0676,2,34,13,1199,27210
118000,b,22,318,0,318,0.0647,2,48,9,1187,27528
119000,b,17,320,0,320,0.0504,1,35,8,1196,27848
120000,b,21,324,0,324,0.0609,4,42,8,1200,28172
121000,a,29,410,29,0,0.0661,5,88,35,1033,28201
122000,a,43,422,43,0,0.0925,24,123,76,911,28244
123000,a,54,402,54,0,0.1184,24,126,119,831,28298
124000,a,69,400,69,0,0.1471,25,143,169,770,28367
125000,a,101,362,101,0,0.2181,33,128,255,718,28468
126000,a,89,364,89,0,0.1965,25,132,311,661,28557
127000,a,121,327,121,0,0.2701,43,104,390,609,28678
128000,a,118,327,118,0,0.2652,34,104,474,542,28796
129000,a,140,290,140,0,0.3256,35,78,558,483,28936
130000,a,136,315,136,0,0.3016,30,94,634,434,29072
131000,a,142,292,142,0,0.3272,35,69,704,394,29214
132000,a,163,271,163,0,0.3756,39,67,780,347,29377
133000,a,169,231,169,0,0.4225,27,43,831,301,29546
134000,a,216,190,216,0,0.5320,37,32,904,257,29762
135000,a,210,189,210,0,0.5263,33,32,950,223,29972
136000,a,234,151,234,0,0.6078,41,29,993,179,30206
137000,a,245,136,245,0,0.6430,37,13,1056,143,30451
138000,a,269,92,269,0,0.7452,36,8,1085,111,30720
139000,a,292,70,292,0,0.8066,44,7,1118,87,31012
140000,a,281,65,281,0,0.8121,33,5,1127,64,31293
141000,a,305,48,305,0,0.8640,40,5,1143,52,31598
142000,a,295,53,295,0,0.8477,34,5,1150,42,31893
143000,a,309,41,309,0,0.8829,45,4,1157,34,32202
144000,a,313,32,313,0,0.9072,34,3,1178,28,32515
145000,a,305,42,305,0,0.8790,30,6,1184,22,32820
146000,a,311,36,311,0,0.8963,34,4,1191,18,33131
147000,a,315,26,315,0,0.9238,32,2,1197,13,33446
148000,a,327,18,327,0,0.9478,35,4,1212,10,33773
149000,a,321,21,321,0,0.9386,44,3,1216,3,34094
150000,a,313,21,313,0,0.9371,43,3,1198,3,34407
151000,b,403,32,0,32,0.9264,87,5,1024,33,34439
152000,b,421,43,0,43,0.9073,122,12,919,67,34482
153000,b,404,54,0,54,0.8821,123,11,841,115,34536
154000,b,418,52,0,52,0.8894,137,15,778,152,34588
155000,b,405,68,0,68,0.8562,148,27,716,205,34656
156000,b,374,90,0,90,0.8060,150,40,651,273,34746
157000,b,360,84,0,84,0.8108,118,38,599,331,34830
158000,b,364,107,0,107,0.7728,125,50,547,413,34937
159000,b,330,117,0,117,0.7383,111,40,500,495,35054
160000,b,332,115,0,115,0.7427,98,30,458,569,35169
161000,b,304,141,0,141,0.6831,77,43,420,646,35310
162000,b,272,163,0,163,0.6253,74,49,367,729,35473
163000,b,265,153,0,153,0.6340,54,34,329,791,35626
164000,b,227,183,0,183,0.5537,48,35,286,842,35809
165000,b,203,204,0,204,0.4988,38,38,260,893,36013
166000,b,200,198,0,198,0.5025,39,31,221,932,36211
167000,b,168,225,0,225,0.4275,27,35,187,985,36436
168000,b,132,243,0,243,0.3520,23,28,157,1019,36679
169000,b,129,252,0,252,0.3386,18,41,129,1053,36931
170000,b,90,271,0,271,0.2493,14,31,95,1094,37202
171000,b,83,283,0,283,0.2268,8,43,72,1126,37485
172000,b,59,291,0,291,0.1686,7,38,62,1133,37776
173000,b,46,310,0,310,0.1292,7,37,50,1168,38086
174000,b,33,309,0,309,0.0965,4,41,37,1173,38395
175000,b,24,319,0,319,0.0700,2,30,32,1196,38714
176000,b,39,308,0,308,0.1124,8,47,27,1180,39022
177000,b,24,312,0,312,0.0714,3,37,20,1186,39334
178000,b,28,317,0,317,0.0812,4,35,13,1201,39651
179000,b,33,313,0,313,0.0954,4,38,8,1208,39964
180000,b,17,319,0,319,0.0506,3,35,5,1206,40283
