step,season,bloomx,bloomy,paidx,paidy,policy,flx,fly,tokx,toky,score
86000,a,338,8,338,0,0.9769,38,0,1206,0,28002
87000,a,320,21,320,0,0.9384,50,2,1194,0,28322
88000,a,320,15,320,0,0.9552,46,1,1189,0,28642
89000,a,327,16,327,0,0.9534,39,0,1210,0,28969
90000,a,315,22,315,0,0.9347,34,0,1204,0,29284
91000,b,422,26,0,26,0.9420,102,7,1029,22,29310
92000,b,424,36,0,36,0.9217,126,15,921,54,29346
93000,b,411,54,0,54,0.8839,137,19,841,103,29400
94000,b,398,69,0,69,0.8522,149,29,765,160,29469
95000,b,382,69,0,69,0.8470,135,21,701,217,29538
96000,b,378,93,0,93,0.8025,139,31,647,292,29631
97000,b,351,104,0,104,0.7714,125,45,592,361,29735
98000,b,343,112,0,112,0.7538,112,46,544,443,29847
99000,b,319,128,0,128,0.7136,95,49,505,518,29975
100000,b,285,149,0,149,0.6567,84,42,450,608,30124
101000,b,252,171,0,171,0.5957,58,37,400,706,30295
102000,b,264,165,0,165,0.6154,55,32,356,781,30460
103000,b,243,169,0,169,0.5898,46,28,311,832,30629
104000,b,187,213,0,213,0.4675,37,42,264,887,30842
105000,b,151,239,0,239,0.3872,21,50,220,958,31081
106000,b,156,223,0,223,0.4116,14,35,188,993,31304
107000,b,103,266,0,266,0.2791,14,41,153,1026,31570
108000,b,103,273,0,273,0.2739,14,32,125,1088,31843
109000,b,68,282,0,282,0.1943,13,37,96,1095,32125
110000,b,70,290,0,290,0.1944,8,32,72,1139,32415
111000,b,46,303,0,303,0.1318,6,29,57,1160,32718
112000,b,56,294,0,294,0.1600,4,36,41,1165,33012
113000,b,48,298,0,298,0.1387,5,42,34,1155,33310
114000,b,27,320,0,320,0.0778,3,35,29,1183,33630
115000,b,30,305,0,305,0.0896,3,26,21,1175,33935
116000,b,34,316,0,316,0.0971,7,39,14,1181,34251
117000,b,26,317,0,317,0.0758,2,41,13,1188,34568
118000,b,24,312,0,312,0.0714,3,28,10,1187,34880
119000,b,29,315,0,315,0.0843,3,31,8,1189,35195
120000,b,21,321,0,321,0.0614,3,39,6,1188,35516
121000,b,23,315,0,315,0.0680,1,34,5,1187,35831
122000,b,22,324,0,324,0.0636,1,25,5,1212,36155
123000,b,22,320,0,320,0.0643,1,35,5,1206,36475
124000,b,25,309,0,309,0.0749,2,39,5,1178,36784
125000,b,23,315,0,315,0.0680,4,25,4,1182,37099
126000,b,24,324,0,324,0.0690,5,37,4,1189,37423
127000,b,20,323,0,323,0.0583,4,37,3,1200,37746
128000,b,25,310,0,310,0.0746,3,38,2,1181,38056
129000,b,16,326,0,326,0.0468,0,33,2,1199,38382
130000,b,18,322,0,322,0.0529,5,39,2,1190,38704
131000,b,17,326,0,326,0.0496,2,37,2,1207,39030
132000,b,24,312,0,312,0.0714,3,36,2,1191,39342
133000,b,27,321,0,321,0.0776,2,41,2,1204,39663
134000,b,11,324,0,324,0.0328,2,34,1,1206,39987
135000,b,13,332,0,332,0.0377,1,38,1,1225,40319
136000,b,16,320,0,320,0.0476,4,33,1,1219,40639
137000,b,15,327,0,327,0.0439,3,40,1,1224,40966
138000,b,18,317,0,317,0.0537,3,38,1,1213,41283
139000,b,20,320,0,320,0.0588,2,39,1,1213,41603
140000,b,16,328,0,328,0.0465,1,51,1,1218,41931
141000,b,14,309,0,309,0.0433,1,30,0,1195,42240
142000,b,22,324,0,324,0.0636,3,40,0,1199,42564
143000,b,21,317,0,317,0.0621,3,34,0,1198,42881
144000,b,14,326,0,326,0.0412,2,37,0,1202,43207
145000,b,18,325,0,325,0.0525,3,43,0,1206,43532
146000,b,19,317,0,317,0.0565,0,39,0,1202,43849
147000,b,30,311,0,311,0.0880,4,32,0,1198,44160
148000,b,25,321,0,321,0.0723,1,37,0,1209,44481
149000,b,13,326,0,326,0.0383,2,35,0,1214,44807
150000,b,10,325,0,325,0.0299,1,39,0,1206,45132
151000,b,18,316,0,316,0.0539,1,40,0,1189,45448
152000,b,15,324,0,324,0.0442,0,34,0,1198,45772
153000,b,18,325,0,325,0.0525,2,42,0,1199,46097
154000,b,18,323,0,323,0.0528,2,39,0,1207,46420
155000,b,18,315,0,315,0.0541,3,28,0,1198,46735
156000,b,23,319,0,319,0.0673,3,34,0,1195,47054
157000,b,21,320,0,320,0.0616,5,29,0,1200,47374
158000,b,18,321,0,321,0.0531,2,36,0,1195,47695
159000,b,14,327,0,327,0.0411,0,46,0,1196,48022
160000,b,18,323,0,323,0.0528,4,38,0,1205,48345
161000,b,25,319,0,319,0.0727,4,34,0,1216,48664
162000,b,18,317,0,317,0.0537,0,29,0,1212,48981
163000,b,14,329,0,329,0.0408,0,43,0,1213,49310
164000,b,20,314,0,314,0.0599,3,38,0,1197,49624
165000,b,18,325,0,325,0.0525,4,49,0,1196,49949
166000,b,20,319,0,319,0.0590,4,47,0,1195,50268
167000,b,12,330,0,330,0.0351,4,40,0,1216,50598
168000,b,28,312,0,312,0.0824,4,36,0,1212,50910
169000,b,13,319,0,319,0.0392,3,34,0,1198,51229
170000,b,19,329,0,329,0.0546,1,35,0,1224,51558
171000,b,15,320,0,320,0.0448,1,44,0,1205,51878
172000,b,12,323,0,323,0.0358,3,28,0,1212,52201
173000,b,15,326,0,326,0.0440,2,37,0,1212,52527
174000,b,20,326,0,326,0.0578,4,44,0,1221,52853
175000,b,17,315,0,315,0.0512,4,35,0,1209,53168
176000,b,26,316,0,316,0.0760,2,39,0,1207,53484
177000,b,16,327,0,327,0.0466,3,36,0,1222,53811
178000,b,19,328,0,328,0.0548,0,41,0,1242,54139
179000,b,15,321,0,321,0.0446,0,46,0,1230,54460
180000,b,19,307,0,307,0.0583,1,33,0,1201,54767
