step,season,bloomx,bloomy,paidx,paidy,policy,flx,fly,tokx,toky,score
86000,a,338,8,338,0,0.9769,38,0,1206,0,28002
87000,a,320,21,320,0,0.9384,50,2,1194,0,28322
88000,a,320,15,320,0,0.9552,46,1,1189,0,28642
89000,a,327,16,327,0,0.9534,39,0,1210,0,28969
90000,a,315,22,315,0,0.9347,34,0,1204,0,29284
91000,b,629,16,0,16,0.9752,349,12,699,15,29300
92000,b,459,39,0,39,0.9217,362,23,442,53,29339
93000,b,386,100,0,100,0.7942,319,54,271,149,29439
94000,b,297,177,0,177,0.6266,235,108,182,312,29616
95000,b,186,283,0,283,0.3966,146,166,127,571,29899
96000,b,118,305,0,305,0.2790,54,154,94,832,30204
97000,b,99,295,0,295,0.2513,29,74,77,1027,30499
98000,b,87,276,0,276,0.2397,14,35,56,1093,30775
99000,b,67,306,0,306,0.1796,8,58,42,1138,31081
100000,b,46,292,0,292,0.1361,6,30,21,1150,31373
101000,b,29,311,0,311,0.0853,3,30,14,1148,31684
102000,b,32,318,0,318,0.0914,2,26,13,1172,32002
103000,b,36,316,0,316,0.1023,3,45,7,1176,32318
104000,b,24,315,0,315,0.0708,3,29,3,1186,32633
105000,b,15,322,0,322,0.0445,2,30,2,1182,32955
106000,b,15,328,0,328,0.0437,1,37,2,1190,33283
107000,b,9,328,0,328,0.0267,0,39,2,1191,33611
108000,b,16,326,0,326,0.0468,0,44,0,1198,33937
109000,b,20,311,0,311,0.0604,2,24,0,1189,34248
110000,b,17,324,0,324,0.0499,1,27,0,1193,34572
111000,b,13,326,0,326,0.0383,3,29,0,1193,34898
112000,b,17,326,0,326,0.0496,4,35,0,1198,35224
113000,b,16,318,0,318,0.0479,1,31,0,1191,35542
114000,b,20,322,0,322,0.0585,4,30,0,1195,35864
115000,b,17,326,0,326,0.0496,3,40,0,1198,36190
116000,b,20,323,0,323,0.0583,2,50,0,1198,36513
117000,b,20,317,0,317,0.0593,3,33,0,1205,36830
118000,b,21,321,0,321,0.0614,2,40,0,1204,37151
119000,b,22,324,0,324,0.0636,2,40,0,1220,37475
120000,b,17,323,0,323,0.0500,0,42,0,1223,37798
121000,b,14,323,0,323,0.0415,2,40,0,1220,38121
122000,b,12,315,0,315,0.0367,2,28,0,1201,38436
123000,b,19,332,0,332,0.0541,4,45,0,1216,38768
124000,b,19,318,0,318,0.0564,3,42,0,1212,39086
125000,b,21,317,0,317,0.0621,1,33,0,1216,39403
126000,b,12,321,0,321,0.0360,3,28,0,1206,39724
127000,b,16,320,0,320,0.0476,1,30,0,1198,40044
128000,b,24,333,0,333,0.0672,3,51,0,1222,40377
129000,b,15,326,0,326,0.0440,3,48,0,1233,40703
130000,b,12,315,0,315,0.0367,1,37,0,1215,41018
131000,b,10,329,0,329,0.0295,1,35,0,1224,41347
132000,b,14,327,0,327,0.0411,2,38,0,1229,41674
133000,b,13,323,0,323,0.0387,4,42,0,1218,41997
134000,b,16,317,0,317,0.0480,0,35,0,1212,42314
135000,b,24,321,0,321,0.0696,4,42,0,1212,42635
136000,b,17,327,0,327,0.0494,3,39,0,1231,42962
137000,b,13,327,0,327,0.0382,3,31,0,1246,43289
138000,b,26,312,0,312,0.0769,2,43,0,1223,43601
139000,b,14,325,0,325,0.0413,1,37,0,1233,43926
140000,b,13,326,0,326,0.0383,1,52,0,1222,44252
141000,b,22,311,0,311,0.0661,0,38,0,1214,44563
142000,b,16,324,0,324,0.0471,1,34,0,1221,44887
143000,b,20,323,0,323,0.0583,2,33,0,1230,45210
144000,b,20,322,0,322,0.0585,1,34,0,1236,45532
145000,b,14,322,0,322,0.0417,2,36,0,1227,45854
146000,b,12,330,0,330,0.0351,2,45,0,1232,46184
147000,b,19,316,0,316,0.0567,6,35,0,1224,46500
148000,b,14,319,0,319,0.0420,3,45,0,1202,46819
149000,b,14,320,0,320,0.0419,0,33,0,1205,47139
150000,b,13,327,0,327,0.0382,2,28,0,1215,47466
151000,b,21,323,0,323,0.0610,3,44,0,1209,47789
152000,b,15,328,0,328,0.0437,3,45,0,1222,48117
153000,b,18,312,0,312,0.0545,1,37,0,1204,48429
154000,b,22,321,0,321,0.0641,1,42,0,1206,48750
155000,b,16,325,0,325,0.0469,2,45,0,1209,49075
156000,b,15,322,0,322,0.0445,1,37,0,1214,49397
157000,b,17,316,0,316,0.0511,0,33,0,1201,49713
158000,b,22,319,0,319,0.0645,2,32,0,1201,50032
159000,b,21,316,0,316,0.0623,0,35,0,1190,50348
160000,b,16,326,0,326,0.0468,1,35,0,1199,50674
161000,b,30,313,0,313,0.0875,5,36,0,1193,50987
162000,b,8,327,0,327,0.0239,0,37,0,1194,51314
163000,b,15,326,0,326,0.0440,7,30,0,1202,51640
164000,b,12,323,0,323,0.0358,2,34,0,1196,51963
165000,b,11,329,0,329,0.0324,0,33,0,1208,52292
166000,b,20,314,0,314,0.0599,2,33,0,1188,52606
167000,b,12,327,0,327,0.0354,0,29,0,1199,52933
168000,b,21,329,0,329,0.0600,5,35,0,1217,53262
169000,b,19,324,0,324,0.0554,1,34,0,1232,53586
170000,b,19,314,0,314,0.0571,4,37,0,1206,53900
171000,b,26,325,0,325,0.0741,8,47,0,1219,54225
172000,b,22,313,0,313,0.0657,3,42,0,1212,54538
173000,b,20,316,0,316,0.0595,2,35,0,1208,54854
174000,b,19,321,0,321,0.0559,2,35,0,1209,55175
175000,b,19,321,0,321,0.0559,2,44,0,1201,55496
176000,b,16,332,0,332,0.0460,1,50,0,1224,55828
177000,b,14,319,0,319,0.0420,2,36,0,1222,56147
178000,b,17,319,0,319,0.0506,3,34,0,1214,56466
179000,b,14,325,0,325,0.0413,0,45,0,1209,56791
180000,b,14,323,0,323,0.0415,3,37,0,1211,57114
