step,season,bloomx,bloomy,paidx,paidy,policy,flx,fly,tokx,toky,score
86000,a,247,261,247,0,0.4862,104,96,0,0,21560
87000,a,244,243,244,0,0.5010,88,86,0,0,21804
88000,a,259,243,259,0,0.5159,84,94,0,0,22063
89000,a,244,253,244,0,0.4909,76,96,0,0,22307
90000,a,247,256,247,0,0.4911,90,88,0,0,22554
91000,b,235,265,0,265,0.4700,88,90,0,0,22819
92000,b,258,239,0,239,0.5191,85,87,0,0,23058
93000,b,246,256,0,256,0.4900,85,91,0,0,23314
94000,b,241,249,0,249,0.4918,84,72,0,0,23563
95000,b,255,261,0,261,0.4942,100,88,0,0,23824
96000,b,242,234,0,234,0.5084,72,68,0,0,24058
97000,b,261,251,0,251,0.5098,90,74,0,0,24309
98000,b,232,262,0,262,0.4696,70,82,0,0,24571
99000,b,237,267,0,267,0.4702,78,82,0,0,24838
100000,b,256,255,0,255,0.5010,86,96,0,0,25093
101000,b,231,260,0,260,0.4705,82,82,0,0,25353
102000,b,262,243,0,243,0.5188,94,80,0,0,25596
103000,b,230,264,0,264,0.4656,85,77,0,0,25860
104000,b,241,253,0,253,0.4879,70,80,0,0,26113
105000,b,254,253,0,253,0.5010,89,75,0,0,26366
106000,b,241,264,0,264,0.4772,89,85,0,0,26630
107000,b,248,250,0,250,0.4980,83,87,0,0,26880
108000,b,229,262,0,262,0.4664,69,83,0,0,27142
109000,b,258,246,0,246,0.5119,76,84,0,0,27388
110000,b,264,246,0,246,0.5176,94,86,0,0,27634
111000,b,249,247,0,247,0.5020,80,92,0,0,27881
112000,b,238,260,0,260,0.4779,80,88,0,0,28141
113000,b,245,262,0,262,0.4832,84,98,0,0,28403
114000,b,242,257,0,257,0.4850,104,76,0,0,28660
115000,b,263,244,0,244,0.5187,96,98,0,0,28904
116000,b,239,249,0,249,0.4898,83,87,0,0,29153
117000,b,252,245,0,245,0.5070,80,84,0,0,29398
118000,b,250,263,0,263,0.4873,102,88,0,0,29661
119000,b,257,232,0,232,0.5256,88,80,0,0,29893
120000,b,256,249,0,249,0.5069,88,90,0,0,30142
121000,a,250,241,250,0,0.5092,76,84,0,0,30392
122000,a,249,241,249,0,0.5082,86,54,0,0,30641
123000,a,255,255,255,0,0.5000,88,72,0,0,30896
124000,a,234,258,234,0,0.4756,68,76,0,0,31130
125000,a,259,260,259,0,0.4990,97,85,0,0,31389
126000,a,243,249,243,0,0.4939,88,78,0,0,31632
127000,a,255,243,255,0,0.5120,83,79,0,0,31887
128000,a,259,257,259,0,0.5019,96,98,0,0,32146
129000,a,241,249,241,0,0.4918,80,94,0,0,32387
130000,a,257,242,257,0,0.5150,83,89,0,0,32644
131000,a,236,250,236,0,0.4856,81,63,0,0,32880
132000,a,242,271,242,0,0.4717,82,88,0,0,33122
133000,a,267,228,267,0,0.5394,85,75,0,0,33389
134000,a,259,236,259,0,0.5232,79,71,0,0,33648
135000,a,264,244,264,0,0.5197,98,68,0,0,33912
136000,a,249,257,249,0,0.4921,88,90,0,0,34161
137000,a,230,273,230,0,0.4573,95,89,0,0,34391
138000,a,239,250,239,0,0.4888,83,79,0,0,34630
139000,a,255,256,255,0,0.4990,102,82,0,0,34885
140000,a,263,224,263,0,0.5400,88,70,0,0,35148
141000,a,250,247,250,0,0.5030,82,70,0,0,35398
142000,a,255,251,255,0,0.5040,90,74,0,0,35653
143000,a,250,249,250,0,0.5010,81,81,0,0,35903
144000,a,259,241,259,0,0.5180,79,83,0,0,36162
145000,a,252,253,252,0,0.4990,82,90,0,0,36414
146000,a,253,244,253,0,0.5091,80,86,0,0,36667
147000,a,245,251,245,0,0.4940,80,78,0,0,36912
148000,a,264,248,264,0,0.5156,102,80,0,0,37176
149000,a,246,240,246,0,0.5062,74,80,0,0,37422
150000,a,243,271,243,0,0.4728,85,97,0,0,37665
151000,b,251,245,0,245,0.5060,84,90,0,0,37910
152000,b,251,250,0,250,0.5010,89,87,0,0,38160
153000,b,259,234,0,234,0.5254,84,78,0,0,38394
154000,b,263,242,0,242,0.5208,95,77,0,0,38636
155000,b,265,237,0,237,0.5279,98,78,0,0,38873
156000,b,255,243,0,243,0.5120,91,81,0,0,39116
157000,b,271,241,0,241,0.5293,112,84,0,0,39357
158000,b,245,241,0,241,0.5041,83,85,0,0,39598
159000,b,263,232,0,232,0.5313,76,82,0,0,39830
160000,b,256,261,0,261,0.4952,99,93,0,0,40091
161000,b,257,234,0,234,0.5234,97,77,0,0,40325
162000,b,235,274,0,274,0.4617,92,100,0,0,40599
163000,b,246,248,0,248,0.4980,83,97,0,0,40847
164000,b,263,239,0,239,0.5239,102,82,0,0,41086
165000,b,234,253,0,253,0.4805,72,86,0,0,41339
166000,b,267,246,0,246,0.5205,97,87,0,0,41585
167000,b,240,251,0,251,0.4888,79,87,0,0,41836
168000,b,253,250,0,250,0.5030,85,87,0,0,42086
169000,b,248,247,0,247,0.5010,82,80,0,0,42333
170000,b,252,239,0,239,0.5132,77,67,0,0,42572
171000,b,264,257,0,257,0.5067,95,91,0,0,42829
172000,b,242,250,0,250,0.4919,83,87,0,0,43079
173000,b,260,233,0,233,0.5274,81,75,0,0,43312
174000,b,244,268,0,268,0.4766,92,88,0,0,43580
175000,b,240,250,0,250,0.4898,82,78,0,0,43830
176000,b,245,261,0,261,0.4842,78,94,0,0,44091
177000,b,254,248,0,248,0.5060,85,91,0,0,44339
178000,b,248,246,0,246,0.5020,84,80,0,0,44585
179000,b,273,242,0,242,0.5301,96,98,0,0,44827
180000,b,242,245,0,245,0.4969,75,93,0,0,45072
