step,season,bloomx,bloomy,paidx,paidy,policy,flx,fly,tokx,toky,score
75000,a,327,23,327,0,0.9343,47,3,1193,3,22705
76000,a,319,21,319,0,0.9382,30,4,1194,2,23024
77000,a,325,24,325,0,0.9312,36,3,1199,1,23349
78000,a,327,20,327,0,0.9424,30,1,1211,1,23676
79000,a,327,16,327,0,0.9534,42,1,1198,0,24003
80000,a,328,21,328,0,0.9398,42,1,1208,0,24331
81000,a,328,15,328,0,0.9563,37,0,1213,0,24659
82000,a,324,16,324,0,0.9529,40,0,1201,0,24983
83000,a,325,18,325,0,0.9475,37,2,1193,0,25308
84000,a,334,14,334,0,0.9598,37,2,1210,0,25642
85000,a,330,9,330,0,0.9735,34,0,1209,0,25972
86000,a,328,18,328,0,0.9480,42,0,1205,0,26300
87000,a,326,16,326,0,0.9532,34,1,1211,0,26626
88000,a,324,20,324,0,0.9419,41,0,1201,0,26950
89000,a,327,15,327,0,0.9561,35,1,1205,0,27277
90000,a,334,12,334,0,0.9653,51,2,1193,0,27611
91000,b,601,31,0,31,0.9509,337,13,708,18,27642
92000,b,454,65,0,65,0.8748,360,44,456,56,27707
93000,b,363,122,0,122,0.7485,300,89,313,136,27829
94000,b,294,183,0,183,0.6164,235,125,213,265,28012
95000,b,229,247,0,247,0.4811,178,157,143,443,28259
96000,b,127,320,0,320,0.2841,85,175,102,697,28579
97000,b,97,323,0,323,0.2310,36,123,78,931,28902
98000,b,80,314,0,314,0.2030,12,70,64,1087,29216
99000,b,65,297,0,297,0.1796,4,51,50,1127,29513
100000,b,30,317,0,317,0.0865,1,45,26,1141,29830
101000,b,28,320,0,320,0.0805,1,48,13,1149,30150
102000,b,23,325,0,325,0.0661,3,38,8,1163,30475
103000,b,22,325,0,325,0.0634,1,31,5,1181,30800
104000,b,17,332,0,332,0.0487,2,37,5,1187,31132
105000,b,22,322,0,322,0.0640,0,33,4,1191,31454
106000,b,17,326,0,326,0.0496,4,36,3,1176,31780
107000,b,22,330,0,330,0.0625,3,34,2,1198,32110
108000,b,20,325,0,325,0.0580,4,37,2,1198,32435
109000,b,13,328,0,328,0.0381,2,40,2,1189,32763
110000,b,15,326,0,326,0.0440,1,29,1,1198,33089
111000,b,17,329,0,329,0.0491,2,33,0,1195,33418
112000,b,13,327,0,327,0.0382,2,35,0,1190,33745
113000,b,14,331,0,331,0.0406,2,45,0,1186,34076
114000,b,29,322,0,322,0.0826,6,44,0,1190,34398
115000,b,17,323,0,323,0.0500,3,34,0,1188,34721
116000,b,16,333,0,333,0.0458,0,38,0,1200,35054
117000,b,17,327,0,327,0.0494,1,36,0,1195,35381
118000,b,10,336,0,336,0.0289,1,39,0,1205,35717
119000,b,10,334,0,334,0.0291,2,43,0,1206,36051
120000,b,20,319,0,319,0.0590,1,36,0,1196,36370
121000,a,37,605,37,0,0.0576,21,338,18,712,36407
122000,a,76,437,76,0,0.1481,48,358,55,476,36483
123000,a,105,374,105,0,0.2192,64,321,122,315,36588
124000,a,191,284,191,0,0.4021,124,232,260,201,36779
125000,a,263,197,263,0,0.5717,146,157,456,148,37042
126000,a,336,128,336,0,0.7241,187,87,732,104,37378
127000,a,319,86,319,0,0.7877,120,37,962,76,37697
128000,a,302,62,302,0,0.8297,47,7,1092,48,37999
129000,a,294,69,294,0,0.8099,42,5,1111,27,38293
130000,a,305,51,305,0,0.8567,32,7,1129,19,38598
131000,a,326,35,326,0,0.9030,29,5,1161,16,38924
132000,a,315,40,315,0,0.8873,35,4,1166,11,39239
133000,a,330,18,330,0,0.9483,34,2,1180,7,39569
134000,a,335,14,335,0,0.9599,43,1,1186,5,39904
135000,a,323,28,323,0,0.9202,48,3,1188,2,40227
136000,a,323,13,323,0,0.9613,25,2,1192,1,40550
137000,a,332,20,332,0,0.9432,40,3,1196,0,40882
138000,a,329,15,329,0,0.9564,34,2,1199,0,41211
139000,a,328,19,328,0,0.9452,46,1,1189,0,41539
140000,a,329,19,329,0,0.9454,38,5,1197,0,41868
141000,a,329,11,329,0,0.9676,37,1,1200,0,42197
142000,a,335,17,335,0,0.9517,48,2,1211,0,42532
143000,a,322,13,322,0,0.9612,33,1,1205,0,42854
144000,a,331,15,331,0,0.9566,45,2,1202,0,43185
145000,a,326,15,326,0,0.9560,30,1,1207,0,43511
146000,a,334,13,334,0,0.9625,36,0,1214,0,43845
147000,a,321,21,321,0,0.9386,32,2,1212,0,44166
148000,a,318,19,318,0,0.9436,27,1,1199,0,44484
149000,a,336,20,336,0,0.9438,48,3,1207,0,44820
150000,a,319,20,319,0,0.9410,44,1,1192,0,45139
151000,b,601,32,0,32,0.9494,333,20,721,20,45171
152000,b,432,69,0,69,0.8623,328,51,487,60,45240
153000,b,383,116,0,116,0.7675,318,79,304,132,45356
154000,b,283,197,0,197,0.5896,241,133,193,262,45553
155000,b,195,260,0,260,0.4286,149,161,137,464,45813
156000,b,157,302,0,302,0.3420,87,184,108,684,46115
157000,b,105,313,0,313,0.2512,50,117,86,923,46428
158000,b,105,287,0,287,0.2679,20,59,60,1067,46715
159000,b,67,304,0,304,0.1806,7,46,38,1127,47019
160000,b,42,309,0,309,0.1197,6,37,26,1140,47328
161000,b,32,320,0,320,0.0909,6,31,17,1158,47648
162000,b,21,324,0,324,0.0609,2,33,10,1162,47972
163000,b,20,322,0,322,0.0585,0,31,7,1161,48294
164000,b,23,331,0,331,0.0650,2,35,5,1171,48625
165000,b,10,334,0,334,0.0291,2,34,2,1179,48959
166000,b,16,336,0,336,0.0455,2,37,2,1196,49295
167000,b,21,325,0,325,0.0607,1,41,2,1197,49620
168000,b,18,326,0,326,0.0523,3,38,1,1195,49946
169000,b,14,327,0,327,0.0411,2,34,0,1196,50273
170000,b,21,327,0,327,0.0603,5,34,0,1202,50600
171000,b,13,328,0,328,0.0381,3,39,0,1189,50928
172000,b,20,326,0,326,0.0578,1,40,0,1199,51254
173000,b,15,330,0,330,0.0435,1,36,0,1203,51584
174000,b,32,314,0,314,0.0925,3,39,0,1194,51898
175000,b,12,329,0,329,0.0352,0,42,0,1191,52227
176000,b,18,324,0,324,0.0526,2,38,0,1181,52551
177000,b,15,339,0,339,0.0424,1,47,0,1206,52890
178000,b,13,325,0,325,0.0385,2,49,0,1186,53215
179000,b,20,324,0,324,0.0581,2,35,0,1197,53539
180000,b,18,327,0,327,0.0522,2,46,0,1185,53866
