step,season,bloomx,bloomy,paidx,paidy,policy,flx,fly,tokx,toky,score
112000,b,16,325,0,325,0.0469,0,44,0,1197,35142
113000,b,10,324,0,324,0.0299,0,33,0,1200,35466
114000,b,25,319,0,319,0.0727,2,35,0,1203,35785
115000,b,18,319,0,319,0.0534,1,35,0,1197,36104
116000,b,12,328,0,328,0.0353,3,33,0,1205,36432
117000,b,22,312,0,312,0.0659,5,30,0,1186,36744
118000,b,16,328,0,328,0.0465,3,33,0,1201,37072
119000,b,22,320,0,320,0.0643,2,37,0,1202,37392
120000,b,12,320,0,320,0.0361,1,31,0,1193,37712
121000,b,16,324,0,324,0.0471,0,41,0,1188,38036
122000,b,22,316,0,316,0.0651,1,34,0,1186,38352
123000,b,14,327,0,327,0.0411,2,40,0,1188,38679
124000,b,22,314,0,314,0.0655,2,34,0,1180,38993
125000,b,14,333,0,333,0.0403,0,37,0,1206,39326
126000,b,21,322,0,322,0.0612,1,41,0,1209,39648
127000,b,17,320,0,320,0.0504,1,42,0,1202,39968
128000,b,11,327,0,327,0.0325,2,43,0,1203,40295
129000,b,18,319,0,319,0.0534,1,47,0,1193,40614
130000,b,16,326,0,326,0.0468,4,45,0,1202,40940
131000,b,19,314,0,314,0.0571,2,32,0,1197,41254
132000,b,24,322,0,322,0.0694,3,38,0,1204,41576
133000,b,18,327,0,327,0.0522,2,46,0,1214,41903
134000,b,19,318,0,318,0.0564,5,35,0,1214,42221
135000,b,18,319,0,319,0.0534,2,32,0,1213,42540
136000,b,14,320,0,320,0.0419,4,29,0,1202,42860
137000,b,14,332,0,332,0.0405,1,37,0,1221,43192
138000,b,15,320,0,320,0.0448,2,38,0,1209,43512
139000,b,15,319,0,319,0.0449,2,33,0,1201,43831
140000,b,15,329,0,329,0.0436,2,33,0,1218,44160
141000,b,24,319,0,319,0.0700,3,44,0,1211,44479
142000,b,9,324,0,324,0.0270,0,39,0,1209,44803
143000,b,11,330,0,330,0.0323,0,39,0,1221,45133
144000,b,16,321,0,321,0.0475,2,35,0,1218,45454
145000,b,13,320,0,320,0.0390,4,25,0,1212,45774
146000,b,21,322,0,322,0.0612,4,35,0,1210,46096
147000,b,17,323,0,323,0.0500,0,36,0,1216,46419
148000,b,11,327,0,327,0.0325,0,35,0,1220,46746
149000,b,15,320,0,320,0.0448,1,35,0,1209,47066
150000,b,15,329,0,329,0.0436,1,46,0,1215,47395
151000,b,7,326,0,326,0.0210,1,34,0,1219,47721
152000,b,15,327,0,327,0.0439,1,38,0,1226,48048
153000,b,13,323,0,323,0.0387,2,44,0,1214,48371
154000,b,19,314,0,314,0.0571,4,30,0,1206,48685
155000,b,13,317,0,317,0.0394,0,30,0,1187,49002
156000,b,18,329,0,329,0.0519,3,42,0,1195,49331
157000,b,22,320,0,320,0.0643,2,47,0,1195,49651
158000,b,15,322,0,322,0.0445,2,45,0,1193,49973
159000,b,15,331,0,331,0.0434,3,42,0,1218,50304
160000,b,13,317,0,317,0.0394,2,30,0,1208,50621
161000,b,18,322,0,322,0.0529,3,42,0,1197,50943
162000,b,15,323,0,323,0.0444,1,32,0,1208,51266
163000,b,17,320,0,320,0.0504,3,32,0,1200,51586
164000,b,22,326,0,326,0.0632,3,36,0,1218,51912
165000,b,13,324,0,324,0.0386,1,37,0,1217,52236
166000,b,18,322,0,322,0.0529,0,38,0,1219,52558
167000,b,22,319,0,319,0.0645,4,43,0,1211,52877
168000,b,14,320,0,320,0.0419,0,34,0,1212,53197
169000,b,16,326,0,326,0.0468,3,39,0,1214,53523
170000,b,9,330,0,330,0.0265,1,36,0,1227,53853
171000,b,21,316,0,316,0.0623,4,30,0,1220,54169
172000,b,10,323,0,323,0.0300,0,28,0,1215,54492
173000,b,13,330,0,330,0.0379,2,44,0,1213,54822
174000,b,18,321,0,321,0.0531,2,31,0,1225,55143
175000,b,11,327,0,327,0.0325,2,39,0,1220,55470
176000,b,18,312,0,312,0.0545,1,27,0,1205,55782
177000,b,13,330,0,330,0.0379,3,30,0,1216,56112
178000,b,20,318,0,318,0.0592,1,38,0,1204,56430
179000,b,20,322,0,322,0.0585,0,48,0,1201,56752
180000,b,17,319,0,319,0.0506,2,31,0,1207,57071
